SCHOOL,ORG CODE,UG,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,13,14,TOTAL
LYNN                           - Wm P Connery                        ,01630040,0,81,89,110,77,84,97,76,0,0,0,0,0,0,0,0,0,614
LYNN COMMUNITY CHART           - LYNN COMMUNITY CS,04600105,0,0,30,29,23,32,26,28,28,21,29,0,0,0,0,0,0,246
LYNNFIELD                      - Huckleberry Hill                    ,01640010,0,0,64,61,69,74,71,0,0,0,0,0,0,0,0,0,0,339
LYNNFIELD                      - Lynnfield High                      ,01640505,0,0,0,0,0,0,0,0,0,0,0,127,121,116,147,0,0,511
LYNNFIELD                      - Lynnfield Middle School             ,01640405,0,0,0,0,0,0,0,170,152,148,147,0,0,0,0,0,0,617
LYNNFIELD                      - Summer Street                       ,01640020,0,0,61,83,89,87,72,0,0,0,0,0,0,0,0,0,0,392
Ma Academy/Math - Ma Academy For Math & Sc            ,04680505,0,0,0,0,0,0,0,0,0,0,0,0,0,50,37,0,0,87
MALDEN                         - Beebe                               ,01650003,0,79,101,100,103,85,109,113,110,107,0,0,0,0,0,0,0,907
MALDEN                         - Ferryway                            ,01650013,0,43,87,111,101,105,101,103,97,124,0,0,0,0,0,0,0,872
MALDEN                         - Forestdale                          ,01650027,0,49,60,58,48,45,53,33,47,0,0,0,0,0,0,0,0,393
MALDEN                         - Linden                              ,01650047,0,21,49,66,66,52,66,65,63,0,0,0,0,0,0,0,0,448
MALDEN                         - Malden High                         ,01650505,0,0,0,0,0,0,0,0,0,0,0,439,354,357,354,0,0,"1,504"
MALDEN                         - Malden Middle                       ,01650420,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,425
MALDEN                         - Salemwood                           ,01650057,0,90,151,135,113,121,132,150,150,216,0,0,0,0,0,0,0,"1,258"
MANCHESTER ESSEX REG           - Essex Elementary/Middle             ,06980020,0,0,38,42,50,41,32,42,42,40,37,0,0,0,0,0,0,364
MANCHESTER ESSEX REG           - Manchester Elementary               ,06980010,0,0,50,57,57,58,62,59,71,0,0,0,0,0,0,0,0,414
MANCHESTER ESSEX REG           - Manchester Jr-Sr High               ,06980510,0,0,0,0,0,0,0,0,0,80,54,102,83,91,78,0,0,488
MANSFIELD                      - Everett W Robinson                  ,01670007,0,0,412,410,405,0,0,0,0,0,0,0,0,0,0,0,0,"1,227"
MANSFIELD                      - Harold L Qualters Middle            ,01670035,0,0,0,0,0,0,0,0,351,307,314,0,0,0,0,0,0,972
MANSFIELD                      - Jordan/Jackson Elementary           ,01670014,0,0,0,0,0,390,383,369,0,0,0,0,0,0,0,0,0,"1,142"
MANSFIELD                      - Mansfield High                      ,01670505,0,0,0,0,0,0,0,0,0,0,0,259,231,207,196,0,0,893
MANSFIELD                      - Roland Green School                 ,01670003,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
MARBLEHEAD                     - Dr Samuel C Eveleth                 ,01680025,0,0,39,31,40,0,0,0,0,0,0,0,0,0,0,0,0,110
MARBLEHEAD                     - Elbridge Gerry                      ,01680015,0,0,32,36,40,0,0,0,0,0,0,0,0,0,0,0,0,108
MARBLEHEAD                     - Glover                              ,01680020,0,0,45,39,44,80,81,0,0,0,0,0,0,0,0,0,0,289
MARBLEHEAD                     - L H Coffin                          ,01680010,0,0,32,40,37,69,66,0,0,0,0,0,0,0,0,0,0,244
MARBLEHEAD                     - Malcolm L Bell                      ,01680005,0,26,53,77,106,84,97,0,0,0,0,0,0,0,0,0,0,443
MARBLEHEAD                     - Marblehead High                     ,01680505,0,0,0,0,0,0,0,0,0,0,0,215,231,176,153,0,0,775
MARBLEHEAD                     - Marblehead Middle School            ,01680305,0,0,0,0,0,0,0,198,215,224,186,0,0,0,0,0,0,823
MARBLEHEAD COMMUNITY           - MARBLEHEAD COMMUNITY CS,04640305,0,0,0,0,0,0,0,44,44,44,44,0,0,0,0,0,0,176
MARION                         - Sippican                            ,01690005,0,13,48,68,69,78,63,84,75,0,0,0,0,0,0,0,0,498
MARLBOROUGH                    - Bigelow                             ,01700005,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,205
MARLBOROUGH                    - Early Childhood Center              ,01700006,0,143,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510
MARLBOROUGH                    - Francis J Kane                      ,01700008,0,0,0,217,213,229,0,0,0,0,0,0,0,0,0,0,0,659
MARLBOROUGH                    - Hildreth                            ,01700015,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,189
MARLBOROUGH                    - Marlborough High                    ,01700505,0,0,0,0,0,0,0,0,0,0,424,328,226,235,168,0,0,"1,381"
MARLBOROUGH                    - Marlborough Middle                  ,01700305,0,0,0,0,0,0,0,394,411,397,0,0,0,0,0,0,0,"1,202"
MARLBOROUGH                    - Richer                              ,01700025,0,0,0,183,191,173,0,0,0,0,0,0,0,0,0,0,0,547
MARSHFIELD                     - Daniel Webster                      ,01710015,0,25,69,67,69,70,83,78,0,0,0,0,0,0,0,0,0,461
MARSHFIELD                     - Eames School                        ,01710005,0,16,56,72,52,60,56,46,0,0,0,0,0,0,0,0,0,358
MARSHFIELD                     - Furnace Brook Middle                ,01710310,0,0,0,0,0,0,0,0,359,356,355,0,0,0,0,0,0,"1,070"
MARSHFIELD                     - Gov Edward Winslow                  ,01710020,0,24,60,64,76,81,82,71,0,0,0,0,0,0,0,0,0,458
MARSHFIELD                     - Marshfield High                     ,01710505,0,0,0,0,0,0,0,0,0,0,0,343,334,295,277,0,0,"1,249"
MARSHFIELD                     - Martinson Elementary                ,01710025,0,23,98,86,62,98,55,59,0,0,0,0,0,0,0,0,0,481
MARSHFIELD                     - South River                         ,01710010,0,0,70,100,86,81,72,93,0,0,0,0,0,0,0,0,0,502
MARTHA'S VINEYARD CH           - Martha's Vineyard                   ,04660550,0,0,14,9,14,13,14,13,14,15,14,5,8,7,7,0,0,147
MARTHAS VINEYARD               - Marthas Vineyard Reg High           ,07000505,0,0,0,0,0,0,0,0,0,0,0,206,200,227,162,0,0,795
MASCONOMET                     - Masconomet Regional HS              ,07050505,0,0,0,0,0,0,0,0,0,0,0,297,289,253,249,0,0,"1,088"
MASCONOMET                     - Masconomet RMS                      ,07050405,0,0,0,0,0,0,0,0,0,362,331,0,0,0,0,0,0,693
MASHPEE                        - Kenneth Coombs School               ,01720005,0,30,174,153,190,0,0,0,0,0,0,0,0,0,0,0,0,547
MASHPEE                        - Mashpee High                        ,01720505,0,0,0,0,0,0,0,0,0,210,173,163,153,117,103,0,0,919
MASHPEE                        - Quashnet School                     ,01720035,0,0,0,0,0,197,211,188,188,0,0,0,0,0,0,0,0,784
MATTAPOISETT                   - Center                              ,01730005,0,11,74,82,93,74,0,0,0,0,0,0,0,0,0,0,0,334
MATTAPOISETT                   - Old Hammondtown                     ,01730010,0,0,0,0,0,0,81,83,81,0,0,0,0,0,0,0,0,245
MAYNARD                        - Fowler Middle                       ,01740305,0,0,0,0,0,0,0,127,112,114,0,0,0,0,0,0,0,353
MAYNARD                        - Green Meadow                        ,01740010,0,53,114,137,136,155,135,0,0,0,0,0,0,0,0,0,0,730
MAYNARD                        - Maynard High                        ,01740505,0,0,0,0,0,0,0,0,0,0,110,88,99,92,66,0,0,455
MEDFIELD                       - Dale Street                         ,01750005,0,0,0,0,0,0,248,258,0,0,0,0,0,0,0,0,0,506
MEDFIELD                       - Medfield Senior High                ,01750505,0,0,0,0,0,0,0,0,0,0,0,190,156,178,142,0,0,666
MEDFIELD                       - Memorial School                     ,01750003,0,43,236,232,0,0,0,0,0,0,0,0,0,0,0,0,0,511
MEDFIELD                       - Ralph Wheelock School               ,01750007,0,0,0,0,257,228,0,0,0,0,0,0,0,0,0,0,0,485
MEDFIELD                       - Thomas Blake Middle                 ,01750305,0,0,0,0,0,0,0,0,265,205,249,0,0,0,0,0,0,719
MEDFORD                        - Brooks/Hobbs Magnet                 ,01760100,0,0,23,29,28,48,32,31,75,67,85,0,0,0,0,0,0,418
MEDFORD                        - Columbus                            ,01760010,0,0,24,17,22,27,24,29,0,0,0,0,0,0,0,0,0,143
MEDFORD                        - Curtis-Tufts                        ,01760510,0,0,0,0,0,0,0,0,0,0,0,10,8,11,7,0,0,36
MEDFORD                        - Forest Park                         ,01760030,0,0,11,11,16,18,14,12,0,0,0,0,0,0,0,0,0,82
MEDFORD                        - Franklin                            ,01760035,0,0,32,35,30,35,33,33,0,0,0,0,0,0,0,0,0,198
MEDFORD                        - George Davenport                    ,01760025,0,0,36,29,30,31,34,43,0,0,0,0,0,0,0,0,0,203
MEDFORD                        - Gleason                             ,01760045,0,0,29,38,30,35,34,33,0,0,0,0,0,0,0,0,0,199
MEDFORD                        - Hervey                              ,01760055,0,0,20,20,22,21,19,19,0,0,0,0,0,0,0,0,0,121
MEDFORD                        - Kennedy/Lincoln                     ,01760062,0,0,34,35,36,32,43,37,101,103,100,0,0,0,0,0,0,521
MEDFORD                        - Lorin L Dame                        ,01760020,0,0,46,45,44,37,48,42,0,0,0,0,0,0,0,0,0,262
MEDFORD                        - Medford High                        ,01760505,0,0,0,0,0,0,0,0,0,0,0,345,250,253,255,0,0,"1,103"
MEDFORD                        - Medford Voc Tech High               ,01760605,0,0,0,0,0,0,0,0,0,0,0,74,60,41,47,0,0,222
MEDFORD                        - Milton Fuller Roberts Jr            ,01760305,0,0,0,0,0,0,0,0,154,191,167,0,0,0,0,0,0,512
MEDFORD                        - Osgood                              ,01760070,0,32,28,43,38,40,46,40,0,0,0,0,0,0,0,0,0,267
MEDFORD                        - Swan Elementary                     ,01760075,0,0,32,54,53,46,58,65,0,0,0,0,0,0,0,0,0,308
MEDIA & TECH CHARTER           - Media & Tech CS                     ,04690505,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,78
MEDWAY                         - Francis J Burke Elem                ,01770010,0,69,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304
MEDWAY                         - John D McGovern Elem                ,01770013,0,0,0,235,238,0,0,0,0,0,0,0,0,0,0,0,0,473
MEDWAY                         - Medway High                         ,01770505,0,0,0,0,0,0,0,0,0,0,0,182,159,159,133,0,0,633
MEDWAY                         - Medway Middle                       ,01770305,0,0,0,0,0,0,0,0,218,202,205,0,0,0,0,0,0,625
MEDWAY                         - Memorial Elementary                 ,01770015,0,0,0,0,0,225,238,191,0,0,0,0,0,0,0,0,0,654
MELROSE                        - Decius Beebe                        ,01780005,0,0,36,47,43,42,40,42,0,0,0,0,0,0,0,0,0,250
MELROSE                        - Herbert Clark Hoover                ,01780017,0,28,32,32,27,24,26,17,0,0,0,0,0,0,0,0,0,186
MELROSE                        - Horace Mann                         ,01780025,0,0,37,46,38,57,45,41,0,0,0,0,0,0,0,0,0,264
MELROSE                        - Lincoln                             ,01780020,0,0,46,47,33,53,53,40,0,0,0,0,0,0,0,0,0,272
MELROSE                        - Melrose High                        ,01780505,0,0,0,0,0,0,0,0,0,0,0,258,241,219,239,0,0,958
MELROSE                        - Melrose Middle                      ,01780305,0,0,0,0,0,0,0,0,259,302,269,0,0,0,0,0,0,830
MELROSE                        - Ripley                              ,01780030,0,0,16,17,20,19,15,18,0,0,0,0,0,0,0,0,0,105
MELROSE                        - Roosevelt                           ,01780035,0,12,47,40,33,44,34,47,0,0,0,0,0,0,0,0,0,257
MELROSE                        - Winthrop                            ,01780050,0,0,53,58,65,66,60,74,0,0,0,0,0,0,0,0,0,376
MENDON-UPTON                   - Henry P Clough                      ,07100179,0,0,67,86,0,0,0,0,0,0,0,0,0,0,0,0,0,153
MENDON-UPTON                   - Memorial School                     ,07100001,0,0,93,85,0,0,0,0,0,0,0,0,0,0,0,0,0,178
MENDON-UPTON                   - Miscoe Hill Elem                    ,07100015,0,0,49,25,198,187,189,182,0,0,0,0,0,0,0,0,0,830
MENDON-UPTON                   - Nipmuc Regional Middle/HS           ,07100510,0,0,0,0,0,0,0,0,184,170,166,146,122,132,99,0,0,"1,023"
METHUEN                        - Donald P Timony Grammar             ,01810060,0,22,145,154,136,148,153,158,146,179,120,0,0,0,0,0,0,"1,361"
METHUEN                        - Marsh                               ,01810030,0,23,170,152,183,156,176,144,152,165,139,0,0,0,0,0,0,"1,460"
METHUEN                        - Methuen Comp Grammar                ,01810050,0,11,83,122,124,115,134,162,131,149,144,0,0,0,0,0,0,"1,175"
METHUEN                        - Methuen High                        ,01810505,0,0,0,0,0,0,0,0,0,0,0,498,469,419,397,0,0,"1,783"
METHUEN                        - Pleasant Valley School              ,01810004,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
METHUEN                        - Tenney Grammar School               ,01810055,0,46,136,128,140,132,149,153,149,149,149,0,0,0,0,0,0,"1,331"
MIDDLEBOROUGH                  - Henry B Burkland Intermed           ,01820008,0,0,0,0,0,252,308,302,0,0,0,0,0,0,0,0,0,862
MIDDLEBOROUGH                  - John T. Nichols Middle              ,01820305,0,0,0,0,0,0,0,0,322,321,288,0,0,0,0,0,0,931
MIDDLEBOROUGH                  - Lincoln D Lynch School              ,01820020,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
MIDDLEBOROUGH                  - Mayflower                           ,01820025,0,0,0,243,246,0,0,0,0,0,0,0,0,0,0,0,0,489
MIDDLEBOROUGH                  - Middleborough High                  ,01820505,0,0,0,0,0,0,0,0,0,0,0,309,243,208,165,0,0,925
MIDDLEBOROUGH                  - School Street Sch                   ,01820035,0,0,0,45,39,49,0,0,0,0,0,0,0,0,0,0,0,133
MIDDLETON                      - Fuller Meadow                       ,01840003,0,65,86,93,101,116,0,0,0,0,0,0,0,0,0,0,0,461
MIDDLETON                      - Howe-Manning                        ,01840005,0,0,0,0,0,0,105,92,110,0,0,0,0,0,0,0,0,307
MILFORD                        - Brookside                           ,01850065,0,0,171,164,149,0,0,0,0,0,0,0,0,0,0,0,0,484
MILFORD                        - Memorial                            ,01850010,0,0,189,176,190,0,0,0,0,0,0,0,0,0,0,0,0,555
MILFORD                        - Milford High                        ,01850505,0,139,0,0,0,0,0,0,0,0,0,305,313,269,273,0,0,"1,299"
MILFORD                        - Milford Middle East                 ,01850310,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,364
MILFORD                        - Stacy Middle                        ,01850305,0,0,0,0,0,0,0,339,329,338,0,0,0,0,0,0,0,"1,006"
MILFORD                        - Woodland                            ,01850090,0,0,0,0,0,320,347,0,0,0,0,0,0,0,0,0,0,667
MILLBURY                       - Elmwood Street                      ,01860017,0,44,135,123,177,0,0,0,0,0,0,0,0,0,0,0,0,479
MILLBURY                       - Millbury Jr/Sr High                 ,01860505,0,0,0,0,0,0,0,0,0,153,153,120,100,104,118,0,0,748
MILLBURY                       - Shaw Memorial Elem                  ,01860025,0,0,0,0,0,151,176,157,179,0,0,0,0,0,0,0,0,663
MILLIS                         - Clyde F Brown                       ,01870005,0,53,108,113,120,112,113,0,0,0,0,0,0,0,0,0,0,619
MILLIS                         - Millis High School                  ,01870505,0,0,0,0,0,0,0,0,0,0,0,71,76,62,72,0,0,281
MILLIS                         - Millis Middle                       ,01870020,0,0,0,0,0,0,0,93,112,93,96,0,0,0,0,0,0,394
MILTON                         - Charles S Pierce Middle             ,01890410,0,0,0,0,0,0,0,0,298,317,308,0,0,0,0,0,0,923
MILTON                         - Collicot                            ,01890005,0,0,64,69,72,90,87,74,0,0,0,0,0,0,0,0,0,456
MILTON                         - Cunningham School                   ,01890007,0,0,67,86,88,109,87,109,0,0,0,0,0,0,0,0,0,546
MILTON                         - Glover                              ,01890010,0,0,57,62,64,82,70,71,0,0,0,0,0,0,0,0,0,406
MILTON                         - Milton High                         ,01890505,0,70,0,0,0,0,0,0,0,0,0,255,250,259,212,0,0,"1,046"
MILTON                         - Tucker                              ,01890020,0,0,62,64,74,72,71,87,0,0,0,0,0,0,0,0,0,430
MINUTEMAN VOC TECH             - Minuteman Regional High             ,08300605,0,0,0,0,0,0,0,0,0,0,0,175,214,183,175,0,0,809
MOHAWK TRAIL                   - Buckland-Shelburne Reg              ,07170005,0,14,43,39,32,40,50,46,45,0,0,0,0,0,0,0,0,309
MOHAWK TRAIL                   - Colrain Central                     ,07170010,0,27,22,19,23,22,29,31,32,0,0,0,0,0,0,0,0,205
MOHAWK TRAIL                   - Heath Elementary                    ,07170015,0,18,13,13,14,16,16,17,19,0,0,0,0,0,0,0,0,126
MOHAWK TRAIL                   - Mohawk Trail Reg High               ,07170505,0,0,0,0,0,0,0,0,0,143,169,142,134,120,122,0,0,830
MOHAWK TRAIL                   - Sanderson Academy                   ,07170020,0,0,21,31,28,28,27,36,35,0,0,0,0,0,0,0,0,206
MONSON                         - Hillside Elementary                 ,01910005,0,45,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
MONSON                         - Monson Junior-Senior High           ,01910505,0,0,0,0,0,0,0,0,0,121,118,116,81,74,62,0,0,572
MONSON                         - Quarry Hill Comm                    ,01910025,0,0,0,119,118,100,119,131,115,0,0,0,0,0,0,0,0,702
MONTACHUSETT VOC TEC           - Montachusett Voc Tech               ,08320605,0,0,0,0,0,0,0,0,0,0,0,302,326,269,223,0,0,"1,120"
MOUNT GREYLOCK                 - Mt Greylock Reg High                ,07150505,0,0,0,0,0,0,0,0,0,147,145,134,130,116,132,0,0,804
MURDOCH MIDDLE PCS             - Chelmsford Pub CS                   ,04350305,0,0,0,0,0,0,0,56,57,50,39,0,0,0,0,0,0,202
MYSTIC VALLEY ADV RE           - Mystic Valley Adv Reg CS            ,04700105,0,0,120,119,117,90,90,89,82,63,0,0,0,0,0,0,0,770
NAHANT                         - Johnson                             ,01960010,0,0,33,26,42,34,24,28,35,0,0,0,0,0,0,0,0,222
NANTUCKET                      - Cyrus Peirce                        ,01970010,0,0,0,0,0,0,0,0,100,103,83,0,0,0,0,0,0,286
NANTUCKET                      - Nantucket Elementary                ,01970005,0,19,69,94,89,95,98,103,0,0,0,0,0,0,0,0,0,567
NANTUCKET                      - Nantucket High                      ,01970505,0,0,0,0,0,0,0,0,0,0,0,95,95,76,82,0,0,348
NARRAGANSETT                   - Baldwinville Elementary             ,07200005,0,0,38,49,33,32,46,0,0,0,0,0,0,0,0,0,0,198
NARRAGANSETT                   - East Templeton                      ,07200010,0,0,0,0,0,53,43,0,0,0,0,0,0,0,0,0,0,96
NARRAGANSETT                   - Narragansett  Middle                ,07200305,0,0,0,0,0,0,0,148,125,158,131,0,0,0,0,0,0,562
NARRAGANSETT                   - Narragansett Reg High               ,07200505,0,0,0,0,0,0,0,0,0,0,0,111,103,68,97,0,0,379
NARRAGANSETT                   - Phillipston Memorial                ,07200003,0,0,22,22,29,20,28,0,0,0,0,0,0,0,0,0,0,121
NARRAGANSETT                   - Templeton Center                    ,07200020,0,31,59,47,40,0,0,0,0,0,0,0,0,0,0,0,0,177
NASHOBA                        - Center School                       ,07250020,0,0,0,0,0,88,75,99,0,0,0,0,0,0,0,0,0,262
NASHOBA                        - Florence Sawyer Sch                 ,07250025,0,0,79,76,71,67,67,74,66,88,63,0,0,0,0,0,0,651
NASHOBA                        - Hale                                ,07250310,0,0,0,0,0,0,0,0,88,79,89,0,0,0,0,0,0,256
NASHOBA                        - Lancaster Middle School             ,07250305,0,0,0,0,0,0,0,87,96,100,82,0,0,0,0,0,0,365
NASHOBA                        - Memorial School Complex             ,07250010,0,0,59,85,66,78,80,0,0,0,0,0,0,0,0,0,0,368
NASHOBA                        - Nashoba Regional                    ,07250505,0,0,0,0,0,0,0,0,0,0,0,194,211,166,193,0,0,764
NASHOBA                        - Pompositticut                       ,07250015,0,0,84,89,87,0,0,0,0,0,0,0,0,0,0,0,0,260
NASHOBA VALLEY TECH            - Nashoba Valley Tech H S             ,08520605,0,0,0,0,0,0,0,0,0,0,0,135,157,155,118,0,0,565
NATICK                         - Bennett-Hemenway                    ,01980005,0,114,102,73,80,74,68,0,0,0,0,0,0,0,0,0,0,511
NATICK                         - Brown                               ,01980010,0,0,78,86,77,71,86,0,0,0,0,0,0,0,0,0,0,398
NATICK                         - J F Kennedy Middle Sch              ,01980305,0,0,0,0,0,0,0,182,179,186,158,0,0,0,0,0,0,705
NATICK                         - Johnson                             ,01980031,0,0,39,45,33,56,44,0,0,0,0,0,0,0,0,0,0,217
NATICK                         - Lilja Elementary                    ,01980035,0,0,73,91,84,81,77,0,0,0,0,0,0,0,0,0,0,406
NATICK                         - Memorial                            ,01980043,0,0,102,99,85,88,67,0,0,0,0,0,0,0,0,0,0,441
NATICK                         - Natick High                         ,01980505,0,0,0,0,0,0,0,0,0,0,0,291,282,256,240,0,0,"1,069"
NATICK                         - Wilson Middle                       ,01980310,0,0,0,0,0,0,0,180,155,163,167,0,0,0,0,0,0,665
NAUSET                         - Nauset Reg Middle                   ,06600305,0,0,0,0,0,0,0,0,273,272,251,0,0,0,0,0,0,796
NAUSET                         - Nauset Regional High                ,06600505,0,0,0,0,0,0,0,0,0,0,0,302,232,240,220,0,0,994
NEEDHAM                        - Broadmeadow                         ,01990005,0,0,43,38,52,56,39,55,0,0,0,0,0,0,0,0,0,283
NEEDHAM                        - Hillside Elementary                 ,01990035,0,0,83,74,74,86,76,72,0,0,0,0,0,0,0,0,0,465
NEEDHAM                        - John Eliot                          ,01990020,0,0,45,41,41,48,33,54,0,0,0,0,0,0,0,0,0,262
NEEDHAM                        - Needham High                        ,01990505,0,0,0,0,0,0,0,0,0,0,0,327,329,275,283,0,0,"1,214"
NEEDHAM                        - Newman Elem                         ,01990050,0,0,98,110,98,109,113,112,0,0,0,0,0,0,0,0,0,640
NEEDHAM                        - Pollard Middle                      ,01990405,0,0,0,0,0,0,0,0,376,337,338,0,0,0,0,0,0,"1,051"
NEEDHAM                        - William Mitchell                    ,01990040,0,0,77,83,60,76,77,86,0,0,0,0,0,0,0,0,0,459
NEIGHBORHOOD HOUSE C           - Neighborhood House CS               ,04440205,0,0,40,20,20,18,18,20,17,18,18,0,0,0,0,0,0,189
NEW BEDFORD                    - Abraham Lincoln                     ,02010095,0,0,41,59,39,47,37,40,43,0,0,0,0,0,0,0,0,306
NEW BEDFORD                    - Alfred J Gomes                      ,02010063,0,22,63,97,83,102,106,100,123,0,0,0,0,0,0,0,0,696
NEW BEDFORD                    - Betsey B Winslow                    ,02010140,0,0,46,31,38,52,34,47,44,0,0,0,0,0,0,0,0,292
NEW BEDFORD                    - Casmir Pulaski                      ,02010123,0,20,91,83,116,100,94,104,108,0,0,0,0,0,0,0,0,716
NEW BEDFORD                    - Charles S Ashley                    ,02010010,0,0,43,75,52,61,57,58,68,0,0,0,0,0,0,0,0,414
NEW BEDFORD                    - Elizabeth Carter Brooks             ,02010015,0,27,34,56,57,52,47,55,47,0,0,0,0,0,0,0,0,375
NEW BEDFORD                    - Ellen R Hathaway                    ,02010075,0,0,38,39,45,40,43,57,53,0,0,0,0,0,0,0,0,315
NEW BEDFORD                    - Elwyn G Campbell                    ,02010020,0,0,51,52,41,57,43,51,38,0,0,0,0,0,0,0,0,333
NEW BEDFORD                    - George H Dunbar                     ,02010060,0,0,19,26,19,23,15,13,13,0,0,0,0,0,0,0,0,128
NEW BEDFORD                    - Hayden/McFadden                     ,02010078,0,28,123,134,129,126,116,97,129,0,0,0,0,0,0,0,0,882
NEW BEDFORD                    - Horatio A Kempton                   ,02010085,0,0,14,24,36,26,28,25,18,0,0,0,0,0,0,0,0,171
NEW BEDFORD                    - Ingraham Pre-School Ctr             ,02010001,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
NEW BEDFORD                    - James B Congdon                     ,02010040,0,0,61,70,51,44,46,46,40,0,0,0,0,0,0,0,0,358
NEW BEDFORD                    - Jireh Swift                         ,02010130,0,0,34,34,38,34,33,32,43,0,0,0,0,0,0,0,0,248
NEW BEDFORD                    - John Avery Parker                   ,02010115,0,24,37,78,65,59,69,86,75,0,0,0,0,0,0,0,0,493
NEW BEDFORD                    - John B Devalles                     ,02010050,0,0,51,60,59,49,51,45,46,0,0,0,0,0,0,0,0,361
NEW BEDFORD                    - John Hannigan                       ,02010070,0,11,53,66,53,56,88,44,46,0,0,0,0,0,0,0,0,417
NEW BEDFORD                    - Keith Jr High                       ,02010405,0,0,0,0,0,0,0,0,0,402,404,0,0,0,0,0,0,806
NEW BEDFORD                    - Mt Pleasant                         ,02010105,0,0,44,63,61,52,53,55,52,0,0,0,0,0,0,0,0,380
NEW BEDFORD                    - New Bedford High                    ,02010505,0,0,0,0,0,0,0,0,0,0,0,"1,095",728,890,582,0,0,"3,295"
NEW BEDFORD                    - Normandin Jr High                   ,02010410,0,0,0,0,0,0,0,0,0,464,416,0,0,0,0,0,0,880
NEW BEDFORD                    - Phillips Avenue                     ,02010120,0,0,29,37,37,33,23,30,23,0,0,0,0,0,0,0,0,212
NEW BEDFORD                    - Roosevelt Junior High               ,02010415,0,0,0,0,0,0,0,0,0,338,310,0,0,0,0,0,0,648
NEW BEDFORD                    - Sarah D Ottiwell                    ,02010110,0,50,55,69,66,53,48,44,49,0,0,0,0,0,0,0,0,434
NEW BEDFORD                    - Sgt Wm H Carney Acad                ,02010045,0,33,79,103,89,108,108,142,117,0,0,0,0,0,0,0,0,779
NEW BEDFORD                    - Thomas R Rodman                     ,02010125,0,0,22,24,16,29,25,28,17,0,0,0,0,0,0,0,0,161
NEW BEDFORD                    - West Side Jr-Sr Hs                  ,02010510,0,0,0,0,0,0,0,0,0,1,10,12,18,7,8,0,0,56
NEW BEDFORD                    - William H Taylor                    ,02010135,0,0,39,37,42,49,36,41,40,0,0,0,0,0,0,0,0,284
NEW LEADERSHIP HMCS            - New Leadership HMCS                 ,04710405,0,0,0,0,0,0,0,0,74,68,45,39,0,0,0,0,0,226
NEW SALEM-WENDELL              - Swift River                         ,07280015,0,27,15,20,22,19,23,33,18,0,0,0,0,0,0,0,0,177
NEWBURYPORT                    - Francis T Bresnahan Elem            ,02040005,0,0,101,98,103,105,103,0,0,0,0,0,0,0,0,0,0,510
NEWBURYPORT                    - George W Brown                      ,02040010,0,40,47,41,50,39,48,0,0,0,0,0,0,0,0,0,0,265
NEWBURYPORT                    - Kelley                              ,02040020,0,0,28,19,29,24,23,0,0,0,0,0,0,0,0,0,0,123
NEWBURYPORT                    - Newburyport High                    ,02040505,0,0,0,0,0,0,0,0,0,0,0,182,159,164,164,0,0,669
NEWBURYPORT                    - Rupert A Nock Middle                ,02040305,0,0,0,0,0,0,0,179,186,229,194,0,0,0,0,0,0,788
NEWTON                         - A E Angier                          ,02070005,0,0,64,57,78,70,82,67,0,0,0,0,0,0,0,0,0,418
NEWTON                         - Bigelow Middle                      ,02070305,0,0,0,0,0,0,0,0,149,160,156,0,0,0,0,0,0,465
NEWTON                         - Bowen                               ,02070015,0,0,57,60,54,67,75,70,0,0,0,0,0,0,0,0,0,383
NEWTON                         - C C Burr                            ,02070020,0,0,40,45,56,44,43,42,0,0,0,0,0,0,0,0,0,270
NEWTON                         - Cabot                               ,02070025,0,0,42,61,65,63,63,68,0,0,0,0,0,0,0,0,0,362
NEWTON                         - Charles E Brown Middle              ,02070310,0,0,0,0,0,0,0,0,243,256,253,0,0,0,0,0,0,752
NEWTON                         - Countryside                         ,02070040,0,0,87,66,77,87,90,75,0,0,0,0,0,0,0,0,0,482
NEWTON                         - F A Day Middle                      ,02070315,0,0,0,0,0,0,0,0,280,301,254,0,0,0,0,0,0,835
NEWTON                         - Franklin                            ,02070055,0,0,53,71,69,60,70,67,0,0,0,0,0,0,0,0,0,390
NEWTON                         - Horace Mann                         ,02070075,0,0,40,52,63,49,48,51,0,0,0,0,0,0,0,0,0,303
NEWTON                         - John Ward                           ,02070120,0,0,37,60,42,47,65,74,0,0,0,0,0,0,0,0,0,325
NEWTON                         - Lincoln-Eliot                       ,02070070,0,0,50,31,48,47,50,55,0,0,0,0,0,0,0,0,0,281
