SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Boston - Rafael Hernandez,00350691,44,49,50,49,46,47,41,39,22,24,0,0,0,0,0,411
Boston - Ralph Waldo Emerson,00350288,4,33,42,46,32,45,41,0,0,0,0,0,0,0,0,243
Boston - Richard J Murphy,00350240,31,64,68,72,84,134,137,142,78,58,0,0,0,0,0,868
Boston - Roger Clap,00350298,20,21,22,23,28,23,24,0,0,0,0,0,0,0,0,161
Boston - Samuel Adams,00350302,44,46,44,50,33,30,28,0,0,0,0,0,0,0,0,275
Boston - Samuel W Mason,00350304,30,31,32,28,32,27,28,0,0,0,0,0,0,0,0,208
Boston - Sarah Greenwood,00350308,47,46,41,48,48,43,31,28,26,16,0,0,0,0,0,374
Boston - Snowden Int'l High,00350690,0,0,0,0,0,0,0,0,0,0,118,113,102,64,1,398
Boston - Social Justice Academy,00350583,0,0,0,0,0,0,0,0,0,0,86,89,67,65,2,309
Boston - TechBoston Lower Academy,00350653,0,0,0,0,0,0,0,114,111,143,94,0,0,0,0,462
Boston - TechBoston Upper Academy,00350654,0,0,0,0,0,0,0,0,0,0,0,120,86,77,1,284
Boston - The Engineering School,00350582,0,0,0,0,0,0,0,0,0,0,63,92,65,83,22,325
Boston - The English High,00350535,0,0,0,0,0,0,0,0,0,0,225,213,164,186,3,791
Boston - Thomas J Kenny,00350328,31,23,29,43,39,46,38,0,0,0,0,0,0,0,0,249
Boston - Urban Science Academy,00350579,0,0,0,0,0,0,0,0,0,0,81,75,85,71,1,313
Boston - Warren-Prescott,00350346,3,64,52,47,52,42,52,55,48,37,0,0,0,0,0,452
Boston - Washington Irving Middle,00350445,0,0,0,0,0,0,0,212,185,206,0,0,0,0,0,603
Boston - William E Russell,00350366,43,57,56,56,62,57,54,0,0,0,0,0,0,0,0,385
Boston - William Ellery Channing,00350360,20,45,48,42,42,64,62,0,0,0,0,0,0,0,0,323
Boston - William H Ohrenberger,00350258,0,44,51,58,59,81,117,127,0,0,0,0,0,0,0,537
Boston - William McKinley,00350363,0,0,1,9,10,5,21,16,27,52,73,75,60,47,14,410
Boston - William Monroe Trotter,00350370,3,48,76,65,54,47,62,0,0,0,0,0,0,0,0,355
Boston - Winship Elementary,00350374,34,48,52,42,42,24,23,0,0,0,0,0,0,0,0,265
Boston - Wm B Rogers Middle,00350470,0,0,0,0,0,0,0,247,161,174,0,0,0,0,0,582
Boston - Young Achievers,00350380,34,53,43,40,41,40,38,50,77,115,0,0,0,0,0,531
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,0,0,0,0,0,0,99,98,95,62,50,46,29,31,0,510
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,0,0,0,0,0,0,0,0,0,0,42,58,75,104,0,279
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,0,0,0,0,0,0,0,87,83,67,56,27,15,0,0,335
Boston Renaissance Charter Public (District) - Boston Renaissance Charter  Public School,04810550,0,354,190,179,167,156,94,66,0,0,0,0,0,0,0,"1,206"
Bourne - Bourne High,00360505,0,0,0,0,0,0,0,0,0,0,176,156,161,161,1,655
Bourne - Bourne Middle School,00360325,0,0,0,0,0,0,192,199,199,189,0,0,0,0,0,779
Bourne - Bournedale Elementary School,00360005,60,155,98,93,72,100,0,0,0,0,0,0,0,0,0,578
Bourne - James F Peebles Elem,00360010,0,0,88,91,92,89,0,0,0,0,0,0,0,0,0,360
Boxborough - Blanchard Memorial,00370005,12,47,61,67,69,81,79,79,0,0,0,0,0,0,0,495
Boxford - Harry Lee Cole,00380005,67,100,98,120,0,0,0,0,0,0,0,0,0,0,0,385
Boxford - Spofford Pond,00380013,0,0,0,0,122,122,143,145,0,0,0,0,0,0,0,532
Boylston - Boylston Elementary,00390005,15,54,57,50,49,50,46,56,0,0,0,0,0,0,0,377
Braintree - Archie T Morrison,00400033,0,63,74,84,78,73,69,0,0,0,0,0,0,0,0,441
Braintree - Braintree High,00400505,116,0,0,0,0,0,0,0,0,0,375,357,383,349,10,"1,590"
Braintree - Donald Ross,00400050,0,38,55,54,53,55,45,0,0,0,0,0,0,0,0,300
Braintree - East Middle School,00400305,0,0,0,0,0,0,0,246,223,254,0,0,0,0,0,723
Braintree - Highlands,00400015,0,50,77,75,69,73,79,0,0,0,0,0,0,0,0,423
Braintree - Hollis,00400005,0,68,90,78,88,103,77,0,0,0,0,0,0,0,0,504
Braintree - Liberty,00400025,0,69,75,80,72,88,95,0,0,0,0,0,0,0,0,479
Braintree - Mary E Flaherty School,00400020,0,66,63,72,63,66,69,0,0,0,0,0,0,0,0,399
Braintree - South Middle School,00400310,0,0,0,0,0,0,0,172,180,166,0,0,0,0,0,518
Brewster - Eddy Elementary,00410010,0,0,0,0,92,83,76,0,0,0,0,0,0,0,0,251
Brewster - Stony Brook Elementary,00410005,35,62,75,80,0,0,0,0,0,0,0,0,0,0,0,252
Bridgewater-Raynham - Bridgewater Middle School,06250320,0,0,0,0,0,0,0,0,289,293,0,0,0,0,0,582
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,0,0,0,0,0,0,0,0,0,0,392,381,405,413,0,"1,591"
Bridgewater-Raynham - Laliberte Elementary School,06250050,0,0,0,181,193,168,0,0,0,0,0,0,0,0,0,542
Bridgewater-Raynham - Merrill Elementary School,06250020,3,168,176,0,0,0,0,0,0,0,0,0,0,0,0,347
Bridgewater-Raynham - Mitchell Elementary School,06250002,93,229,247,232,301,0,0,0,0,0,0,0,0,0,0,"1,102"
Bridgewater-Raynham - Raynham Middle School,06250315,0,0,0,0,0,0,193,167,187,182,0,0,0,0,0,729
Bridgewater-Raynham - Williams Intermediate School,06250300,0,0,0,0,0,279,329,303,0,0,0,0,0,0,0,911
Brimfield - Brimfield Elementary,00430005,51,32,37,42,43,37,49,53,0,0,0,0,0,0,0,344
Bristol County Agricultural - Bristol County Agr High,09100705,0,0,0,0,0,0,0,0,0,0,120,111,110,100,0,441
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Voc Tech,08100605,0,0,0,0,0,0,0,0,0,0,327,304,299,276,0,"1,206"
Brockton - Ashfield Middle School,00440421,105,0,0,0,0,0,0,145,140,27,0,0,0,0,0,417
Brockton - B B Russell Alternative School,00440080,0,0,0,0,0,0,0,0,4,14,32,13,13,6,0,82
Brockton - Brockton Champion High School,00440515,0,0,0,0,0,0,0,0,0,0,29,54,57,40,0,180
Brockton - Brockton High,00440505,0,0,0,0,0,0,0,0,0,0,"1,276","1,010",897,832,14,"4,029"
Brockton - Brookfield,00440010,0,121,99,89,85,68,74,0,0,0,0,0,0,0,0,536
Brockton - Downey,00440110,0,86,100,100,117,88,78,0,0,0,0,0,0,0,0,569
Brockton - Dr W Arnone Comm Sch,00440001,0,157,146,127,141,137,96,0,0,0,0,0,0,0,0,804
Brockton - East Junior High,00440405,0,0,0,0,0,0,0,141,184,269,0,0,0,0,0,594
Brockton - Edgar B Davis,00440023,0,122,131,126,112,100,116,104,103,96,0,0,0,0,0,"1,010"
Brockton - Hancock,00440045,27,129,113,131,127,100,113,0,0,0,0,0,0,0,0,740
Brockton - Howard School,00440050,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
Brockton - Huntington,00440055,0,89,96,82,95,78,72,0,0,0,0,0,0,0,0,512
Brockton - John F Kennedy,00440017,0,99,101,106,110,88,87,0,0,0,0,0,0,0,0,591
Brockton - Joseph F. Plouffe Academy,00440422,0,0,0,0,0,0,74,213,170,143,0,0,0,0,0,600
Brockton - Lincoln Alternative School,00440400,0,0,0,0,0,1,3,3,5,4,6,9,6,7,0,44
Brockton - Louis F Angelo Elem,00440065,0,100,104,104,100,157,183,0,0,0,0,0,0,0,0,748
Brockton - Manthala George Jr School,00440003,0,151,139,86,90,102,85,0,0,0,0,0,0,0,0,653
Brockton - Mary E. Baker School,00440002,22,117,127,132,121,120,108,0,0,0,0,0,0,0,0,747
Brockton - North Junior High,00440410,0,0,0,0,0,0,0,130,168,263,0,0,0,0,0,561
Brockton - Oscar F Raymond,00440078,0,102,123,116,128,109,105,106,64,0,0,0,0,0,0,853
Brockton - South Junior High,00440415,0,0,0,0,0,0,0,168,174,180,0,0,0,0,0,522
Brockton - West Junior High,00440420,0,0,0,0,0,0,0,185,183,246,0,0,0,0,0,614
Brookfield - Brookfield Elementary,00450005,33,39,40,36,39,38,43,36,0,0,0,0,0,0,0,304
Brookline - Brookline High,00460505,16,0,0,0,0,0,0,0,0,0,409,466,427,437,5,"1,760"
Brookline - Edith C Baker,00460005,16,91,85,83,77,74,66,53,64,64,0,0,0,0,0,673
Brookline - Edward Devotion,00460015,14,88,87,83,82,87,73,64,81,67,0,0,0,0,0,726
Brookline - Heath,00460025,17,64,56,48,61,49,54,33,42,34,0,0,0,0,0,458
Brookline - John D Runkle,00460045,14,67,60,60,52,65,42,54,60,41,0,0,0,0,0,515
Brookline - Lawrence,00460030,29,77,70,64,79,68,57,58,56,42,0,0,0,0,0,600
Brookline - Michael Driscoll,00460020,40,60,55,53,46,60,47,38,43,37,0,0,0,0,0,479
Brookline - Pierce,00460040,14,88,75,64,86,79,65,71,64,65,0,0,0,0,0,671
Brookline - The Lynch Center,00460060,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
Brookline - William H Lincoln,00460035,33,61,68,61,61,57,45,64,33,45,0,0,0,0,0,528
Burlington - Burlington High,00480505,83,0,0,0,0,0,0,0,0,0,262,247,261,248,0,"1,101"
Burlington - Fox Hill,00480007,0,76,67,93,81,92,86,0,0,0,0,0,0,0,0,495
Burlington - Francis Wyman Elem,00480035,0,99,103,108,96,102,94,0,0,0,0,0,0,0,0,602
Burlington - Marshall Simonds Middle,00480303,0,0,0,0,0,0,0,287,279,293,0,0,0,0,0,859
Burlington - Memorial,00480015,0,50,57,46,42,28,41,0,0,0,0,0,0,0,0,264
Burlington - Pine Glen Elementary,00480020,0,68,61,65,71,53,72,0,0,0,0,0,0,0,0,390
Cambridge - Amigos School,00490006,18,36,41,35,36,26,36,22,24,21,0,0,0,0,0,295
Cambridge - Cambridge Rindge and Latin,00490506,0,0,0,0,0,0,0,0,0,0,441,397,382,352,11,"1,583"
Cambridge - Cambridgeport,00490007,24,30,32,28,31,33,34,33,28,22,0,0,0,0,0,295
Cambridge - Fletcher/Maynard Academy,00490090,30,35,33,37,26,19,18,17,17,17,0,0,0,0,0,249
Cambridge - Graham and Parks,00490080,19,40,49,46,46,49,48,39,40,42,0,0,0,0,0,418
Cambridge - Haggerty,00490020,19,39,42,55,42,39,35,25,0,0,0,0,0,0,0,296
Cambridge - John M Tobin,00490065,120,34,31,26,22,24,28,19,30,29,0,0,0,0,0,363
Cambridge - Kennedy-Longfellow,00490040,40,53,38,33,18,29,21,40,55,41,0,0,0,0,0,368
Cambridge - King Open,00490035,23,71,60,56,54,50,43,48,47,46,0,0,0,0,0,498
Cambridge - Maria L. Baldwin,00490005,16,41,41,40,44,43,42,32,40,44,0,0,0,0,0,383
Cambridge - Martin Luther King Jr.,00490030,29,39,39,30,20,28,19,20,17,22,0,0,0,0,0,263
Cambridge - Morse,00490045,54,42,41,42,44,43,43,36,43,31,0,0,0,0,0,419
Cambridge - Peabody,00490050,43,64,54,54,45,42,42,60,58,58,0,0,0,0,0,520
Canton - Canton High,00500505,0,0,0,0,0,0,0,0,0,0,225,209,192,217,0,843
Canton - Dean S Luce,00500020,0,180,78,86,104,82,79,0,0,0,0,0,0,0,0,609
Canton - John F Kennedy,00500017,0,0,87,82,86,89,72,0,0,0,0,0,0,0,0,416
Canton - Lt Peter M Hansen,00500012,0,40,87,97,78,95,76,0,0,0,0,0,0,0,0,473
Canton - Rodman Early Childhood Center,00500010,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
Canton - Wm H Galvin Middle,00500305,0,0,0,0,0,0,0,247,247,221,0,0,0,0,0,715
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,0,0,0,0,0,0,0,76,76,76,0,0,0,0,0,228
Cape Cod Regional Vocational Technical - Cape Cod Region Voc Tech,08150605,0,0,0,0,0,0,0,0,0,0,184,175,173,151,2,685
Carlisle - Carlisle School,00510025,16,63,62,80,75,65,95,87,72,83,0,0,0,0,0,698
Carver - Carver Elementary School,00520015,28,118,156,133,128,160,161,0,0,0,0,0,0,0,0,884
Carver - Carver Middle/High School,00520405,0,0,0,0,0,0,0,143,148,159,154,128,109,119,3,963
Central Berkshire - Becket Washington School,06350005,25,13,16,13,18,14,14,0,0,0,0,0,0,0,0,113
Central Berkshire - Berkshire Trail Elem,06350010,13,15,11,17,13,11,12,0,0,0,0,0,0,0,0,92
Central Berkshire - Craneville,06350025,0,66,83,78,85,71,89,0,0,0,0,0,0,0,0,472
Central Berkshire - Kittredge,06350035,12,25,34,13,35,22,39,0,0,0,0,0,0,0,0,180
Central Berkshire - Nessacus Regional Middle School,06350305,0,0,0,0,0,0,0,152,185,165,0,0,0,0,0,502
Central Berkshire - Wahconah Regional High,06350505,0,0,0,0,0,0,0,0,0,0,134,167,162,161,4,628
Chatham - Chatham Elementary,00550005,18,51,45,47,52,54,0,0,0,0,0,0,0,0,0,267
Chatham - Chatham High,00550505,0,0,0,0,0,0,0,0,0,0,56,48,52,39,4,199
Chatham - Chatham Middle School,00550305,0,0,0,0,0,0,57,47,45,59,0,0,0,0,0,208
Chelmsford - Byam School,00560030,0,100,112,102,116,114,0,0,0,0,0,0,0,0,0,544
Chelmsford - Center Elementary School,00560005,0,95,103,103,102,105,0,0,0,0,0,0,0,0,0,508
Chelmsford - Charles D Harrington,00560025,25,77,102,114,92,117,0,0,0,0,0,0,0,0,0,527
Chelmsford - Chelmsford High,00560505,0,0,0,0,0,0,0,0,0,0,388,414,395,389,0,"1,586"
Chelmsford - Col Moses Parker Schl,00560305,0,0,0,0,0,0,175,195,211,177,0,0,0,0,0,758
Chelmsford - Community Education Center,00560001,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Chelmsford - McCarthy Middle School,00560310,0,0,0,0,0,0,220,253,238,220,0,0,0,0,0,931
Chelmsford - South Row,00560015,0,82,89,99,93,101,0,0,0,0,0,0,0,0,0,464
Chelsea - Chelsea High,00570505,0,0,0,0,0,0,0,0,0,0,435,375,298,253,8,"1,369"
Chelsea - Clark Avenue School,00570050,0,0,0,0,0,0,148,163,147,146,0,0,0,0,0,604
Chelsea - Edgar A Hooks Elem,00570030,0,0,122,107,113,107,0,0,0,0,0,0,0,0,0,449
Chelsea - Eugene Wright School,00570045,0,0,0,0,0,0,131,131,116,129,0,0,0,0,0,507
Chelsea - Frank M Sokolowski Elem,00570040,0,0,116,109,109,105,0,0,0,0,0,0,0,0,0,439
Chelsea - George F. Kelly Elem,00570035,0,0,107,136,130,135,0,0,0,0,0,0,0,0,0,508
Chelsea - Joseph A. Browne School,00570055,0,0,0,0,0,0,117,108,113,104,0,0,0,0,0,442
Chelsea - Shurtleff Early Childhood,00570003,344,528,0,0,0,0,0,0,0,0,0,0,0,0,0,872
Chelsea - William A Berkowitz Elem,00570025,0,0,124,106,114,104,0,0,0,0,0,0,0,0,0,448
Chesterfield-Goshen - New Hingham Regional Elem,06320025,16,25,25,29,20,30,17,25,0,0,0,0,0,0,0,187
Chicopee - Barry,00610003,0,73,76,65,74,63,68,0,0,0,0,0,0,0,0,419
Chicopee - Belcher,00610010,0,90,91,82,0,0,0,0,0,0,0,0,0,0,0,263
Chicopee - Bellamy Middle,00610305,0,0,0,0,0,0,0,333,317,299,0,0,0,0,0,949
Chicopee - Bowe,00610015,30,74,63,62,62,77,75,0,0,0,0,0,0,0,0,443
Chicopee - Bowie,00610020,0,64,75,60,61,68,76,0,0,0,0,0,0,0,0,404
Chicopee - Chicopee Academy,00610021,0,0,0,0,0,0,0,0,1,8,29,23,14,10,0,85
Chicopee - Chicopee Comprehensive HS,00610510,0,0,0,0,0,0,0,0,0,0,389,398,321,329,0,"1,437"
Chicopee - Chicopee High,00610505,0,0,0,0,0,0,0,0,0,0,291,340,287,282,0,"1,200"
Chicopee - Fairview Middle,00610310,0,0,0,0,0,0,0,237,215,219,0,0,0,0,0,671
Chicopee - Gen John J Stefanik,00610090,0,54,70,69,73,54,82,0,0,0,0,0,0,0,0,402
Chicopee - Lambert-Lavoie,00610040,0,55,56,49,48,56,43,0,0,0,0,0,0,0,0,307
Chicopee - Litwin,00610022,0,26,28,26,94,96,113,0,0,0,0,0,0,0,0,383
Chicopee - Selser,00610050,0,64,74,60,59,69,51,0,0,0,0,0,0,0,0,377
Chicopee - Streiber Memorial School,00610065,0,36,42,41,48,41,48,0,0,0,0,0,0,0,0,256
Chicopee - Szetela ECC,00610001,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public Sch,04180305,0,0,0,0,0,0,0,62,64,76,0,0,0,0,0,202
City On A Hill Charter Public (District) - City On A Hill Charter Public School,04370505,0,0,0,0,0,0,0,0,0,0,130,61,46,48,0,285
Clarksburg - Clarksburg Elementary,00630010,0,18,16,17,24,22,21,22,21,14,0,0,0,0,0,175
Clinton - Clinton Elementary,00640050,124,148,162,153,146,155,0,0,0,0,0,0,0,0,0,888
Clinton - Clinton Middle School,00640305,0,0,0,0,0,0,149,148,138,131,0,0,0,0,0,566
Clinton - Clinton Senior High,00640505,30,0,0,0,0,0,0,0,0,0,141,117,130,122,2,542
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,0,0,0,0,0,0,0,0,0,0,53,27,27,19,0,126
Cohasset - Cohasset Middle/High School,00650505,0,0,0,0,0,0,0,121,101,106,87,97,89,91,0,692
Cohasset - Deer Hill,00650005,0,0,0,0,147,108,124,0,0,0,0,0,0,0,0,379
Cohasset - Joseph Osgood,00650010,39,129,139,118,0,0,0,0,0,0,0,0,0,0,0,425
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,0,0,0,0,0,0,0,0,63,43,75,43,34,21,0,279
Community Day Charter Public (District) - Community Day Charter Public School,04400205,0,41,50,48,49,24,23,21,40,35,0,0,0,0,0,331
Concord - Alcott,00670005,21,55,75,66,65,76,74,0,0,0,0,0,0,0,0,432
Concord - Concord Middle,00670305,0,0,0,0,0,0,0,207,203,216,0,0,0,0,0,626
Concord - Thoreau,00670020,10,73,78,55,80,76,78,0,0,0,0,0,0,0,0,450
Concord - Willard,00670030,5,75,62,63,70,59,52,0,0,0,0,0,0,0,0,386
Concord-Carlisle - Concord Carlisle High,06400505,0,0,0,0,0,0,0,0,0,0,302,312,297,334,0,"1,245"
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,24,26,20,21,23,20,19,0,0,0,0,0,0,0,0,153
Conway - Conway Grammar,00680005,14,23,27,19,23,24,18,27,0,0,0,0,0,0,0,175
Danvers - Danvers High,00710505,0,0,0,0,0,0,0,0,0,0,260,249,246,260,1,"1,016"
Danvers - Great Oak,00710015,0,60,56,65,59,59,64,0,0,0,0,0,0,0,0,363
Danvers - Highlands,00710010,0,52,71,65,67,63,74,0,0,0,0,0,0,0,0,392
Danvers - Holten Richmond Middle School,00710305,0,0,0,0,0,0,0,285,344,291,0,0,0,0,0,920
Danvers - Ivan G Smith,00710032,0,38,52,47,44,44,52,0,0,0,0,0,0,0,0,277
Danvers - Riverside,00710030,62,46,44,41,49,40,45,0,0,0,0,0,0,0,0,327
Danvers - Willis E Thorpe,00710045,0,51,49,56,48,60,58,0,0,0,0,0,0,0,0,322
Dartmouth - Dartmouth High,00720505,0,0,0,0,0,0,0,0,0,0,272,287,295,314,0,"1,168"
Dartmouth - Dartmouth Middle,00720050,0,0,0,0,0,0,0,334,333,380,0,0,0,0,0,"1,047"
Dartmouth - George H Potter,00720030,0,82,77,89,78,80,78,0,0,0,0,0,0,0,0,484
Dartmouth - James M. Quinn School,00720040,62,87,122,115,147,142,170,0,0,0,0,0,0,0,0,845
Dartmouth - Joseph Demello,00720015,0,58,91,89,82,83,70,0,0,0,0,0,0,0,0,473
Dedham - Avery,00730010,0,0,50,40,43,42,51,0,0,0,0,0,0,0,0,226
Dedham - Dedham High,00730505,0,0,0,0,0,0,0,0,0,0,206,218,201,161,0,786
Dedham - Dedham Middle School,00730305,0,0,0,0,0,0,0,217,204,242,0,0,0,0,0,663
Dedham - Early Childhood Center,00730005,131,199,0,0,0,0,0,0,0,0,0,0,0,0,0,330
Dedham - Greenlodge,00730025,0,0,69,81,59,53,64,0,0,0,0,0,0,0,0,326
Dedham - Oakdale,00730030,0,0,68,72,73,71,67,0,0,0,0,0,0,0,0,351
Dedham - Riverdale,00730045,0,0,44,40,53,38,53,0,0,0,0,0,0,0,0,228
Deerfield - Deerfield Elem,00740015,33,51,67,66,63,73,69,68,0,0,0,0,0,0,0,490
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,0,0,0,0,0,0,0,0,0,0,220,229,234,223,3,909
Dennis-Yarmouth - Ezra H Baker,06450005,23,94,90,102,93,0,0,0,0,0,0,0,0,0,0,402
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,35,60,55,60,49,0,0,0,0,0,0,0,0,0,0,259
Dennis-Yarmouth - Marguerite E Small Elem,06450015,0,0,0,0,0,161,185,0,0,0,0,0,0,0,0,346
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,0,0,0,0,0,0,0,166,176,193,0,0,0,0,0,535
Dennis-Yarmouth - N H Wixon Middle,06450310,0,0,0,0,0,96,95,99,101,74,0,0,0,0,0,465
Dennis-Yarmouth - Station Avenue Elem,06450025,0,108,98,106,121,0,0,0,0,0,0,0,0,0,0,433
Dighton-Rehoboth - Dighton Elementary,06500005,35,69,117,83,93,99,0,0,0,0,0,0,0,0,0,496
Dighton-Rehoboth - Dighton Middle School,06500305,0,0,0,0,0,0,113,96,106,97,0,0,0,0,0,412
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,0,0,0,0,0,0,0,0,0,0,242,265,249,274,0,"1,030"
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0,0,0,0,0,0,143,146,148,153,0,0,0,0,0,590
Dighton-Rehoboth - Palmer River,06500010,40,104,124,136,160,143,0,0,0,0,0,0,0,0,0,707
Dorchester Collegiate Academy Charter (District) - Dorchester Collegiate Academy Charter,04750505,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40
Douglas - Douglas Early Childhood,00770003,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
Douglas - Douglas Elementary,00770010,0,136,131,143,0,0,0,0,0,0,0,0,0,0,0,410
Douglas - Douglas High School,00770505,0,0,0,0,0,0,0,0,0,159,114,128,115,87,0,603
Douglas - Douglas Intermediate School,00770100,0,0,0,0,136,111,141,128,148,0,0,0,0,0,0,664
Dover - Chickering,00780005,0,81,90,103,94,110,94,0,0,0,0,0,0,0,0,572
Dover-Sherborn - Dover-Sherborn Reg High,06550505,0,0,0,0,0,0,0,0,0,0,170,160,125,153,0,608
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,0,0,0,0,0,0,0,199,177,166,0,0,0,0,0,542
Dracut - Brookside Elementary,00790035,21,117,127,112,115,113,0,0,0,0,0,0,0,0,0,605
Dracut - Dracut Senior High,00790505,0,0,0,0,0,0,0,0,0,0,298,270,289,291,1,"1,149"
Dracut - George H. Englesby Intermediate,00790040,0,0,0,0,0,29,318,339,0,0,0,0,0,0,0,686
Dracut - Greenmont Avenue,00790030,0,48,33,49,53,37,0,0,0,0,0,0,0,0,0,220
Dracut - Joseph A Campbell Elem,00790020,24,99,106,123,121,111,0,0,0,0,0,0,0,0,0,584
Dracut - Lakeview Junior High,00790410,0,0,0,0,0,0,0,0,347,389,0,0,0,0,0,736
Dracut - Parker Avenue,00790025,0,23,42,34,28,0,0,0,0,0,0,0,0,0,0,127
Dudley-Charlton Reg - Charlton Elementary,06580020,94,162,191,0,0,0,0,0,0,0,0,0,0,0,0,447
Dudley-Charlton Reg - Charlton Middle School,06580310,0,0,0,0,0,0,195,206,210,197,0,0,0,0,0,808
Dudley-Charlton Reg - Dudley Elementary,06580005,0,0,0,151,144,154,0,0,0,0,0,0,0,0,0,449
Dudley-Charlton Reg - Dudley Middle School,06580305,0,0,0,0,0,0,138,150,147,140,0,0,0,0,0,575
Dudley-Charlton Reg - Heritage School,06580030,0,0,0,160,167,180,0,0,0,0,0,0,0,0,0,507
Dudley-Charlton Reg - Mason Rd School,06580010,77,132,136,0,0,0,0,0,0,0,0,0,0,0,0,345
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0,0,0,0,0,0,0,0,0,0,287,331,296,300,3,"1,217"
Duxbury - Alden School,00820004,0,0,0,0,248,291,278,0,0,0,0,0,0,0,0,817
Duxbury - Chandler Elementary,00820006,51,176,213,241,0,0,0,0,0,0,0,0,0,0,0,681
Duxbury - Duxbury High,00820505,0,0,0,0,0,0,0,0,0,0,259,262,217,262,2,"1,002"
Duxbury - Duxbury Middle,00820305,0,0,0,0,0,0,0,282,285,231,0,0,0,0,0,798
East Bridgewater - Central,00830005,93,158,184,184,170,0,0,0,0,0,0,0,0,0,0,789
East Bridgewater - East Bridgewater High,00830505,0,0,0,0,0,0,0,0,0,0,137,129,146,154,0,566
East Bridgewater - Gordon W Mitchell,00830010,0,0,0,0,0,194,221,180,194,231,0,0,0,0,0,"1,020"
East Longmeadow - Birchland Park,00870305,0,0,0,0,0,0,0,231,225,210,0,0,0,0,0,666
East Longmeadow - East Longmeadow High,00870505,0,0,0,0,0,0,0,0,0,0,228,224,237,229,0,918
East Longmeadow - Mapleshade,00870010,0,0,0,0,95,112,117,0,0,0,0,0,0,0,0,324
East Longmeadow - Meadow Brook,00870013,48,191,171,213,0,0,0,0,0,0,0,0,0,0,0,623
East Longmeadow - Mountain View,00870015,0,0,0,0,108,104,107,0,0,0,0,0,0,0,0,319
Eastham - Eastham Elementary,00850005,0,35,37,32,44,45,32,0,0,0,0,0,0,0,0,225
Easthampton - Center School,00860005,0,47,41,23,41,39,0,0,0,0,0,0,0,0,0,191
Easthampton - Easthampton High,00860505,0,0,0,0,0,0,0,0,0,0,124,115,105,103,3,450
Easthampton - Maple,00860010,29,65,42,42,44,38,0,0,0,0,0,0,0,0,0,260
Easthampton - Neil A Pepin,00860020,0,23,40,48,41,41,0,0,0,0,0,0,0,0,0,193
Easthampton - White Brook Middle School,00860305,0,0,0,0,0,0,117,122,116,126,0,0,0,0,0,481
Easton - Center School,00880003,0,85,104,103,0,0,0,0,0,0,0,0,0,0,0,292
Easton - Easton Middle School,00880405,0,0,0,0,0,0,0,291,310,324,0,0,0,0,0,925
Easton - F L Olmsted,00880030,0,0,0,0,155,198,177,0,0,0,0,0,0,0,0,530
Easton - H H Richardson School,00880025,67,0,0,0,155,141,130,0,0,0,0,0,0,0,0,493
Easton - Moreau Hall,00880020,5,67,79,59,0,0,0,0,0,0,0,0,0,0,0,210
Easton - Oliver Ames High,00880505,0,0,0,0,0,0,0,0,0,0,295,301,287,283,0,"1,166"
Easton - Parkview Elementary,00880015,0,94,98,98,0,0,0,0,0,0,0,0,0,0,0,290
Edgartown - Edgartown Elementary,00890005,5,31,35,40,35,40,36,44,32,30,0,0,0,0,0,328
Edward Brooke Charter (District) - Edward Brooke Charter School,04280305,0,64,63,60,60,54,48,39,24,28,0,0,0,0,0,440
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Health Careers Academy Charter School,04520505,0,0,0,0,0,0,0,0,0,0,42,76,47,46,0,211
Erving - Erving Elementary,00910030,26,24,23,17,21,17,23,23,0,0,0,0,0,0,0,174
Essex Agricultural Technical - Essex Agr and Tech Inst,09130705,0,0,0,0,0,0,0,0,0,0,132,127,111,92,0,462
