SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Boston - The English High,00350535,0,0,0,0,0,0,0,0,0,0,219,194,152,179,4,748
Boston - Thomas J Kenny,00350328,30,32,37,42,50,56,54,0,0,0,0,0,0,0,0,301
Boston - Umana/Alighieri K-8,00350656,0,25,30,33,37,34,28,168,157,141,0,0,0,0,0,653
Boston - Urban Science Academy,00350579,0,0,0,0,0,0,0,0,0,0,154,167,148,115,3,587
Boston - Warren-Prescott,00350346,8,67,71,66,53,52,54,56,37,45,0,0,0,0,0,509
Boston - Washington Irving Middle,00350445,0,0,0,0,0,0,0,169,167,173,0,0,0,0,0,509
Boston - William E Russell,00350366,49,59,56,55,57,48,45,0,0,0,0,0,0,0,0,369
Boston - William Ellery Channing,00350360,22,41,43,47,55,65,61,0,0,0,0,0,0,0,0,334
Boston - William H Ohrenberger,00350258,0,0,0,57,62,116,118,116,93,95,0,0,0,0,0,657
Boston - William McKinley,00350363,0,0,4,8,17,16,24,16,37,34,62,68,71,40,18,415
Boston - William Monroe Trotter,00350370,24,68,77,65,49,50,47,0,0,0,0,0,0,0,0,380
Boston - Winship Elementary,00350374,38,49,52,44,50,35,28,0,0,0,0,0,0,0,0,296
Boston - Wm B Rogers Middle,00350470,0,0,0,0,0,0,0,202,208,188,0,0,0,0,0,598
Boston - Young Achievers,00350380,26,45,69,73,63,49,59,67,74,40,0,0,0,0,0,565
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,0,0,0,0,0,0,86,100,95,91,81,46,44,28,0,571
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,0,0,0,0,0,0,0,0,0,0,85,55,73,134,0,347
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,0,0,0,0,0,0,0,0,0,0,86,85,101,63,0,335
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,0,0,0,0,0,0,0,50,53,86,61,46,41,22,0,359
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,0,154,130,166,164,159,135,119,0,0,0,0,0,0,0,"1,027"
Bourne - Bourne High School,00360505,0,0,0,0,0,0,0,0,0,0,130,142,160,143,0,575
Bourne - Bourne Middle School,00360325,0,0,0,0,0,0,165,187,183,195,0,0,0,0,0,730
Bourne - Bournedale Elementary School,00360005,50,126,80,76,97,88,0,0,0,0,0,0,0,0,0,517
Bourne - Peebles Elementary School,00360010,0,0,92,94,83,84,0,0,0,0,0,0,0,0,0,353
Boxborough - Blanchard Memorial,00370005,19,58,51,54,68,66,75,84,0,0,0,0,0,0,0,475
Boxford - Harry Lee Cole,00380005,53,93,101,108,0,0,0,0,0,0,0,0,0,0,0,355
Boxford - Spofford Pond,00380013,0,0,0,0,104,114,130,120,0,0,0,0,0,0,0,468
Boylston - Boylston Elementary,00390005,21,55,48,61,56,45,49,51,0,0,0,0,0,0,0,386
Braintree - Archie T Morrison,00400033,0,57,61,64,77,82,80,0,0,0,0,0,0,0,0,421
Braintree - Braintree High,00400505,103,60,0,0,0,0,0,0,0,0,366,380,377,362,4,"1,652"
Braintree - Donald Ross,00400050,0,37,67,47,55,54,52,0,0,0,0,0,0,0,0,312
Braintree - East Middle School,00400305,0,0,0,0,0,0,0,246,215,244,0,0,0,0,0,705
Braintree - Highlands,00400015,0,49,81,73,73,83,68,0,0,0,0,0,0,0,0,427
Braintree - Hollis,00400005,0,57,87,87,93,79,93,0,0,0,0,0,0,0,0,496
Braintree - Liberty,00400025,0,56,76,82,81,88,80,0,0,0,0,0,0,0,0,463
Braintree - Mary E Flaherty School,00400020,0,35,67,82,62,78,63,0,0,0,0,0,0,0,0,387
Braintree - South Middle School,00400310,0,0,0,0,0,0,0,214,222,179,0,0,0,0,0,615
Brewster - Eddy Elementary,00410010,0,0,0,0,72,76,88,0,0,0,0,0,0,0,0,236
Brewster - Stony Brook Elementary,00410005,41,79,76,64,0,0,0,0,0,0,0,0,0,0,0,260
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,71
Bridgewater-Raynham - Bridgewater Middle School,06250320,0,0,0,0,0,0,0,0,307,281,0,0,0,0,0,588
Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,0,0,0,0,0,0,0,0,0,0,376,384,398,405,8,"1,571"
Bridgewater-Raynham - Laliberte Elementary School,06250050,0,0,0,174,184,177,0,0,0,0,0,0,0,0,0,535
Bridgewater-Raynham - Merrill Elementary School,06250020,0,133,167,0,0,0,0,0,0,0,0,0,0,0,0,300
Bridgewater-Raynham - Mitchell Elementary School,06250002,93,196,245,222,254,0,0,0,0,0,0,0,0,0,0,"1,010"
Bridgewater-Raynham - Raynham Middle School,06250315,0,0,0,0,0,0,187,172,197,182,0,0,0,0,0,738
Bridgewater-Raynham - Williams Intermediate School,06250300,0,0,0,0,0,236,305,273,0,0,0,0,0,0,0,814
Brimfield - Brimfield Elementary,00430005,41,44,35,39,39,49,41,40,0,0,0,0,0,0,0,328
Bristol County Agricultural - Bristol County Agricultural High,09100705,0,0,0,0,0,0,0,0,0,0,118,117,107,103,0,445
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,0,0,0,0,0,0,0,0,0,0,343,308,309,271,0,"1,231"
Brockton - Ashfield Middle School,00440421,0,0,0,0,0,0,0,162,178,178,0,0,0,0,0,518
Brockton - B B Russell Alternative School,00440080,0,0,0,0,0,0,0,0,1,3,26,34,17,10,0,91
Brockton - Brockton Champion High School,00440515,0,0,0,0,0,0,0,0,0,0,29,61,48,45,0,183
Brockton - Brockton High,00440505,0,0,0,0,0,0,0,0,0,0,"1,263",999,935,913,25,"4,135"
Brockton - Brookfield,00440010,0,140,105,104,89,91,85,0,0,0,0,0,0,0,0,614
Brockton - Downey,00440110,0,95,94,94,102,100,95,0,0,0,0,0,0,0,0,580
Brockton - Dr W Arnone Community School,00440001,0,142,148,137,121,131,133,0,0,0,0,0,0,0,0,812
Brockton - East Middle School,00440405,0,0,0,0,0,0,0,107,139,147,0,0,0,0,0,393
Brockton - Edgar B Davis,00440023,0,130,119,123,124,123,121,116,119,102,0,0,0,0,0,"1,077"
Brockton - Gilmore School Early Childhood Center,00440050,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259
Brockton - Goddard Alternative School,00440400,0,0,0,0,0,1,3,2,3,7,20,8,12,8,0,64
Brockton - Hancock,00440045,0,144,125,118,120,112,122,0,0,0,0,0,0,0,0,741
Brockton - Huntington,00440055,0,107,82,90,95,91,75,0,0,0,0,0,0,0,0,540
Brockton - John F Kennedy,00440017,0,100,111,106,111,85,87,0,0,0,0,0,0,0,0,600
Brockton - Joseph F. Plouffe Academy,00440422,0,0,0,0,0,0,0,208,202,204,0,0,0,0,0,614
Brockton - Louis F Angelo Elementary,00440065,0,112,106,109,106,178,196,0,0,0,0,0,0,0,0,807
Brockton - Manthala George Jr. School,00440003,0,156,170,143,134,87,113,0,0,0,0,0,0,0,0,803
Brockton - Mary E. Baker School,00440002,0,133,108,125,130,126,126,0,0,0,0,0,0,0,0,748
Brockton - North Middle School,00440410,0,0,0,0,0,0,0,152,164,180,0,0,0,0,0,496
Brockton - Oscar F Raymond,00440078,0,135,121,118,123,114,124,104,83,98,0,0,0,0,0,"1,020"
Brockton - South Middle School,00440415,0,0,0,0,0,0,0,167,146,164,0,0,0,0,0,477
Brockton - West Middle School,00440420,0,0,0,0,0,0,0,197,193,200,0,0,0,0,0,590
Brookfield - Brookfield Elementary,00450005,32,42,46,39,41,41,41,46,0,0,0,0,0,0,0,328
Brookline - Brookline High,00460505,31,0,0,0,0,0,0,0,0,0,458,421,432,459,3,"1,804"
Brookline - Edith C Baker,00460005,16,85,79,102,84,78,79,66,57,48,0,0,0,0,0,694
Brookline - Edward Devotion,00460015,17,104,80,99,82,89,79,84,84,63,0,0,0,0,0,781
Brookline - Heath,00460025,17,58,58,69,61,48,58,50,55,37,0,0,0,0,0,511
Brookline - John D Runkle,00460045,13,56,45,63,59,61,56,58,42,54,0,0,0,0,0,507
Brookline - Lawrence,00460030,15,85,69,90,66,65,70,71,51,55,0,0,0,0,0,637
Brookline - Michael Driscoll,00460020,42,66,64,76,59,61,50,61,48,45,0,0,0,0,0,572
Brookline - Pierce,00460040,17,79,88,94,87,67,83,75,59,67,0,0,0,0,0,716
Brookline - The Lynch Center,00460060,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
Brookline - William H Lincoln,00460035,31,69,67,65,69,63,63,51,41,56,0,0,0,0,0,575
Burlington - Burlington High,00480505,95,0,0,0,0,0,0,0,0,0,257,262,260,229,0,"1,103"
Burlington - Fox Hill,00480007,0,52,62,68,67,88,77,0,0,0,0,0,0,0,0,414
Burlington - Francis Wyman Elementary,00480035,0,87,88,88,96,94,88,0,0,0,0,0,0,0,0,541
Burlington - Marshall Simonds Middle,00480303,0,0,0,0,0,0,0,279,292,273,0,0,0,0,0,844
Burlington - Memorial,00480015,0,76,73,75,72,75,51,0,0,0,0,0,0,0,0,422
Burlington - Pine Glen Elementary,00480020,0,40,48,51,47,52,64,0,0,0,0,0,0,0,0,302
Cambridge - Amigos School,00490006,32,43,46,31,40,39,29,27,27,20,0,0,0,0,0,334
Cambridge - Cambridge Rindge and Latin,00490506,0,0,0,0,0,0,0,0,0,0,411,395,413,394,3,"1,616"
Cambridge - Cambridgeport,00490007,17,34,32,30,33,26,32,28,15,16,0,0,0,0,0,263
Cambridge - Fletcher/Maynard Academy,00490090,40,33,39,36,25,30,20,15,15,18,0,0,0,0,0,271
Cambridge - Graham and Parks,00490080,21,36,41,46,40,46,50,45,42,42,0,0,0,0,0,409
Cambridge - Haggerty,00490020,20,45,38,41,34,45,36,31,0,0,0,0,0,0,0,290
Cambridge - John M Tobin,00490065,143,17,45,40,34,29,27,33,21,29,0,0,0,0,0,418
Cambridge - Kennedy-Longfellow,00490040,48,54,53,40,39,32,18,40,39,43,0,0,0,0,0,406
Cambridge - King Open,00490035,34,61,50,51,50,52,48,43,45,51,0,0,0,0,0,485
Cambridge - Maria L. Baldwin,00490005,23,29,41,43,42,44,40,38,37,27,0,0,0,0,0,364
Cambridge - Martin Luther King Jr.,00490030,25,52,40,34,35,26,24,27,11,20,0,0,0,0,0,294
Cambridge - Morse,00490045,54,41,45,43,33,41,41,32,39,32,0,0,0,0,0,401
Cambridge - Peabody,00490050,41,43,51,50,47,50,38,48,68,65,0,0,0,0,0,501
Canton - Canton High,00500505,0,0,0,0,0,0,0,0,0,0,228,208,228,219,0,883
Canton - Dean S Luce,00500020,0,178,78,89,87,86,108,0,0,0,0,0,0,0,0,626
Canton - John F Kennedy,00500017,0,0,82,72,88,90,85,0,0,0,0,0,0,0,0,417
Canton - Lt Peter M Hansen,00500012,0,40,77,92,90,92,76,0,0,0,0,0,0,0,0,467
Canton - Rodman Early Childhood Center,00500010,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
Canton - Wm H Galvin Middle,00500305,0,0,0,0,0,0,0,272,241,246,0,0,0,0,0,759
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,0,0,0,0,0,0,0,76,76,76,0,0,0,0,0,228
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,0,0,0,0,0,0,0,0,0,0,158,173,178,158,1,668
Carlisle - Carlisle School,00510025,13,54,49,69,68,74,75,71,94,86,0,0,0,0,0,653
Carver - Carver Elementary School,00520015,26,130,137,122,155,132,125,0,0,0,0,0,0,0,0,827
Carver - Carver Middle/High School,00520405,0,0,0,0,0,0,0,154,150,136,131,120,131,108,3,933
Central Berkshire - Becket Washington School,06350005,23,20,14,13,16,12,13,0,0,0,0,0,0,0,0,111
Central Berkshire - Berkshire Trail Elementary,06350010,6,14,9,15,13,15,13,0,0,0,0,0,0,0,0,85
Central Berkshire - Craneville,06350025,0,73,57,78,87,78,86,0,0,0,0,0,0,0,0,459
Central Berkshire - Kittredge,06350035,13,18,21,24,39,11,36,0,0,0,0,0,0,0,0,162
Central Berkshire - Nessacus Regional Middle School,06350305,0,0,0,0,0,0,0,123,163,155,0,0,0,0,0,441
Central Berkshire - Wahconah Regional High,06350505,0,0,0,0,0,0,0,0,0,0,171,133,124,156,3,587
Chatham - Chatham Elementary,00550005,20,35,55,54,50,51,0,0,0,0,0,0,0,0,0,265
Chatham - Chatham High,00550505,0,0,0,0,0,0,0,0,0,0,27,39,55,47,6,174
Chatham - Chatham Middle School,00550305,0,0,0,0,0,0,53,43,50,50,0,0,0,0,0,196
Chelmsford - Byam School,00560030,0,76,100,113,108,93,0,0,0,0,0,0,0,0,0,490
Chelmsford - Center Elementary School,00560005,0,85,90,94,97,98,0,0,0,0,0,0,0,0,0,464
Chelmsford - Charles D Harrington,00560025,0,79,95,94,106,114,0,0,0,0,0,0,0,0,0,488
Chelmsford - Chelmsford High,00560505,0,0,0,0,0,0,0,0,0,0,439,380,370,406,1,"1,596"
Chelmsford - Col Moses Parker School,00560305,0,0,0,0,0,0,157,192,180,193,0,0,0,0,0,722
Chelmsford - Community Education Center,00560001,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
Chelmsford - McCarthy Middle School,00560310,0,0,0,0,0,0,216,215,227,257,0,0,0,0,0,915
Chelmsford - South Row,00560015,0,76,84,86,85,99,0,0,0,0,0,0,0,0,0,430
Chelsea - Chelsea High,00570505,0,0,0,0,0,0,0,0,0,0,366,387,310,260,7,"1,330"
Chelsea - Clark Avenue School,00570050,0,0,0,0,0,0,136,158,127,124,0,0,0,0,0,545
Chelsea - Edgar A Hooks Elementary,00570030,0,0,157,146,101,100,0,0,0,0,0,0,0,0,0,504
Chelsea - Eugene Wright Science and Technology Academy,00570045,0,0,0,0,0,0,126,120,116,116,0,0,0,0,0,478
Chelsea - Frank M Sokolowski Elementary,00570040,0,0,128,121,121,124,0,0,0,0,0,0,0,0,0,494
Chelsea - George F. Kelly Elementary,00570035,0,0,124,133,125,123,0,0,0,0,0,0,0,0,0,505
Chelsea - Joseph A. Browne School,00570055,0,0,0,0,0,0,139,145,140,144,0,0,0,0,0,568
Chelsea - Shurtleff Early Childhood,00570003,241,575,0,0,0,0,0,0,0,0,0,0,0,0,0,816
Chelsea - William A Berkowitz Elementary,00570025,0,0,131,114,103,104,0,0,0,0,0,0,0,0,0,452
Chesterfield-Goshen - New Hingham Regional Elementary,06320025,11,21,19,24,23,25,20,26,0,0,0,0,0,0,0,169
Chicopee - Barry,00610003,0,81,64,75,77,73,73,0,0,0,0,0,0,0,0,443
Chicopee - Belcher,00610010,0,97,87,80,0,0,0,0,0,0,0,0,0,0,0,264
Chicopee - Bellamy Middle,00610305,0,0,0,0,0,0,0,290,346,324,0,0,0,0,0,960
Chicopee - Bowe,00610015,28,71,68,64,74,61,66,0,0,0,0,0,0,0,0,432
Chicopee - Bowie,00610020,0,60,53,57,72,58,70,0,0,0,0,0,0,0,0,370
Chicopee - Chicopee Academy,00610021,0,0,0,0,0,0,0,0,4,18,28,20,16,11,0,97
Chicopee - Chicopee Comprehensive High School,00610510,0,0,0,0,0,0,0,0,0,0,374,363,341,367,22,"1,467"
Chicopee - Chicopee High,00610505,0,0,0,0,0,0,0,0,0,0,260,286,292,288,8,"1,134"
Chicopee - Fairview Middle,00610310,0,0,0,0,0,0,0,233,242,240,0,0,0,0,0,715
Chicopee - Gen John J Stefanik,00610090,0,56,62,60,70,68,66,0,0,0,0,0,0,0,0,382
Chicopee - Lambert-Lavoie,00610040,0,44,39,62,53,52,54,0,0,0,0,0,0,0,0,304
Chicopee - Litwin,00610022,0,22,28,28,109,118,97,0,0,0,0,0,0,0,0,402
Chicopee - Selser,00610050,0,68,63,65,67,57,52,0,0,0,0,0,0,0,0,372
Chicopee - Streiber Memorial School,00610065,0,39,54,44,45,35,45,0,0,0,0,0,0,0,0,262
Chicopee - Szetela Early Childhood Center,00610001,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public School,04180305,0,0,0,0,0,0,0,85,105,79,0,0,0,0,0,269
City On A Hill Charter Public (District) - City On A Hill Charter Public School,04370505,0,0,0,0,0,0,0,0,0,0,113,84,56,38,0,291
Clarksburg - Clarksburg Elementary,00630010,0,15,18,21,19,17,23,20,26,21,0,0,0,0,0,180
Clinton - Clinton Elementary,00640050,104,181,140,129,162,0,0,0,0,0,0,0,0,0,0,716
Clinton - Clinton Middle School,00640305,0,0,0,0,0,139,139,152,141,142,0,0,0,0,0,713
Clinton - Clinton Senior High,00640505,30,0,0,0,0,0,0,0,0,0,108,112,132,106,4,492
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,0,0,0,0,0,0,0,0,0,0,50,43,33,23,0,149
Cohasset - Cohasset Middle/High School,00650505,0,0,0,0,0,0,0,110,116,121,84,98,87,95,0,711
Cohasset - Deer Hill,00650005,0,0,0,0,144,126,144,0,0,0,0,0,0,0,0,414
Cohasset - Joseph Osgood,00650010,39,103,127,136,0,0,0,0,0,0,0,0,0,0,0,405
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,0,0,0,0,0,0,0,0,72,70,78,47,37,26,0,330
Community Day Charter Public (District) - Community Day Charter Public School,04400205,0,80,22,24,49,46,47,22,21,20,0,0,0,0,0,331
Concord - Alcott,00670005,3,53,62,73,83,79,63,0,0,0,0,0,0,0,0,416
Concord - Concord Middle,00670305,0,0,0,0,0,0,0,218,209,205,0,0,0,0,0,632
Concord - Thoreau,00670020,32,72,75,76,86,55,85,0,0,0,0,0,0,0,0,481
Concord - Willard,00670030,1,74,94,87,64,67,75,0,0,0,0,0,0,0,0,462
Concord-Carlisle - Concord Carlisle High,06400505,0,0,0,0,0,0,0,0,0,0,294,300,306,309,0,"1,209"
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,23,26,26,25,21,23,15,12,0,0,0,0,0,0,0,171
Conway - Conway Grammar,00680005,20,16,24,23,24,23,28,23,0,0,0,0,0,0,0,181
Danvers - Danvers High,00710505,0,0,0,0,0,0,0,0,0,0,281,240,262,234,4,"1,021"
Danvers - Great Oak,00710015,0,50,62,71,64,60,63,0,0,0,0,0,0,0,0,370
Danvers - Highlands,00710010,0,58,81,52,78,73,67,0,0,0,0,0,0,0,0,409
Danvers - Holten Richmond Middle School,00710305,0,0,0,0,0,0,0,287,310,293,0,0,0,0,0,890
Danvers - Ivan G Smith,00710032,0,52,42,41,47,48,47,0,0,0,0,0,0,0,0,277
Danvers - Riverside,00710030,59,39,42,49,41,43,54,0,0,0,0,0,0,0,0,327
Danvers - Willis E Thorpe,00710045,0,64,53,48,45,65,48,0,0,0,0,0,0,0,0,323
Dartmouth - Andrew B. Cushman School,00720005,59,74,0,0,0,0,0,0,0,0,0,0,0,0,0,133
Dartmouth - Dartmouth High,00720505,0,0,0,0,0,0,0,0,0,0,273,307,270,283,1,"1,134"
Dartmouth - Dartmouth Middle,00720050,0,0,0,0,0,0,0,305,334,335,0,0,0,0,0,974
Dartmouth - George H Potter,00720030,0,0,70,96,77,86,76,0,0,0,0,0,0,0,0,405
Dartmouth - James M. Quinn School,00720040,0,143,119,104,132,128,159,0,0,0,0,0,0,0,0,785
Dartmouth - Joseph Demello,00720015,0,0,82,82,94,90,85,0,0,0,0,0,0,0,0,433
Dedham - Avery,00730010,0,0,51,36,49,41,50,0,0,0,0,0,0,0,0,227
Dedham - Dedham High,00730505,0,0,0,0,0,0,0,0,0,0,179,215,191,199,0,784
Dedham - Dedham Middle School,00730305,0,0,0,0,0,0,0,201,233,215,0,0,0,0,0,649
Dedham - Early Childhood Center,00730005,124,197,0,0,0,0,0,0,0,0,0,0,0,0,0,321
Dedham - Greenlodge,00730025,0,0,61,54,69,73,52,0,0,0,0,0,0,0,0,309
Dedham - Oakdale,00730030,0,0,57,71,68,68,80,0,0,0,0,0,0,0,0,344
Dedham - Riverdale,00730045,0,0,38,45,48,45,52,0,0,0,0,0,0,0,0,228
Deerfield - Deerfield Elementary,00740015,31,49,57,57,70,69,62,69,0,0,0,0,0,0,0,464
Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,0,0,0,0,0,0,0,0,0,87,195,203,211,209,6,911
Dennis-Yarmouth - Ezra H Baker,06450005,24,84,76,83,90,0,0,0,0,0,0,0,0,0,0,357
Dennis-Yarmouth - Laurence C MacArthur Elementary,06450020,50,61,54,54,53,0,0,0,0,0,0,0,0,0,0,272
Dennis-Yarmouth - Marguerite E Small Elementary,06450015,0,0,0,0,0,166,160,0,0,0,0,0,0,0,0,326
Dennis-Yarmouth - Mattacheese Middle School,06450305,0,0,0,0,0,0,0,120,169,87,0,0,0,0,0,376
Dennis-Yarmouth - N H Wixon Middle,06450310,0,0,0,0,0,92,96,112,74,77,0,0,0,0,0,451
Dennis-Yarmouth - Station Avenue Elementary,06450025,0,107,94,112,93,0,0,0,0,0,0,0,0,0,0,406
Dighton-Rehoboth - Dighton Elementary,06500005,0,82,93,69,115,85,0,0,0,0,0,0,0,0,0,444
Dighton-Rehoboth - Dighton Middle School,06500305,0,0,0,0,0,0,91,111,110,89,0,0,0,0,0,401
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,06500505,0,0,0,0,0,0,0,0,0,0,240,201,241,264,8,954
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0,0,0,0,0,0,163,148,167,155,0,0,0,0,0,633
Dighton-Rehoboth - Palmer River,06500010,83,112,136,131,132,130,0,0,0,0,0,0,0,0,0,724
Dorchester Collegiate Academy Charter (District) - Dorchester Collegiate Academy Charter,04750505,0,0,0,0,0,35,36,39,0,0,0,0,0,0,0,110
Douglas - Douglas Early Childhood,00770003,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
Douglas - Douglas Elementary,00770010,0,129,107,131,0,0,0,0,0,0,0,0,0,0,0,367
Douglas - Douglas High School,00770505,0,0,0,0,0,0,0,0,0,136,120,129,95,118,0,598
Douglas - Douglas Intermediate School,00770100,0,0,0,0,138,145,129,107,141,0,0,0,0,0,0,660
Dover - Chickering,00780005,0,68,74,91,88,102,89,0,0,0,0,0,0,0,0,512
Dover-Sherborn - Dover-Sherborn Regional High,06550505,0,0,0,0,0,0,0,0,0,0,158,153,167,159,0,637
Dover-Sherborn - Dover-Sherborn Regional Middle School,06550405,0,0,0,0,0,0,0,192,168,194,0,0,0,0,0,554
Dracut - Brookside Elementary,00790035,0,147,119,116,116,149,0,0,0,0,0,0,0,0,0,647
Dracut - Dracut Senior High,00790505,0,0,0,0,0,0,0,0,0,0,309,294,237,240,1,"1,081"
Dracut - George H. Englesby Intermediate,00790040,0,0,0,0,0,0,317,305,0,0,0,0,0,0,0,622
Dracut - Greenmont Avenue,00790030,0,46,49,54,36,53,0,0,0,0,0,0,0,0,0,238
Dracut - Joseph A Campbell Elementary,00790020,45,103,116,99,109,127,0,0,0,0,0,0,0,0,0,599
Dracut - Lakeview Junior High,00790410,0,0,0,0,0,0,0,0,315,339,0,0,0,0,0,654
Dracut - Parker Avenue,00790025,0,0,30,41,41,0,0,0,0,0,0,0,0,0,0,112
Dudley-Charlton Reg - Charlton Elementary,06580020,78,125,179,0,0,0,0,0,0,0,0,0,0,0,0,382
Dudley-Charlton Reg - Charlton Middle School,06580310,0,0,0,0,0,0,163,191,200,199,0,0,0,0,0,753
Dudley-Charlton Reg - Dudley Elementary,06580005,0,0,0,133,133,146,0,0,0,0,0,0,0,0,0,412
Dudley-Charlton Reg - Dudley Middle School,06580305,0,0,0,0,0,0,153,169,149,172,0,0,0,0,0,643
Dudley-Charlton Reg - Heritage School,06580030,0,0,0,175,188,167,0,0,0,0,0,0,0,0,0,530
Dudley-Charlton Reg - Mason Road School,06580010,57,121,126,0,0,0,0,0,0,0,0,0,0,0,0,304
Dudley-Charlton Reg - Shepherd Hill Regional High,06580505,0,0,0,0,0,0,0,0,0,0,263,273,271,314,3,"1,124"
Duxbury - Alden School,00820004,0,0,0,0,228,246,255,0,0,0,0,0,0,0,0,729
Duxbury - Chandler Elementary,00820006,25,171,200,212,0,0,0,0,0,0,0,0,0,0,0,608
Duxbury - Duxbury High,00820505,0,0,0,0,0,0,0,0,0,0,283,226,255,258,2,"1,024"
Duxbury - Duxbury Middle,00820305,0,0,0,0,0,0,0,292,273,282,0,0,0,0,0,847
East Bridgewater - Central,00830005,93,152,178,182,183,0,0,0,0,0,0,0,0,0,0,788
East Bridgewater - East Bridgewater High,00830505,0,0,0,0,0,0,0,0,0,0,138,164,125,123,0,550
East Bridgewater - Gordon W Mitchell,00830010,0,0,0,0,0,186,169,190,220,181,0,0,0,0,0,946
East Longmeadow - Birchland Park,00870305,0,0,0,0,0,0,0,220,229,238,0,0,0,0,0,687
East Longmeadow - East Longmeadow High,00870505,0,0,0,0,0,0,0,0,0,0,218,216,226,220,0,880
East Longmeadow - Mapleshade,00870010,0,0,0,0,90,107,105,0,0,0,0,0,0,0,0,302
East Longmeadow - Meadow Brook,00870013,42,154,201,207,0,0,0,0,0,0,0,0,0,0,0,604
East Longmeadow - Mountain View,00870015,0,0,0,0,100,113,111,0,0,0,0,0,0,0,0,324
Eastham - Eastham Elementary,00850005,0,25,30,34,44,30,44,0,0,0,0,0,0,0,0,207
Easthampton - Center School,00860005,0,37,38,49,37,38,0,0,0,0,0,0,0,0,0,199
Easthampton - Easthampton High,00860505,0,0,0,0,0,0,0,0,0,0,124,117,106,98,3,448
Easthampton - Maple,00860010,48,40,36,49,42,40,0,0,0,0,0,0,0,0,0,255
Easthampton - Neil A Pepin,00860020,0,37,37,48,36,38,0,0,0,0,0,0,0,0,0,196
Easthampton - White Brook Middle School,00860305,0,0,0,0,0,0,142,116,113,123,0,0,0,0,0,494
Easton - Center School,00880003,0,90,92,91,0,0,0,0,0,0,0,0,0,0,0,273
Easton - Easton Middle School,00880405,0,0,0,0,0,0,0,345,311,292,0,0,0,0,0,948
Easton - F L Olmsted,00880030,0,0,0,0,145,137,161,0,0,0,0,0,0,0,0,443
Easton - H H Richardson School,00880025,0,0,0,0,144,138,163,0,0,0,0,0,0,0,0,445
Easton - Moreau Hall,00880020,13,55,68,73,0,0,0,0,0,0,0,0,0,0,0,209
Easton - Oliver Ames High,00880505,0,0,0,0,0,0,0,0,0,0,281,311,291,300,0,"1,183"
Easton - Parkview Elementary,00880015,66,99,110,104,0,0,0,0,0,0,0,0,0,0,0,379
Edgartown - Edgartown Elementary,00890005,4,36,33,33,37,40,39,37,34,42,0,0,0,0,0,335
Edward Brooke Charter (District) - Edward Brooke Charter School,04280305,0,60,65,65,60,62,53,47,36,22,0,0,0,0,0,470
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Ch,04520505,0,0,0,0,0,0,0,0,0,0,58,55,40,72,0,225
Edward W. Brooke Charter School 2 (District) - Edward W. Brooke Charter School 2,04430205,0,60,60,0,0,0,47,0,0,0,0,0,0,0,0,167
Erving - Erving Elementary,00910030,25,21,12,26,21,17,22,13,0,0,0,0,0,0,0,157
Essex Agricultural Technical - Essex Agricultural and Technical Institute,09130705,0,0,0,0,0,0,0,0,0,0,127,121,121,113,0,482
Everett - Everett High,00930505,0,0,0,0,0,0,0,0,0,0,493,453,467,384,12,"1,809"
Everett - George Keverian School,00930028,0,101,86,76,90,104,103,113,111,91,0,0,0,0,0,875
Everett - Lafayette School,00930038,0,96,100,114,84,100,100,91,95,89,0,0,0,0,0,869
Everett - Madeline English School,00930018,27,109,86,90,89,98,95,102,91,101,0,0,0,0,0,888
Everett - Parlin School,00930058,0,87,98,86,70,71,86,91,94,99,0,0,0,0,0,782
