SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Franklin County - Franklin County Tech,08180605,,,,,,,,,,,129,135,143,119,0,526
Freetown - Freetown Elementary,01020005,25,88,112,93,99,129,,,,,,,,,0,546
Freetown-Lakeville - Apponequet Regional High,06650505,,,,,,,,,,,224,241,201,216,0,882
Freetown-Lakeville - Freetown-Lakeville Intermediate School,06650015,,,,,,,288,,,,,,,,0,288
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,,,,,,,,241,260,254,,,,,0,755
Frontier - Frontier Reg,06700505,,,,,,,,,131,120,119,114,125,105,0,714
Gardner - Elm Street School,01030001,,,,,119,199,197,,,,,,,,0,515
Gardner - Gardner High,01030505,,,,,,,,,,,286,263,245,227,5,"1,026"
Gardner - Gardner Middle School,01030405,,,,,,,,221,237,248,,,,,0,706
Gardner - Helen Mae Sauter Elem,01030015,,,78,89,81,,,,,,,,,,0,248
Gardner - Waterford Street,01030020,77,195,99,115,,,,,,,,,,,0,486
Gateway - Blandford Elementary,06720033,,11,16,11,14,16,,,,,,,,,0,68
Gateway - Chester Elementary,06720059,13,18,9,17,12,20,,,,,,,,,0,89
Gateway - Gateway Reg High,06720505,,,,,,,,,,,96,93,101,106,2,398
Gateway - Gateway Reg Middle,06720380,,,,,,,104,116,111,109,,,,,0,440
Gateway - Littleville Elementary School,06720143,17,40,32,30,22,38,,,,,,,,,0,179
Gateway - Russell Elementary,06720256,,16,18,19,27,24,,,,,,,,,0,104
Gateway - Russell H Conwell,06720349,14,8,13,8,3,13,,,,,,,,,0,59
Georgetown - Georgetown Middle/High,01050505,,,,,,,,116,139,118,124,110,91,115,0,813
Georgetown - Penn Brook,01050010,,,,125,130,113,136,,,,,,,,0,504
Georgetown - Perley Elementary,01050005,154,117,150,,,,,,,,,,,,0,421
Gill-Montague - Gill Elem,06740005,,13,20,16,14,11,10,19,,,,,,,0,103
Gill-Montague - Great Falls Middle,06740310,,,,,,,,,92,86,,,,,0,178
Gill-Montague - Hillcrest,06740015,40,40,51,42,,,,,,,,,,,0,173
Gill-Montague - Montague Center,06740020,,20,25,26,15,,,,,,,,,,0,86
Gill-Montague - Sheffield Elementary,06740050,,,,,48,72,62,73,,,,,,,0,255
Gill-Montague - Turners Fall High,06740505,,,,,,,,,,,107,96,104,77,0,384
Gloucester - Beeman Memorial,01070010,,,,47,53,54,61,,,,,,,,0,215
Gloucester - East Gloucester Elem,01070020,,47,39,42,45,33,35,,,,,,,,0,241
Gloucester - Gloucester High,01070505,,,,,,,,,,,363,295,266,320,0,"1,244"
Gloucester - Milton L Fuller Elem,01070025,62,84,79,72,73,83,102,,,,,,,,0,555
Gloucester - Plum Cove School,01070042,,53,50,,,,,,,,,,,,0,103
Gloucester - Ralph B O'Maley Middle,01070305,,,,,,,,259,255,301,,,,,0,815
Gloucester - Veterans Memorial,01070045,,38,40,28,43,36,40,,,,,,,,0,225
Gloucester - West Parish,01070050,,58,57,56,65,60,69,,,,,,,,0,365
Gosnold - Cuttyhunk Elem,01090005,,,,1,,,,,1,,,,,,0,2
Grafton - Grafton Elementary ,01100200,64,,,,259,219,236,,,,,,,,0,778
Grafton - Grafton Memorial Senior,01100505,,,,,,,,,,,173,196,151,175,0,695
Grafton - Grafton Middle,01100305,,,,,,,,203,206,220,,,,,0,629
Grafton - North Grafton Elementary,01100025,,107,109,100,,,,,,,,,,,0,316
Grafton - South Grafton Elementary,01100005,,115,136,125,,,,,,,,,,,0,376
Granby - East Meadow,01110004,,,,,,87,88,90,,,,,,,0,265
Granby - Granby Jr Sr High Sch,01110505,,,,,,,,,94,103,105,81,84,74,1,542
Granby - West St,01110010,11,67,82,87,91,,,,,,,,,,0,338
Granville - Granville Village,01120005,16,16,25,20,34,19,21,28,26,20,,,,,0,225
Greater Fall River - Diman Reg Voc Tech High,08210605,,,,,,,,,,,364,357,335,295,0,"1,351"
Greater Lawrence RVT - Gr Lawrence Reg Voc Tech,08230605,,,,,,,,,,,374,367,385,336,0,"1,462"
Greater Lowell Voc Tec - Gr Lowell Reg Voc Tech,08280605,,,,,,,,,,,518,494,485,422,1,"1,920"
Greater New Bedford - Gr New Bedford Voc Tech,08250605,,,,,,,,,,,550,556,460,445,0,"2,011"
Greenfield - Federal,01140010,,47,47,44,44,44,32,,,,,,,,0,258
Greenfield - Four Corners,01140025,,48,47,41,38,45,44,,,,,,,,0,263
Greenfield - Green River,01140030,,11,23,23,27,22,23,,,,,,,,0,129
Greenfield - Greenfield High,01140505,,,,,,,,,,,129,124,112,123,1,489
Greenfield - Greenfield Middle,01140305,,,,,,,,117,146,122,,,,,0,385
Greenfield - Newton School,01140035,,30,34,35,29,33,34,,,,,,,,0,195
Greenfield - Poet Seat,01140045,,,,,,,,,3,2,2,3,,1,0,11
Greenfield - The Academy for Learning at North Parish,01140005,87,,,,,,,,,,,,,,0,87
Groton-Dunstable - Boutwell School,06730001,77,,,,,,,,,,,,,,0,77
Groton-Dunstable - Florence Roche School,06730010,,94,106,121,118,120,,,,,,,,,0,559
Groton-Dunstable - Groton Dunstable Regional,06730505,,,,,,,,,,,205,205,211,192,2,815
Groton-Dunstable - Groton/Dun Reg'l Middle,06730305,,,,,,,238,235,230,243,,,,,0,946
Groton-Dunstable - Prescott Elem,06730040,,37,45,49,45,48,,,,,,,,,0,224
Groton-Dunstable - Swallow/Union School,06730005,,49,73,64,63,67,,,,,,,,,0,316
Hadley - Hadley Elem,01170015,54,36,48,43,55,54,52,41,,,,,,,0,383
Hadley - Hopkins Academy,01170505,,,,,,,,,57,42,46,45,39,40,0,269
Halifax - Halifax Elementary,01180005,,104,115,96,104,101,104,100,,,,,,,0,724
Hamilton-Wenham - Bessie Buker Elementary,06750007,,34,36,39,41,42,37,,,,,,,,0,229
Hamilton-Wenham - Cutler School,06750010,,46,55,42,58,63,60,,,,,,,,0,324
Hamilton-Wenham - Hamilton-Wenham Reg High,06750505,,,,,,,,,,,174,181,178,182,1,716
Hamilton-Wenham - Miles River Middle,06750310,,,,,,,,177,188,164,,,,,0,529
Hamilton-Wenham - Winthrop School,06750015,37,66,39,60,42,44,77,,,,,,,,0,365
Hampden-Wilbraham - Green Meadows Elem,06800005,24,70,66,67,73,63,,,,,,,,,0,363
Hampden-Wilbraham - Memorial Elementary,06800015,,,,48,66,68,66,70,,,,,,,0,318
Hampden-Wilbraham - Mile Tree Elementary,06800025,27,181,173,,,,,,,,,,,,0,381
Hampden-Wilbraham - Minnechaug Reg High,06800505,,,,,,,,,,,325,358,313,320,0,"1,316"
Hampden-Wilbraham - Soule Road,06800030,,,,67,62,68,76,68,,,,,,,0,341
Hampden-Wilbraham - Stony Hill School,06800050,,,,59,60,63,72,75,,,,,,,0,329
Hampden-Wilbraham - Thornton Burgess,06800305,,,,,,,74,75,70,78,,,,,0,297
Hampden-Wilbraham - Wilbraham Middle,06800310,,,,,,,,,210,211,,,,,0,421
Hampshire - Hampshire Reg High,06830505,,,,,,,,,137,161,129,143,114,125,5,814
Hancock - Hancock Elementary,01210005,13,5,,3,4,6,9,4,,,,,,,0,44
Hanover - Cedar Elementary,01220004,27,96,103,100,125,106,,,,,,,,,0,557
Hanover - Center Elementary,01220005,15,116,113,130,,,,,,,,,,,0,374
Hanover - Hanover High,01220505,,,,,,,,,,,169,178,167,200,5,719
Hanover - Hanover Middle,01220305,,,,,,,238,228,213,215,,,,,0,894
Hanover - Sylvester,01220015,,,,,123,126,,,,,,,,,0,249
Harvard - Bromfield,01250505,,,,,,,,117,109,123,98,106,104,101,0,758
Harvard - Harvard Elementary,01250005,31,63,87,88,93,103,115,,,,,,,,0,580
Harwich - Harwich Elementary,01260005,35,96,116,105,109,92,119,,,,,,,,0,672
Harwich - Harwich High,01260505,,,,,,,,,,,105,111,110,98,0,424
Harwich - Harwich Middle,01260305,,,,,,,,107,88,108,,,,,0,303
Hatfield - Hatfield Elementary,01270005,30,22,23,29,32,43,32,37,,,,,,,0,248
Hatfield - Smith Academy,01270505,,,,,,,,,31,35,37,26,38,27,1,195
Haverhill - Bradford Elementary,01280008,,37,66,70,152,150,147,,,,,,,,0,622
Haverhill - Burnham Elementary,01280010,,31,44,29,,,,,,,,,,,0,104
Haverhill - Caleb Dustin Hunking,01280035,,,,,,,,135,157,148,,,,,0,440
Haverhill - Consentino,01280100,,,,,,,,210,187,201,,,,,0,598
Haverhill - Crowell,01280020,,51,41,24,,,,,,,,,,,0,116
Haverhill - Dr Paul Nettle,01280050,,,,,,,,133,134,125,,,,,0,392
Haverhill - Golden Hill,01280026,,19,51,64,128,115,113,,,,,,,,0,490
Haverhill - Greenleaf,01280027,,92,84,74,,,,,,,,,,,0,250
Haverhill - Haverhill Alternative School,01280033,,,,,,,,1,3,6,13,9,5,7,0,44
Haverhill - Haverhill High,01280505,,,,,,,,,,,606,508,529,437,7,"2,087"
Haverhill - John G Whittier,01280085,,,,,,,,105,121,135,,,,,0,361
Haverhill - Moody,01280045,150,30,,,,,,,,,,,,,0,180
Haverhill - Pentucket Lake Elem,01280054,,60,55,79,119,115,128,,,,,,,,0,556
Haverhill - Silver Hill,01280067,,33,41,43,65,186,187,,,,,,,,0,555
Haverhill - TEACH,01280073,,,,2,2,2,2,3,2,4,2,4,5,2,9,39
Haverhill - Tilton,01280075,,135,174,178,148,,,,,,,,,,0,635
Haverhill - Walnut Square,01280080,,57,44,27,,,,,,,,,,,0,128
Hawlemont - Hawlemont Reg,06850005,11,16,13,17,17,16,13,14,,,,,,,0,117
Health Careers Academy Charter (District) - Health Careers Academy Charter School,04520505,,,,,,,,,,,48,50,73,43,0,214
Hill View Montessori Charter Public (District) - Hill View Montessori Charter Public School,04550050,,34,34,33,36,29,23,,,,,,,,0,189
Hilltown Cooperative Charter  Public (District) - Hilltown Cooperative Charter Public School,04500105,,14,16,18,18,18,17,19,16,18,,,,,0,154
Hingham - Hingham High,01310505,,,,,,,,,,,262,263,273,258,0,"1,056"
Hingham - Hingham Middle School,01310410,,,,,,,,303,296,261,,,,,0,860
Hingham - Plymouth River,01310019,,104,127,112,104,115,112,,,,,,,,0,674
Hingham - South Elem,01310020,73,99,102,99,95,95,87,,,,,,,,0,650
Hingham - Wm L Foster Elem,01310010,,83,97,111,99,85,82,,,,,,,,0,557
Holbrook - Holbrook Jr Sr High,01330505,,,,,,,,,122,142,65,102,78,73,1,583
Holbrook - John F Kennedy,01330018,24,82,113,111,129,,,,,,,,,,0,459
Holbrook - South,01330025,,,,,,122,120,100,,,,,,,0,342
Holland - Holland Elementary,01350005,57,29,26,40,36,31,28,23,,,,,,,0,270
Holliston - Holliston High,01360505,,,,,,,,,,,210,255,235,198,1,899
Holliston - Miller School,01360007,,,,,200,207,211,,,,,,,,0,618
Holliston - Placentino Elementary,01360010,85,195,203,203,20,,,,,,,,,,0,706
Holliston - Robert H. Adams Middle School,01360305,,,,,,,,232,254,230,,,,,0,716
Holyoke - Dr Wm R Peck Middle,01370310,,,,,,,,,119,129,,,,,0,248
Holyoke - E N White Elem,01370045,,55,49,46,53,62,54,60,44,37,,,,,0,460
Holyoke - Holyoke Alternative Program,01370520,,1,1,2,,3,2,15,44,34,59,,,,0,161
Holyoke - Holyoke High,01370505,,,,,,,,,,,422,294,260,265,0,"1,241"
Holyoke - John J Lynch Middle,01370315,,,,,,,,72,92,108,,,,,0,272
Holyoke - Joseph Metcalf Preschool,01370003,176,,,,,,,,,,,,,,0,176
Holyoke - Kelly Elem,01370040,,59,43,55,57,44,48,52,54,47,,,,,0,459
Holyoke - Lawrence Elem,01370010,,81,67,87,80,67,87,,,,,,,,0,469
Holyoke - Lt Clayre Sullivan Elem,01370055,,55,68,72,82,74,72,72,75,66,,,,,0,636
Holyoke - Lt Elmer J McMahon Elem,01370015,,49,43,54,32,48,55,36,,,,,,,0,317
Holyoke - Maurice A Donahue Elem,01370060,,54,54,55,47,56,71,79,60,72,,,,,0,548
Holyoke - Morgan Elem,01370025,,69,77,68,77,82,61,64,,,,,,,0,498
Holyoke - Wm J Dean Voc Tech High,01370605,,,,,,,,,,,284,189,160,138,0,771
Holyoke Community Charter (District) - Holyoke Community Charter School,04530005,,75,110,106,114,76,72,61,56,24,,,,,0,694
Hopedale - Hopedale Jr Sr High,01380505,,,,,,,,,92,88,90,80,84,76,0,510
Hopedale - Memorial,01380010,,95,99,92,90,96,97,104,,,,,,,0,673
Hopedale - Park Street School,01380003,145,,,,,,,,,,,,,,0,145
Hopkinton - Center,01390005,,231,255,,,,,,,,,,,,0,486
Hopkinton - Elmwood,01390010,,,,240,298,,,,,,,,,,0,538
Hopkinton - Hopkins Elementary School,01390015,,,,,,295,299,,,,,,,,0,594
Hopkinton - Hopkinton High,01390505,,,,,,,,,,,255,227,243,202,0,927
Hopkinton - Hopkinton Middle School,01390305,,,,,,,,262,279,271,,,,,0,812
Hopkinton - Hopkinton Pre-School,01390003,62,,,,,,,,,,,,,,0,62
Hudson - C A Farley,01410030,,,98,70,101,96,91,,,,,,,,0,456
Hudson - C R Hubert,01410011,,204,,,,,,,,,,,,,0,204
Hudson - Forest Avenue Elementary,01410015,78,,67,85,74,68,81,,,,,,,,0,453
Hudson - Hudson High,01410505,38,,,,,,,,,236,223,205,219,189,0,"1,110"
Hudson - John F Kennedy,01410410,,,,,,,,199,201,,,,,,0,400
Hudson - Mulready Elementary,01410007,,,50,59,57,47,46,,,,,,,,0,259
Hull - Hull High,01420505,,,,,,,,,,,118,111,112,76,0,417
Hull - Lillian M Jacobs,01420015,37,87,68,88,84,86,85,,,,,,,,0,535
Hull - Memorial Middle,01420305,,,,,,,,93,86,104,,,,,0,283
Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,,,,,,,73,76,76,73,,,,,0,298
Ipswich - Ipswich High,01440505,,,,,,,,,,,172,164,155,167,2,660
Ipswich - Ipswich Middle School                             ,01440305,,,,,,,,168,180,170,,,,,0,518
Ipswich - Paul F Doyon Memorial,01440007,28,74,61,80,76,69,80,,,,,,,,0,468
Ipswich - Winthrop,01440015,23,59,61,81,70,84,85,,,,,,,,0,463
King Philip - King Philip Middle School,06900510,,,,,,,,,427,406,,,,,0,833
King Philip - King Philip Reg High,06900505,,,,,,,,,,,334,279,312,274,0,"1,199"
Kingston - Kingston Elementary,01450005,,134,170,156,,,,,,,,,,,0,460
Kingston - Kingston Intermediate,01450020,,,,,166,166,157,201,,,,,,,0,690
Kipp Academy Lynn Charter (District) - Kipp Academy Lynn Charter School,04290010,,,,,,,94,79,58,,,,,,0,231
Lakeville - Assawompset,01460005,20,125,153,139,167,,,,,,,,,,0,604
Lakeville - George R. Austin Intermediate School,01460010,,,,,,161,,,,,,,,,0,161
Lanesborough - Lanesborough Elementary,01480005,27,41,31,41,32,40,49,38,,,,,,,0,299
Lawrence - Alexander B Bruce,01490015,,,72,77,79,86,95,112,98,85,,,,,0,704
Lawrence - Arlington Elementary School,01490008,,58,115,112,98,94,,,,,,,,,0,477
Lawrence - Arlington Middle School,01490017,,,,,,,121,126,116,127,,,,,0,490
Lawrence - Edward F. Parthum,01490053,,139,161,142,149,129,120,148,121,147,,,,,0,"1,256"
Lawrence - Emily G Wetherbee,01490080,,51,66,68,61,52,63,73,51,65,,,,,0,550
Lawrence - Francis M Leahy,01490040,,76,98,89,83,83,80,,,,,,,,0,509
Lawrence - Gerard A. Guilmette,01490022,,,143,121,120,134,100,120,130,154,,,,,0,"1,022"
Lawrence - Henry K Oliver,01490050,,,72,72,76,60,71,74,76,84,,,,,0,585
Lawrence - James F Hennessey,01490020,166,156,,,,,,,,,,,,,0,322
Lawrence - James F Leonard,01490045,,,,,,,,121,120,123,,,,,0,364
Lawrence - John Breen School,01490003,209,124,,,,,,,,,,,,,0,333
Lawrence - John K Tarbox,01490075,,21,53,62,48,50,39,,,,,,,,0,273
Lawrence - John R Rollins,01490055,,1,4,16,23,6,17,19,23,16,,,,,0,125
Lawrence - Lawlor ECC,01490002,,153,,,,,,,,,,,,,0,153
Lawrence - Lawrence High,01490505,,,,,,,,,,,"1,042",901,562,525,5,"3,035"
Lawrence - Robert Frost,01490018,,104,101,94,103,101,114,94,124,109,,,,,0,944
Lawrence - South Lawrence East Elementary School,01490004,,,122,135,134,111,,,,,,,,,0,502
Lawrence - South Lawrence East Middle School,01490016,,,,,,,139,141,141,139,,,,,0,560
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,04540205,,120,60,60,61,60,60,57,57,50,,,,,0,585
Lee - Lee Elementary,01500025,20,50,48,53,55,57,55,59,,,,,,,0,397
Lee - Lee Middle/High School,01500505,,,,,,,,,74,83,84,85,97,70,0,493
Leicester - Leicester High,01510505,,,,,,,,,,,150,143,150,132,0,575
Leicester - Leicester Memorial Elem,01510005,,,,,127,141,146,,,,,,,,0,414
Leicester - Leicester Middle,01510015,,,,,,,,150,156,148,,,,,0,454
Leicester - Leicester Primary School,01510010,109,124,130,125,,,,,,,,,,,0,488
Lenox - Lenox Memorial High,01520505,,,,,,,,62,72,62,77,65,72,65,1,476
Lenox - Morris,01520015,26,43,56,60,56,58,62,,,,,,,,0,361
Leominster - Bennett,01530003,130,61,,,,,,,,,,,,,0,191
Leominster - Fall Brook,01530007,,,151,130,131,157,,,,,,,,,0,569
Leominster - Johnny Appleseed,01530025,,,165,169,174,170,,,,,,,,,0,678
Leominster - Leominster Ctr Tech Educ,01530605,,,,,,,,,,,260,136,136,114,1,647
Leominster - Leominster Senior High,01530505,,,,,,,,,,,247,314,324,311,0,"1,196"
Leominster - Lincoln School,01530005,41,,,,,,,,,,,,,,0,41
Leominster - Northwest,01530030,,39,171,153,140,144,,,,,,,,,0,647
Leominster - Priest Street,01530040,,280,,,,,,,,,,,,,0,280
Leominster - Samoset School,01530045,,,,,,,162,165,166,143,,,,,0,636
Leominster - Sky View Middle School,01530320,,,,,,,167,164,187,156,,,,,0,674
Leominster - Southeast Middle School,01530050,,,,,,,125,168,142,129,,,,,0,564
Leverett - Leverett Elementary,01540005,18,29,14,18,20,17,18,37,,,,,,,0,171
Lexington - Bowman,01550008,,76,84,72,79,80,79,,,,,,,,0,470
Lexington - Bridge,01550006,,65,86,80,110,101,95,,,,,,,,0,537
Lexington - Fiske,01550015,,58,56,66,45,64,56,,,,,,,,0,345
Lexington - Harrington,01550030,52,49,65,71,61,64,68,,,,,,,,0,430
Lexington - Jonas Clarke Middle,01550305,,,,,,,,255,257,235,,,,,0,747
Lexington - Joseph Estabrook,01550010,,69,63,73,89,60,90,,,,,,,,0,444
Lexington - Lexington High,01550505,,,,,,,,,,,471,515,510,459,0,"1,955"
Lexington - Maria Hastings,01550035,,67,79,72,103,75,84,,,,,,,,0,480
Lexington - Wm Diamond Middle,01550310,,,,,,,,260,276,282,,,,,0,818
Lincoln - Hanscom Middle,01570305,,,,,,63,47,50,44,52,,,,,0,256
Lincoln - Hanscom Primary,01570006,36,73,73,58,71,,,,,,,,,,0,311
Lincoln - Lincoln School,01570025,7,51,69,82,62,99,75,77,66,72,,,,,0,660
Lincoln-Sudbury - Lincoln-Sudbury Reg High,06950505,,,,,,,,,,,409,415,413,376,0,"1,613"
Littleton - Littleton High School,01580505,,,,,,,,,,,98,110,90,88,0,386
Littleton - Littleton Middle School,01580305,,,,,,,,102,130,103,,,,,0,335
Littleton - Russell St Elementary,01580015,,,,,118,136,125,,,,,,,,0,379
Littleton - Shaker Lane Elementary,01580005,53,119,154,129,,,,,,,,,,,0,455
Longmeadow - Blueberry Hill,01590005,47,76,89,81,91,87,92,,,,,,,,0,563
Longmeadow - Center,01590010,,58,63,67,76,84,77,,,,,,,,0,425
Longmeadow - Glenbrook Middle,01590017,,,,,,,,143,136,122,,,,,0,401
Longmeadow - Longmeadow High,01590505,,,,,,,,,,,261,251,269,243,0,"1,024"
Longmeadow - Williams Middle,01590305,,,,,,,,124,128,140,,,,,0,392
Longmeadow - Wolf Swamp Road,01590025,,53,59,68,87,85,64,,,,,,,,0,416
Lowell - Abraham Lincoln,01600020,31,80,93,85,82,90,,,,,,,,,0,461
Lowell - B.F.Butler Middle Sch,01600310,,,,,,,103,122,115,123,,,,,0,463
Lowell - Bartlett Community Partnership,01600090,43,42,45,33,38,46,54,45,48,55,,,,,0,449
Lowell - Charles W Morey,01600030,24,86,93,74,77,93,,,,,,,,,0,447
Lowell - Charlotte M Murkland Elem,01600080,70,86,82,80,76,73,,,,,,,,,0,467
Lowell - Dr An Wang School,01600345,,,,,,,160,151,161,164,,,,,0,636
Lowell - Dr Gertrude Bailey,01600002,30,87,93,84,93,85,,,,,,,,,0,472
Lowell - E N Rogers,01600335,,,,,,,133,144,140,161,,,,,0,578
Lowell - Greenhalge,01600015,50,57,84,76,82,72,,,,,,,,,0,421
Lowell - Henry J Robinson Middle,01600330,,,,,,,147,128,119,152,,,,,0,546
Lowell - James S Daley Middle Sch,01600315,,,,,,,160,156,187,199,,,,,0,702
Lowell - James Sullivan Middle Sch,01600340,,,,,,,146,159,147,154,,,,,0,606
Lowell - John J Shaughnessy,01600050,23,70,90,87,79,81,,,,,,,,,0,430
Lowell - Joseph McAvinnue,01600010,68,82,93,71,83,97,,,,,,,,,0,494
Lowell - Kathryn P. Stoklosa Middle School,01600360,,,,,,,142,152,124,160,,,,,0,578
Lowell - Lowell High,01600505,,,,,,,,,,,"1,113",960,806,832,21,"3,732"
Lowell - Moody Elem,01600027,,47,40,36,41,48,,,,,,,,,0,212
Lowell - Pawtucketville Memorial,01600036,41,79,91,81,84,89,,,,,,,,,0,465
Lowell - Peter W Reilly,01600040,,104,107,106,100,99,,,,,,,,,0,516
Lowell - Pyne Arts,01600018,22,41,42,42,46,39,52,47,61,51,,,,,0,443
Lowell - S Christa McAuliffe Elementary,01600075,43,69,94,72,75,62,,,,,,,,,0,415
Lowell - Varnum Arts,01600054,,37,42,36,34,42,,,,,,,,,0,191
Lowell - Washington,01600055,23,22,38,36,30,29,,,,,,,,,0,178
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,,177,130,96,104,94,87,86,48,45,,,,,0,867
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,,,,,,,,,,,11,32,24,46,0,113
Ludlow - Chapin Elementary,01610005,1,58,58,63,54,54,70,,,,,,,,0,358
Ludlow - East Street,01610015,,69,76,76,64,80,90,,,,,,,,0,455
Ludlow - Ludlow ECC,01610018,81,,,,,,,,,,,,,,0,81
Ludlow - Ludlow Senior High,01610505,,,,,,,,,,,285,296,268,229,0,"1,078"
Ludlow - Paul R Baird Middle,01610305,,,,,,,,235,231,225,,,,,0,691
Ludlow - Veterans Park Elem,01610023,,49,61,80,73,70,85,,,,,,,,0,418
Lunenburg - Lunenburg High,01620505,,,,,,,,,,,148,159,173,149,5,634
Lunenburg - Lunenburg Primary School,01620010,55,116,128,117,,,,,,,,,,,0,416
Lunenburg - Thomas C Passios Elem,01620015,,,,,127,120,130,,,,,,,,0,377
Lunenburg - Turkey Hill Middle,01620020,,,,,,,,131,143,143,,,,,0,417
Lynn - A Drewicz Elem,01630016,20,48,79,71,47,47,66,,,,,,,,0,378
Lynn - Aborn,01630011,,33,38,48,37,48,32,,,,,,,,0,236
Lynn - Breed Middle School,01630405,,,,,,,,354,377,374,,,,,0,"1,105"
Lynn - Brickett Elementary,01630020,,43,54,38,49,39,33,,,,,,,,0,256
Lynn - Capt William G Shoemaker,01630090,8,46,65,56,51,67,63,,,,,,,,0,356
Lynn - Career Development Center,01630503,,,,,,,,,,,39,34,30,23,0,126
Lynn - Classical High,01630505,,,,,,,,,,,288,360,375,342,0,"1,365"
Lynn - Cobbet Elementary,01630035,,79,100,77,86,66,69,,,,,,,,0,477
Lynn - E J Harrington,01630045,51,110,110,74,84,80,48,,,,,,,,0,557
Lynn - Edward A Sisson,01630095,39,66,76,75,61,68,68,,,,,,,,0,453
Lynn - Hood,01630055,,47,78,66,62,48,54,,,,,,,,0,355
Lynn - Ingalls,01630060,4,71,89,73,92,78,85,1,4,2,,,,,0,499
Lynn - Julia F Callahan,01630030,25,58,90,63,84,64,78,,,,,,,,0,462
Lynn - Lincoln-Thomson,01630070,,29,53,38,40,35,29,,,,,,,,0,224
Lynn - Lynn Alternative HS,01630520,,,,,,,,,,,22,13,9,7,0,51
Lynn - Lynn English High,01630510,,,,,,,,,,,567,423,335,346,0,"1,671"
Lynn - Lynn Voc Tech Institute,01630605,26,,,,,,,,,,323,334,260,201,12,"1,156"
Lynn - Lynn Woods,01630075,,20,23,21,30,27,26,,,,,,,,0,147
Lynn - Pickering Middle,01630420,,,,,,,,214,210,224,,,,,0,648
Lynn - Robert L Ford,01630050,3,74,105,86,94,82,66,89,128,106,,,,,0,833
Lynn - Sewell-Anderson,01630085,,38,39,37,40,34,40,,,,,,,,0,228
Lynn - Thurgood Marshall Mid,01630305,,,,,,,,270,263,319,,,,,0,852
Lynn - Tracy,01630100,,38,50,22,39,27,39,,,,,,,,0,215
Lynn - Washington Community,01630105,,30,55,43,50,55,47,,,,,,,,0,280
Lynn - Welcoming Alternative Sch,01630115,,,3,4,3,7,11,10,,,,,,,0,38
Lynn - Welcoming Middle School,01630330,,,,,,,,3,3,11,,,,,0,17
Lynn - William R Fallon,01630080,,19,28,23,35,18,25,,,,,,,,0,148
Lynn - Wm P Connery,01630040,6,78,87,93,74,87,61,,,,,,,,0,486
Lynnfield - Huckleberry Hill,01640010,,82,85,82,89,87,,,,,,,,,0,425
Lynnfield - Lynnfield High,01640505,,,,,,,,,,,184,148,169,127,0,628
Lynnfield - Lynnfield Middle School,01640405,,,,,,,170,184,168,182,,,,,0,704
Lynnfield - Summer Street,01640020,65,81,104,99,93,100,,,,,,,,,0,542
Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,,,,,,,,,,,,,48,43,0,91
Malden - Beebe,01650003,,95,104,117,104,107,100,104,110,104,,,,,0,945
Malden - Ferryway,01650013,,93,102,96,78,96,89,107,112,100,,,,,0,873
Malden - Forestdale,01650027,,65,71,53,63,71,60,59,57,52,,,,,0,551
Malden - Linden,01650047,,67,110,89,104,93,102,75,76,70,,,,,0,786
Malden - Malden ELC,01650049,292,35,,,,,,,,,,,,,0,327
Malden - Malden High,01650505,,,,,,,,,,,494,412,394,376,1,"1,677"
Malden - Salemwood,01650057,,112,120,107,128,130,126,140,144,154,,,,,0,"1,161"
Manchester Essex Regional - Essex Elementary/Middle,06980020,10,37,37,32,37,42,43,44,,,,,,,0,282
Manchester Essex Regional - Manchester Essex Regional Middle High School,06980510,,,,,,,,,103,106,101,95,99,99,0,603
Manchester Essex Regional - Manchester Memorial Elementary,06980010,,51,57,60,70,67,67,58,,,,,,,0,430
Mansfield - Everett W Robinson,01670007,,332,359,371,,,,,,,,,,,0,"1,062"
Mansfield - Harold L Qualters Middle,01670035,,,,,,,,402,417,398,,,,,0,"1,217"
Mansfield - Jordan/Jackson Elementary,01670014,,,,,365,380,411,,,,,,,,0,"1,156"
Mansfield - Mansfield High,01670505,,,,,,,,,,,371,344,342,298,0,"1,355"
Mansfield - Roland Green School,01670003,103,,,,,,,,,,,,,,0,103
Marblehead - Dr Samuel C Eveleth,01680025,,42,42,43,,,,,,,,,,,0,127
Marblehead - Elbridge Gerry,01680015,,90,79,,,,,,,,,,,,0,169
Marblehead - Glover,01680020,,57,44,52,101,,,,,,,,,,0,254
Marblehead - L H Coffin,01680010,,,,89,77,,,,,,,,,,0,166
Marblehead - Malcolm L Bell,01680005,39,72,82,89,73,,,,,,,,,,0,355
Marblehead - Marblehead High,01680505,,,,,,,,,,,265,234,242,245,0,986
Marblehead - Marblehead Veterans Middle School,01680300,,,,,,,,,217,242,,,,,0,459
Marblehead - Village School,01680016,,,,,,207,223,182,,,,,,,0,612
