SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Boston - The English High,00350535,0,0,0,0,0,0,0,0,0,0,189,95,158,160,8,610
Boston - Thomas J Kenny,00350328,31,33,56,46,41,48,47,0,0,0,0,0,0,0,0,302
Boston - Urban Science Academy,00350579,0,0,0,0,0,0,0,0,0,0,154,133,148,137,4,576
Boston - Warren-Prescott,00350346,1,76,66,67,72,51,51,64,39,44,0,0,0,0,0,531
Boston - Washington Irving Middle,00350445,0,0,0,0,0,0,0,183,124,173,0,0,0,0,0,480
Boston - West Roxbury Academy,00350658,0,0,0,0,0,0,0,0,0,0,156,158,182,149,6,651
Boston - William E Russell,00350366,42,56,57,55,57,48,33,0,0,0,0,0,0,0,0,348
Boston - William Ellery Channing,00350360,17,44,45,47,55,54,51,0,0,0,0,0,0,0,0,313
Boston - William H Ohrenberger,00350258,0,0,0,0,104,115,102,118,92,100,0,0,0,0,0,631
Boston - William McKinley,00350363,0,0,4,4,19,23,17,24,22,45,49,44,77,37,17,382
Boston - William Monroe Trotter,00350370,43,85,69,65,46,50,41,0,0,0,0,0,0,0,0,399
Boston - Winship Elementary,00350374,27,56,49,41,48,48,30,0,0,0,0,0,0,0,0,299
Boston - Wm B Rogers Middle,00350470,0,0,0,0,0,0,0,177,189,217,0,0,0,0,0,583
Boston - Young Achievers,00350380,24,46,55,68,64,56,36,58,58,61,0,0,0,0,0,526
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,0,0,0,0,0,0,97,99,95,96,81,69,37,35,0,609
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,0,0,0,0,0,0,0,0,0,0,29,83,41,206,0,359
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,0,0,0,0,0,0,0,0,0,0,82,79,59,88,0,308
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,0,0,0,0,0,0,0,56,55,58,72,49,36,39,0,365
Boston Renaissance Charter Public (District) - Boston Renaissance Charter  Public School,04810550,0,165,100,124,157,157,143,106,0,0,0,0,0,0,0,952
Bourne - Bourne High School,00360505,0,0,0,0,0,0,0,0,0,0,155,123,136,143,0,557
Bourne - Bourne Middle School,00360325,0,0,0,0,0,0,175,164,186,186,0,0,0,0,0,711
Bourne - Bournedale Elementary School,00360005,43,124,68,80,74,92,0,0,0,0,0,0,0,0,0,481
Bourne - Peebles Elementary School,00360010,0,0,83,93,93,87,0,0,0,0,0,0,0,0,0,356
Boxborough - Blanchard Memorial,00370005,19,42,59,54,53,65,70,75,0,0,0,0,0,0,0,437
Boxford - Harry Lee Cole,00380005,49,71,89,105,0,0,0,0,0,0,0,0,0,0,0,314
Boxford - Spofford Pond,00380013,0,0,0,0,109,108,118,129,0,0,0,0,0,0,0,464
Boylston - Boylston Elementary,00390005,19,41,59,49,60,55,47,49,0,0,0,0,0,0,0,379
Braintree - Archie T Morrison,00400033,0,75,74,60,67,74,81,0,0,0,0,0,0,0,0,431
Braintree - Braintree High,00400505,90,60,0,0,0,0,0,0,0,0,381,392,373,389,4,"1,689"
Braintree - Donald Ross,00400050,0,33,49,60,47,56,57,0,0,0,0,0,0,0,0,302
Braintree - East Middle School,00400305,0,0,0,0,0,0,0,249,242,220,0,0,0,0,0,711
Braintree - Highlands,00400015,0,44,74,77,75,76,85,0,0,0,0,0,0,0,0,431
Braintree - Hollis,00400005,0,60,80,85,83,96,78,0,0,0,0,0,0,0,0,482
Braintree - Liberty,00400025,0,49,70,73,81,76,88,0,0,0,0,0,0,0,0,437
Braintree - Mary E Flaherty School,00400020,0,62,58,74,85,67,82,0,0,0,0,0,0,0,0,428
Braintree - South Middle School,00400310,0,0,0,0,0,0,0,199,220,219,0,0,0,0,0,638
Brewster - Eddy Elementary,00410010,0,0,0,0,64,74,78,0,0,0,0,0,0,0,0,216
Brewster - Stony Brook Elementary,00410005,30,69,76,78,0,0,0,0,0,0,0,0,0,0,0,253
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,36,36,35,0,0,0,0,0,0,0,0,0,0,0,0,107
Bridgewater-Raynham - Bridgewater Middle School,06250320,0,0,0,0,0,0,0,0,264,293,0,0,0,0,0,557
Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,0,0,0,0,0,0,0,0,0,0,344,375,401,402,5,"1,527"
Bridgewater-Raynham - Laliberte Elementary School,06250050,0,0,0,172,172,185,0,0,0,0,0,0,0,0,0,529
Bridgewater-Raynham - Merrill Elementary School,06250020,0,173,124,0,0,0,0,0,0,0,0,0,0,0,0,297
Bridgewater-Raynham - Mitchell Elementary School,06250002,84,242,214,238,227,0,0,0,0,0,0,0,0,0,0,"1,005"
Bridgewater-Raynham - Raynham Middle School,06250315,0,0,0,0,0,0,179,185,168,203,0,0,0,0,0,735
Bridgewater-Raynham - Williams Intermediate School,06250300,0,0,0,0,0,251,242,298,0,0,0,0,0,0,0,791
Brimfield - Brimfield Elementary,00430005,42,38,47,36,37,35,49,44,0,0,0,0,0,0,0,328
Bristol County Agricultural - Bristol County Agricultural High,09100705,0,0,0,0,0,0,0,0,0,0,122,111,111,107,0,451
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,0,0,0,0,0,0,0,0,0,0,351,327,303,294,0,"1,275"
Brockton - Ashfield Middle School,00440421,0,0,0,0,0,0,0,147,166,165,0,0,0,0,0,478
Brockton - B B Russell Alternative School,00440080,0,0,0,0,0,0,0,0,2,5,12,21,16,6,0,62
Brockton - Brockton Champion High School,00440515,0,0,0,0,0,0,0,0,0,0,49,90,58,20,0,217
Brockton - Brockton High,00440505,0,0,0,0,0,0,0,0,0,0,"1,216","1,020",924,884,37,"4,081"
Brockton - Brookfield,00440010,0,131,116,118,108,91,95,0,0,0,0,0,0,0,0,659
Brockton - Downey,00440110,0,97,104,97,93,104,87,0,0,0,0,0,0,0,0,582
Brockton - Dr W Arnone Community School,00440001,0,147,138,142,133,114,125,0,0,0,0,0,0,0,0,799
Brockton - East Middle School,00440405,0,0,0,0,0,0,0,138,134,154,0,0,0,0,0,426
Brockton - Edgar B Davis,00440023,0,138,128,115,127,123,132,116,121,114,0,0,0,0,0,"1,114"
Brockton - Edison Academy,00440520,0,0,0,0,0,0,0,0,0,0,44,23,53,42,0,162
Brockton - Gilmore School Early Childhood Center,00440050,275,44,0,0,0,0,0,0,0,0,0,0,0,0,0,319
Brockton - Goddard Alternative School,00440400,0,0,0,0,0,1,2,6,3,2,8,15,9,7,0,53
Brockton - Hancock,00440045,0,138,134,121,119,109,114,0,0,0,0,0,0,0,0,735
Brockton - Huntington,00440055,0,92,95,88,90,90,74,0,0,0,0,0,0,0,0,529
Brockton - John F Kennedy,00440017,0,93,109,115,108,105,95,0,0,0,0,0,0,0,0,625
Brockton - Joseph F. Plouffe Academy,00440422,0,0,0,0,0,0,0,218,212,207,0,0,0,0,0,637
Brockton - Louis F Angelo Elementary,00440065,0,127,119,111,111,177,178,0,0,0,0,0,0,0,0,823
Brockton - Manthala George Jr. School,00440003,0,186,147,162,148,123,95,0,0,0,0,0,0,0,0,861
Brockton - Mary E. Baker School,00440002,0,126,133,121,126,123,126,0,0,0,0,0,0,0,0,755
Brockton - North Middle School,00440410,0,0,0,0,0,0,0,180,157,168,0,0,0,0,0,505
Brockton - Oscar F Raymond,00440078,0,142,128,124,118,125,131,120,107,96,0,0,0,0,0,"1,091"
Brockton - South Middle School,00440415,0,0,0,0,0,0,0,188,149,147,0,0,0,0,0,484
Brockton - West Middle School,00440420,0,0,0,0,0,0,0,208,204,186,0,0,0,0,0,598
Brookfield - Brookfield Elementary,00450005,30,36,43,51,40,40,39,40,0,0,0,0,0,0,0,319
Brookline - Brookline Early Education Program at Beacon,00460001,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
Brookline - Brookline High,00460505,34,0,0,0,0,0,0,0,0,0,436,479,416,432,6,"1,803"
Brookline - Edith C Baker,00460005,16,99,98,76,102,89,75,76,60,61,0,0,0,0,0,752
Brookline - Edward Devotion,00460015,0,115,103,79,94,88,88,89,81,83,0,0,0,0,0,820
Brookline - Heath,00460025,30,69,57,57,70,59,47,53,50,55,0,0,0,0,0,547
Brookline - John D Runkle,00460045,15,69,57,45,66,58,60,64,55,45,0,0,0,0,0,534
Brookline - Lawrence,00460030,0,85,92,64,91,66,59,70,69,54,0,0,0,0,0,650
Brookline - Michael Driscoll,00460020,37,63,65,70,74,61,59,49,56,47,0,0,0,0,0,581
Brookline - Pierce,00460040,17,91,93,86,87,85,67,90,72,64,0,0,0,0,0,752
Brookline - The Lynch Center,00460060,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
Brookline - William H Lincoln,00460035,18,75,68,62,67,68,62,58,49,37,0,0,0,0,0,564
Burlington - Burlington High,00480505,100,0,0,0,0,0,0,0,0,0,245,259,264,261,0,"1,129"
Burlington - Fox Hill,00480007,0,48,58,56,75,69,87,0,0,0,0,0,0,0,0,393
Burlington - Francis Wyman Elementary,00480035,0,72,86,84,86,101,92,0,0,0,0,0,0,0,0,521
Burlington - Marshall Simonds Middle,00480303,0,0,0,0,0,0,0,274,275,291,0,0,0,0,0,840
Burlington - Memorial,00480015,0,76,69,68,68,72,70,0,0,0,0,0,0,0,0,423
Burlington - Pine Glen Elementary,00480020,0,58,39,48,52,48,55,0,0,0,0,0,0,0,0,300
Cambridge - Amigos School,00490006,25,54,41,41,35,33,35,24,25,25,0,0,0,0,0,338
Cambridge - Cambridge Rindge and Latin,00490506,0,0,0,0,0,0,0,0,0,0,450,428,404,396,6,"1,684"
Cambridge - Cambridge Street Upper School,00490305,0,0,0,0,0,0,0,96,82,76,0,0,0,0,0,254
Cambridge - Cambridgeport,00490007,50,37,36,39,32,33,31,0,0,0,0,0,0,0,0,258
Cambridge - Fletcher/Maynard Academy,00490090,24,52,27,36,34,20,30,0,0,0,0,0,0,0,0,223
Cambridge - Graham and Parks,00490080,28,64,50,56,52,49,54,0,0,0,0,0,0,0,0,353
Cambridge - Haggerty,00490020,11,52,43,39,35,30,42,0,0,0,0,0,0,0,0,252
Cambridge - John M Tobin,00490065,86,40,36,36,28,28,20,0,0,0,0,0,0,0,0,274
Cambridge - Kennedy-Longfellow,00490040,41,51,37,50,41,40,35,0,0,0,0,0,0,0,0,295
Cambridge - King Open,00490035,34,61,50,43,54,50,53,0,0,0,0,0,0,0,0,345
Cambridge - Maria L. Baldwin,00490005,52,52,29,42,43,39,47,0,0,0,0,0,0,0,0,304
Cambridge - Martin Luther King Jr.,00490030,35,58,44,35,30,30,18,0,0,0,0,0,0,0,0,250
Cambridge - Morse,00490045,35,64,39,43,40,34,44,0,0,0,0,0,0,0,0,299
Cambridge - Peabody,00490050,40,48,42,48,46,38,45,0,0,0,0,0,0,0,0,307
Cambridge - Putnam Avenue Upper School,00490310,0,0,0,0,0,0,0,75,83,83,0,0,0,0,0,241
Cambridge - Rindge Avenue Upper School,00490315,0,0,0,0,0,0,0,79,80,93,0,0,0,0,0,252
Cambridge - Vassal Lane Upper School,00490320,0,0,0,0,0,0,0,105,108,80,0,0,0,0,0,293
Canton - Canton High,00500505,0,0,0,0,0,0,0,0,0,0,232,223,210,233,0,898
Canton - Dean S Luce,00500020,0,140,77,76,96,89,86,0,0,0,0,0,0,0,0,564
Canton - John F Kennedy,00500017,0,42,80,81,76,90,86,0,0,0,0,0,0,0,0,455
Canton - Lt Peter M Hansen,00500012,0,40,81,81,93,88,95,0,0,0,0,0,0,0,0,478
Canton - Rodman Early Childhood Center,00500010,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
Canton - Wm H Galvin Middle,00500305,0,0,0,0,0,0,0,262,275,232,0,0,0,0,0,769
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,0,0,0,0,0,0,0,76,76,76,0,0,0,0,0,228
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,0,0,0,0,0,0,0,0,0,0,163,166,156,168,1,654
Carlisle - Carlisle School,00510025,17,47,60,55,72,66,75,79,70,97,0,0,0,0,0,638
Carver - Carver Elementary School,00520015,36,128,117,137,119,155,131,0,0,0,0,0,0,0,0,823
Carver - Carver Middle/High School,00520405,0,0,0,0,0,0,0,125,155,153,121,113,118,124,5,914
Central Berkshire - Becket Washington School,06350005,18,15,18,15,12,17,13,0,0,0,0,0,0,0,0,108
Central Berkshire - Berkshire Trail Elementary,06350010,11,7,15,12,15,12,15,0,0,0,0,0,0,0,0,87
Central Berkshire - Craneville,06350025,0,66,73,54,83,89,80,0,0,0,0,0,0,0,0,445
Central Berkshire - Kittredge,06350035,15,17,21,20,23,39,12,0,0,0,0,0,0,0,0,147
Central Berkshire - Nessacus Regional Middle School,06350305,0,0,0,0,0,0,1,154,128,167,0,0,0,0,0,450
Central Berkshire - Wahconah Regional High,06350505,0,0,0,0,0,0,0,0,0,0,134,156,136,116,3,545
Chelmsford - Byam School,00560030,0,70,90,96,115,112,0,0,0,0,0,0,0,0,0,483
Chelmsford - Center Elementary School,00560005,0,76,92,90,90,98,0,0,0,0,0,0,0,0,0,446
Chelmsford - Charles D Harrington,00560025,0,83,92,95,96,106,0,0,0,0,0,0,0,0,0,472
Chelmsford - Chelmsford High,00560505,0,0,0,0,0,0,0,0,0,0,419,419,373,383,0,"1,594"
Chelmsford - Col Moses Parker School,00560305,0,0,0,0,0,0,160,168,192,183,0,0,0,0,0,703
Chelmsford - Community Education Center,00560001,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
Chelmsford - McCarthy Middle School,00560310,0,0,0,0,0,0,237,213,226,222,0,0,0,0,0,898
Chelmsford - South Row,00560015,0,65,93,83,93,86,0,0,0,0,0,0,0,0,0,420
Chelsea - Chelsea High,00570505,0,0,0,0,0,0,0,0,0,0,411,365,309,282,5,"1,372"
Chelsea - Clark Avenue School,00570050,0,0,0,0,0,0,133,141,151,133,0,0,0,0,0,558
Chelsea - Edgar A Hooks Elementary,00570030,0,0,158,150,116,101,0,0,0,0,0,0,0,0,0,525
Chelsea - Eugene Wright Science and Technology Academy,00570045,0,0,0,0,0,0,117,127,124,117,0,0,0,0,0,485
Chelsea - Frank M Sokolowski Elementary,00570040,0,0,147,116,138,121,0,0,0,0,0,0,0,0,0,522
Chelsea - George F. Kelly Elementary,00570035,0,0,136,141,141,124,0,0,0,0,0,0,0,0,0,542
Chelsea - Joseph A. Browne School,00570055,0,0,0,0,0,0,122,134,140,146,0,0,0,0,0,542
Chelsea - Shurtleff Early Childhood,00570003,283,576,0,0,0,0,0,0,0,0,0,0,0,0,0,859
Chelsea - William A Berkowitz Elementary,00570025,0,0,153,120,112,101,0,0,0,0,0,0,0,0,0,486
Chesterfield-Goshen - New Hingham Regional Elementary,06320025,16,20,20,19,22,24,27,21,0,0,0,0,0,0,0,169
Chicopee - Barry,00610003,0,75,75,64,76,81,77,0,0,0,0,0,0,0,0,448
Chicopee - Belcher,00610010,0,118,94,83,0,0,0,0,0,0,0,0,0,0,0,295
Chicopee - Bellamy Middle,00610305,0,0,0,0,0,0,0,297,302,340,0,0,0,0,0,939
Chicopee - Bowe,00610015,18,76,64,69,63,61,65,0,0,0,0,0,0,0,0,416
Chicopee - Bowie,00610020,0,71,53,53,58,79,56,0,0,0,0,0,0,0,0,370
Chicopee - Chicopee Academy,00610021,0,0,0,0,0,0,0,1,8,14,43,17,13,9,0,105
Chicopee - Chicopee Comprehensive High School,00610510,0,0,0,0,0,0,0,0,0,0,400,364,342,340,13,"1,459"
Chicopee - Chicopee High,00610505,0,0,0,0,0,0,0,0,0,0,259,262,257,285,9,"1,072"
Chicopee - Fairview Middle,00610310,0,0,0,0,0,0,0,233,227,231,0,0,0,0,0,691
Chicopee - Gen John J Stefanik,00610090,0,72,54,63,67,58,64,0,0,0,0,0,0,0,0,378
Chicopee - Lambert-Lavoie,00610040,0,46,48,40,59,52,51,0,0,0,0,0,0,0,0,296
Chicopee - Litwin,00610022,0,26,19,28,102,101,113,0,0,0,0,0,0,0,0,389
Chicopee - Selser,00610050,0,75,71,64,63,74,49,0,0,0,0,0,0,0,0,396
Chicopee - Streiber Memorial School,00610065,0,48,44,55,40,40,36,0,0,0,0,0,0,0,0,263
Chicopee - Szetela Early Childhood Center,00610001,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public School,04180305,0,0,0,0,0,0,0,126,85,98,0,0,0,0,0,309
City On A Hill Charter Public (District) - City On A Hill Charter Public School,04370505,0,0,0,0,0,0,0,0,0,0,108,76,61,47,0,292
Clarksburg - Clarksburg Elementary,00630010,0,20,15,18,19,18,17,21,21,22,0,0,0,0,0,171
Clinton - Clinton Elementary,00640050,110,167,164,137,126,0,0,0,0,0,0,0,0,0,0,704
Clinton - Clinton Middle School,00640305,0,0,0,0,0,152,136,135,150,136,0,0,0,0,0,709
Clinton - Clinton Senior High,00640505,29,0,0,0,0,0,0,0,0,0,112,113,98,131,0,483
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,0,0,0,0,0,0,0,0,0,0,46,37,40,24,0,147
Cohasset - Cohasset Middle/High School,00650505,0,0,0,0,0,0,0,142,116,114,118,81,101,90,0,762
Cohasset - Deer Hill,00650005,0,0,0,0,145,149,133,0,0,0,0,0,0,0,0,427
Cohasset - Joseph Osgood,00650010,36,119,114,126,0,0,0,0,0,0,0,0,0,0,0,395
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,0,0,0,0,0,0,0,0,84,88,78,59,37,32,0,378
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,0,80,40,0,0,0,0,0,0,0,0,0,0,0,0,120
Community Day Charter Public School - Prospect (District) - Community Day Charter Public School - Prospect,04400205,0,59,42,22,24,49,46,47,21,21,0,0,0,0,0,331
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,0,80,40,0,0,0,0,0,0,0,0,0,0,0,0,120
Concord - Alcott,00670005,3,66,62,73,80,89,81,0,0,0,0,0,0,0,0,454
Concord - Concord Middle,00670305,0,0,0,0,0,0,0,243,234,221,0,0,0,0,0,698
Concord - Thoreau,00670020,30,84,76,80,76,92,64,0,0,0,0,0,0,0,0,502
Concord - Willard,00670030,7,76,77,103,89,62,72,0,0,0,0,0,0,0,0,486
Concord-Carlisle - Concord Carlisle High,06400505,0,0,0,0,0,0,0,0,0,0,309,295,302,311,0,"1,217"
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,25,24,28,25,25,21,22,10,0,0,0,0,0,0,0,180
Conway - Conway Grammar,00680005,12,16,23,26,23,26,24,28,0,0,0,0,0,0,0,178
Danvers - Danvers High,00710505,0,0,0,0,0,0,0,0,0,0,254,292,234,251,5,"1,036"
Danvers - Great Oak,00710015,0,61,57,60,69,66,52,0,0,0,0,0,0,0,0,365
Danvers - Highlands,00710010,0,63,57,80,50,78,74,0,0,0,0,0,0,0,0,402
Danvers - Holten Richmond Middle School,00710305,0,0,0,0,0,0,0,282,285,303,0,0,0,0,0,870
Danvers - Ivan G Smith,00710032,0,37,55,44,41,46,48,0,0,0,0,0,0,0,0,271
Danvers - Riverside,00710030,52,65,37,48,44,42,44,0,0,0,0,0,0,0,0,332
Danvers - Willis E Thorpe,00710045,0,40,61,62,47,45,62,0,0,0,0,0,0,0,0,317
Dartmouth - Andrew B. Cushman School,00720005,38,77,0,0,0,0,0,0,0,0,0,0,0,0,0,115
Dartmouth - Dartmouth High,00720505,0,0,0,0,0,0,0,0,0,0,266,295,303,248,0,"1,112"
Dartmouth - Dartmouth Middle,00720050,0,0,0,0,0,0,0,329,318,342,0,0,0,0,0,989
Dartmouth - George H Potter,00720030,0,0,61,69,96,78,89,0,0,0,0,0,0,0,0,393
Dartmouth - James M. Quinn School,00720040,0,165,92,116,107,131,125,0,0,0,0,0,0,0,0,736
Dartmouth - Joseph Demello,00720015,0,0,77,85,89,92,95,0,0,0,0,0,0,0,0,438
Dedham - Avery,00730010,0,0,57,52,44,51,45,0,0,0,0,0,0,0,0,249
Dedham - Dedham High,00730505,0,0,0,0,0,0,0,0,0,0,180,172,210,203,0,765
Dedham - Dedham Middle School,00730305,0,0,0,0,0,0,0,227,190,225,0,0,0,0,0,642
Dedham - Early Childhood Center,00730005,113,225,0,0,0,0,0,0,0,0,0,0,0,0,0,338
Dedham - Greenlodge,00730025,0,0,51,61,57,71,76,0,0,0,0,0,0,0,0,316
Dedham - Oakdale,00730030,0,0,60,54,70,69,65,0,0,0,0,0,0,0,0,318
Dedham - Riverdale,00730045,0,0,40,33,40,40,45,0,0,0,0,0,0,0,0,198
Deerfield - Deerfield Elementary,00740015,30,45,49,56,64,70,69,61,0,0,0,0,0,0,0,444
Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,0,0,0,0,0,0,0,0,0,124,186,202,175,198,6,891
Dennis-Yarmouth - Ezra H Baker,06450005,34,111,92,80,91,0,0,0,0,0,0,0,0,0,0,408
Dennis-Yarmouth - Laurence C MacArthur Elementary,06450020,48,57,53,46,52,0,0,0,0,0,0,0,0,0,0,256
Dennis-Yarmouth - Marguerite E Small Elementary,06450015,0,0,0,0,0,163,175,0,0,0,0,0,0,0,0,338
Dennis-Yarmouth - Mattacheese Middle School,06450305,0,0,0,0,0,0,0,119,122,98,0,0,0,0,0,339
Dennis-Yarmouth - N H Wixon Middle,06450310,0,0,0,0,0,73,93,109,112,41,0,0,0,0,0,428
Dennis-Yarmouth - Station Avenue Elementary,06450025,0,120,111,91,115,0,0,0,0,0,0,0,0,0,0,437
Dighton-Rehoboth - Dighton Elementary,06500005,0,57,90,88,74,113,0,0,0,0,0,0,0,0,0,422
Dighton-Rehoboth - Dighton Middle School,06500305,0,0,0,0,0,0,87,90,114,112,0,0,0,0,0,403
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,06500505,0,0,0,0,0,0,0,0,0,0,217,227,209,232,6,891
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0,0,0,0,0,0,134,162,148,164,0,0,0,0,0,608
Dighton-Rehoboth - Palmer River,06500010,76,109,129,137,131,135,0,0,0,0,0,0,0,0,0,717
Dorchester Collegiate Academy Charter (District) - Dorchester Collegiate Academy Charter,04750505,0,0,0,0,0,35,35,36,35,0,0,0,0,0,0,141
Douglas - Douglas Early Childhood Center,00770003,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,104
Douglas - Douglas Elementary School,00770010,65,0,138,104,130,0,0,0,0,0,0,0,0,0,0,437
Douglas - Douglas High School,00770505,0,0,0,0,0,0,0,0,0,147,113,112,127,94,1,594
Douglas - Douglas Intermediate School,00770100,0,0,0,0,0,134,150,128,110,0,0,0,0,0,0,522
Dover - Chickering,00780005,0,70,75,84,97,92,105,0,0,0,0,0,0,0,0,523
Dover-Sherborn - Dover-Sherborn Regional High,06550505,0,0,0,0,0,0,0,0,0,0,183,161,146,156,0,646
Dover-Sherborn - Dover-Sherborn Regional Middle School,06550405,0,0,0,0,0,0,0,161,194,170,0,0,0,0,0,525
Dracut - Brookside Elementary,00790035,0,143,148,117,126,128,0,0,0,0,0,0,0,0,0,662
Dracut - Dracut Senior High,00790505,0,0,0,0,0,0,0,0,0,0,278,261,275,229,1,"1,044"
Dracut - George H. Englesby Intermediate,00790040,0,0,0,0,0,0,323,316,0,0,0,0,0,0,0,639
Dracut - Greenmont Avenue,00790030,0,51,43,46,52,31,0,0,0,0,0,0,0,0,0,223
Dracut - Joseph A Campbell Elementary,00790020,41,111,108,108,105,104,0,0,0,0,0,0,0,0,0,577
Dracut - Lakeview Junior High,00790410,0,0,0,0,0,0,0,0,309,311,0,0,0,0,0,620
Dracut - Parker Avenue,00790025,0,0,0,28,40,39,0,0,0,0,0,0,0,0,0,107
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,43,45,43,0,0,0,0,0,0,0,0,0,0,0,0,131
Dudley-Charlton Reg - Charlton Elementary,06580020,66,158,127,0,0,0,0,0,0,0,0,0,0,0,0,351
Dudley-Charlton Reg - Charlton Middle School,06580310,0,0,0,0,0,0,176,178,196,198,0,0,0,0,0,748
Dudley-Charlton Reg - Dudley Elementary,06580005,0,0,0,128,135,139,0,0,0,0,0,0,0,0,0,402
Dudley-Charlton Reg - Dudley Middle School,06580305,0,0,0,0,0,0,158,158,176,161,0,0,0,0,0,653
Dudley-Charlton Reg - Heritage School,06580030,0,0,0,174,174,191,0,0,0,0,0,0,0,0,0,539
Dudley-Charlton Reg - Mason Road School,06580010,46,111,113,0,0,0,0,0,0,0,0,0,0,0,0,270
Dudley-Charlton Reg - Shepherd Hill Regional High,06580505,0,0,0,0,0,0,0,0,0,0,285,251,271,258,2,"1,067"
Duxbury - Alden School,00820004,0,0,0,0,225,237,251,0,0,0,0,0,0,0,0,713
Duxbury - Chandler Elementary,00820006,60,182,206,208,0,0,0,0,0,0,0,0,0,0,0,656
Duxbury - Duxbury High,00820505,0,0,0,0,0,0,0,0,0,0,287,282,222,244,1,"1,036"
Duxbury - Duxbury Middle,00820305,0,0,0,0,0,0,0,258,298,281,0,0,0,0,0,837
East Bridgewater - Central,00830005,62,170,165,173,184,0,0,0,0,0,0,0,0,0,0,754
East Bridgewater - East Bridgewater High,00830505,0,0,0,0,0,0,0,0,0,0,137,136,160,124,0,557
East Bridgewater - Gordon W Mitchell,00830010,0,0,0,0,0,179,184,164,192,216,0,0,0,0,0,935
East Longmeadow - Birchland Park,00870305,0,0,0,0,0,0,0,215,219,218,0,0,0,0,0,652
East Longmeadow - East Longmeadow High,00870505,0,0,0,0,0,0,0,0,0,0,229,210,214,227,0,880
East Longmeadow - Mapleshade,00870010,0,0,0,0,115,95,106,0,0,0,0,0,0,0,0,316
East Longmeadow - Meadow Brook,00870013,36,164,167,209,0,0,0,0,0,0,0,0,0,0,0,576
East Longmeadow - Mountain View,00870015,0,0,0,0,94,97,118,0,0,0,0,0,0,0,0,309
Eastham - Eastham Elementary,00850005,0,41,27,27,37,42,31,0,0,0,0,0,0,0,0,205
Easthampton - Center School,00860005,0,45,44,24,47,36,0,0,0,0,0,0,0,0,0,196
Easthampton - Easthampton High,00860505,0,0,0,0,0,0,0,0,0,0,121,119,109,103,3,455
Easthampton - Maple,00860010,36,45,40,42,54,47,0,0,0,0,0,0,0,0,0,264
Easthampton - Neil A Pepin,00860020,0,42,23,45,50,37,0,0,0,0,0,0,0,0,0,197
Easthampton - White Brook Middle School,00860305,0,0,0,0,0,0,119,141,108,113,0,0,0,0,0,481
Easton - Center School,00880003,12,72,95,102,0,0,0,0,0,0,0,0,0,0,0,281
Easton - Easton Middle School,00880405,0,0,0,0,0,0,0,327,346,320,0,0,0,0,0,993
Easton - F L Olmsted,00880030,0,0,0,0,141,148,140,0,0,0,0,0,0,0,0,429
Easton - H H Richardson School,00880025,0,0,0,0,140,146,141,0,0,0,0,0,0,0,0,427
Easton - Moreau Hall,00880020,3,79,64,65,0,0,0,0,0,0,0,0,0,0,0,211
Easton - Oliver Ames High,00880505,0,0,0,0,0,0,0,0,0,0,269,283,304,296,0,"1,152"
Easton - Parkview Elementary,00880015,72,100,102,113,0,0,0,0,0,0,0,0,0,0,0,387
Edgartown - Edgartown Elementary,00890005,2,39,43,36,40,39,42,40,36,33,0,0,0,0,0,350
Edward Brooke Charter (District) - Edward Brooke Charter School,04280305,0,60,63,67,59,59,59,47,36,35,0,0,0,0,0,485
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,0,0,0,0,0,0,0,0,0,0,97,93,49,36,0,275
