SCHOOL,ORG CODE,UG,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,13,14,TOTAL
Douglas - Douglas Elementary,00770010,1,0,0,109,125,104,85,108,0,0,0,0,0,0,0,0,0,532
Douglas - Douglas High School,00770505,0,0,0,0,0,0,0,0,108,90,102,77,83,71,48,0,0,579
Dover - Caryl,00780003,0,0,0,0,0,95,84,94,0,0,0,0,0,0,0,0,0,273
Dover - Chickering,00780005,0,0,82,99,90,0,0,0,0,0,0,0,0,0,0,0,0,271
Dover-Sherborn - Dover-Sherborn Reg High,06550505,0,0,0,0,0,0,0,0,0,0,0,118,123,101,103,0,0,445
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,0,0,0,0,0,0,0,0,173,140,130,0,0,0,0,0,0,443
Dracut - Brookside Elementary,00790035,0,35,137,139,141,129,140,144,141,0,0,0,0,0,0,0,0,"1,006"
Dracut - Dracut Senior High,00790505,0,0,0,0,0,0,0,0,0,0,0,252,227,232,255,0,0,966
Dracut - George H Englesby Jr High,00790405,0,0,0,0,0,0,0,0,0,308,339,0,0,0,0,0,0,647
Dracut - Greenmont Avenue,00790030,0,0,59,67,56,57,53,49,54,0,0,0,0,0,0,0,0,395
Dracut - Joseph A Campbell Elem,00790020,0,35,105,117,141,131,127,123,110,0,0,0,0,0,0,0,0,889
Dracut - Parker Avenue,00790025,0,0,25,48,42,39,30,31,27,0,0,0,0,0,0,0,0,242
Dudley-Charlton Reg - Charlton Elementary,06580020,6,105,172,196,198,0,0,0,0,0,0,0,0,0,0,0,0,677
Dudley-Charlton Reg - Dudley Elementary,06580005,0,75,0,0,112,127,0,0,0,0,0,0,0,0,0,0,0,314
Dudley-Charlton Reg - Dudley Intermediate,06580405,0,0,0,0,0,0,149,141,126,0,0,0,0,0,0,0,0,416
Dudley-Charlton Reg - Heritage School,06580030,0,0,0,0,0,193,169,181,187,0,0,0,0,0,0,0,0,730
Dudley-Charlton Reg - Mason Rd School,06580010,0,0,116,124,0,0,0,0,0,0,0,0,0,0,0,0,0,240
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0,0,0,0,0,0,0,0,0,304,287,278,202,252,176,0,0,"1,499"
Duxbury - Alden School,00820004,0,0,0,0,0,221,245,0,0,0,0,0,0,0,0,0,0,466
Duxbury - Chandler Elementary,00820006,0,48,184,249,229,0,0,0,0,0,0,0,0,0,0,0,0,710
Duxbury - Duxbury High,00820505,0,0,0,0,0,0,0,0,0,0,0,204,217,216,189,0,0,826
Duxbury - Duxbury Middle,00820305,0,0,0,0,0,0,0,248,245,236,246,0,0,0,0,0,0,975
East Bridgewater - Central,00830005,0,28,149,187,217,220,0,0,0,0,0,0,0,0,0,0,0,801
East Bridgewater - East Bridgewater High,00830505,0,0,0,0,0,0,0,0,0,0,0,177,167,155,147,0,0,646
East Bridgewater - Gordon W Mitchell,00830010,0,0,0,0,0,0,206,211,191,188,198,0,0,0,0,0,0,994
East Longmeadow - Birchland Park,00870305,0,0,0,0,0,0,0,0,206,194,187,0,0,0,0,0,0,587
East Longmeadow - East Longmeadow High,00870505,0,0,0,0,0,0,0,0,0,0,0,242,193,196,198,0,0,829
East Longmeadow - Mapleshade,00870010,0,0,0,0,0,99,121,100,0,0,0,0,0,0,0,0,0,320
East Longmeadow - Meadow Brook,00870013,0,42,190,185,187,0,0,0,0,0,0,0,0,0,0,0,0,604
East Longmeadow - Mountain View,00870015,0,0,0,0,0,101,104,95,0,0,0,0,0,0,0,0,0,300
Eastham - Eastham Elementary,00850005,0,0,51,60,48,48,71,77,0,0,0,0,0,0,0,0,0,355
Easthampton - Center School,00860005,0,0,34,39,46,50,43,0,0,0,0,0,0,0,0,0,0,212
Easthampton - Easthampton High,00860505,0,0,0,0,0,0,0,0,0,0,0,115,129,95,101,0,0,440
Easthampton - Maple,00860010,3,32,32,38,44,37,50,0,0,0,0,0,0,0,0,0,0,236
Easthampton - Neil A Pepin,00860020,0,0,36,41,46,49,42,0,0,0,0,0,0,0,0,0,0,214
Easthampton - Parsons,00860015,0,0,27,30,28,29,29,0,0,0,0,0,0,0,0,0,0,143
Easthampton - White Brook Middle School,00860305,3,0,0,0,0,0,0,144,147,142,180,0,0,0,0,0,0,616
Easton - Center School,00880003,0,36,107,83,104,96,0,0,0,0,0,0,0,0,0,0,0,426
Easton - Easton Junior High,00880405,0,0,0,0,0,0,0,0,0,276,314,219,0,0,0,0,0,809
Easton - F L Olmsted,00880030,0,0,0,0,0,0,169,161,149,0,0,0,0,0,0,0,0,479
Easton - H H Richardson School,00880025,0,42,0,0,0,0,135,124,113,0,0,0,0,0,0,0,0,414
Easton - Moreau Hall,00880020,0,0,84,97,66,79,0,0,0,0,0,0,0,0,0,0,0,326
Easton - Oliver Ames High,00880505,13,0,0,0,0,0,0,0,0,0,0,0,242,263,220,0,0,738
Easton - Parkview Elementary,00880015,0,41,105,117,144,98,0,0,0,0,0,0,0,0,0,0,0,505
Edgartown - Edgartown Elementary,00890005,0,0,39,46,52,41,49,40,49,46,55,0,0,0,0,0,0,417
Erving - Erving Elementary,00910030,0,26,17,20,23,11,24,13,18,0,0,0,0,0,0,0,0,152
ESSEX - ESSEX ELEMENTARY,00920005,0,0,55,43,35,40,45,42,40,47,48,0,0,0,0,0,0,395
Essex Agr Tech - Essex Agr and Tech Inst,09130705,0,0,0,0,0,0,0,0,0,0,0,103,81,80,82,178,84,608
Everett - Adams ECC,00930003,0,271,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
Everett - Albert Parlin Jr High,00930405,0,0,0,0,0,0,0,0,148,377,394,0,0,0,0,0,0,919
Everett - Albert W Lewis,00930040,0,0,0,36,33,31,39,27,0,0,0,0,0,0,0,0,0,166
Everett - Devens,00930011,0,0,54,67,74,62,47,52,0,0,0,0,0,0,0,0,0,356
Everett - Edward Everett Hale,00930020,0,0,40,55,45,45,44,34,0,0,0,0,0,0,0,0,0,263
Everett - Everett High,00930505,0,66,0,0,0,0,0,0,0,0,0,415,337,326,267,0,0,"1,411"
Everett - George G Hamilton,00930025,52,0,72,108,81,79,80,71,99,0,0,0,0,0,0,0,0,642
Everett - Lafayette,00930035,17,0,48,49,64,54,61,41,63,0,0,0,0,0,0,0,0,397
Everett - Sumner G. Whittier School,00930010,0,0,44,91,70,71,87,74,84,0,0,0,0,0,0,0,0,521
Everett - Webster,00930060,0,0,41,45,49,47,53,49,0,0,0,0,0,0,0,0,0,284
Fairhaven - East Fairhaven,00940010,0,0,30,45,48,38,52,50,0,0,0,0,0,0,0,0,0,263
Fairhaven - Fairhaven High,00940505,0,0,0,0,0,0,0,0,0,0,0,187,141,132,96,0,0,556
Fairhaven - Hastings Middle,00940305,0,0,0,0,0,0,0,0,184,196,186,0,0,0,0,0,0,566
Fairhaven - Leroy Wood,00940030,0,0,30,33,40,58,52,51,0,0,0,0,0,0,0,0,0,264
Fairhaven - Oxford,00940015,0,0,35,47,49,46,49,39,0,0,0,0,0,0,0,0,0,265
Fairhaven - Rogers,00940020,0,0,41,50,45,48,62,52,0,0,0,0,0,0,0,0,0,298
Fall River - A S LeTourneau,00950085,9,0,40,32,47,53,45,36,0,0,0,0,0,0,0,0,0,262
Fall River - B M C Durfee High,00950505,45,0,0,0,0,0,0,0,0,0,0,"1,139",602,630,470,0,0,"2,886"
Fall River - Boys Club Alt,00950055,0,0,0,1,4,3,6,6,0,0,0,0,0,0,0,0,0,20
Fall River - Brayton Avenue,00950015,41,0,25,21,26,30,26,26,0,0,0,0,0,0,0,0,0,195
Fall River - Charles V Carroll,00950020,10,14,45,38,50,41,51,40,0,0,0,0,0,0,0,0,0,289
Fall River - Coughlin,00950030,0,0,38,24,27,29,29,28,0,0,0,0,0,0,0,0,0,175
Fall River - Davol,00950040,21,0,23,23,25,27,28,29,0,0,0,0,0,0,0,0,0,176
Fall River - Edmond P Talbot Middle,00950305,0,0,0,0,0,0,0,0,263,226,253,0,0,0,0,0,0,742
Fall River - Fall River Alt,00950330,0,0,0,0,0,0,0,0,2,8,7,0,0,0,0,0,0,17
Fall River - Fowler Elementary School,00950060,0,0,17,22,21,25,23,21,19,0,0,0,0,0,0,0,0,148
Fall River - Frank M Silvia,00950067,23,32,47,61,48,24,34,48,0,0,0,0,0,0,0,0,0,317
Fall River - Harriet T Healy,00950070,8,0,30,52,37,39,23,22,0,0,0,0,0,0,0,0,0,211
Fall River - Hector L Belisle,00950010,7,0,21,25,28,23,22,24,11,0,0,0,0,0,0,0,0,161
Fall River - Henry Lord Middle,00950310,0,0,0,0,0,0,0,0,244,288,286,0,0,0,0,0,0,818
Fall River - Highland,00950075,0,11,25,28,22,26,25,28,0,0,0,0,0,0,0,0,0,165
Fall River - Hugo A Dubuque,00950050,9,0,30,25,25,24,26,28,0,0,0,0,0,0,0,0,0,167
Fall River - James Tansey,00950140,0,30,46,43,46,58,54,53,0,0,0,0,0,0,0,0,0,330
Fall River - John J Doran,00950045,0,0,31,34,44,40,34,35,0,0,0,0,0,0,0,0,0,218
Fall River - John J Doran Annex,00950046,0,0,20,27,25,21,24,19,0,0,0,0,0,0,0,0,0,136
Fall River - Laurel Lake,00950080,0,0,43,35,48,58,47,46,0,0,0,0,0,0,0,0,0,277
Fall River - Leontine Lincoln,00950090,18,0,41,32,39,61,49,27,0,0,0,0,0,0,0,0,0,267
Fall River - Matthew J Kuss Middle,00950320,0,0,0,0,0,0,0,0,181,205,185,0,0,0,0,0,0,571
Fall River - McCarrick,00950021,0,0,27,22,26,20,25,15,0,0,0,0,0,0,0,0,0,135
Fall River - Morton Middle,00950315,0,0,0,0,0,0,0,0,219,244,257,0,0,0,0,0,0,720
Fall River - N B Borden,00950012,0,0,21,19,23,50,45,27,0,0,0,0,0,0,0,0,0,185
Fall River - Osborn Street,00950100,12,0,17,24,20,27,25,21,14,0,0,0,0,0,0,0,0,160
Fall River - Ralph M Small,00950125,0,0,53,53,40,58,56,55,0,0,0,0,0,0,0,0,0,315
Fall River - Samuel Watson,00950145,0,0,36,43,52,57,56,57,0,0,0,0,0,0,0,0,0,301
Fall River - Slade,00950120,13,0,30,36,32,38,49,31,28,0,0,0,0,0,0,0,0,257
Fall River - Spencer Borden,00950130,0,0,44,42,39,41,39,40,0,0,0,0,0,0,0,0,0,245
Fall River - Stone,00950135,0,51,11,15,14,0,0,0,0,0,0,0,0,0,0,0,0,91
Fall River - Susan H Wixon,00950160,0,0,76,46,52,55,46,51,0,0,0,0,0,0,0,0,0,326
Fall River - The Learning Center,00950110,0,32,34,17,15,0,0,0,0,0,0,0,0,0,0,0,0,98
Fall River - Westall,00950150,0,0,36,46,45,46,49,42,0,0,0,0,0,0,0,0,0,264
Fall River - William Connell,00950025,8,0,21,26,22,26,26,28,0,0,0,0,0,0,0,0,0,157
Fall River - William J Wiley,00950155,7,0,18,24,28,28,23,22,0,0,0,0,0,0,0,0,0,150
Fall River - William S Greene,00950065,0,12,30,25,24,25,26,27,0,0,0,0,0,0,0,0,0,169
Falmouth - East Falmouth Elem,00960005,0,33,78,81,102,105,96,0,0,0,0,0,0,0,0,0,0,495
Falmouth - Falmouth High,00960505,0,0,0,0,0,0,0,0,0,0,0,349,306,318,336,0,0,"1,309"
Falmouth - Lawrence,00960405,5,0,0,0,0,0,0,0,0,395,368,0,0,0,0,0,0,768
Falmouth - Morse Pond School,00960305,8,0,0,0,0,0,0,406,429,0,0,0,0,0,0,0,0,843
Falmouth - Mullen-Hall,00960020,1,52,85,91,105,114,111,0,0,0,0,0,0,0,0,0,0,559
Falmouth - North Falmouth Elem,00960030,10,0,96,89,105,99,103,0,0,0,0,0,0,0,0,0,0,502
Falmouth - Teaticket,00960015,0,41,83,82,91,98,94,0,0,0,0,0,0,0,0,0,0,489
Farmington River Reg - Farmington River Elem,06620020,0,27,25,21,17,22,22,26,28,0,0,0,0,0,0,0,0,188
Fitchburg - B F Brown Arts Vision School,00970305,0,0,0,0,0,0,0,0,225,221,233,0,0,0,0,0,0,679
Fitchburg - Crocker Elementary,00970016,27,20,0,146,125,92,110,110,0,0,0,0,0,0,0,0,0,630
Fitchburg - Fitchburg High,00970505,0,0,0,0,0,0,0,0,0,0,0,421,300,232,221,0,0,"1,174"
Fitchburg - Goodrich Kindergarten,00970025,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275
Fitchburg - McKay Campus-FSC,00970030,3,20,56,92,86,109,98,98,0,0,0,0,0,0,0,0,0,562
Fitchburg - Memorial Middle,00970310,0,0,0,0,0,0,0,0,255,239,200,0,0,0,0,0,0,694
Fitchburg - Reingold Elementary,00970043,0,0,0,184,166,159,173,158,0,0,0,0,0,0,0,0,0,840
Fitchburg - South Fitchburg ELC,00970055,0,27,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
Fitchburg - South Street Elementary,00970060,24,32,41,148,160,155,163,154,0,0,0,0,0,0,0,0,0,877
Florida - Abbott Memorial,00980005,0,0,11,10,12,12,14,10,14,18,14,0,0,0,0,0,0,115
Foxboro Regional Charter - Foxboro Regional Charter School,04460550,0,0,66,69,72,75,78,54,54,56,56,0,0,0,0,0,0,580
Foxborough - Charles Taylor Elem,00990050,0,0,52,56,78,75,59,0,0,0,0,0,0,0,0,0,0,320
Foxborough - Foxborough High,00990505,0,0,0,0,0,0,0,0,0,0,215,184,184,187,192,0,0,962
Foxborough - John J Ahern,00990405,0,0,0,0,0,0,0,234,217,251,0,0,0,0,0,0,0,702
Foxborough - Mabelle M Burrell,00990015,0,0,62,70,77,48,77,0,0,0,0,0,0,0,0,0,0,334
Foxborough - Vincent M Igo Elem,00990020,0,96,86,89,94,100,95,0,0,0,0,0,0,0,0,0,0,560
Framingham - Barbieri Elem,01000035,54,0,82,76,88,80,75,88,0,0,0,0,0,0,0,0,0,543
Framingham - Blocks Pre-School @ King,01000003,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
Framingham - Brophy,01000006,0,0,88,90,91,79,81,84,0,0,0,0,0,0,0,0,0,513
Framingham - Charlotte A Dunning,01000007,0,0,87,86,91,77,94,72,0,0,0,0,0,0,0,0,0,507
Framingham - Framingham H S,01000515,0,0,0,0,0,0,0,0,0,0,0,482,432,372,365,0,0,"1,651"
Framingham - Fuller Middle,01000305,0,0,0,0,0,0,0,0,336,305,314,0,0,0,0,0,0,955
Framingham - Hemenway,01000015,0,0,87,62,69,54,66,66,0,0,0,0,0,0,0,0,0,404
Framingham - Juniper Hill,01000020,0,0,68,70,70,64,88,63,0,0,0,0,0,0,0,0,0,423
Framingham - Mary E Stapleton Elem,01000045,0,0,39,67,70,70,75,57,0,0,0,0,0,0,0,0,0,378
Framingham - Miriam F McCarthy Sch,01000050,0,0,73,81,103,88,93,86,0,0,0,0,0,0,0,0,0,524
Framingham - Potter Road,01000039,0,0,42,87,78,58,87,70,0,0,0,0,0,0,0,0,0,422
Framingham - Walsh Middle,01000310,0,0,0,0,0,0,0,0,313,301,288,0,0,0,0,0,0,902
Framingham - Woodrow Wilson,01000055,0,0,95,79,92,82,82,65,0,0,0,0,0,0,0,0,0,495
Francis W. Parker Charter - Francis W. Parker Charter School,04780505,0,0,0,0,0,0,0,0,0,66,73,58,65,38,0,0,0,300
Franklin - Brick,01010002,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Franklin - Davis Thayer,01010035,0,0,44,64,66,74,53,61,0,0,0,0,0,0,0,0,0,362
Franklin - Franklin ECDC,01010003,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
Franklin - Franklin High,01010505,0,0,0,0,0,0,0,0,0,0,0,272,259,261,209,0,0,"1,001"
Franklin - Horace Mann,01010405,0,0,0,0,0,0,0,0,207,208,222,0,0,0,0,0,0,637
Franklin - J F Kennedy Memorial,01010013,0,0,96,90,93,100,85,87,0,0,0,0,0,0,0,0,0,551
Franklin - Jefferson Elementary,01010010,3,0,100,109,100,109,91,94,0,0,0,0,0,0,0,0,0,606
Franklin - Oak Street Elementary,01010030,0,28,136,122,113,108,97,103,0,0,0,0,0,0,0,0,0,707
Franklin - Parmenter,01010032,0,0,107,97,79,89,87,81,0,0,0,0,0,0,0,0,0,540
Franklin - Remington Middle,01010310,0,0,0,0,0,0,0,0,194,174,161,0,0,0,0,0,0,529
Franklin County - Franklin County Tech,08180605,0,0,0,0,0,0,0,0,0,0,0,126,139,125,98,0,0,488
Freetown - Freetown Elementary,01020005,2,15,79,95,93,101,132,0,0,0,0,0,0,0,0,0,0,517
Freetown-Lakeville - Apponequet Regional High,06650505,0,0,0,0,0,0,0,0,0,0,0,210,200,197,175,0,0,782
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,0,0,0,0,0,0,0,245,250,237,233,0,0,0,0,0,0,965
Frontier - Frontier Reg,06700505,0,0,0,0,0,0,0,0,0,134,129,115,103,119,104,0,0,704
Gardner - Elm Street School,01030001,0,0,0,0,0,0,254,247,0,0,0,0,0,0,0,0,0,501
Gardner - Gardner High,01030505,0,0,0,0,0,0,0,0,0,0,0,265,241,186,150,0,0,842
Gardner - Gardner Middle School,01030405,0,0,0,0,0,0,0,0,247,237,238,0,0,0,0,0,0,722
Gardner - Helen Mae Sauter Elem,01030015,0,0,0,82,94,96,0,0,0,0,0,0,0,0,0,0,0,272
Gardner - Prospect,01030010,0,0,0,96,88,79,0,0,0,0,0,0,0,0,0,0,0,263
Gardner - Waterford Street,01030020,0,77,222,73,65,65,0,0,0,0,0,0,0,0,0,0,0,502
Gateway - Blandford Elementary,06720033,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Gateway - Chester Elementary,06720059,0,28,26,20,19,21,33,0,0,0,0,0,0,0,0,0,0,147
Gateway - Gateway Reg High,06720505,0,0,0,0,0,0,0,0,0,0,0,105,114,97,103,0,0,419
Gateway - Gateway Reg Middle,06720380,0,0,0,0,0,0,0,135,144,126,154,0,0,0,0,0,0,559
Gateway - Littleville Elementary School,06720143,0,0,30,39,30,38,34,0,0,0,0,0,0,0,0,0,0,171
Gateway - Russell Elementary,06720256,0,0,38,42,35,35,38,0,0,0,0,0,0,0,0,0,0,188
Gateway - Russell H Conwell,06720349,0,0,13,14,17,15,15,0,0,0,0,0,0,0,0,0,0,74
Georgetown - Georgetown Middle/High,01050505,0,0,0,0,0,0,0,0,109,97,112,75,72,76,79,0,0,620
Georgetown - Penn Brook,01050010,0,0,0,0,115,105,121,110,0,0,0,0,0,0,0,0,0,451
Georgetown - Perley Elementary,01050005,0,128,126,139,0,0,0,0,0,0,0,0,0,0,0,0,0,393
Gill-Montague - Gill Elem,06740005,0,0,24,14,23,21,14,16,18,0,0,0,0,0,0,0,0,130
Gill-Montague - Great Falls Middle,06740310,0,0,0,0,0,0,0,0,0,142,157,0,0,0,0,0,0,299
Gill-Montague - Hillcrest,06740015,0,25,48,56,70,0,0,0,0,0,0,0,0,0,0,0,0,199
Gill-Montague - Montague Center,06740020,0,13,19,32,34,27,0,0,0,0,0,0,0,0,0,0,0,125
Gill-Montague - Sheffield Elementary,06740050,0,0,0,0,0,76,82,110,94,0,0,0,0,0,0,0,0,362
Gill-Montague - Turners Fall High,06740505,0,0,0,0,0,0,0,0,0,0,0,129,118,104,96,0,0,447
Gloucester - Beeman Memorial,01070010,0,0,0,0,65,64,71,46,0,0,0,0,0,0,0,0,0,246
Gloucester - East Gloucester Elem,01070020,0,0,28,43,38,43,46,40,0,0,0,0,0,0,0,0,0,238
Gloucester - Gloucester Alt High,01070510,0,0,0,0,0,0,0,0,0,0,0,8,11,9,7,0,0,35
Gloucester - Gloucester High,01070505,0,0,0,0,0,0,0,0,0,0,0,319,310,278,211,0,0,"1,118"
Gloucester - Milton L Fuller Elem,01070025,0,81,103,133,115,99,103,98,0,0,0,0,0,0,0,0,0,732
Gloucester - Plum Cove School,01070042,0,0,44,60,0,0,0,0,0,0,0,0,0,0,0,0,0,104
Gloucester - Ralph B O'Maley Middle,01070305,0,0,0,0,0,0,0,0,333,331,359,0,0,0,0,0,0,"1,023"
Gloucester - Veterans Memorial,01070045,0,0,49,38,41,36,42,29,0,0,0,0,0,0,0,0,0,235
Gloucester - West Parish,01070050,0,0,71,67,67,71,76,62,0,0,0,0,0,0,0,0,0,414
Grafton - Grafton Elementary ,01100200,0,0,0,0,0,0,214,139,0,0,0,0,0,0,0,0,0,353
Grafton - Grafton Memorial Senior,01100505,0,0,0,0,0,0,0,0,0,0,3,153,113,105,102,0,0,476
Grafton - Grafton Middle,01100305,0,0,0,0,0,0,0,0,144,182,172,0,0,0,0,0,0,498
Grafton - North Grafton Elementary,01100025,5,0,103,87,104,97,0,0,0,0,0,0,0,0,0,0,0,396
Grafton - South Grafton Elementary,01100005,0,10,101,117,100,90,0,0,0,0,0,0,0,0,0,0,0,418
Granby - East Meadow,01110004,0,0,0,0,0,0,65,91,68,0,0,0,0,0,0,0,0,224
Granby - Granby Jr Sr High Sch,01110505,0,0,0,0,0,0,0,0,0,98,104,73,79,73,63,0,0,490
Granby - West St,01110010,0,33,84,79,103,92,0,0,0,0,0,0,0,0,0,0,0,391
Granville - Granville Village,01120005,0,15,25,33,18,33,32,30,27,26,23,0,0,0,0,0,0,262
Greater Fall River - Diman Reg Voc Tech High,08210605,0,0,0,0,0,0,0,0,0,0,0,334,324,276,239,47,0,"1,220"
Greater Lawrence RVT - Gr Lawrence Reg Voc Tech,08230605,0,0,0,0,0,0,0,0,0,0,0,393,364,334,269,0,0,"1,360"
Greater Lowell Voc Tec - Gr Lowell Reg Voc Tech,08280605,15,0,0,0,0,0,0,0,0,0,0,500,501,404,384,138,0,"1,942"
Greater New Bedford - Gr New Bedford Voc Tech,08250605,0,0,0,0,0,0,0,0,0,0,0,530,512,438,358,0,0,"1,838"
Greenfield - Conway Street School,01140003,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
Greenfield - Federal,01140010,0,0,60,53,57,61,64,59,65,0,0,0,0,0,0,0,0,419
Greenfield - Four Corners,01140025,0,14,38,50,47,47,39,48,38,0,0,0,0,0,0,0,0,321
Greenfield - Green River,01140030,0,5,27,14,23,18,40,30,0,0,0,0,0,0,0,0,0,157
Greenfield - Greenfield High,01140505,0,0,0,0,0,0,0,0,0,0,0,197,165,129,131,0,0,622
Greenfield - Greenfield Middle,01140305,0,0,0,0,0,0,0,0,0,202,218,0,0,0,0,0,0,420
Greenfield - Newton School,01140035,0,0,37,41,56,40,52,46,38,0,0,0,0,0,0,0,0,310
Greenfield - North Parish,01140040,6,8,16,32,18,19,17,22,36,0,0,0,0,0,0,0,0,174
Groton-Dunstable - Boutwell School,06730001,0,28,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
Groton-Dunstable - Florence Roche School,06730010,0,0,0,96,143,97,99,69,0,0,0,0,0,0,0,0,0,504
Groton-Dunstable - Groton Dunstable Regional,06730505,0,0,0,0,0,0,0,0,0,0,0,136,122,113,118,0,0,489
Groton-Dunstable - Groton/Dun Reg'l Middle,06730305,0,0,0,0,0,0,0,0,174,217,177,0,0,0,0,0,0,568
Groton-Dunstable - Prescott Elem,06730040,0,0,0,47,0,48,45,95,0,0,0,0,0,0,0,0,0,235
Groton-Dunstable - Swallow/Union School,06730005,0,19,63,68,57,82,64,66,0,0,0,0,0,0,0,0,0,419
Hadley - Hadley Elem,01170015,1,51,45,46,49,49,47,42,52,0,0,0,0,0,0,0,0,382
Hadley - Hopkins Academy,01170505,0,0,0,0,0,0,0,0,0,57,53,43,52,41,35,0,0,281
Halifax - Halifax Elementary,01180005,0,0,98,104,111,103,82,131,107,0,0,0,0,0,0,0,0,736
Hamilton-Wenham - BESSIE BUKER MID (C 2/99),06750305,0,0,0,0,0,0,0,0,166,158,148,0,0,0,0,0,0,472
Hamilton-Wenham - Cutler School,06750010,0,0,72,88,69,74,78,85,0,0,0,0,0,0,0,0,0,466
Hamilton-Wenham - Hamilton-Wenham Reg High,06750505,0,0,0,0,0,0,0,0,0,0,0,182,183,160,174,0,0,699
Hamilton-Wenham - Winthrop School,06750015,0,0,64,88,89,83,92,92,0,0,0,0,0,0,0,0,0,508
Hampden-Wilbraham - Green Meadows Elem,06800005,0,32,50,57,86,73,0,0,0,0,0,0,0,0,0,0,0,298
Hampden-Wilbraham - Memorial Elementary,06800015,0,29,162,105,123,74,4,0,0,0,0,0,0,0,0,0,0,497
Hampden-Wilbraham - MILE TREE SCHOOL,06800020,0,0,0,44,73,76,0,0,0,0,0,0,0,0,0,0,0,193
Hampden-Wilbraham - Minnechaug Reg High,06800505,0,0,0,0,0,0,0,0,0,0,0,338,306,246,231,0,0,"1,121"
Hampden-Wilbraham - Soule Road,06800030,0,0,0,0,0,48,224,205,0,0,0,0,0,0,0,0,0,477
Hampden-Wilbraham - Thornton Burgess,06800305,0,0,0,0,0,0,69,87,87,73,86,0,0,0,0,0,0,402
Hampden-Wilbraham - Wilbraham Middle,06800310,0,0,0,0,0,0,0,0,214,212,229,0,0,0,0,0,0,655
Hampshire - Hampshire Reg High,06830505,0,0,0,0,0,0,0,0,0,141,171,140,153,121,116,0,0,842
Hancock - Hancock Elementary,01210005,0,0,6,6,7,10,7,11,4,0,0,0,0,0,0,0,0,51
Hanover - Cedar Elementary,01220004,0,0,0,106,121,99,116,114,0,0,0,0,0,0,0,0,0,556
Hanover - Center Elementary,01220005,0,0,0,96,83,95,0,0,0,0,0,0,0,0,0,0,0,274
Hanover - Hanover High,01220505,0,0,0,0,0,0,0,0,0,0,0,150,179,135,145,0,0,609
Hanover - Hanover Middle,01220305,18,0,0,0,0,0,0,0,197,205,204,0,0,0,0,0,0,624
Hanover - Salmond,01220001,0,62,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
Hanover - Sylvester,01220015,0,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0,0,218
Harvard - Bromfield,01250505,0,0,0,0,0,0,0,0,0,101,94,80,92,75,88,0,0,530
Harvard - Harvard Elementary,01250005,0,0,84,74,96,99,97,89,106,0,0,0,0,0,0,0,0,645
Harwich - Harwich Elementary,01260005,0,23,125,105,125,140,121,0,0,0,0,0,0,0,0,0,0,639
Harwich - Harwich High,01260505,0,0,0,0,0,0,0,0,0,0,0,106,107,108,94,0,0,415
Harwich - Harwich Middle,01260305,0,0,0,0,0,0,0,134,112,125,119,0,0,0,0,0,0,490
Hatfield - Hatfield Elementary,01270005,0,45,26,43,44,43,28,30,40,0,0,0,0,0,0,0,0,299
Hatfield - Smith Academy,01270505,0,0,0,0,0,0,0,0,0,37,33,33,28,35,41,0,0,207
Haverhill - Bartlett,01280005,0,0,34,29,40,40,0,0,0,0,0,0,0,0,0,0,0,143
Haverhill - Bradford Elementary,01280008,0,0,0,0,0,176,181,170,0,0,0,0,0,0,0,0,0,527
Haverhill - Burnham Elementary,01280010,0,0,53,33,55,0,0,0,0,0,0,0,0,0,0,0,0,141
Haverhill - Caleb Dustin Hunking,01280035,0,0,0,0,0,0,0,0,172,172,158,0,0,0,0,0,0,502
Haverhill - Cogswell,01280015,0,36,27,42,44,0,0,0,0,0,0,0,0,0,0,0,0,149
Haverhill - Consentino,01280100,19,0,0,0,0,0,0,0,266,249,273,0,0,0,0,0,0,807
Haverhill - Crowell,01280020,0,0,40,71,78,0,0,0,0,0,0,0,0,0,0,0,0,189
Haverhill - Dr Paul Nettle,01280050,0,0,0,0,0,0,0,0,138,148,141,0,0,0,0,0,0,427
Haverhill - Early Childhood Ctr,01280003,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
Haverhill - Fox,01280025,0,0,43,61,59,0,0,0,0,0,0,0,0,0,0,0,0,163
Haverhill - Golden Hill,01280026,0,0,34,33,43,155,146,148,0,0,0,0,0,0,0,0,0,559
Haverhill - Greenleaf,01280027,0,0,67,85,88,0,0,0,0,0,0,0,0,0,0,0,0,240
