SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Boston - New Mission High School,00350542,0,0,0,0,0,0,0,0,0,0,59,66,66,69,0,260
Boston - O W Holmes,00350138,23,30,29,32,34,28,35,0,0,0,0,0,0,0,0,211
Boston - O'Bryant Sch Math/Science,00350575,0,0,0,0,0,0,0,0,105,127,310,247,223,178,0,"1,190"
Boston - Odyssey High School,00350577,0,0,0,0,0,0,0,0,0,0,109,111,87,62,0,369
Boston - Oliver Hazard Perry,00350255,22,27,29,27,31,22,24,0,0,0,0,0,0,0,0,182
Boston - Orchard Gardens ,00350257,0,53,61,58,71,59,62,72,79,97,0,0,0,0,0,612
Boston - Parkway Academy of Technology and Health,00350574,0,0,0,0,0,0,0,0,0,0,110,70,53,81,0,314
Boston - Patrick F Gavin Middle,00350435,0,0,0,0,0,0,0,180,149,198,0,0,0,0,0,527
Boston - Patrick J Kennedy,00350264,23,24,42,28,29,29,27,0,0,0,0,0,0,0,0,202
Boston - Patrick O'Hearn,00350266,36,42,22,44,23,21,35,0,0,0,0,0,0,0,0,223
Boston - Paul A Dever,00350268,0,82,84,86,95,79,67,0,0,0,0,0,0,0,0,493
Boston - Pauline Agassiz Shaw,00350270,8,43,41,41,48,40,42,0,0,0,0,0,0,0,0,263
Boston - Phineas Bates,00350278,0,37,43,45,44,52,57,0,0,0,0,0,0,0,0,278
Boston - Quincy E Dickerman,00350284,0,25,42,42,30,34,24,0,0,0,0,0,0,0,0,197
Boston - Quincy Upper School,00350565,0,0,0,0,0,0,0,145,75,67,51,54,42,37,0,471
Boston - Rafael Hernandez,00350691,44,51,48,44,45,45,43,33,27,20,0,0,0,0,0,400
Boston - Ralph Waldo Emerson,00350288,0,37,28,28,37,38,29,0,0,0,0,0,0,0,0,197
Boston - Richard J Murphy,00350240,1,69,76,74,108,163,170,158,61,47,0,0,0,0,0,927
Boston - Roger Clap,00350298,0,21,20,24,22,21,27,0,0,0,0,0,0,0,0,135
Boston - Samuel Adams,00350302,7,47,45,38,37,17,18,0,0,0,0,0,0,0,0,209
Boston - Samuel W Mason,00350304,28,35,35,32,31,31,23,0,0,0,0,0,0,0,0,215
Boston - Sarah Greenwood,00350308,50,46,48,53,38,42,39,23,28,25,0,0,0,0,0,392
Boston - Snowden Int'l High,00350690,0,0,0,0,0,0,0,0,0,0,185,125,72,66,0,448
Boston - Social Justice Academy,00350583,0,0,0,0,0,0,0,0,0,0,120,80,81,57,0,338
Boston - Solomon Lewenberg Middle,00350450,0,0,0,0,0,0,0,147,171,138,0,0,0,0,0,456
Boston - Tech Boston Academy,00350539,0,0,0,0,0,0,0,0,0,0,134,93,64,55,0,346
Boston - The Engineering School,00350582,0,0,0,0,0,0,0,0,0,0,74,92,97,87,0,350
Boston - The English High,00350535,0,0,0,0,0,0,0,0,0,0,390,288,286,350,0,"1,314"
Boston - Thomas A Edison Jr High,00350425,0,0,0,0,0,0,0,234,163,186,0,0,0,0,0,583
Boston - Thomas Gardner,00350326,21,52,54,56,60,50,44,0,0,0,0,0,0,0,0,337
Boston - Thomas J Kenny,00350328,17,19,26,30,43,30,60,0,0,0,0,0,0,0,0,225
Boston - Umana/Barnes Middle,00350405,0,0,0,0,0,0,0,243,182,216,0,0,0,0,0,641
Boston - Urban Science Academy,00350579,0,0,0,0,0,0,0,0,0,0,111,68,68,40,0,287
Boston - Warren-Prescott,00350346,0,43,48,44,45,43,52,49,37,0,0,0,0,0,0,361
Boston - Washington Irving Middle,00350445,0,0,0,0,0,0,0,257,236,237,0,0,0,0,0,730
Boston - West Roxbury Sch,00350573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - William E Russell,00350366,4,59,66,55,51,49,50,0,0,0,0,0,0,0,0,334
Boston - William Ellery Channing,00350360,21,43,46,39,49,58,59,0,0,0,0,0,0,0,0,315
Boston - William H Ohrenberger,00350258,0,59,71,89,66,87,70,0,0,0,0,0,0,0,0,442
Boston - William McKinley,00350363,1,0,5,0,6,23,33,39,32,47,70,77,59,31,0,423
Boston - William Monroe Trotter,00350370,4,71,90,86,67,78,86,0,0,0,0,0,0,0,0,482
Boston - Winship Elementary,00350374,34,31,39,44,30,17,19,0,0,0,0,0,0,0,0,214
Boston - Wm B Rogers Middle,00350470,0,0,0,0,0,0,0,178,181,188,0,0,0,0,0,547
Boston - Woodrow Wilson Middle,00350490,0,0,0,0,0,0,0,110,145,171,0,0,0,0,0,426
Boston - Young Achievers,00350380,15,24,38,37,40,37,39,19,18,18,0,0,0,0,0,285
Boston - Young Adult Center,00350588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston Collegiate Charter - Boston Collegiate Charter School,04490305,0,0,0,0,0,0,90,66,66,57,39,24,22,17,0,381
Boston Evening Academy HMCS - Boston Evening Academy HMCS School,04240505,0,0,0,0,0,0,0,0,0,0,60,47,159,45,0,311
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,0,0,0,0,0,0,0,94,53,0,0,0,0,0,0,147
Boston Renaissance Charter - Boston Renaissance Charter School,04810550,0,415,144,146,145,144,159,115,0,0,0,0,0,0,0,"1,268"
Bourne - Bourne High,00360505,0,0,0,0,0,0,0,0,0,0,200,186,175,118,3,682
Bourne - Bourne Middle School,00360325,0,0,0,0,0,0,217,168,200,239,0,0,0,0,0,824
Bourne - Ella F Hoxie School,00360015,0,0,49,37,57,45,0,0,0,0,0,0,0,0,0,188
Bourne - James F Peebles Elem,00360010,0,0,122,151,124,134,0,0,0,0,0,0,0,0,0,531
Bourne - Otis Memorial,00360020,70,195,35,27,26,24,0,0,0,0,0,0,0,0,0,377
Boxborough - Blanchard Memorial,00370005,11,66,74,67,75,95,84,88,0,0,0,0,0,0,0,560
Boxford - Harry Lee Cole,00380005,61,109,130,140,0,0,0,0,0,0,0,0,0,0,0,440
Boxford - Spofford Pond,00380013,0,0,0,0,131,155,121,141,0,0,0,0,0,0,0,548
Boylston - Boylston Elementary,00390005,14,52,48,52,51,49,63,54,0,0,0,0,0,0,0,383
Braintree - Archie T Morrison,00400033,0,96,76,74,68,84,80,0,0,0,0,0,0,0,0,478
Braintree - Braintree High,00400505,103,0,0,0,0,0,0,0,0,0,371,384,339,359,7,"1,563"
Braintree - Donald Ross,00400050,0,54,45,55,48,66,42,0,0,0,0,0,0,0,0,310
Braintree - East Middle School,00400305,0,0,0,0,0,0,0,232,230,231,0,0,0,0,0,693
Braintree - Highlands,00400015,0,98,71,61,60,50,84,0,0,0,0,0,0,0,0,424
Braintree - Hollis,00400005,0,48,80,74,78,82,80,0,0,0,0,0,0,0,0,442
Braintree - Liberty,00400025,0,37,80,79,68,68,91,0,0,0,0,0,0,0,0,423
Braintree - Mary E Flaherty School,00400020,0,49,64,57,59,60,61,0,0,0,0,0,0,0,0,350
Braintree - South Middle School,00400310,0,0,0,0,0,0,0,150,189,173,0,0,0,0,0,512
Brewster - Eddy Elementary,00410010,0,0,0,0,93,77,86,0,0,0,0,0,0,0,0,256
Brewster - Stony Brook Elementary,00410005,0,66,71,85,0,0,0,0,0,0,0,0,0,0,0,222
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,0,0,0,0,0,0,0,0,0,0,311,355,373,378,0,"1,417"
Bridgewater-Raynham - Burnell Elementary School,06250005,0,51,60,57,52,51,52,57,0,0,0,0,0,0,0,380
Bridgewater-Raynham - Laliberte Elementary School,06250050,0,0,0,171,181,190,0,0,0,0,0,0,0,0,0,542
Bridgewater-Raynham - Merrill Elementary School,06250020,70,162,188,0,0,0,0,0,0,0,0,0,0,0,0,420
Bridgewater-Raynham - Mitchell Elementary School,06250045,0,199,239,240,235,243,0,0,0,0,0,0,0,0,0,"1,156"
Bridgewater-Raynham - Raynham Middle School,06250315,88,0,0,0,0,0,149,184,163,193,0,0,0,0,0,777
Bridgewater-Raynham - Williams Middle,06250310,0,0,0,0,0,0,280,229,309,280,0,0,0,0,0,"1,098"
Brimfield - Brimfield Elementary,00430005,56,38,47,51,46,42,45,41,0,0,0,0,0,0,0,366
Bristol County Agr - Bristol County Agr High,09100705,0,0,0,0,0,0,0,0,0,0,118,112,104,96,0,430
Bristol-Plymouth Voc Tech - Bristol-Plymouth Voc Tech,08100605,0,0,0,0,0,0,0,0,0,0,324,281,248,226,0,"1,079"
Brockton - Ashfield,00440004,0,0,59,55,47,66,67,70,0,0,0,0,0,0,0,364
Brockton - B B Russell Alternative School,00440080,0,0,0,0,0,0,0,1,9,29,33,48,19,17,0,156
Brockton - Belmont Street Elementary,00440006,0,0,0,57,67,55,64,73,0,0,0,0,0,0,0,316
Brockton - Brockton High,00440505,0,0,0,0,0,0,0,0,0,0,"1,395","1,082",902,903,17,"4,299"
Brockton - Brookfield,00440010,0,163,87,90,93,91,70,91,0,0,0,0,0,0,0,685
Brockton - Downey,00440110,0,20,89,79,92,93,85,90,0,0,0,0,0,0,0,548
Brockton - Dr W Arnone Comm Sch,00440001,0,81,128,111,113,116,108,75,0,0,0,0,0,0,0,732
Brockton - East Junior High,00440405,0,0,0,0,0,0,0,0,310,341,0,0,0,0,0,651
Brockton - Edgar B Davis,00440023,0,228,154,128,98,119,98,95,0,0,0,0,0,0,0,920
Brockton - Eldon B. Keith Center,00440095,155,134,6,0,0,0,0,0,0,0,0,0,0,0,0,295
Brockton - Franklin,00440030,0,20,50,49,46,48,44,44,0,0,0,0,0,0,0,301
Brockton - Gilmore,00440035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brockton - Gilmore Academy,00440425,0,0,0,0,0,0,54,156,69,0,0,0,0,0,0,279
Brockton - Goddard,00440015,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,260
Brockton - Hancock,00440045,0,21,109,118,103,105,103,98,0,0,0,0,0,0,0,657
Brockton - Howard School,00440050,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
Brockton - Huntington,00440055,0,76,72,75,65,88,47,0,0,0,0,0,0,0,0,423
Brockton - John F Kennedy,00440017,0,0,113,102,109,81,100,94,0,0,0,0,0,0,0,599
Brockton - Joseph F Plouffe Elem,00440120,46,76,99,88,91,128,123,105,0,0,0,0,0,0,0,756
Brockton - Lincoln Alternative School,00440400,0,0,0,0,0,1,6,4,6,9,4,12,5,5,0,52
Brockton - Louis F Angelo Elem,00440065,0,75,87,91,94,124,117,107,0,0,0,0,0,0,0,695
Brockton - North Junior High,00440410,0,0,0,0,0,0,0,0,295,346,0,0,0,0,0,641
Brockton - Oscar F Raymond,00440078,0,82,130,102,88,93,85,83,0,0,0,0,0,0,0,663
Brockton - South Junior High,00440415,0,0,0,0,0,0,0,0,307,325,0,0,0,0,0,632
Brockton - West Junior High,00440420,0,0,0,0,0,0,0,0,317,334,0,0,0,0,0,651
Brockton - Whitman,00440100,0,0,37,22,20,33,32,33,0,0,0,0,0,0,0,177
Brookfield - Brookfield Elementary,00450005,33,25,39,34,37,29,50,49,0,0,0,0,0,0,0,296
Brookline - Brookline High,00460505,15,0,0,0,0,0,0,0,0,0,465,465,470,470,6,"1,891"
Brookline - Edith C Baker,00460005,17,73,75,63,79,72,78,62,78,66,0,0,0,0,0,663
Brookline - Edward Devotion,00460015,16,84,64,68,82,74,80,67,83,67,0,0,0,0,0,685
Brookline - Heath,00460025,18,42,55,37,41,36,34,38,42,34,0,0,0,0,0,377
Brookline - John D Runkle,00460045,16,58,36,48,58,43,39,57,50,37,0,0,0,0,0,442
Brookline - Lawrence,00460030,33,81,62,54,64,51,45,47,40,34,0,0,0,0,0,511
Brookline - Michael Driscoll,00460020,32,42,38,40,44,38,38,44,37,44,0,0,0,0,0,397
Brookline - Pierce,00460040,0,63,55,64,60,65,58,54,57,68,0,0,0,0,0,544
Brookline - The Lynch Center,00460060,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
Brookline - William H Lincoln,00460035,31,41,42,63,37,44,45,44,45,48,0,0,0,0,0,440
Burlington - Burlington High,00480505,0,0,0,0,0,0,0,0,0,0,244,262,239,236,0,981
Burlington - Fox Hill,00480007,0,90,73,101,76,90,80,0,0,0,0,0,0,0,0,510
Burlington - Francis Wyman Elem,00480035,0,88,101,85,107,95,90,0,0,0,0,0,0,0,0,566
Burlington - Marshall Simonds Middle,00480303,0,0,0,0,0,0,0,280,293,288,0,0,0,0,0,861
Burlington - Memorial,00480015,0,33,44,43,37,47,37,0,0,0,0,0,0,0,0,241
Burlington - Pine Glen Elementary,00480020,0,58,76,71,65,54,68,0,0,0,0,0,0,0,0,392
Cambridge - Amigos School,00490006,0,60,41,45,33,32,32,19,18,21,0,0,0,0,0,301
Cambridge - Cambridge Rindge and Latin,00490506,0,0,0,0,0,0,0,0,0,0,414,435,446,433,6,"1,734"
Cambridge - Cambridgeport,00490007,0,40,27,32,32,32,35,33,39,32,0,0,0,0,0,302
Cambridge - Fletcher/Maynard Academy,00490090,0,46,18,26,30,23,15,21,15,15,0,0,0,0,0,209
Cambridge - Graham and Parks,00490080,0,59,44,51,47,53,40,41,41,44,0,0,0,0,0,420
Cambridge - Haggerty,00490020,0,79,36,41,42,22,24,16,0,0,0,0,0,0,0,260
Cambridge - John M Tobin,00490065,14,56,31,26,44,43,40,32,25,38,0,0,0,0,0,349
Cambridge - Kennedy-Longfellow,00490040,10,52,23,26,32,20,44,65,72,55,0,0,0,0,0,399
Cambridge - King Open,00490035,0,90,60,43,49,50,53,51,44,47,0,0,0,0,0,487
Cambridge - Maria L. Baldwin,00490005,0,55,33,38,35,42,40,38,36,48,0,0,0,0,0,365
"Cambridge - Martin Luther King, Jr.",00490030,0,67,22,15,16,17,23,23,23,15,0,0,0,0,0,221
Cambridge - Morse,00490045,10,58,35,34,42,40,41,31,28,42,0,0,0,0,0,361
Cambridge - Peabody,00490050,17,74,39,51,37,39,40,33,27,38,0,0,0,0,0,395
Canton - Canton High,00500505,0,0,0,0,0,0,0,0,0,0,192,200,234,201,0,827
Canton - Dean S Luce,00500020,56,238,83,84,90,84,88,0,0,0,0,0,0,0,0,723
Canton - John F Kennedy,00500017,0,0,68,71,70,77,73,0,0,0,0,0,0,0,0,359
Canton - Lt Peter M Hansen,00500012,0,0,71,87,94,80,87,0,0,0,0,0,0,0,0,419
Canton - Wm H Galvin Middle,00500305,0,0,0,0,0,0,0,268,236,241,0,0,0,0,0,745
Cape Cod Lighthouse Charter - Cape Cod Lighthouse Charter School,04320530,0,0,0,0,0,0,0,68,68,60,0,0,0,0,0,196
Cape Cod Region Voc Tech - Cape Cod Region Voc Tech,08150605,0,0,0,0,0,0,0,0,0,0,189,190,177,165,0,721
Carlisle - Carlisle School,00510025,14,57,84,88,74,88,106,106,91,100,0,0,0,0,0,808
Carver - Carver High School,00520505,0,0,0,0,0,0,0,0,0,0,159,154,109,135,6,563
Carver - Carver Middle,00520305,0,0,0,0,0,0,0,152,163,184,0,0,0,0,0,499
Carver - Erwin K. Washburn Primary School,00520005,35,145,162,151,0,0,0,0,0,0,0,0,0,0,0,493
Carver - Gov John Carver Elem,00520010,0,0,0,0,165,150,173,0,0,0,0,0,0,0,0,488
Central Berkshire - Becket Washington School,06350005,17,17,17,21,12,16,17,0,0,0,0,0,0,0,0,117
Central Berkshire - Berkshire Trail Elem,06350010,18,14,12,21,13,14,20,0,0,0,0,0,0,0,0,112
Central Berkshire - Craneville,06350025,0,63,78,79,90,89,75,0,0,0,0,0,0,0,0,474
Central Berkshire - Kittredge,06350035,22,22,39,38,37,20,27,0,0,0,0,0,0,0,0,205
Central Berkshire - Nessacus Regional Middle School ,06350305,0,0,0,0,0,0,0,172,191,194,0,0,0,0,0,557
Central Berkshire - Wahconah Regional High,06350505,0,0,0,0,0,0,0,0,0,0,160,215,171,155,1,702
Champion HMCS - Champion HMCS School,04340505,0,0,0,0,0,0,0,0,0,0,30,43,36,15,0,124
Chatham - Chatham Elementary,00550005,16,45,53,57,52,62,0,0,0,0,0,0,0,0,0,285
Chatham - Chatham High,00550505,0,0,0,0,0,0,0,0,0,0,56,52,48,55,0,211
Chatham - Chatham Middle School,00550305,0,0,0,0,0,0,55,54,53,42,0,0,0,0,0,204
Chelmsford - Byam School,00560030,0,90,88,96,132,93,0,0,0,0,0,0,0,0,0,499
Chelmsford - Center Elementary School,00560005,0,92,94,98,88,86,0,0,0,0,0,0,0,0,0,458
Chelmsford - Charles D Harrington,00560025,73,91,91,96,85,91,0,0,0,0,0,0,0,0,0,527
Chelmsford - Chelmsford High,00560505,0,0,0,0,0,0,0,0,0,0,449,434,450,421,0,"1,754"
Chelmsford - Col Moses Parker Schl,00560305,0,0,0,0,0,0,175,188,177,197,0,0,0,0,0,737
Chelmsford - McCarthy Middle School,00560310,0,0,0,0,0,0,228,250,247,243,0,0,0,0,0,968
Chelmsford - South Row,00560015,0,72,82,74,92,83,0,0,0,0,0,0,0,0,0,403
Chelmsford - Westlands Elementary,00560020,0,61,67,84,70,65,0,0,0,0,0,0,0,0,0,347
Chelsea - Chelsea High,00570505,0,0,0,0,0,0,0,0,0,0,535,413,322,214,10,"1,494"
Chelsea - Clark Avenue School,00570050,0,0,0,0,0,0,170,160,149,138,0,0,0,0,0,617
Chelsea - Edgar A Hooks Elem,00570030,0,0,137,111,90,91,0,0,0,0,0,0,0,0,0,429
Chelsea - Eugene Wright School,00570045,0,0,0,0,0,0,108,91,129,136,0,0,0,0,0,464
Chelsea - Frank M Sokolowski Elem,00570040,0,0,109,95,112,111,0,0,0,0,0,0,0,0,0,427
Chelsea - George D Kelly Elem,00570035,0,0,105,116,103,97,0,0,0,0,0,0,0,0,0,421
Chelsea - Joseph A. Browne School,00570055,0,0,0,0,0,0,108,104,127,120,0,0,0,0,0,459
Chelsea - Shurtleff Early Childhood,00570003,304,463,0,0,0,0,0,0,0,0,0,0,0,0,0,767
Chelsea - Tudor Hill School,00570510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chelsea - William A Berkowitz Elem,00570025,0,0,112,106,113,86,0,0,0,0,0,0,0,0,0,417
Chesterfield-Goshen - New Hingham Regional Elem,06320025,15,25,13,20,22,24,27,20,0,0,0,0,0,0,0,166
Chicopee - Barry,00610003,0,64,61,61,72,62,72,0,0,0,0,0,0,0,0,392
Chicopee - Belcher,00610010,0,67,79,64,6,2,3,0,0,0,0,0,0,0,0,221
Chicopee - Bellamy Middle,00610305,0,0,0,0,0,0,0,333,321,292,0,0,0,0,0,946
Chicopee - Bowe,00610015,28,67,53,52,70,60,77,0,0,0,0,0,0,0,0,407
Chicopee - Bowie,00610020,0,61,71,64,66,77,81,0,0,0,0,0,0,0,0,420
Chicopee - Chapin Alternative School,00610021,0,0,0,0,0,0,0,0,9,17,29,22,13,5,0,95
Chicopee - Chicopee Comprehensive HS,00610510,0,0,0,0,0,0,0,0,0,0,338,360,320,303,0,"1,321"
Chicopee - Chicopee High,00610505,0,0,0,0,0,0,0,0,0,0,350,306,248,242,0,"1,146"
Chicopee - Fairview Middle,00610310,0,0,0,0,0,0,0,260,245,261,0,0,0,0,0,766
Chicopee - Gen John J Stefanik,00610090,0,59,75,60,70,54,56,0,0,0,0,0,0,0,0,374
Chicopee - Lambert-Lavoie,00610040,0,40,41,47,40,57,51,0,0,0,0,0,0,0,0,276
Chicopee - Litwin,00610022,0,29,28,34,83,96,103,0,0,0,0,0,0,0,0,373
Chicopee - Selser,00610050,0,62,49,55,64,55,70,0,0,0,0,0,0,0,0,355
Chicopee - Streiber Memorial School,00610065,0,46,45,55,41,42,45,0,0,0,0,0,0,0,0,274
Chicopee - Szetela ECC,00610001,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public School,04180305,0,0,0,0,0,0,0,81,88,91,0,0,0,0,0,260
City On A Hill Charter Public (District) - City On A Hill Charter Public School,04370505,0,0,0,0,0,0,0,0,0,0,107,85,32,45,0,269
Clarksburg - Clarksburg Elementary,00630010,0,20,21,18,20,18,30,27,19,23,0,0,0,0,0,196
Clinton - Clinton Elementary,00640050,84,162,153,143,144,128,0,0,0,0,0,0,0,0,0,814
Clinton - Clinton Middle School,00640305,0,0,0,0,0,0,166,151,168,154,0,0,0,0,0,639
Clinton - Clinton Senior High,00640505,30,0,0,0,0,0,0,0,0,0,152,142,142,127,0,593
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,0,0,0,0,0,0,0,0,0,0,38,27,23,19,0,107
Cohasset - Cohasset Middle/High School,00650505,0,0,0,0,0,0,0,124,122,128,112,92,109,99,0,786
Cohasset - Deer Hill,00650005,0,0,0,0,112,115,123,0,0,0,0,0,0,0,0,350
Cohasset - Joseph Osgood,00650010,22,100,136,121,0,0,0,0,0,0,0,0,0,0,0,379
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,0,0,0,0,0,0,0,0,58,52,51,0,0,0,0,161
Community Day Charter Public (District) - Community Day Charter Public School,04400205,0,59,22,24,47,45,22,21,26,40,0,0,0,0,0,306
Concord - Alcott,00670005,7,73,72,77,85,67,59,0,0,0,0,0,0,0,0,440
Concord - Concord Middle,00670305,0,0,0,0,0,0,0,188,223,232,0,0,0,0,0,643
Concord - Thoreau,00670020,14,70,84,77,68,72,64,0,0,0,0,0,0,0,0,449
Concord - Willard,00670030,7,65,56,78,70,58,64,0,0,0,0,0,0,0,0,398
Concord-Carlisle - Concord Carlisle High,06400505,0,0,0,0,0,0,0,0,0,0,321,304,302,315,1,"1,243"
Conservatory Lab Charter - Conservatory Lab Charter School,04390050,0,23,24,21,23,21,15,0,0,0,0,0,0,0,0,127
Conway - Conway Grammar,00680005,21,13,19,24,19,20,21,21,0,0,0,0,0,0,0,158
Danvers - Danvers High,00710505,0,0,0,0,0,0,0,0,0,0,236,266,264,246,0,"1,012"
Danvers - Dunn Middle,00710305,0,0,0,0,0,0,0,275,304,314,0,0,0,0,0,893
Danvers - Great Oak,00710015,22,57,64,50,63,53,44,0,0,0,0,0,0,0,0,353
Danvers - Highlands,00710010,0,56,64,49,72,52,61,0,0,0,0,0,0,0,0,354
Danvers - Ivan G Smith,00710032,0,38,50,53,74,51,66,0,0,0,0,0,0,0,0,332
Danvers - Riverside,00710030,23,41,40,48,48,46,51,0,0,0,0,0,0,0,0,297
Danvers - Willis E Thorpe,00710045,0,51,60,60,57,65,58,0,0,0,0,0,0,0,0,351
Dartmouth - Andrew B Cushman,00720010,0,0,29,41,43,45,44,0,0,0,0,0,0,0,0,202
Dartmouth - Dartmouth High,00720505,0,0,0,0,0,0,0,0,0,0,351,359,302,303,0,"1,315"
Dartmouth - Dartmouth Middle,00720050,0,0,0,0,0,0,0,357,333,358,0,0,0,0,0,"1,048"
Dartmouth - George H Potter,00720030,0,70,75,85,75,81,68,0,0,0,0,0,0,0,0,454
Dartmouth - James M. Quinn School,00720040,50,75,107,91,81,120,99,0,0,0,0,0,0,0,0,623
Dartmouth - Job S Gidley,00720020,0,34,40,46,51,42,41,0,0,0,0,0,0,0,0,254
Dartmouth - Joseph Demello,00720015,0,75,72,57,63,66,66,0,0,0,0,0,0,0,0,399
Dedham - Avery,00730010,0,0,55,47,51,52,48,0,0,0,0,0,0,0,0,253
Dedham - Dedham High,00730505,0,0,0,0,0,0,0,0,0,0,215,213,191,152,0,771
Dedham - Dedham Middle School,00730305,0,0,0,0,0,0,0,242,231,217,0,0,0,0,0,690
Dedham - Early Childhood Center,00730005,119,186,0,0,0,0,0,0,0,0,0,0,0,0,0,305
Dedham - Greenlodge,00730025,0,0,61,51,46,79,56,0,0,0,0,0,0,0,0,293
Dedham - Oakdale,00730030,0,0,72,71,73,79,74,0,0,0,0,0,0,0,0,369
Dedham - Riverdale,00730045,0,0,56,38,41,39,42,0,0,0,0,0,0,0,0,216
Deerfield - Deerfield Elem,00740015,31,59,66,63,62,66,61,60,0,0,0,0,0,0,0,468
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,0,0,0,0,0,0,0,0,0,0,269,292,260,280,5,"1,106"
Dennis-Yarmouth - Ezra H Baker,06450005,31,104,92,111,113,0,0,0,0,0,0,0,0,0,0,451
Dennis-Yarmouth - John Simpkins,06450010,0,0,0,0,73,84,79,0,0,0,0,0,0,0,0,236
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,16,60,72,72,0,0,0,0,0,0,0,0,0,0,0,220
Dennis-Yarmouth - Marguerite E Small Elem,06450015,25,49,58,58,50,60,46,0,0,0,0,0,0,0,0,346
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,0,0,0,0,0,0,0,207,215,218,0,0,0,0,0,640
Dennis-Yarmouth - N H Wixon Middle,06450310,0,0,0,0,0,98,108,115,116,111,0,0,0,0,0,548
Dennis-Yarmouth - Station Avenue Elem,06450025,29,53,53,66,58,80,70,0,0,0,0,0,0,0,0,409
Dighton-Rehoboth - Dighton Elementary,06500005,28,81,104,86,102,89,0,0,0,0,0,0,0,0,0,490
Dighton-Rehoboth - Dighton Middle School,06500305,0,0,0,0,0,0,115,115,107,113,0,0,0,0,0,450
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,0,0,0,0,0,0,0,0,0,0,268,278,265,221,0,"1,032"
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0,0,0,0,0,0,157,146,154,172,0,0,0,0,0,629
Dighton-Rehoboth - Palmer River,06500010,55,136,146,156,151,151,0,0,0,0,0,0,0,0,0,795
Douglas - Douglas Early Childhood,00770003,166,109,0,0,0,0,0,0,0,0,0,0,0,0,0,275
Douglas - Douglas Elementary,00770010,0,0,141,123,143,0,0,0,0,0,0,0,0,0,0,407
Douglas - Douglas High School,00770505,0,0,0,0,0,0,0,0,0,124,126,107,80,86,3,526
Douglas - Douglas Intermediate School,00770100,0,0,0,0,0,155,100,145,138,0,0,0,0,0,0,538
Dover - Chickering,00780005,18,93,87,106,103,102,110,0,0,0,0,0,0,0,0,619
Dover-Sherborn - Dover-Sherborn Reg High,06550505,0,0,0,0,0,0,0,0,0,0,152,149,146,118,0,565
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,0,0,0,0,0,0,0,171,143,174,0,0,0,0,0,488
Dracut - Brookside Elementary,00790035,23,107,122,128,121,116,0,0,0,0,0,0,0,0,0,617
Dracut - Dracut Senior High,00790505,0,0,0,0,0,0,0,0,0,0,357,289,274,262,0,"1,182"
Dracut - George H. Englesby Intermediate,00790040,0,0,0,0,0,0,333,333,0,0,0,0,0,0,0,666
Dracut - Greenmont Avenue,00790030,0,36,63,47,64,57,0,0,0,0,0,0,0,0,0,267
Dracut - Joseph A Campbell Elem,00790020,25,101,93,110,111,143,0,0,0,0,0,0,0,0,0,583
Dracut - Lakeview Junior High,00790410,0,0,0,0,0,0,0,0,370,363,0,0,0,0,0,733
Dracut - Parker Avenue,00790025,0,23,31,32,31,46,0,0,0,0,0,0,0,0,0,163
Dudley-Charlton Reg - Charlton Elementary,06580020,91,178,178,0,0,0,0,0,0,0,0,0,0,0,0,447
Dudley-Charlton Reg - Charlton Middle School,06580310,0,0,0,0,0,0,173,230,211,207,0,0,0,0,0,821
Dudley-Charlton Reg - Dudley Elementary,06580005,0,0,0,161,126,123,0,0,0,0,0,0,0,0,0,410
Dudley-Charlton Reg - Dudley Middle School,06580305,0,0,0,0,0,0,139,161,153,160,0,0,0,0,0,613
Dudley-Charlton Reg - Heritage School,06580030,0,0,0,194,183,177,0,0,0,0,0,0,0,0,0,554
Dudley-Charlton Reg - Mason Rd School,06580010,96,149,113,0,0,0,0,0,0,0,0,0,0,0,0,358
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0,0,0,0,0,0,0,0,0,0,325,321,266,277,0,"1,189"
Duxbury - Alden School,00820004,0,0,0,0,279,234,254,0,0,0,0,0,0,0,0,767
