SCHOOL,ORG CODE,UG,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,13,14,TOTAL
BOSTON - JOHN F KENNEDY,00350166,0,0,100,101,80,82,84,105,0,0,0,0,0,0,0,0,0,552
BOSTON - JOHN MARSHALL,00350178,0,0,273,175,146,130,99,106,0,0,0,0,0,0,0,0,0,929
BOSTON - JOHN P HOLLAND,00350167,0,0,214,157,161,147,126,115,0,0,0,0,0,0,0,0,0,920
BOSTON - JOHN W MCCORMACK,00350179,0,0,0,0,0,0,0,0,292,214,194,0,0,0,0,0,0,700
BOSTON - JOHN WINTHROP,00350180,0,0,128,30,30,38,42,42,0,0,0,0,0,0,0,0,0,310
BOSTON - JOSEPH H BARNES MIDDLE,00350405,0,0,0,0,0,0,0,0,296,261,283,0,0,0,0,0,0,840
BOSTON - JOSEPH J HURLEY,00350182,0,0,57,60,73,56,54,47,0,0,0,0,0,0,0,0,0,347
BOSTON - JOSEPH LEE,00350183,0,0,166,115,91,74,103,105,0,0,0,0,0,0,0,0,0,654
BOSTON - JOSEPH P MANNING,00350184,0,0,25,27,31,35,38,25,0,0,0,0,0,0,0,0,0,181
BOSTON - JOSEPH P TYNAN,00350181,0,0,87,96,102,86,79,70,0,0,0,0,0,0,0,0,0,520
BOSTON - JOSIAH QUINCY,00350286,0,0,187,150,130,136,158,148,0,0,0,0,0,0,0,0,0,909
BOSTON - JOYCE KILMER,00350190,0,0,136,82,37,49,37,33,0,0,0,0,0,0,0,0,0,374
BOSTON - LEWIS MIDDLE SCHOOL,00350455,0,0,0,0,0,0,0,0,110,110,92,0,0,0,0,0,0,312
BOSTON - LUCY STONE,00350211,0,0,67,32,31,57,34,28,0,0,0,0,0,0,0,0,0,249
BOSTON - LYNDON,00350262,0,0,71,81,70,61,0,0,0,0,0,0,0,0,0,0,0,283
BOSTON - MADISON PARK HIGH,00350537,0,0,0,0,0,0,0,0,0,0,0,474,446,394,299,0,0,"1,613"
BOSTON - MANASSAH E BRADLEY,00350215,0,0,102,56,54,45,46,35,0,0,0,0,0,0,0,0,0,338
BOSTON - MARGARET FULLER,00350217,0,0,66,28,26,50,44,35,0,0,0,0,0,0,0,0,0,249
BOSTON - MARTIN LUTHER KING JR MID,00350410,0,0,0,0,0,0,0,0,186,148,141,0,0,0,0,0,0,475
BOSTON - MARY E CURLEY MIDDLE,00350420,0,0,0,0,0,0,0,0,301,237,193,0,0,0,0,0,0,731
BOSTON - MARY LYON,00350004,0,0,12,14,15,12,15,12,0,0,0,0,0,0,0,0,0,80
BOSTON - MATHER,00350227,0,0,72,104,101,101,110,98,0,0,0,0,0,0,0,0,0,586
BOSTON - MATTAHUNT,00350226,0,0,195,139,121,115,106,110,0,0,0,0,0,0,0,0,0,786
BOSTON - MAURICE J TOBIN,00350229,0,0,130,103,82,44,56,67,27,26,23,0,0,0,0,0,0,558
BOSTON - MICHAEL J PERKINS,00350231,0,0,89,56,40,30,35,33,0,0,0,0,0,0,0,0,0,283
BOSTON - MOZART,00350237,0,0,74,33,28,28,25,21,0,0,0,0,0,0,0,0,0,209
BOSTON - MULTICULTURAL MIDDLE COLL,00350542,0,0,0,0,0,0,0,0,0,0,0,37,22,7,4,0,0,70
BOSTON - NATHAN HALE,00350243,0,0,18,45,22,37,26,18,0,0,0,0,0,0,0,0,0,166
BOSTON - O W HOLMES,00350138,0,0,55,39,45,37,32,36,0,0,0,0,0,0,0,0,0,244
BOSTON - O'BRYANT SCH MATH/SCIENCE,00350575,0,0,0,0,0,0,0,0,0,174,189,300,294,241,180,0,0,"1,378"
BOSTON - OLIVER HAZARD PERRY,00350255,0,0,68,38,34,30,23,27,0,0,0,0,0,0,0,0,0,220
BOSTON - PATRICK F GAVIN MIDDLE,00350435,0,0,0,0,0,0,0,0,217,175,157,0,0,0,0,0,0,549
BOSTON - PATRICK J KENNEDY,00350264,0,0,104,55,57,44,38,28,0,0,0,0,0,0,0,0,0,326
BOSTON - PATRICK O'HEARN,00350266,0,0,75,30,30,30,25,26,0,0,0,0,0,0,0,0,0,216
BOSTON - PAUL A DEVER,00350268,0,0,100,107,86,107,76,85,0,0,0,0,0,0,0,0,0,561
BOSTON - PAULINE AGASSIZ SHAW,00350270,0,0,118,68,54,57,36,32,0,0,0,0,0,0,0,0,0,365
BOSTON - PHINEAS BATES,00350278,0,0,66,55,55,57,74,46,0,0,0,0,0,0,0,0,0,353
BOSTON - PHYLLIS WHEATLEY MIDDLE,00350139,0,0,0,0,0,0,0,0,96,86,78,0,0,0,0,0,0,260
BOSTON - QUINCY E DICKERMAN,00350284,0,0,80,74,63,48,33,24,0,0,0,0,0,0,0,0,0,322
BOSTON - RAFAEL HERNANDEZ,00350691,0,0,74,51,45,45,49,43,37,28,24,0,0,0,0,0,0,396
BOSTON - RALPH WALDO EMERSON,00350288,0,0,46,54,48,44,44,37,0,0,0,0,0,0,0,0,0,273
BOSTON - RICHARD J MURPHY,00350240,0,0,131,154,158,122,169,133,0,0,0,0,0,0,0,0,0,867
BOSTON - ROBERT GOULD SHAW MIDDLE,00350475,0,0,0,0,0,0,0,0,120,134,129,0,0,0,0,0,0,383
BOSTON - ROGER CLAP,00350298,0,0,61,30,33,28,33,27,0,0,0,0,0,0,0,0,0,212
BOSTON - SAMUEL ADAMS,00350302,0,0,61,58,59,57,47,57,0,0,0,0,0,0,0,0,0,339
BOSTON - SAMUEL W MASON,00350304,0,0,108,31,39,29,24,30,0,0,0,0,0,0,0,0,0,261
BOSTON - SARAH GREENWOOD,00350308,0,0,71,48,50,56,52,54,37,42,24,0,0,0,0,0,0,434
BOSTON - SNOWDEN INT'L HIGH,00350690,0,0,0,0,0,0,0,0,0,0,0,165,98,123,103,0,0,489
BOSTON - SOLOMON LEWENBERG MIDDLE,00350450,0,0,0,0,0,0,0,0,212,190,182,0,0,0,0,0,0,584
BOSTON - SOUTH BOSTON HIGH,00350570,0,0,0,0,0,0,0,0,0,0,0,316,281,249,209,0,0,"1,055"
BOSTON - THE ENGLISH HIGH,00350535,0,0,0,0,0,0,0,0,0,0,0,397,319,286,288,0,0,"1,290"
BOSTON - THOMAS A EDISON JR HIGH,00350425,0,0,0,0,0,0,0,0,225,170,170,0,0,0,0,0,0,565
BOSTON - THOMAS GARDNER,00350326,0,0,130,88,79,79,74,52,0,0,0,0,0,0,0,0,0,502
BOSTON - THOMAS J KENNY,00350328,0,0,131,47,54,49,52,56,0,0,0,0,0,0,0,0,0,389
BOSTON - WARREN-PRESCOTT,00350346,0,0,93,86,89,57,61,40,0,0,0,0,0,0,0,0,0,426
BOSTON - WASHINGTON IRVING MIDDLE,00350445,0,0,0,0,0,0,0,0,294,247,233,0,0,0,0,0,0,774
BOSTON - WEST ROXBURY SCH,00350573,0,0,0,0,0,0,0,0,0,0,0,311,354,330,299,0,0,"1,294"
BOSTON - WILLIAM E RUSSELL,00350366,0,0,68,77,90,73,64,70,0,0,0,0,0,0,0,0,0,442
BOSTON - WILLIAM ELLERY CHANNING,00350360,0,0,88,63,56,54,67,68,0,0,0,0,0,0,0,0,0,396
BOSTON - WILLIAM H OHRENBERGER,00350258,0,0,139,121,107,108,95,86,0,0,0,0,0,0,0,0,0,656
BOSTON - WILLIAM H TAFT MIDDLE,00350480,0,0,0,0,0,0,0,0,198,153,157,0,0,0,0,0,0,508
BOSTON - WILLIAM MCKINLEY,00350363,0,0,1,7,5,17,24,32,22,45,74,87,56,29,23,0,0,422
BOSTON - WILLIAM MONROE TROTTER,00350370,0,0,128,102,103,101,99,91,0,0,0,0,0,0,0,0,0,624
BOSTON - WINSHIP ELEMENTARY,00350374,0,0,116,49,52,47,49,35,0,0,0,0,0,0,0,0,0,348
BOSTON - WM B ROGERS MIDDLE,00350470,0,0,0,0,0,0,0,0,223,197,203,0,0,0,0,0,0,623
BOSTON - WM E ENDICOTT,00350362,0,0,68,27,25,48,18,27,0,0,0,0,0,0,0,0,0,213
BOSTON - WOODROW WILSON MIDDLE,00350490,0,0,0,0,0,0,0,0,200,177,180,0,0,0,0,0,0,557
BOSTON - YOUNG ACHIEVERS,00350380,0,0,76,41,39,38,0,0,0,0,0,0,0,0,0,0,0,194
BOSTON RENAISSANCE CH SCH - BOSTON RENAISSANCE CS,04810550,0,0,105,109,108,111,112,113,158,134,105,0,0,0,0,0,0,"1,055"
BOURNE - BOURNE HIGH,00360505,0,0,0,0,0,0,0,0,0,0,198,156,153,142,105,0,0,754
BOURNE - COL JAMES P LYLE MIDDLE,00360310,0,0,0,0,0,0,0,95,103,87,0,0,0,0,0,0,0,285
BOURNE - EDWARD C STONE MIDDLE,00360315,0,0,0,0,0,0,0,125,122,86,0,0,0,0,0,0,0,333
BOURNE - ELLA F HOXIE SCHOOL,00360015,0,0,0,0,0,93,85,0,0,0,0,0,0,0,0,0,0,178
BOURNE - JAMES F PEEBLES ELEM,00360010,0,0,97,87,99,134,116,0,0,0,0,0,0,0,0,0,0,533
BOURNE - OTIS MEMORIAL,00360020,0,6,114,115,115,0,0,0,0,0,0,0,0,0,0,0,0,350
BOXBOROUGH - BLANCHARD MEMORIAL,00370005,0,9,74,86,81,85,66,73,67,0,0,0,0,0,0,0,0,541
BOXFORD - HARRY LEE COLE,00380005,0,0,126,145,137,0,0,0,0,0,0,0,0,0,0,0,0,408
BOXFORD - SPOFFORD POND,00380013,0,0,0,0,0,141,143,147,136,0,0,0,0,0,0,0,0,567
BOYLSTON - BOYLSTON ELEMENTARY,00390005,0,0,49,55,49,56,39,43,41,0,0,0,0,0,0,0,0,332
BRAINTREE - ALBERTO ELDRIDGE,00400010,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
BRAINTREE - ARCHIE T MORRISON,00400033,0,0,0,70,54,85,66,49,0,0,0,0,0,0,0,0,0,324
BRAINTREE - BRAINTREE HIGH,00400505,7,0,0,0,0,0,0,0,0,0,0,344,324,288,319,0,0,"1,282"
BRAINTREE - DONALD ROSS,00400050,0,0,0,48,48,63,52,50,0,0,0,0,0,0,0,0,0,261
BRAINTREE - EAST MIDDLE SCHOOL,00400305,0,0,0,0,0,0,0,0,228,246,228,0,0,0,0,0,0,702
BRAINTREE - HIGHLANDS,00400015,0,0,68,71,72,75,66,59,0,0,0,0,0,0,0,0,0,411
BRAINTREE - HOLLIS,00400005,0,0,66,61,51,75,40,62,0,0,0,0,0,0,0,0,0,355
BRAINTREE - LIBERTY,00400025,0,0,58,62,64,55,54,75,0,0,0,0,0,0,0,0,0,368
BRAINTREE - MARY E FLAHERTY SCHOOL,00400020,13,0,46,48,60,46,64,44,0,0,0,0,0,0,0,0,0,321
BRAINTREE - MONATIQUOT,00400030,0,0,42,39,44,40,35,39,0,0,0,0,0,0,0,0,0,239
BRAINTREE - SOUTH MIDDLE SCHOOL,00400310,0,0,0,0,0,0,0,0,172,173,164,0,0,0,0,0,0,509
BREWSTER - BREWSTER ELEMENTARY,00410005,0,0,110,117,132,133,122,128,0,0,0,0,0,0,0,0,0,742
BRIDGEWATER-RAYNHAM - BRIDGEWATER-RAYNHAM REG,06250505,0,0,0,0,0,0,0,0,0,0,0,378,402,360,284,0,0,"1,424"
BRIDGEWATER-RAYNHAM - BURNELL LABORATORY SCHOOL,06250005,0,0,47,59,51,56,57,56,55,0,0,0,0,0,0,0,0,381
BRIDGEWATER-RAYNHAM - DR A F HUNT,06250010,0,16,141,95,53,72,50,0,0,0,0,0,0,0,0,0,0,427
BRIDGEWATER-RAYNHAM - DR E J LALIBERTE J H,06250305,0,0,0,0,0,0,0,0,154,162,162,0,0,0,0,0,0,478
BRIDGEWATER-RAYNHAM - LILLIE B MERRILL,06250020,0,0,74,0,0,144,155,161,0,0,0,0,0,0,0,0,0,534
BRIDGEWATER-RAYNHAM - NORTH,06250025,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,102
BRIDGEWATER-RAYNHAM - SOUTH,06250030,0,29,22,26,45,0,0,0,0,0,0,0,0,0,0,0,0,122
BRIDGEWATER-RAYNHAM - WILLIAM H MCELWAIN,06250015,0,0,92,97,83,74,72,0,0,0,0,0,0,0,0,0,0,418
BRIDGEWATER-RAYNHAM - WILLIAM J SULLIVAN,06250035,0,0,40,81,70,0,0,0,0,0,0,0,0,0,0,0,0,191
BRIDGEWATER-RAYNHAM - WILLIAMS ELEMENTARY,06250040,0,42,0,78,110,110,104,243,231,0,0,0,0,0,0,0,0,918
BRIDGEWATER-RAYNHAM - WILLIAMS JUNIOR HIGH,06250410,0,0,0,0,0,0,0,0,0,291,273,0,0,0,0,0,0,564
BRIMFIELD - BRIMFIELD ELEMENTARY,00430005,0,0,55,37,53,71,33,49,51,0,0,0,0,0,0,0,0,349
BRISTOL COUNTY AGR - BRISTOL COUNTY AGR HIGH,09100705,0,0,0,0,0,0,0,0,0,0,0,99,106,75,62,0,0,342
BRISTOL-PLYMOUTH VOC TECH - BRISTOL-PLYMOUTH VOC-TECH,08100605,0,0,0,0,0,0,0,0,0,0,0,224,210,162,144,40,0,780
BROCKTON - ASHFIELD,00440004,0,0,0,103,78,90,112,87,107,0,0,0,0,0,0,0,0,577
BROCKTON - BELMONT STREET ELEMENTARY,00440006,7,0,0,113,99,51,42,51,27,0,0,0,0,0,0,0,0,390
BROCKTON - BELMONT STREET KDG,00440005,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282
BROCKTON - BROCKTON HIGH,00440505,0,87,0,0,0,0,0,0,0,4,6,"1,010","1,087",672,608,0,0,"3,474"
BROCKTON - BROOKFIELD,00440010,0,0,450,123,80,61,73,81,54,0,0,0,0,0,0,0,0,922
BROCKTON - DOWNEY,00440110,36,0,0,114,104,125,104,110,104,0,0,0,0,0,0,0,0,697
BROCKTON - DR W ARNONE COMM SCH,00440001,0,0,0,135,136,140,114,140,118,0,0,0,0,0,0,0,0,783
BROCKTON - EAST JUNIOR HIGH,00440405,21,0,0,0,0,0,0,0,0,286,300,0,0,0,0,0,0,607
BROCKTON - EDGAR B DAVIS,00440023,0,0,532,164,113,101,75,64,73,0,0,0,0,0,0,0,0,"1,122"
BROCKTON - FRANKLIN,00440030,0,0,0,77,64,66,55,55,58,0,0,0,0,0,0,0,0,375
BROCKTON - GILMORE,00440035,0,0,0,91,69,76,88,76,86,0,0,0,0,0,0,0,0,486
BROCKTON - GODDARD,00440015,8,0,0,26,23,27,32,24,36,0,0,0,0,0,0,0,0,176
BROCKTON - HANCOCK,00440045,0,0,0,126,130,137,135,117,137,0,0,0,0,0,0,0,0,782
BROCKTON - HOWARD CENTER,00440050,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
BROCKTON - HUNTINGTON,00440055,0,0,0,95,76,88,90,74,80,0,0,0,0,0,0,0,0,503
BROCKTON - JOHN F KENNEDY,00440017,0,0,0,104,94,93,88,87,85,0,0,0,0,0,0,0,0,551
BROCKTON - NORTH JUNIOR HIGH,00440410,0,0,0,0,0,0,0,0,0,302,283,0,0,0,0,0,0,585
BROCKTON - OSCAR F RAYMOND,00440078,25,0,0,143,124,151,137,131,131,0,0,0,0,0,0,0,0,842
BROCKTON - SOUTH JUNIOR HIGH,00440415,0,0,0,0,0,0,0,0,0,290,276,0,0,0,0,0,0,566
BROCKTON - ST COLEMAN SCHOOL,00440095,0,0,0,46,36,44,51,51,48,0,0,0,0,0,0,0,0,276
BROCKTON - THE ITHAKA SCHOOL,00440400,9,0,0,0,0,0,0,0,0,4,4,15,6,12,7,0,0,57
BROCKTON - WEST JUNIOR HIGH,00440420,0,0,0,0,0,0,0,0,0,315,337,0,0,0,0,0,0,652
BROCKTON - WHITMAN,00440100,0,0,0,47,46,55,54,52,50,0,0,0,0,0,0,0,0,304
BROCKTON - WINTHROP,00440105,0,0,0,51,47,47,40,51,54,0,0,0,0,0,0,0,0,290
BROOKFIELD - BROOKFIELD ELEMENTARY,00450005,0,20,36,45,55,49,43,46,59,0,0,0,0,0,0,0,0,353
BROOKLINE - BROOKLINE HIGH,00460505,0,0,0,0,0,0,0,0,0,0,0,442,410,442,406,0,0,"1,700"
BROOKLINE - EDITH C BAKER,00460005,31,0,66,78,80,84,68,63,76,58,56,0,0,0,0,0,0,660
BROOKLINE - EDWARD DEVOTION,00460015,17,0,80,80,70,92,91,80,83,80,80,0,0,0,0,0,0,753
BROOKLINE - HEATH,00460025,0,0,40,45,44,44,49,42,38,45,46,0,0,0,0,0,0,393
BROOKLINE - JOHN D RUNKLE,00460045,11,0,36,44,52,48,61,69,41,57,53,0,0,0,0,0,0,472
BROOKLINE - LAWRENCE,00460030,0,0,58,70,61,72,67,53,51,60,61,0,0,0,0,0,0,553
BROOKLINE - MICHAEL DRISCOLL,00460020,9,0,40,47,36,46,47,43,52,65,47,0,0,0,0,0,0,432
BROOKLINE - PIERCE,00460040,14,0,57,68,78,67,70,75,73,65,65,0,0,0,0,0,0,632
BROOKLINE - WILLIAM H LINCOLN,00460035,0,0,45,61,59,60,48,56,45,52,47,0,0,0,0,0,0,473
BURLINGTON - BURLINGTON HIGH,00480505,0,0,0,0,0,0,0,0,0,0,0,240,233,244,235,0,0,952
BURLINGTON - FOX HILL,00480007,0,0,69,95,74,96,68,65,0,0,0,0,0,0,0,0,0,467
BURLINGTON - FRANCIS WYMAN ELEM,00480035,11,0,102,109,106,107,109,95,0,0,0,0,0,0,0,0,0,639
BURLINGTON - MARSHALL SIMONDS MIDDLE,00480303,0,0,0,0,0,0,0,0,262,275,243,0,0,0,0,0,0,780
BURLINGTON - MEMORIAL,00480015,0,0,47,44,44,38,42,45,0,0,0,0,0,0,0,0,0,260
BURLINGTON - PINE GLEN ELEMENTARY,00480020,0,0,69,69,64,60,57,71,0,0,0,0,0,0,0,0,0,390
CAMBRIDGE - AGASSIZ,00490005,0,0,40,32,45,42,43,45,32,24,39,0,0,0,0,0,0,342
CAMBRIDGE - CAMB RINDGE & LATIN,00490506,12,0,0,0,0,0,0,0,0,0,0,477,514,505,487,1,0,"1,996"
CAMBRIDGE - CHARLES G HARRINGTON,00490025,10,0,78,64,86,86,75,68,65,59,49,0,0,0,0,0,0,640
CAMBRIDGE - FLETCHER,00490015,0,0,54,40,39,29,28,44,23,31,26,0,0,0,0,0,0,314
CAMBRIDGE - GRAHAM/PARKS NEW ALTERN,00490080,0,0,50,43,45,34,40,38,38,50,34,0,0,0,0,0,0,372
CAMBRIDGE - HAGGERTY,00490020,0,0,53,42,40,34,36,29,30,0,0,0,0,0,0,0,0,264
CAMBRIDGE - JOHN M TOBIN,00490065,12,0,79,69,72,76,77,72,77,94,86,0,0,0,0,0,0,714
CAMBRIDGE - KING,00490030,20,0,38,35,31,31,29,27,37,25,27,0,0,0,0,0,0,300
CAMBRIDGE - KING OPEN,00490035,0,0,59,39,44,32,38,32,34,39,27,0,0,0,0,0,0,344
CAMBRIDGE - LONGFELLOW,00490040,3,0,66,49,63,62,43,56,67,73,69,0,0,0,0,0,0,551
CAMBRIDGE - M E FITZGERALD,00490010,9,15,73,58,55,53,50,49,33,35,24,0,0,0,0,0,0,454
CAMBRIDGE - MAYNARD,00490060,13,0,113,75,101,89,1,0,0,0,0,0,0,0,0,0,0,392
CAMBRIDGE - MORSE,00490045,7,0,55,37,29,31,21,20,20,23,12,0,0,0,0,0,0,255
CAMBRIDGE - NEW SCHOOL/CAMBRIDGEPORT,00490007,0,0,40,26,35,35,29,21,22,0,0,0,0,0,0,0,0,208
CAMBRIDGE - PEABODY,00490050,22,0,57,46,44,47,47,44,42,43,40,0,0,0,0,0,0,432
CAMBRIDGE - ROBERT F KENNEDY,00490055,42,6,0,0,0,0,77,71,64,59,68,0,0,0,0,0,0,387
CANTON - CANTON HIGH,00500505,0,0,0,0,0,0,0,0,0,0,0,165,177,160,172,0,0,674
CANTON - DEAN S LUCE,00500020,0,0,45,70,73,48,55,65,0,0,0,0,0,0,0,0,0,356
CANTON - JOHN F KENNEDY,00500017,0,0,85,67,84,91,82,87,0,0,0,0,0,0,0,0,0,496
CANTON - LT PETER M HANSEN,00500012,15,48,90,92,104,89,82,100,0,0,0,0,0,0,0,0,0,620
CANTON - WM H GALVIN MIDDLE,00500305,0,0,0,0,0,0,0,0,223,199,227,0,0,0,0,0,0,649
CAPE COD LIGHTHOUSE CHART - CAPE COD LIGHTHOUSE CS,04320530,0,0,0,0,0,0,0,0,54,54,54,0,0,0,0,0,0,162
CAPE COD REGION VOC TECH - CAPE COD REGION VOC TECH,08150605,0,0,0,0,0,0,0,0,0,0,0,156,149,131,104,0,0,540
CARLISLE - CARLISLE SCHOOL,00510025,0,13,60,90,77,74,93,77,79,73,55,0,0,0,0,0,0,691
CARVER - CARVER HIGH SCHOOL,00520505,0,0,0,0,0,0,0,0,1,201,167,159,136,131,115,0,0,910
CARVER - GOV JOHN CARVER ELEM,00520010,0,0,0,0,0,32,178,191,166,0,0,0,0,0,0,0,0,567
CARVER - GOV JOHN CARVER PRIMARY,00520005,0,66,170,170,172,138,0,0,0,0,0,0,0,0,0,0,0,716
CENTRAL BERKSHIRE - BECKET CONSOLIDATED,06350005,0,24,24,32,33,36,30,35,0,0,0,0,0,0,0,0,0,214
CENTRAL BERKSHIRE - BERKSHIRE TRAIL ELEM,06350010,0,0,27,21,33,21,20,37,0,0,0,0,0,0,0,0,0,159
CENTRAL BERKSHIRE - CENTRAL BERKSHIRE ECC,06350003,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
CENTRAL BERKSHIRE - CRANEVILLE,06350025,0,0,91,116,82,89,106,103,0,0,0,0,0,0,0,0,0,587
CENTRAL BERKSHIRE - KITTREDGE,06350035,0,0,36,39,47,39,46,42,0,0,0,0,0,0,0,0,0,249
CENTRAL BERKSHIRE - NESSACUS MIDDLE,06350305,0,0,0,0,0,0,0,0,192,199,166,0,0,0,0,0,0,557
CENTRAL BERKSHIRE - WAHCONAH REGIONAL HIGH,06350505,0,0,0,0,0,0,0,0,0,0,0,213,200,189,156,0,0,758
CHATHAM - CHATHAM ELEMENTARY,00550005,0,10,44,56,46,46,45,46,61,0,0,0,0,0,0,0,0,354
CHATHAM - CHATHAM HIGH,00550505,0,0,0,0,0,0,0,0,0,62,57,55,35,49,45,0,0,303
CHELMSFORD - BYAM SCHOOL,00560030,14,0,97,115,126,118,113,0,0,0,0,0,0,0,0,0,0,583
CHELMSFORD - CHARLES D HARRINGTON,00560025,0,0,102,145,108,128,126,0,0,0,0,0,0,0,0,0,0,609
CHELMSFORD - CHELMSFORD HIGH,00560505,0,0,0,0,0,0,0,0,0,0,0,359,400,371,381,0,0,"1,511"
CHELMSFORD - COL MOSES PARKER SCHL,00560305,0,0,0,0,0,0,0,187,214,171,183,0,0,0,0,0,0,755
CHELMSFORD - MCCARTHY MIDDLE SCHOOL,00560310,0,0,0,0,0,0,0,219,208,206,210,0,0,0,0,0,0,843
CHELMSFORD - SOUTH ROW,00560015,0,0,111,143,118,117,107,0,0,0,0,0,0,0,0,0,0,596
CHELMSFORD - WESTLANDS ELEMENTARY,00560020,0,0,73,104,112,99,89,0,0,0,0,0,0,0,0,0,0,477
CHELMSFORD ALLIANCE/ED CH - CHELMSFORD PUB CS (9/96),04350305,0,0,0,0,0,0,0,44,45,41,24,0,0,0,0,0,0,154
CHELSEA - CHELSEA EARLY CHILDHOOD,00570003,0,325,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836
CHELSEA - CHELSEA HIGH,00570505,0,0,0,0,0,0,0,0,0,0,0,297,314,234,175,0,0,"1,020"
CHELSEA - EDGAR A HOOKS ELEM,00570030,0,0,0,114,108,125,128,128,0,0,0,0,0,0,0,0,0,603
CHELSEA - FRANK M SOKOLOWSKI ELEM,00570040,7,0,0,145,126,112,86,94,0,0,0,0,0,0,0,0,0,570
CHELSEA - GEORGE D KELLY ELEM,00570035,0,0,0,181,106,122,115,83,0,0,0,0,0,0,0,0,0,607
CHELSEA - INTERGENERATIONAL LIT PRG,00570001,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
CHELSEA - WILLIAM A BERKOWITZ ELEM,00570025,0,0,0,172,163,103,63,70,0,0,0,0,0,0,0,0,0,571
CHELSEA - WILLIAMS NORTH MIDDLE,00570305,7,0,0,0,0,0,0,0,156,181,194,0,0,0,0,0,0,538
CHELSEA - WILLIAMS SOUTH MIDDLE,00570310,0,0,0,0,0,0,0,0,226,150,143,0,0,0,0,0,0,519
CHESTERFIELD-GOSHEN - CENTER SCHOOL,06320010,0,0,19,9,8,6,13,7,15,0,0,0,0,0,0,0,0,77
CHESTERFIELD-GOSHEN - DAVENPORT,06320005,0,0,0,13,3,9,9,7,10,0,0,0,0,0,0,0,0,51
CHICOPEE - BARRY,00610003,0,0,68,68,71,61,71,59,0,0,0,0,0,0,0,0,0,398
CHICOPEE - BELCHER,00610010,0,0,74,75,73,68,0,0,0,0,0,0,0,0,0,0,0,290
CHICOPEE - BELLAMY MIDDLE,00610305,0,0,0,0,0,0,0,0,357,349,296,0,0,0,0,0,0,"1,002"
CHICOPEE - BOWE,00610015,9,0,59,79,75,53,46,45,0,0,0,0,0,0,0,0,0,366
CHICOPEE - BOWIE,00610020,0,0,73,77,73,70,61,59,0,0,0,0,0,0,0,0,0,413
CHICOPEE - CHAPIN,00610025,0,0,73,69,65,53,0,0,0,0,0,0,0,0,0,0,0,260
CHICOPEE - CHICOPEE COMPREHENSIVE HS,00610510,4,0,0,0,0,0,0,0,0,0,0,463,338,299,258,0,0,"1,362"
CHICOPEE - CHICOPEE HIGH,00610505,0,0,0,0,0,0,0,0,0,0,0,362,263,229,207,0,0,"1,061"
CHICOPEE - FAIRVIEW MIDDLE,00610310,0,0,0,0,0,0,0,0,231,216,234,0,0,0,0,0,0,681
CHICOPEE - GEN JOHN J STEFANIK,00610090,0,0,82,79,61,91,63,49,0,0,0,0,0,0,0,0,0,425
CHICOPEE - HORIZON ACADEMY,00610021,0,0,0,0,0,0,0,0,0,2,8,9,0,0,0,0,0,19
CHICOPEE - LAMBERT-LAVOIE,00610040,9,0,46,63,61,58,49,43,0,0,0,0,0,0,0,0,0,329
CHICOPEE - LITWIN,00610022,62,0,21,26,23,22,26,24,0,0,0,0,0,0,0,0,0,204
CHICOPEE - SELSER,00610050,8,0,0,0,0,0,149,140,0,0,0,0,0,0,0,0,0,297
CHICOPEE - STREIBER MEMORIAL SCHOOL,00610065,12,0,44,60,41,56,59,45,0,0,0,0,0,0,0,0,0,317
CHICOPEE - SZETELA ECC,00610001,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
CITY ON A HILL CHARTER - CITY ON A HILL CS,04370505,0,0,0,0,0,0,0,0,0,0,0,42,48,11,0,0,0,101
CLARKSBURG - CLARKSBURG ELEMENTARY,00630010,0,0,25,23,23,19,18,28,19,24,21,0,0,0,0,0,0,200
CLINTON - CLINTON ELEM,00640050,0,0,165,147,180,0,0,0,0,0,0,0,0,0,0,0,0,492
CLINTON - CLINTON MIDDLE SCHOOL,00640305,0,0,0,0,0,148,167,127,161,150,148,0,0,0,0,0,0,901
CLINTON - CLINTON SENIOR HIGH,00640505,0,0,0,0,0,0,0,0,0,0,0,132,115,107,65,0,0,419
CLINTON - PARKHURST,00640035,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
COHASSET - COHASSET JR SR HIGH,00650505,0,0,0,0,0,0,0,0,0,99,99,73,81,57,67,0,0,476
COHASSET - DEER HILL,00650005,0,0,0,0,0,0,87,113,98,0,0,0,0,0,0,0,0,298
COHASSET - JOSEPH OSGOOD,00650010,0,0,103,98,124,114,0,0,0,0,0,0,0,0,0,0,0,439
COMMUNITY DAY CHARTER SCH - COMMUNITY DAY CS,04400205,0,0,22,34,22,23,19,12,0,0,0,0,0,0,0,0,0,132
