SCHOOL,ORG CODE,UG,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,13,14,TOTAL
BOSTON - JAMES CONDON ELEM,00350146,0,61,105,120,120,132,163,147,0,0,0,0,0,0,0,0,0,848
BOSTON - JAMES J CHITTICK,00350154,0,0,49,76,72,77,69,59,0,0,0,0,0,0,0,0,0,402
BOSTON - JAMES M CURLEY,00350384,0,0,46,44,46,61,50,48,0,0,0,0,0,0,0,0,0,295
BOSTON - JAMES OTIS,00350156,0,0,54,69,64,72,69,70,0,0,0,0,0,0,0,0,0,398
BOSTON - JAMES P TIMILTY MIDDLE,00350485,0,0,0,0,0,0,0,0,249,167,170,0,0,0,0,0,0,586
BOSTON - JAMES W HENNIGAN,00350153,0,0,29,81,88,109,140,144,0,0,0,0,0,0,0,0,0,591
BOSTON - JEREMIAH E BURKE HIGH,00350525,0,0,0,0,0,0,0,0,0,0,0,195,174,225,113,0,0,707
BOSTON - JOHN D PHILBRICK,00350172,0,0,27,26,28,29,20,20,0,0,0,0,0,0,0,0,0,150
BOSTON - JOHN F KENNEDY,00350166,0,0,77,71,86,95,100,75,0,0,0,0,0,0,0,0,0,504
BOSTON - JOHN MARSHALL,00350178,0,0,144,161,142,167,124,102,0,0,0,0,0,0,0,0,0,840
BOSTON - JOHN P HOLLAND,00350167,0,1,103,157,162,185,156,136,0,0,0,0,0,0,0,0,0,900
BOSTON - JOHN W MCCORMACK,00350179,0,0,0,0,0,0,0,0,241,231,220,0,0,0,0,0,0,692
BOSTON - JOHN WINTHROP,00350180,0,25,47,49,57,38,30,45,0,0,0,0,0,0,0,0,0,291
BOSTON - JOSEPH J HURLEY,00350182,0,0,55,53,58,63,65,60,0,0,0,0,0,0,0,0,0,354
BOSTON - JOSEPH LEE,00350183,0,30,89,119,121,117,121,108,0,0,0,0,0,0,0,0,0,705
BOSTON - JOSEPH P MANNING,00350184,0,0,24,28,26,35,21,27,0,0,0,0,0,0,0,0,0,161
BOSTON - JOSEPH P TYNAN,00350181,0,8,67,72,75,94,82,90,0,0,0,0,0,0,0,0,0,488
BOSTON - JOSIAH QUINCY,00350286,0,9,130,139,132,140,151,147,0,0,0,0,0,0,0,0,0,848
BOSTON - JOYCE KILMER,00350190,0,0,46,66,46,52,45,25,0,0,0,0,0,0,0,0,0,280
BOSTON - LEWIS MIDDLE SCHOOL,00350455,0,0,0,0,0,0,0,0,105,117,103,0,0,0,0,0,0,325
BOSTON - LUCY STONE,00350211,0,0,24,45,49,36,34,30,0,0,0,0,0,0,0,0,0,218
BOSTON - LYNDON,00350262,0,0,60,66,68,71,72,60,46,0,0,0,0,0,0,0,0,443
BOSTON - MADISON PARK HIGH,00350537,0,0,0,0,0,0,0,0,0,0,0,506,440,412,328,0,0,"1,686"
BOSTON - MANASSAH E BRADLEY,00350215,0,21,24,46,50,55,58,54,0,0,0,0,0,0,0,0,0,308
BOSTON - MARGARET FULLER,00350217,0,0,26,39,48,49,26,21,0,0,0,0,0,0,0,0,0,209
BOSTON - MARTIN LUTHER KING JR MID,00350410,0,0,0,0,0,0,0,0,143,170,150,0,0,0,0,0,0,463
BOSTON - MARY E CURLEY MIDDLE,00350420,0,0,0,0,0,0,0,0,271,236,193,0,0,0,0,0,0,700
BOSTON - MARY LYON,00350004,0,0,11,12,14,16,12,15,13,13,0,0,0,0,0,0,0,106
BOSTON - MATHER,00350227,0,0,93,90,108,111,97,86,0,0,0,0,0,0,0,0,0,585
BOSTON - MATTAHUNT,00350226,0,55,92,123,132,182,112,122,0,0,0,0,0,0,0,0,0,818
BOSTON - MATTAPAN ECC,00350008,0,67,66,53,0,0,0,0,0,0,0,0,0,0,0,0,0,186
BOSTON - MAURICE J TOBIN,00350229,0,0,37,104,77,67,50,51,23,28,38,0,0,0,0,0,0,475
BOSTON - MICHAEL J PERKINS,00350231,0,0,43,44,44,48,48,30,0,0,0,0,0,0,0,0,0,257
BOSTON - MISSION SCHOOL,00350382,0,0,16,24,21,19,24,14,20,15,0,0,0,0,0,0,0,153
BOSTON - MOZART,00350237,0,24,27,50,19,27,23,20,0,0,0,0,0,0,0,0,0,190
BOSTON - MULTICULTURAL MIDDLE COLL,00350542,0,0,0,0,0,0,0,0,0,0,0,50,51,37,21,0,0,159
BOSTON - NATHAN HALE,00350243,0,0,21,21,44,52,39,21,0,0,0,0,0,0,0,0,0,198
BOSTON - O W HOLMES,00350138,0,21,36,31,39,39,41,35,0,0,0,0,0,0,0,0,0,242
BOSTON - O'BRYANT SCH MATH/SCIENCE,00350575,0,0,0,0,0,0,0,0,0,195,146,366,206,260,203,0,0,"1,376"
BOSTON - OLIVER HAZARD PERRY,00350255,0,0,30,28,54,28,27,24,0,0,0,0,0,0,0,0,0,191
BOSTON - PATRICK F GAVIN MIDDLE,00350435,0,0,0,0,0,0,0,0,236,211,190,0,0,0,0,0,0,637
BOSTON - PATRICK J KENNEDY,00350264,0,0,48,50,66,46,53,33,0,0,0,0,0,0,0,0,0,296
BOSTON - PATRICK O'HEARN,00350266,0,45,33,31,29,30,24,25,0,0,0,0,0,0,0,0,0,217
BOSTON - PAUL A DEVER,00350268,0,0,63,82,99,108,107,72,0,0,0,0,0,0,0,0,0,531
BOSTON - PAULINE AGASSIZ SHAW,00350270,0,10,49,50,45,60,61,53,0,0,0,0,0,0,0,0,0,328
BOSTON - PHINEAS BATES,00350278,0,0,24,47,48,57,80,61,0,0,0,0,0,0,0,0,0,317
BOSTON - PHYLLIS WHEATLEY MIDDLE,00350139,0,0,0,0,0,0,0,0,104,119,98,0,0,0,0,0,0,321
BOSTON - QUINCY E DICKERMAN,00350284,0,0,44,50,48,52,41,36,0,0,0,0,0,0,0,0,0,271
BOSTON - QUINCY UPPER SCHOOL,00350565,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,95
BOSTON - RAFAEL HERNANDEZ,00350691,0,41,46,46,47,48,44,40,32,28,22,0,0,0,0,0,0,394
BOSTON - RALPH WALDO EMERSON,00350288,0,0,35,39,45,51,50,43,0,0,0,0,0,0,0,0,0,263
BOSTON - RICHARD J MURPHY,00350240,0,0,76,106,91,127,190,187,0,0,0,0,0,0,0,0,0,777
BOSTON - ROBERT GOULD SHAW MIDDLE,00350475,0,0,0,0,0,0,0,0,153,130,128,0,0,0,0,0,0,411
BOSTON - ROGER CLAP,00350298,0,0,23,25,30,31,27,31,0,0,0,0,0,0,0,0,0,167
BOSTON - SAMUEL ADAMS,00350302,0,0,31,53,49,71,51,47,0,0,0,0,0,0,0,0,0,302
BOSTON - SAMUEL W MASON,00350304,0,22,27,31,31,34,28,29,0,0,0,0,0,0,0,0,0,202
BOSTON - SARAH GREENWOOD,00350308,0,26,48,53,51,54,67,58,45,42,37,0,0,0,0,0,0,481
BOSTON - SNOWDEN INT'L HIGH,00350690,0,0,0,0,0,0,0,0,0,0,0,139,110,85,83,0,0,417
BOSTON - SOLOMON LEWENBERG MIDDLE,00350450,0,0,0,0,0,0,0,0,201,218,190,0,0,0,0,0,0,609
BOSTON - SOUTH BOSTON HIGH,00350570,0,0,0,0,0,0,0,0,0,0,0,355,304,266,213,0,0,"1,138"
BOSTON - THE ENGLISH HIGH,00350535,0,0,0,0,0,0,0,0,0,0,0,366,304,266,281,0,0,"1,217"
BOSTON - THOMAS A EDISON JR HIGH,00350425,0,0,0,0,0,0,0,0,246,183,167,0,0,0,0,0,0,596
BOSTON - THOMAS GARDNER,00350326,0,0,65,79,65,77,62,70,0,0,0,0,0,0,0,0,0,418
BOSTON - THOMAS J KENNY,00350328,0,0,48,66,61,48,48,54,0,0,0,0,0,0,0,0,0,325
BOSTON - UMANA/BARNES MIDDLE,00350405,0,0,0,0,0,0,0,0,334,294,287,0,0,0,0,0,0,915
BOSTON - WARREN-PRESCOTT,00350346,0,2,50,79,69,81,62,64,0,0,0,0,0,0,0,0,0,407
BOSTON - WASHINGTON IRVING MIDDLE,00350445,0,0,0,0,0,0,0,0,304,271,240,0,0,0,0,0,0,815
BOSTON - WEST ROXBURY SCH,00350573,0,0,0,0,0,0,0,0,0,0,0,450,295,344,277,0,0,"1,366"
BOSTON - WILLIAM E RUSSELL,00350366,0,0,72,73,62,79,70,73,0,0,0,0,0,0,0,0,0,429
BOSTON - WILLIAM ELLERY CHANNING,00350360,0,0,50,54,73,56,73,68,0,0,0,0,0,0,0,0,0,374
BOSTON - WILLIAM H OHRENBERGER,00350258,0,0,76,125,123,110,119,103,0,0,0,0,0,0,0,0,0,656
BOSTON - WILLIAM H TAFT MIDDLE,00350480,0,0,0,0,0,0,0,0,202,151,144,0,0,0,0,0,0,497
BOSTON - WILLIAM MCKINLEY,00350363,0,0,2,2,7,14,30,27,42,40,67,87,56,41,26,0,0,441
BOSTON - WILLIAM MONROE TROTTER,00350370,0,6,100,99,103,103,96,97,0,0,0,0,0,0,0,0,0,604
BOSTON - WINSHIP ELEMENTARY,00350374,0,33,47,47,45,47,46,38,0,0,0,0,0,0,0,0,0,303
BOSTON - WM B ROGERS MIDDLE,00350470,0,0,0,0,0,0,0,0,255,229,219,0,0,0,0,0,0,703
BOSTON - WM E ENDICOTT,00350362,0,0,25,43,41,27,25,24,0,0,0,0,0,0,0,0,0,185
BOSTON - WOODROW WILSON MIDDLE,00350490,0,0,0,0,0,0,0,0,232,229,193,0,0,0,0,0,0,654
BOSTON - YOUNG ACHIEVERS,00350380,0,39,40,40,38,40,30,24,21,0,0,0,0,0,0,0,0,272
BOSTON EVENING ACAD HMCS - BOSTON EVENING ACAD HMCS,04240505,0,0,0,0,0,0,0,0,0,0,0,65,0,66,39,0,0,170
BOSTON RENAISSANCE CH SCH - BOSTON RENAISSANCE CS,04810550,0,0,165,167,143,121,120,120,111,101,88,0,0,0,0,0,0,"1,136"
BOSTON UNIVERSITY CHARTER - BOSTON UNIVERSITY CS,04250505,0,0,0,0,0,0,0,0,0,0,0,11,8,4,1,0,0,24
BOURNE - BOURNE HIGH,00360505,0,0,0,0,0,0,0,0,0,0,197,178,145,152,116,0,0,788
BOURNE - COL JAMES P LYLE MIDDLE,00360310,0,0,0,0,0,0,0,94,98,99,0,0,0,0,0,0,0,291
BOURNE - EDWARD C STONE MIDDLE,00360315,0,0,0,0,0,0,0,120,122,103,0,0,0,0,0,0,0,345
BOURNE - ELLA F HOXIE SCHOOL,00360015,0,0,0,0,0,90,78,0,0,0,0,0,0,0,0,0,0,168
BOURNE - JAMES F PEEBLES ELEM,00360010,0,0,92,111,114,102,126,0,0,0,0,0,0,0,0,0,0,545
BOURNE - OTIS MEMORIAL,00360020,0,25,91,108,115,0,0,0,0,0,0,0,0,0,0,0,0,339
BOXBOROUGH - BLANCHARD MEMORIAL,00370005,0,0,74,106,94,85,93,90,102,0,0,0,0,0,0,0,0,644
BOXFORD - HARRY LEE COLE,00380005,37,79,122,118,140,0,0,0,0,0,0,0,0,0,0,0,0,496
BOXFORD - SPOFFORD POND,00380013,0,0,0,0,0,130,153,141,140,0,0,0,0,0,0,0,0,564
BOYLSTON - BOYLSTON ELEMENTARY,00390005,0,0,55,47,66,53,54,47,46,0,0,0,0,0,0,0,0,368
BRAINTREE - ALBERTO ELDRIDGE,00400010,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
BRAINTREE - ARCHIE T MORRISON,00400033,13,0,0,56,64,64,68,52,0,0,0,0,0,0,0,0,0,317
BRAINTREE - BRAINTREE HIGH,00400505,11,0,0,0,0,0,0,0,0,0,0,356,341,334,324,0,0,"1,366"
BRAINTREE - DONALD ROSS,00400050,0,0,0,52,48,49,52,41,0,0,0,0,0,0,0,0,0,242
BRAINTREE - EAST MIDDLE SCHOOL,00400305,4,0,0,0,0,0,0,0,237,219,203,0,0,0,0,0,0,663
BRAINTREE - HIGHLANDS,00400015,0,0,0,72,58,80,75,68,0,0,0,0,0,0,0,0,0,353
BRAINTREE - HOLLIS,00400005,0,0,51,54,52,63,59,44,0,0,0,0,0,0,0,0,0,323
BRAINTREE - LIBERTY,00400025,0,0,106,62,62,64,68,71,0,0,0,0,0,0,0,0,0,433
BRAINTREE - MARY E FLAHERTY SCHOOL,00400020,12,0,41,56,62,50,50,62,0,0,0,0,0,0,0,0,0,333
BRAINTREE - MONATIQUOT,00400030,0,0,19,35,38,43,39,39,0,0,0,0,0,0,0,0,0,213
BRAINTREE - SOUTH MIDDLE SCHOOL,00400310,0,0,0,0,0,0,0,0,176,151,173,0,0,0,0,0,0,500
BREWSTER - EDDY ELEMENTARY,00410010,0,1,42,50,51,57,51,65,0,0,0,0,0,0,0,0,0,317
BREWSTER - STONY BROOK ELEMENTARY,00410005,0,26,64,55,72,72,80,84,0,0,0,0,0,0,0,0,0,453
BRIDGEWATER-RAYNHAM - BRIDGEWATER ELEM,06250045,0,65,259,281,271,268,274,0,0,0,0,0,0,0,0,0,0,"1,418"
BRIDGEWATER-RAYNHAM - BRIDGEWATER-RAYNHAM REG,06250505,0,0,0,0,0,0,0,0,0,0,0,389,380,349,320,0,0,"1,438"
BRIDGEWATER-RAYNHAM - BURNELL CAMPUS SCHOOL,06250005,0,0,41,51,54,60,56,59,57,0,0,0,0,0,0,0,0,378
BRIDGEWATER-RAYNHAM - DR E J LALIBERTE J H,06250305,0,0,0,0,0,0,0,0,150,178,162,0,0,0,0,0,0,520
BRIDGEWATER-RAYNHAM - LILLIE B MERRILL,06250020,0,0,0,0,0,158,168,179,0,0,0,0,0,0,0,0,0,505
BRIDGEWATER-RAYNHAM - NORTH,06250025,0,0,0,42,46,0,0,0,0,0,0,0,0,0,0,0,0,88
BRIDGEWATER-RAYNHAM - SOUTH,06250030,0,0,90,46,39,0,0,0,0,0,0,0,0,0,0,0,0,175
BRIDGEWATER-RAYNHAM - WILLIAM J SULLIVAN,06250035,0,0,50,67,71,0,0,0,0,0,0,0,0,0,0,0,0,188
BRIDGEWATER-RAYNHAM - WILLIAMS MIDDLE,06250310,0,0,0,0,0,0,0,253,289,296,304,0,0,0,0,0,0,"1,142"
BRIMFIELD - BRIMFIELD ELEMENTARY,00430005,0,0,36,49,41,59,40,52,73,0,0,0,0,0,0,0,0,350
BRISTOL COUNTY AGR - BRISTOL COUNTY AGR HIGH,09100705,0,0,0,0,0,0,0,0,0,0,0,113,108,99,74,0,0,394
BRISTOL-PLYMOUTH VOC TECH - BRISTOL-PLYMOUTH VOC TECH,08100605,0,0,0,0,0,0,0,0,0,0,0,218,223,203,180,40,0,864
BROCKTON - ASHFIELD,00440004,0,0,0,87,98,98,110,74,116,0,0,0,0,0,0,0,0,583
BROCKTON - B B RUSSELL,00440080,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,21
BROCKTON - BELMONT STREET ELEMENTARY,00440006,0,0,0,73,98,78,92,72,51,0,0,0,0,0,0,0,0,464
BROCKTON - BROCKTON HIGH,00440505,0,0,0,0,0,0,0,0,0,0,0,"1,076","1,242",826,721,0,0,"3,865"
BROCKTON - BROOKFIELD,00440010,0,0,255,119,122,102,103,75,76,0,0,0,0,0,0,0,0,852
BROCKTON - DOWNEY,00440110,0,0,0,124,115,128,128,118,121,0,0,0,0,0,0,0,0,734
BROCKTON - DR W ARNONE COMM SCH,00440001,0,0,28,96,87,97,125,131,138,0,0,0,0,0,0,0,0,702
BROCKTON - EAST JUNIOR HIGH,00440405,0,0,0,0,0,0,0,0,0,376,342,0,0,0,0,0,0,718
BROCKTON - EDGAR B DAVIS,00440023,12,0,347,156,148,131,108,84,91,0,0,0,0,0,0,0,0,"1,077"
BROCKTON - FRANKLIN,00440030,0,0,23,52,50,46,49,57,51,0,0,0,0,0,0,0,0,328
BROCKTON - GILMORE,00440035,0,0,24,66,72,70,76,67,70,0,0,0,0,0,0,0,0,445
BROCKTON - GODDARD,00440015,0,22,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
BROCKTON - HANCOCK,00440045,0,0,0,126,125,135,122,132,132,0,0,0,0,0,0,0,0,772
BROCKTON - HOWARD CENTER,00440050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
BROCKTON - HUNTINGTON,00440055,0,0,0,69,80,93,69,78,71,0,0,0,0,0,0,0,0,460
BROCKTON - ITHAKA/LINCOLN,00440400,0,0,0,0,0,0,0,5,4,5,7,14,10,14,3,0,0,62
BROCKTON - JOHN F KENNEDY,00440017,0,0,0,99,101,101,105,99,109,0,0,0,0,0,0,0,0,614
BROCKTON - JOSEPH F PLOUFFE ELEM,00440120,0,51,88,97,86,88,127,126,102,0,0,0,0,0,0,0,0,765
BROCKTON - LOUIS F ANGELO ELEM,00440065,0,0,79,94,98,86,113,112,87,0,0,0,0,0,0,0,0,669
BROCKTON - NORTH JUNIOR HIGH,00440410,0,0,0,0,0,0,0,0,0,358,331,0,0,0,0,0,0,689
BROCKTON - OSCAR F RAYMOND,00440078,0,0,23,114,133,128,127,114,141,0,0,0,0,0,0,0,0,780
BROCKTON - SOUTH JUNIOR HIGH,00440415,0,0,0,0,0,0,0,0,0,324,280,0,0,0,0,0,0,604
BROCKTON - ST COLMAN SCHOOL,00440095,105,120,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376
BROCKTON - WEST JUNIOR HIGH,00440420,0,0,0,0,0,0,0,0,0,333,345,0,0,0,0,0,0,678
BROCKTON - WHITMAN,00440100,0,0,0,33,36,38,49,38,56,0,0,0,0,0,0,0,0,250
BROOKFIELD - BROOKFIELD ELEMENTARY,00450005,0,34,45,43,41,33,46,53,48,0,0,0,0,0,0,0,0,343
BROOKLINE - BROOKLINE HIGH,00460505,0,0,0,0,0,0,0,0,0,0,0,430,470,454,411,6,0,"1,771"
BROOKLINE - EDITH C BAKER,00460005,0,0,64,75,74,66,86,77,80,75,70,0,0,0,0,0,0,667
BROOKLINE - EDWARD DEVOTION,00460015,0,0,73,63,84,90,80,76,90,90,79,0,0,0,0,0,0,725
BROOKLINE - HEATH,00460025,0,0,39,55,33,54,49,41,44,43,43,0,0,0,0,0,0,401
BROOKLINE - JOHN D RUNKLE,00460045,0,0,43,52,43,43,48,55,42,52,57,0,0,0,0,0,0,435
BROOKLINE - LAWRENCE,00460030,0,0,56,52,67,57,58,64,60,60,48,0,0,0,0,0,0,522
BROOKLINE - MICHAEL DRISCOLL,00460020,0,0,37,37,47,44,41,50,45,49,49,0,0,0,0,0,0,399
BROOKLINE - PIERCE,00460040,22,0,50,61,71,61,58,80,66,67,68,0,0,0,0,0,0,604
BROOKLINE - WILLIAM H LINCOLN,00460035,0,0,45,50,49,43,67,55,58,46,52,0,0,0,0,0,0,465
BURLINGTON - BURLINGTON HIGH,00480505,0,0,0,0,0,0,0,0,0,0,0,212,243,218,213,0,0,886
BURLINGTON - FOX HILL,00480007,0,0,85,79,72,75,96,71,0,0,0,0,0,0,0,0,0,478
BURLINGTON - FRANCIS WYMAN ELEM,00480035,25,0,97,103,104,107,102,109,0,0,0,0,0,0,0,0,0,647
BURLINGTON - MARSHALL SIMONDS MIDDLE,00480303,0,0,0,0,0,0,0,0,300,281,262,0,0,0,0,0,0,843
BURLINGTON - MEMORIAL,00480015,0,0,28,51,42,43,49,38,0,0,0,0,0,0,0,0,0,251
BURLINGTON - PINE GLEN ELEMENTARY,00480020,0,0,53,56,57,72,69,66,0,0,0,0,0,0,0,0,0,373
CAMBRIDGE - AGASSIZ,00490005,0,0,49,37,41,40,38,35,32,27,35,0,0,0,0,0,0,334
CAMBRIDGE - CAMB RINDGE & LATIN,00490506,7,0,0,0,0,0,0,0,0,0,0,484,506,482,458,0,0,"1,937"
CAMBRIDGE - CAMBRIDGEPORT,00490007,0,0,38,29,37,37,28,37,28,22,11,0,0,0,0,0,0,267
CAMBRIDGE - CHARLES G HARRINGTON,00490025,11,5,69,54,68,58,50,69,64,60,56,0,0,0,0,0,0,564
CAMBRIDGE - FLETCHER,00490015,0,0,29,33,20,24,21,29,16,15,39,0,0,0,0,0,0,226
CAMBRIDGE - GRAHAM & PARKS,00490080,0,0,47,33,38,33,40,43,42,41,46,0,0,0,0,0,0,363
CAMBRIDGE - HAGGERTY,00490020,0,0,48,30,29,40,30,25,15,24,0,0,0,0,0,0,0,241
CAMBRIDGE - JOHN M TOBIN,00490065,12,0,58,58,59,66,70,71,57,47,65,0,0,0,0,0,0,563
CAMBRIDGE - KING,00490030,19,0,45,42,33,36,38,25,21,20,16,0,0,0,0,0,0,295
CAMBRIDGE - KING OPEN,00490035,0,0,51,36,49,34,32,33,31,35,30,0,0,0,0,0,0,331
CAMBRIDGE - LONGFELLOW,00490040,6,0,43,40,34,34,31,44,62,71,76,0,0,0,0,0,0,441
CAMBRIDGE - M E FITZGERALD,00490010,0,23,24,40,33,29,28,27,29,27,32,0,0,0,0,0,0,292
CAMBRIDGE - MAYNARD,00490060,0,0,21,26,21,26,21,34,26,0,0,0,0,0,0,0,0,175
CAMBRIDGE - MORSE,00490045,6,0,59,40,39,40,41,26,23,24,20,0,0,0,0,0,0,318
CAMBRIDGE - PEABODY,00490050,13,1,54,39,42,42,38,48,44,40,37,0,0,0,0,0,0,398
CAMBRIDGE - ROBERT F KENNEDY,00490055,36,0,73,53,52,48,52,47,52,69,67,0,0,0,0,0,0,549
CANTON - CANTON HIGH,00500505,0,0,0,0,0,0,0,0,0,0,0,180,174,182,162,0,0,698
CANTON - DEAN S LUCE,00500020,0,0,46,63,58,81,61,79,0,0,0,0,0,0,0,0,0,388
CANTON - JOHN F KENNEDY,00500017,0,0,83,64,96,62,75,95,0,0,0,0,0,0,0,0,0,475
CANTON - LT PETER M HANSEN,00500012,0,54,96,102,81,83,103,108,0,0,0,0,0,0,0,0,0,627
CANTON - WM H GALVIN MIDDLE,00500305,0,0,0,0,0,0,0,0,233,213,233,0,0,0,0,0,0,679
CAPE COD LIGHTHOUSE CHART - CAPE COD LIGHTHOUSE CS,04320530,0,0,0,0,0,0,0,0,57,55,58,0,0,0,0,0,0,170
CAPE COD REGION VOC TECH - CAPE COD REGION VOC TECH,08150605,7,0,0,0,0,0,0,0,0,0,0,159,159,174,157,14,0,670
CARLISLE - CARLISLE SCHOOL,00510025,0,19,95,88,83,69,98,82,82,96,75,0,0,0,0,0,0,787
CARVER - CARVER HIGH SCHOOL,00520505,0,0,0,0,0,0,0,0,0,0,0,145,155,142,121,3,0,566
CARVER - CARVER MIDDLE,00520305,0,0,0,0,0,0,0,0,181,188,194,0,0,0,0,0,0,563
CARVER - GOV JOHN CARVER ELEM,00520010,0,0,0,0,0,169,174,173,0,0,0,0,0,0,0,0,0,516
CARVER - GOV JOHN CARVER PRIMARY,00520005,0,41,157,175,200,0,0,0,0,0,0,0,0,0,0,0,0,573
CENTRAL BERKSHIRE - BECKET CONSOLIDATED,06350005,0,0,21,21,32,17,32,32,0,0,0,0,0,0,0,0,0,155
CENTRAL BERKSHIRE - BERKSHIRE TRAIL ELEM,06350010,0,0,16,23,20,26,19,26,0,0,0,0,0,0,0,0,0,130
CENTRAL BERKSHIRE - CENTRAL BERKSHIRE ECC,06350003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
CENTRAL BERKSHIRE - CRANEVILLE,06350025,0,0,72,75,70,84,94,80,0,0,0,0,0,0,0,0,0,475
CENTRAL BERKSHIRE - KITTREDGE,06350035,0,26,36,39,43,36,38,58,0,0,0,0,0,0,0,0,0,276
CENTRAL BERKSHIRE - NESSACUS MIDDLE,06350305,0,0,0,0,0,0,0,0,194,200,214,0,0,0,0,0,0,608
CENTRAL BERKSHIRE - WAHCONAH REGIONAL HIGH,06350505,0,0,0,0,0,0,0,0,0,0,0,215,188,165,177,0,0,745
CHAMPION HMCS - CHAMPION HMCS,04340505,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100
CHATHAM - CHATHAM ELEMENTARY,00550005,0,12,50,57,34,51,57,0,0,0,0,0,0,0,0,0,0,261
CHATHAM - CHATHAM HIGH,00550505,3,0,0,0,0,0,0,0,0,0,0,60,61,45,47,0,0,216
CHATHAM - CHATHAM MIDDLE SCHOOL,00550305,0,0,0,0,0,0,0,58,52,62,58,0,0,0,0,0,0,230
CHELMSFORD - BYAM SCHOOL,00560030,0,0,101,96,121,97,101,0,0,0,0,0,0,0,0,0,0,516
CHELMSFORD - CENTER ELEMENTARY SCHOOL,00560005,0,0,88,97,85,87,99,0,0,0,0,0,0,0,0,0,0,456
CHELMSFORD - CHARLES D HARRINGTON,00560025,0,0,87,106,106,96,109,0,0,0,0,0,0,0,0,0,0,504
CHELMSFORD - CHELMSFORD HIGH,00560505,0,0,0,0,0,0,0,0,0,0,0,476,392,387,346,0,0,"1,601"
CHELMSFORD - COL MOSES PARKER SCHL,00560305,0,0,0,0,0,0,0,204,220,194,211,0,0,0,0,0,0,829
CHELMSFORD - MCCARTHY MIDDLE SCHOOL,00560310,0,0,0,0,0,0,0,250,225,214,221,0,0,0,0,0,0,910
CHELMSFORD - SOUTH ROW,00560015,0,0,85,91,75,94,93,0,0,0,0,0,0,0,0,0,0,438
CHELMSFORD - WESTLANDS ELEMENTARY,00560020,0,0,73,78,63,74,75,0,0,0,0,0,0,0,0,0,0,363
CHELMSFORD ALLIANCE/ED CH - CHELMSFORD PUB CS,04350305,0,0,0,0,0,0,0,51,57,50,37,0,0,0,0,0,0,195
CHELSEA - CHELSEA HIGH,00570505,0,0,0,0,0,0,0,0,0,0,0,386,231,235,186,0,0,"1,038"
CHELSEA - CLARK AVENUE SCHOOL,00570050,0,0,0,0,0,0,0,412,275,0,0,0,0,0,0,0,0,687
CHELSEA - EDGAR A HOOKS ELEM,00570030,0,0,0,116,125,139,122,20,0,0,0,0,0,0,0,0,0,522
CHELSEA - FRANK M SOKOLOWSKI ELEM,00570040,0,0,0,122,132,129,139,6,0,0,0,0,0,0,0,0,0,528
CHELSEA - GEORGE D KELLY ELEM,00570035,0,0,0,91,109,125,161,3,0,0,0,0,0,0,0,0,0,489
CHELSEA - SHURTLEFF EARLY CHILDHOOD,00570003,0,335,345,139,0,0,0,0,0,0,0,0,0,0,0,0,0,819
CHELSEA - THE ALTERNATIVE SCHOOL,00570510,0,0,0,0,0,0,0,3,8,5,4,15,17,13,13,0,0,78
CHELSEA - WILLIAM A BERKOWITZ ELEM,00570025,0,0,6,112,135,111,129,28,0,0,0,0,0,0,0,0,0,521
CHELSEA - WILLIAMS NORTH MIDDLE,00570305,4,0,0,0,0,0,0,0,65,200,214,0,0,0,0,0,0,483
CHELSEA - WILLIAMS SOUTH MIDDLE,00570310,0,0,0,0,0,0,0,0,114,221,158,0,0,0,0,0,0,493
CHESTERFIELD-GOSHEN - NEW HINGHAM REGIONAL ELEM,06320025,0,21,25,17,29,18,19,14,17,0,0,0,0,0,0,0,0,160
CHICOPEE - BARRY,00610003,0,0,78,68,68,77,69,60,0,0,0,0,0,0,0,0,0,420
CHICOPEE - BELCHER,00610010,0,0,87,94,84,90,0,0,0,0,0,0,0,0,0,0,0,355
CHICOPEE - BELLAMY MIDDLE,00610305,0,0,0,0,0,0,0,0,358,347,320,0,0,0,0,0,0,"1,025"
CHICOPEE - BOWE,00610015,0,0,55,76,67,67,69,51,0,0,0,0,0,0,0,0,0,385
CHICOPEE - BOWIE,00610020,0,0,83,71,81,76,81,79,0,0,0,0,0,0,0,0,0,471
CHICOPEE - CHAPIN,00610025,0,0,52,70,73,65,0,0,0,0,0,0,0,0,0,0,0,260
CHICOPEE - CHICOPEE COMPREHENSIVE HS,00610510,0,0,0,0,0,0,0,0,0,0,0,443,322,287,258,1,0,"1,311"
CHICOPEE - CHICOPEE HIGH,00610505,0,0,0,0,0,0,0,0,0,0,0,399,289,215,214,0,0,"1,117"
CHICOPEE - FAIRVIEW MIDDLE,00610310,0,0,0,0,0,0,0,0,227,223,195,0,0,0,0,0,0,645
