SCHOOL,ORG CODE,UG,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,13,14,TOTAL
BOSTON - JOHN F KENNEDY,00350166,0,0,138,78,79,80,109,103,0,0,0,0,0,0,0,0,0,587
BOSTON - JOHN MARSHALL,00350178,0,0,290,160,149,122,102,94,0,0,0,0,0,0,0,0,0,917
BOSTON - JOHN P HOLLAND,00350167,0,0,230,160,130,139,111,106,0,0,0,0,0,0,0,0,0,876
BOSTON - JOHN W MCCORMACK,00350179,0,0,0,0,0,0,0,0,283,215,214,0,0,0,0,0,0,712
BOSTON - JOHN WINTHROP,00350180,0,0,146,29,34,40,39,39,0,0,0,0,0,0,0,0,0,327
BOSTON - JOSEPH H BARNES MIDDLE,00350405,0,0,0,0,0,0,0,0,277,300,278,0,0,0,0,0,0,855
BOSTON - JOSEPH J HURLEY,00350182,0,0,73,68,64,59,46,50,0,0,0,0,0,0,0,0,0,360
BOSTON - JOSEPH LEE,00350183,0,0,184,89,83,108,99,111,0,0,0,0,0,0,0,0,0,674
BOSTON - JOSEPH P MANNING,00350184,0,0,47,25,30,39,23,25,0,0,0,0,0,0,0,0,0,189
BOSTON - JOSEPH P TYNAN,00350181,0,0,114,114,91,84,69,68,0,0,0,0,0,0,0,0,0,540
BOSTON - JOSIAH QUINCY,00350286,0,0,208,145,134,137,162,137,0,0,0,0,0,0,0,0,0,923
BOSTON - JOYCE KILMER,00350190,0,0,167,53,45,51,38,25,0,0,0,0,0,0,0,0,0,379
BOSTON - LEWIS MIDDLE SCHOOL,00350455,0,0,0,0,0,0,0,0,116,113,98,0,0,0,0,0,0,327
BOSTON - LUCY STONE,00350211,0,0,69,29,49,44,27,27,0,0,0,0,0,0,0,0,0,245
BOSTON - LYNDON,00350262,0,0,75,69,53,0,0,0,0,0,0,0,0,0,0,0,0,197
BOSTON - MADISON PARK HIGH,00350537,0,0,0,0,0,0,0,0,0,0,0,498,430,364,257,0,0,"1,549"
BOSTON - MANASSAH E BRADLEY,00350215,0,0,97,56,54,41,43,48,0,0,0,0,0,0,0,0,0,339
BOSTON - MARGARET FULLER,00350217,0,0,68,32,49,49,47,29,0,0,0,0,0,0,0,0,0,274
BOSTON - MARTIN LUTHER KING JR MID,00350410,0,0,0,0,0,0,0,0,197,141,138,0,0,0,0,0,0,476
BOSTON - MARY E CURLEY MIDDLE,00350420,0,0,0,0,0,0,0,0,301,195,203,0,0,0,0,0,0,699
BOSTON - MARY LYON,00350004,0,0,11,17,13,15,14,8,0,0,0,0,0,0,0,0,0,78
BOSTON - MATHER,00350227,0,0,75,98,98,110,101,107,0,0,0,0,0,0,0,0,0,589
BOSTON - MATTAHUNT,00350226,0,0,252,134,118,107,106,92,0,0,0,0,0,0,0,0,0,809
BOSTON - MAURICE J TOBIN,00350229,0,0,134,93,56,68,74,43,25,24,23,0,0,0,0,0,0,540
BOSTON - MICHAEL J PERKINS,00350231,0,0,94,54,30,45,28,42,0,0,0,0,0,0,0,0,0,293
BOSTON - MOZART,00350237,0,0,78,30,28,25,20,21,0,0,0,0,0,0,0,0,0,202
BOSTON - MULTICULTURAL MIDDLE COLL,00350542,0,0,0,0,0,0,0,0,0,0,0,14,3,2,1,0,0,20
BOSTON - NATHAN HALE,00350243,0,0,19,24,54,33,17,23,0,0,0,0,0,0,0,0,0,170
BOSTON - O W HOLMES,00350138,0,0,60,38,34,30,27,31,0,0,0,0,0,0,0,0,0,220
BOSTON - O'BRYANT SCH MATH/SCIENCE,00350575,0,0,0,0,0,0,0,0,0,236,154,320,290,206,177,0,0,"1,383"
BOSTON - OLIVER HAZARD PERRY,00350255,0,0,63,37,36,25,20,25,0,0,0,0,0,0,0,0,0,206
BOSTON - PATRICK F GAVIN MIDDLE,00350435,0,0,0,0,0,0,0,0,181,154,174,0,0,0,0,0,0,509
BOSTON - PATRICK J KENNEDY,00350264,0,0,94,56,54,40,36,31,0,0,0,0,0,0,0,0,0,311
BOSTON - PATRICK O'HEARN,00350266,0,0,77,29,32,30,27,26,0,0,0,0,0,0,0,0,0,221
BOSTON - PAUL A DEVER,00350268,0,0,100,90,103,79,78,87,0,0,0,0,0,0,0,0,0,537
BOSTON - PAULINE AGASSIZ SHAW,00350270,0,0,147,62,57,42,28,23,0,0,0,0,0,0,0,0,0,359
BOSTON - PHINEAS BATES,00350278,0,0,68,56,54,56,54,51,0,0,0,0,0,0,0,0,0,339
BOSTON - PHYLLIS WHEATLEY MIDDLE,00350139,0,0,0,0,0,0,0,0,92,99,92,0,0,0,0,0,0,283
BOSTON - QUINCY E DICKERMAN,00350284,0,0,93,92,63,47,22,21,0,0,0,0,0,0,0,0,0,338
BOSTON - RAFAEL HERNANDEZ,00350691,0,0,75,46,45,48,44,38,35,28,23,0,0,0,0,0,0,382
BOSTON - RALPH WALDO EMERSON,00350288,0,0,94,50,50,44,49,37,0,0,0,0,0,0,0,0,0,324
BOSTON - RICHARD J MURPHY,00350240,0,0,164,149,114,125,134,145,0,0,0,0,0,0,0,0,0,831
BOSTON - ROBERT GOULD SHAW MIDDLE,00350475,0,0,0,0,0,0,0,0,115,107,105,0,0,0,0,0,0,327
BOSTON - ROGER CLAP,00350298,0,0,88,28,28,31,33,32,0,0,0,0,0,0,0,0,0,240
BOSTON - SAMUEL ADAMS,00350302,0,0,67,58,59,51,57,34,0,0,0,0,0,0,0,0,0,326
BOSTON - SAMUEL W MASON,00350304,0,0,103,36,33,33,29,25,0,0,0,0,0,0,0,0,0,259
BOSTON - SARAH GREENWOOD,00350308,0,0,72,49,44,52,50,47,56,34,29,0,0,0,0,0,0,433
BOSTON - SNOWDEN INT'L HIGH,00350690,0,0,0,0,0,0,0,0,0,0,0,158,132,116,80,0,0,486
BOSTON - SOLOMON LEWENBERG MIDDLE,00350450,0,0,0,0,0,0,0,0,210,200,179,0,0,0,0,0,0,589
BOSTON - SOUTH BOSTON HIGH,00350570,0,0,0,0,0,0,0,0,0,0,0,319,284,241,217,0,0,"1,061"
BOSTON - THE ENGLISH HIGH,00350535,0,0,0,0,0,0,0,0,0,0,0,361,326,292,274,0,0,"1,253"
BOSTON - THOMAS A EDISON JR HIGH,00350425,0,0,0,0,0,0,0,0,239,173,178,0,0,0,0,0,0,590
BOSTON - THOMAS GARDNER,00350326,0,0,145,75,77,79,66,69,0,0,0,0,0,0,0,0,0,511
BOSTON - THOMAS J KENNY,00350328,0,0,163,52,49,56,54,54,0,0,0,0,0,0,0,0,0,428
BOSTON - WARREN-PRESCOTT,00350346,0,0,98,107,67,74,47,47,0,0,0,0,0,0,0,0,0,440
BOSTON - WASHINGTON IRVING MIDDLE,00350445,0,0,0,0,0,0,0,0,311,236,246,0,0,0,0,0,0,793
BOSTON - WEST ROXBURY SCH,00350573,0,0,0,0,0,0,0,0,0,0,0,336,327,321,307,0,0,"1,291"
BOSTON - WILLIAM E RUSSELL,00350366,0,0,64,99,72,69,71,53,0,0,0,0,0,0,0,0,0,428
BOSTON - WILLIAM ELLERY CHANNING,00350360,0,0,122,64,56,58,68,70,0,0,0,0,0,0,0,0,0,438
BOSTON - WILLIAM H OHRENBERGER,00350258,0,0,187,113,111,114,76,83,0,0,0,0,0,0,0,0,0,684
BOSTON - WILLIAM H TAFT MIDDLE,00350480,0,0,0,0,0,0,0,0,188,168,160,0,0,0,0,0,0,516
BOSTON - WILLIAM MCKINLEY,00350363,0,0,1,3,11,20,23,27,34,63,62,83,64,30,18,0,0,439
BOSTON - WILLIAM MONROE TROTTER,00350370,0,0,151,94,104,103,88,82,0,0,0,0,0,0,0,0,0,622
BOSTON - WINSHIP ELEMENTARY,00350374,0,0,138,50,50,53,44,47,0,0,0,0,0,0,0,0,0,382
BOSTON - WM B ROGERS MIDDLE,00350470,0,0,0,0,0,0,0,0,252,206,206,0,0,0,0,0,0,664
BOSTON - WM E ENDICOTT,00350362,0,0,67,27,47,23,26,18,0,0,0,0,0,0,0,0,0,208
BOSTON - WOODROW WILSON MIDDLE,00350490,0,0,0,0,0,0,0,0,202,195,179,0,0,0,0,0,0,576
BOSTON - YOUNG ACHIEVERS,00350380,0,0,73,38,35,0,0,0,0,0,0,0,0,0,0,0,0,146
BOSTON RENAISSANCE CH SCH - BOSTON RENAISSANCE CS,04810550,0,0,103,100,103,105,104,100,0,0,0,0,0,0,0,0,0,615
BOURNE - BOURNE HIGH,00360505,0,0,0,0,0,0,0,0,0,0,187,167,152,111,110,0,0,727
BOURNE - COL JAMES P LYLE MIDDLE,00360310,0,0,0,0,0,0,0,95,92,94,0,0,0,0,0,0,0,281
BOURNE - EDWARD C STONE MIDDLE,00360315,0,0,0,0,0,0,0,113,90,100,0,0,0,0,0,0,0,303
BOURNE - ELLA F HOXIE SCHOOL,00360015,0,0,0,0,0,110,122,0,0,0,0,0,0,0,0,0,0,232
BOURNE - JAMES F PEEBLES ELEM,00360010,3,0,80,106,99,93,98,0,0,0,0,0,0,0,0,0,0,479
BOURNE - OTIS MEMORIAL,00360020,0,6,140,130,133,0,0,0,0,0,0,0,0,0,0,0,0,409
BOXBOROUGH - BLANCHARD MEMORIAL,00370005,0,3,76,79,84,65,68,66,53,0,0,0,0,0,0,0,0,494
BOXFORD - HARRY LEE COLE,00380005,0,0,134,132,136,0,0,0,0,0,0,0,0,0,0,0,0,402
BOXFORD - SPOFFORD POND,00380013,0,0,0,0,0,134,137,137,113,0,0,0,0,0,0,0,0,521
BOYLSTON - BOYLSTON ELEMENTARY,00390005,0,0,59,44,54,40,40,40,56,0,0,0,0,0,0,0,0,333
BRAINTREE - ALBERTO ELDRIDGE,00400010,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
BRAINTREE - ARCHIE T MORRISON,00400033,0,0,0,53,85,65,51,78,0,0,0,0,0,0,0,0,0,332
BRAINTREE - BRAINTREE HIGH,00400505,6,0,0,0,0,0,0,0,0,0,0,309,277,318,270,38,0,"1,218"
BRAINTREE - DONALD ROSS,00400050,0,0,0,53,62,49,49,48,0,0,0,0,0,0,0,0,0,261
BRAINTREE - EAST MIDDLE SCHOOL,00400305,5,0,0,0,0,0,0,0,240,232,220,0,0,0,0,0,0,697
BRAINTREE - HIGHLANDS,00400015,0,0,65,69,66,63,50,50,0,0,0,0,0,0,0,0,0,363
BRAINTREE - HOLLIS,00400005,0,0,53,52,73,41,66,47,0,0,0,0,0,0,0,0,0,332
BRAINTREE - LAKESIDE,00400020,5,0,40,62,43,67,45,49,0,0,0,0,0,0,0,0,0,311
BRAINTREE - LIBERTY,00400025,0,0,52,65,51,57,76,82,0,0,0,0,0,0,0,0,0,383
BRAINTREE - MONATIQUOT,00400030,0,0,35,45,45,37,43,42,0,0,0,0,0,0,0,0,0,247
BRAINTREE - SOUTH MIDDLE SCHOOL,00400310,0,0,0,0,0,0,0,0,174,157,153,0,0,0,0,0,0,484
BREWSTER - BREWSTER ELEMENTARY,00410005,0,0,96,136,136,127,128,117,0,0,0,0,0,0,0,0,0,740
BRIDGEWATER-RAYNHAM - BRIDGEWATER-RAYNHAM REG,06250505,0,0,0,0,0,0,0,0,0,0,0,396,361,315,340,0,0,"1,412"
BRIDGEWATER-RAYNHAM - BURNELL LABORATORY SCHOOL,06250005,0,0,48,58,56,53,60,54,57,0,0,0,0,0,0,0,0,386
BRIDGEWATER-RAYNHAM - DR A F HUNT,06250010,0,14,161,61,74,51,51,0,0,0,0,0,0,0,0,0,0,412
BRIDGEWATER-RAYNHAM - DR E J LALIBERTE J H,06250305,0,0,0,0,0,0,0,0,162,168,148,0,0,0,0,0,0,478
BRIDGEWATER-RAYNHAM - LILLIE B MERRILL,06250020,0,0,79,0,0,149,155,148,0,0,0,0,0,0,0,0,0,531
BRIDGEWATER-RAYNHAM - NORTH,06250025,0,0,0,46,51,0,0,0,0,0,0,0,0,0,0,0,0,97
BRIDGEWATER-RAYNHAM - SOUTH,06250030,0,25,20,44,21,0,0,0,0,0,0,0,0,0,0,0,0,110
BRIDGEWATER-RAYNHAM - WILLIAM H MCELWAIN,06250015,0,0,98,88,85,72,85,0,0,0,0,0,0,0,0,0,0,428
BRIDGEWATER-RAYNHAM - WILLIAM J SULLIVAN,06250035,0,0,41,70,68,0,0,0,0,0,0,0,0,0,0,0,0,179
BRIDGEWATER-RAYNHAM - WILLIAMS ELEMENTARY,06250040,0,34,0,88,101,99,97,225,235,0,0,0,0,0,0,0,0,879
BRIDGEWATER-RAYNHAM - WILLIAMS JUNIOR HIGH,06250410,0,0,0,0,0,0,0,0,0,264,279,0,0,0,0,0,0,543
BRIMFIELD - BRIMFIELD ELEMENTARY,00430005,0,0,33,53,70,38,47,50,57,0,0,0,0,0,0,0,0,348
BRISTOL COUNTY AGR - BRISTOL COUNTY AGR HIGH,09100705,0,0,0,0,0,0,0,0,0,0,0,115,87,74,71,0,0,347
BRISTOL-PLYMOUTH VOC TECH - BRISTOL-PLYMOUTH VOC-TECH,08100605,0,0,0,0,0,0,0,0,0,0,0,219,179,166,162,40,0,766
BROCKTON - ASHFIELD,00440004,27,0,0,88,80,84,75,90,74,0,0,0,0,0,0,0,0,518
BROCKTON - BELMONT STREET ELEMENTARY,00440006,9,0,0,105,37,47,24,22,27,0,0,0,0,0,0,0,0,271
BROCKTON - BELMONT STREET KDG,00440005,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271
BROCKTON - BROCKTON HIGH,00440505,0,81,0,0,0,0,0,0,0,3,13,934,"1,023",655,599,0,0,"3,308"
BROCKTON - BROOKFIELD,00440010,0,0,558,87,60,57,63,52,51,0,0,0,0,0,0,0,0,928
BROCKTON - DOWNEY,00440110,37,0,0,101,130,101,112,112,102,0,0,0,0,0,0,0,0,695
BROCKTON - DR W ARNONE COMM SCH,00440001,0,0,0,175,148,110,136,134,119,0,0,0,0,0,0,0,0,822
BROCKTON - EAST JUNIOR HIGH,00440405,17,0,0,0,0,0,0,0,0,282,273,0,0,0,0,0,0,572
BROCKTON - EDGAR B DAVIS,00440023,8,0,488,148,130,71,56,65,55,0,0,0,0,0,0,0,0,"1,021"
BROCKTON - FRANKLIN,00440030,0,0,0,70,81,59,60,65,51,0,0,0,0,0,0,0,0,386
BROCKTON - GILMORE,00440035,0,0,0,50,51,101,99,77,82,0,0,0,0,0,0,0,0,460
BROCKTON - GODDARD,00440015,10,0,0,27,31,31,29,32,20,0,0,0,0,0,0,0,0,180
BROCKTON - HANCOCK,00440045,8,0,0,133,141,145,118,147,113,0,0,0,0,0,0,0,0,805
BROCKTON - HOWARD CENTER,00440050,0,127,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
BROCKTON - HUNTINGTON,00440055,0,0,0,99,97,108,80,93,93,0,0,0,0,0,0,0,0,570
BROCKTON - JOHN F KENNEDY,00440017,0,0,0,98,87,80,84,73,98,0,0,0,0,0,0,0,0,520
BROCKTON - LINCOLN ALTERNATIVE SCH,00440400,10,0,0,0,0,0,0,0,0,6,4,13,15,6,9,0,0,63
BROCKTON - NORTH JUNIOR HIGH,00440410,0,0,0,0,0,0,0,0,0,287,259,0,0,0,0,0,0,546
BROCKTON - OSCAR F RAYMOND,00440078,22,0,0,135,144,124,152,131,117,0,0,0,0,0,0,0,0,825
BROCKTON - SOUTH JUNIOR HIGH,00440415,0,0,0,0,0,0,0,0,0,270,349,0,0,0,0,0,0,619
BROCKTON - ST COLEMAN SCHOOL,00440095,0,0,0,63,37,46,48,43,42,0,0,0,0,0,0,0,0,279
BROCKTON - WEST JUNIOR HIGH,00440420,0,0,0,0,0,0,0,0,0,377,286,0,0,0,0,0,0,663
BROCKTON - WHITMAN,00440100,0,0,0,38,46,48,54,44,56,0,0,0,0,0,0,0,0,286
BROCKTON - WINTHROP,00440105,0,0,0,46,56,48,48,62,36,0,0,0,0,0,0,0,0,296
BROOKFIELD - BROOKFIELD ELEMENTARY,00450005,0,18,51,57,48,41,48,52,53,0,0,0,0,0,0,0,0,368
BROOKLINE - BROOKLINE HIGH,00460505,0,0,0,0,0,0,0,0,0,0,0,409,459,421,423,0,0,"1,712"
BROOKLINE - EDITH C BAKER,00460005,0,0,61,72,99,76,65,81,71,68,51,0,0,0,0,0,0,644
BROOKLINE - EDWARD DEVOTION,00460015,17,0,71,66,92,88,78,85,88,79,65,0,0,0,0,0,0,729
BROOKLINE - HEATH,00460025,0,0,41,42,38,48,42,42,48,46,43,0,0,0,0,0,0,390
BROOKLINE - JOHN D RUNKLE,00460045,8,0,33,49,46,60,74,44,58,56,57,0,0,0,0,0,0,485
BROOKLINE - LAWRENCE,00460030,0,0,59,46,80,72,54,58,65,61,44,0,0,0,0,0,0,539
BROOKLINE - MICHAEL DRISCOLL,00460020,6,0,39,42,45,45,45,52,69,42,48,0,0,0,0,0,0,433
BROOKLINE - PIERCE,00460040,15,0,62,78,66,63,74,66,66,63,63,0,0,0,0,0,0,616
BROOKLINE - WILLIAM H LINCOLN,00460035,0,0,57,67,64,46,55,46,58,47,51,0,0,0,0,0,0,491
BURLINGTON - BURLINGTON HIGH,00480505,0,0,0,0,0,0,0,0,0,0,0,229,239,236,232,0,0,936
BURLINGTON - FOX HILL,00480007,4,0,103,75,94,69,70,87,0,0,0,0,0,0,0,0,0,502
BURLINGTON - MARSHALL SIMONDS MIDDLE,00480303,0,0,0,0,0,0,0,0,267,236,270,0,0,0,0,0,0,773
BURLINGTON - MEMORIAL,00480015,0,0,63,62,66,60,60,58,0,0,0,0,0,0,0,0,0,369
BURLINGTON - PINE GLEN ELEMENTARY,00480020,23,0,67,67,61,67,68,55,0,0,0,0,0,0,0,0,0,408
BURLINGTON - WILDWOOD,00480030,0,0,63,82,76,78,68,58,0,0,0,0,0,0,0,0,0,425
CAMBRIDGE - AGASSIZ,00490005,0,0,39,41,38,45,35,35,18,38,21,0,0,0,0,0,0,310
CAMBRIDGE - CAMB RINDGE & LATIN,00490506,10,0,0,0,0,0,0,0,0,0,0,496,529,533,431,1,0,"2,000"
CAMBRIDGE - CHARLES G HARRINGTON,00490025,0,0,87,83,89,71,73,74,61,51,57,0,0,0,0,0,0,646
CAMBRIDGE - FLETCHER,00490015,0,0,51,48,36,31,49,27,29,26,28,0,0,0,0,0,0,325
CAMBRIDGE - GRAHAM/PARKS NEW ALTERN,00490080,0,0,50,47,38,38,41,34,39,34,44,0,0,0,0,0,0,365
CAMBRIDGE - HAGGERTY,00490020,0,0,54,41,38,38,32,31,23,0,0,0,0,0,0,0,0,257
CAMBRIDGE - JOHN M TOBIN,00490065,14,0,93,97,81,74,75,77,84,84,73,0,0,0,0,0,0,752
CAMBRIDGE - KING,00490030,26,0,43,40,38,29,30,43,27,30,33,0,0,0,0,0,0,339
CAMBRIDGE - KING OPEN,00490035,0,0,56,43,29,38,31,37,38,21,24,0,0,0,0,0,0,317
CAMBRIDGE - LONGFELLOW,00490040,11,0,64,63,65,49,56,35,79,64,55,0,0,0,0,0,0,541
CAMBRIDGE - M E FITZGERALD,00490010,0,26,61,61,72,54,56,41,37,31,19,0,0,0,0,0,0,458
CAMBRIDGE - MAYNARD,00490060,10,0,104,115,98,95,0,0,0,0,0,0,0,0,0,0,0,422
CAMBRIDGE - MORSE,00490045,11,0,54,39,31,24,21,26,22,12,20,0,0,0,0,0,0,260
CAMBRIDGE - NEW SCHOOL/CAMBRIDGEPORT,00490007,0,0,39,38,34,33,20,26,15,0,0,0,0,0,0,0,0,205
CAMBRIDGE - PEABODY,00490050,22,0,55,48,47,47,47,44,35,42,41,0,0,0,0,0,0,428
CAMBRIDGE - ROBERT F KENNEDY,00490055,27,12,0,0,0,0,77,73,66,63,62,0,0,0,0,0,0,380
CANTON - CANTON HIGH,00500505,0,0,0,0,0,0,0,0,0,0,0,175,154,174,162,0,0,665
CANTON - DEAN S LUCE,00500020,0,0,49,75,52,59,57,58,0,0,0,0,0,0,0,0,0,350
CANTON - JOHN F KENNEDY,00500017,0,0,69,84,88,82,81,85,0,0,0,0,0,0,0,0,0,489
CANTON - LT PETER M HANSEN,00500012,8,51,90,113,82,82,98,78,0,0,0,0,0,0,0,0,0,602
CANTON - WM H GALVIN MIDDLE,00500305,0,0,0,0,0,0,0,0,207,234,186,0,0,0,0,0,0,627
CAPE COD LIGHTHOUSE CHART - CAPE COD LIGHTHOUSE CS,04320530,0,0,0,0,0,0,0,0,54,38,38,0,0,0,0,0,0,130
CAPE COD REGION VOC TECH - CAPE COD REGION VOC TECH,08150605,0,0,0,0,0,0,0,0,0,0,0,154,127,132,88,0,0,501
CARLISLE - CARLISLE SCHOOL,00510025,0,6,84,70,77,89,73,76,69,60,60,0,0,0,0,0,0,664
CARVER - CARVER HIGH SCHOOL,00520505,0,0,0,0,0,0,0,0,0,172,162,146,136,136,114,0,0,866
CARVER - GOV JOHN CARVER ELEM,00520010,0,0,0,0,0,24,191,165,198,0,0,0,0,0,0,0,0,578
CARVER - GOV JOHN CARVER PRIMARY,00520005,0,69,167,172,167,164,0,0,0,0,0,0,0,0,0,0,0,739
CENTRAL BERKSHIRE - BECKET CONSOLIDATED,06350005,2,0,32,38,34,28,32,33,0,0,0,0,0,0,0,0,0,199
CENTRAL BERKSHIRE - BERKSHIRE TRAIL ELEM,06350010,0,0,21,32,18,22,40,23,0,0,0,0,0,0,0,0,0,156
CENTRAL BERKSHIRE - CENTRAL BERKSHIRE ECC,06350003,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
CENTRAL BERKSHIRE - CRANEVILLE,06350025,0,30,114,85,89,101,103,89,0,0,0,0,0,0,0,0,0,611
CENTRAL BERKSHIRE - KITTREDGE,06350035,0,0,39,44,36,49,41,42,0,0,0,0,0,0,0,0,0,251
CENTRAL BERKSHIRE - NESSACUS MIDDLE,06350305,0,0,0,0,0,0,0,0,191,168,208,0,0,0,0,0,0,567
CENTRAL BERKSHIRE - WAHCONAH REGIONAL HIGH,06350505,0,0,0,0,0,0,0,0,0,0,0,206,186,174,148,0,0,714
CHATHAM - CHATHAM ELEMENTARY,00550005,0,8,47,47,43,45,52,58,63,0,0,0,0,0,0,0,0,363
CHATHAM - CHATHAM HIGH,00550505,0,0,0,0,0,0,0,0,0,65,58,37,51,46,46,0,0,303
CHELMSFORD - BYAM SCHOOL,00560030,17,0,107,128,110,105,114,0,0,0,0,0,0,0,0,0,0,581
CHELMSFORD - CHARLES D HARRINGTON,00560025,0,0,133,117,131,125,108,0,0,0,0,0,0,0,0,0,0,614
CHELMSFORD - CHELMSFORD HIGH,00560505,0,0,0,0,0,0,0,0,0,0,0,385,374,381,342,0,0,"1,482"
CHELMSFORD - COL MOSES PARKER SCHL,00560305,0,0,0,0,0,0,0,232,183,191,168,0,0,0,0,0,0,774
CHELMSFORD - MCCARTHY MIDDLE SCHOOL,00560310,0,0,0,0,0,0,0,223,215,217,216,0,0,0,0,0,0,871
CHELMSFORD - SOUTH ROW,00560015,0,0,106,132,115,108,104,0,0,0,0,0,0,0,0,0,0,565
CHELMSFORD - WESTLANDS ELEMENTARY,00560020,0,0,79,117,97,90,108,0,0,0,0,0,0,0,0,0,0,491
CHELSEA - CHELSEA EARLY CHILDHOOD,00570003,0,35,138,29,0,0,0,0,0,0,0,0,0,0,0,0,0,202
CHELSEA - CHELSEA HIGH,00570505,0,0,0,0,0,0,0,0,0,0,0,291,237,192,146,0,0,866
CHELSEA - INTERGENERATIONAL LIT PRG,00570001,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
CHELSEA - MARY C BURKE,00570005,6,0,28,49,55,45,54,57,30,0,0,0,0,0,0,0,0,324
CHELSEA - PRATTVILLE,00570010,0,45,53,47,27,26,42,49,40,0,0,0,0,0,0,0,0,329
CHELSEA - SHURTLEFF NORTH,00570015,0,56,155,162,175,89,0,0,0,0,0,0,0,0,0,0,0,637
CHELSEA - SHURTLEFF SOUTH,00570020,0,0,0,0,0,83,203,164,141,0,0,0,0,0,0,0,0,591
CHELSEA - WILLIAMS MAIN,00570060,0,0,0,0,0,0,0,94,101,165,153,0,0,0,0,0,0,513
CHELSEA - WILLIAMS NORTH,00570050,0,61,107,105,102,58,58,0,0,0,0,0,0,0,0,0,0,491
CHELSEA - WILLIAMS SCHOOL ANNEX,00570065,0,0,0,0,0,0,0,0,0,169,129,0,0,0,0,0,0,298
CHELSEA - WILLIAMS SOUTH,00570055,0,96,75,127,106,73,0,0,0,0,0,0,0,0,0,0,0,477
CHESTERFIELD-GOSHEN - CENTER SCHOOL,06320010,0,0,9,7,8,9,11,16,16,0,0,0,0,0,0,0,0,76
CHESTERFIELD-GOSHEN - DAVENPORT,06320005,0,0,13,4,14,12,9,18,18,0,0,0,0,0,0,0,0,88
CHICOPEE - BARRY,00610003,0,0,69,66,62,72,56,63,0,0,0,0,0,0,0,0,0,388
CHICOPEE - BELCHER,00610010,0,0,78,88,82,65,0,0,0,0,0,0,0,0,0,0,0,313
CHICOPEE - BELLAMY MIDDLE,00610305,59,0,0,0,0,0,0,0,324,282,330,0,0,0,0,0,0,995
CHICOPEE - BOWE,00610015,7,0,55,67,81,41,51,63,0,0,0,0,0,0,0,0,0,365
CHICOPEE - BOWIE,00610020,11,0,73,66,67,61,64,58,0,0,0,0,0,0,0,0,0,400
CHICOPEE - CHAPIN,00610025,0,0,61,71,53,55,0,0,0,0,0,0,0,0,0,0,0,240
CHICOPEE - CHICOPEE COMPREHENSIVE HS,00610510,7,0,0,0,0,0,0,0,0,0,0,459,373,281,263,0,0,"1,383"
CHICOPEE - CHICOPEE HIGH,00610505,0,0,0,0,0,0,0,0,0,0,0,354,262,215,197,0,0,"1,028"
CHICOPEE - FAIRVIEW MIDDLE,00610310,37,0,0,0,0,0,0,0,215,228,209,0,0,0,0,0,0,689
CHICOPEE - GEN JOHN J STEFANIK,00610090,0,0,70,59,64,87,52,76,0,0,0,0,0,0,0,0,0,408
CHICOPEE - LAMBERT-LAVOIE,00610040,0,0,58,68,55,47,51,49,0,0,0,0,0,0,0,0,0,328
CHICOPEE - LITWIN,00610022,59,0,20,23,20,25,23,23,0,0,0,0,0,0,0,0,0,193
CHICOPEE - SELSER,00610050,8,0,0,0,0,0,142,130,0,0,0,0,0,0,0,0,0,280
CHICOPEE - STREIBER MEMORIAL SCHOOL,00610065,13,0,74,45,56,49,56,53,0,0,0,0,0,0,0,0,0,346
CHICOPEE - SZETELA ECC,00610001,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
CITY ON A HILL CHARTER - CITY ON A HILL CS,04370505,0,0,0,0,0,0,0,0,0,0,0,51,14,0,0,0,0,65
CLARKSBURG - CLARKSBURG ELEMENTARY,00630010,0,0,21,22,19,16,28,20,25,23,26,0,0,0,0,0,0,200
CLINTON - CLINTON ELEM,00640050,0,0,150,188,149,0,0,0,0,0,0,0,0,0,0,0,0,487
CLINTON - CLINTON MIDDLE SCHOOL,00640305,0,0,0,0,0,165,129,153,154,145,131,0,0,0,0,0,0,877
CLINTON - CLINTON SENIOR HIGH,00640505,0,0,0,0,0,0,0,0,0,0,0,136,123,74,88,0,0,421
CLINTON - PARKHURST,00640035,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
COHASSET - COHASSET JR SR HIGH,00650505,0,0,0,0,0,0,0,0,0,96,76,81,69,65,77,0,0,464
COHASSET - DEER HILL,00650005,0,0,0,0,0,0,114,98,107,0,0,0,0,0,0,0,0,319
COHASSET - JOSEPH OSGOOD,00650010,0,0,99,122,106,89,0,0,0,0,0,0,0,0,0,0,0,416
COMMUNITY DAY CHARTER SCH - COMMUNITY DAY CS,04400205,0,0,33,21,25,19,12,0,0,0,0,0,0,0,0,0,0,110
CONCORD - ALCOTT,00670005,0,0,68,84,66,75,66,89,0,0,0,0,0,0,0,0,0,448
CONCORD - CONCORD MIDDLE,00670305,0,0,0,0,0,0,0,0,204,182,183,0,0,0,0,0,0,569
