SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Boston - Paul A Dever,00350268,0,85,86,84,101,79,65,0,0,0,0,0,0,0,0,500
Boston - Pauline Agassiz Shaw,00350270,7,45,42,37,51,45,55,0,0,0,0,0,0,0,0,282
Boston - Phineas Bates,00350278,0,42,42,47,45,59,67,0,0,0,0,0,0,0,0,302
Boston - Quincy E Dickerman,00350284,0,43,45,44,33,34,22,0,0,0,0,0,0,0,0,221
Boston - Quincy Upper School,00350565,0,0,0,0,0,0,0,142,80,73,56,59,25,0,0,435
Boston - Rafael Hernandez,00350691,41,49,50,43,49,42,40,39,22,22,0,0,0,0,0,397
Boston - Ralph Waldo Emerson,00350288,0,23,27,30,41,35,36,0,0,0,0,0,0,0,0,192
Boston - Richard J Murphy,00350240,0,73,71,96,114,172,167,142,54,59,0,0,0,0,0,948
Boston - Roger Clap,00350298,0,17,23,22,26,25,23,0,0,0,0,0,0,0,0,136
Boston - Samuel Adams,00350302,4,44,48,43,21,27,30,0,0,0,0,0,0,0,0,217
Boston - Samuel W Mason,00350304,26,38,33,33,31,30,28,0,0,0,0,0,0,0,0,219
Boston - Sarah Greenwood,00350308,49,43,46,49,52,38,37,30,26,22,0,0,0,0,0,392
Boston - Snowden Int'l High,00350690,0,0,0,0,0,0,0,0,0,0,172,129,51,88,0,440
Boston - Solomon Lewenberg Middle,00350450,0,0,0,0,0,0,0,142,137,142,0,0,0,0,0,421
Boston - Tech Boston Academy,00350539,0,0,0,0,0,0,0,0,0,0,87,76,55,0,0,218
Boston - The English High,00350535,0,0,0,0,0,0,0,0,0,0,371,320,283,281,0,"1,255"
Boston - Thomas A Edison Jr High,00350425,0,0,0,0,0,0,0,246,179,215,0,0,0,0,0,640
Boston - Thomas Gardner,00350326,0,52,52,49,61,40,45,0,0,0,0,0,0,0,0,299
Boston - Thomas J Kenny,00350328,0,21,21,42,37,61,57,0,0,0,0,0,0,0,0,239
Boston - Umana/Barnes Middle,00350405,0,0,0,0,0,0,0,216,214,274,0,0,0,0,0,704
Boston - Warren-Prescott,00350346,0,44,42,44,47,66,45,43,0,0,0,0,0,0,0,331
Boston - Washington Irving Middle,00350445,0,0,0,0,0,0,0,273,233,243,0,0,0,0,0,749
Boston - West Roxbury Sch,00350573,0,0,0,0,0,0,0,0,0,0,517,314,289,256,0,"1,376"
Boston - William E Russell,00350366,0,58,59,53,56,56,63,0,0,0,0,0,0,0,0,345
Boston - William Ellery Channing,00350360,0,40,42,35,45,63,53,0,0,0,0,0,0,0,0,278
Boston - William H Ohrenberger,00350258,0,73,85,92,83,83,74,0,0,0,0,0,0,0,0,490
Boston - William McKinley,00350363,0,0,2,5,19,19,33,30,40,44,64,94,50,27,0,427
Boston - William Monroe Trotter,00350370,10,71,94,86,76,87,90,0,0,0,0,0,0,0,0,514
Boston - Winship Elementary,00350374,20,26,46,35,22,22,24,0,0,0,0,0,0,0,0,195
Boston - Wm B Rogers Middle,00350470,0,0,0,0,0,0,0,189,192,194,0,0,0,0,0,575
Boston - Woodrow Wilson Middle,00350490,0,0,0,0,0,0,0,133,156,183,0,0,0,0,0,472
Boston - Young Achievers,00350380,15,24,43,41,42,38,24,23,19,16,0,0,0,0,0,285
Boston - Young Adult Center,00350588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Boston Collegiate Charter - Boston Collegiate Charter School,04490305,0,0,0,0,0,0,66,88,66,44,37,22,17,20,0,360
Boston Evening Academy HMCS - Boston Evening Academy HMCS School,04240505,0,0,0,0,0,0,0,0,0,0,80,17,138,33,0,268
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,106
Boston Renaissance Charter - Boston Renaissance Charter School,04810550,0,282,147,143,144,193,170,174,99,78,0,0,0,0,0,"1,430"
Bourne - Bourne High,00360505,0,0,0,0,0,0,0,0,0,0,202,161,142,129,4,638
Bourne - Bourne Middle School,00360325,0,0,0,0,0,0,170,203,238,205,0,0,0,0,0,816
Bourne - Ella F Hoxie School,00360015,0,0,39,52,46,56,0,0,0,0,0,0,0,0,0,193
Bourne - James F Peebles Elem,00360010,0,0,146,124,128,135,0,0,0,0,0,0,0,0,0,533
Bourne - Otis Memorial,00360020,62,197,31,34,22,23,0,0,0,0,0,0,0,0,0,369
Boxborough - Blanchard Memorial,00370005,11,65,70,74,98,78,84,109,0,0,0,0,0,0,0,589
Boxford - Harry Lee Cole,00380005,61,120,137,130,0,0,0,0,0,0,0,0,0,0,0,448
Boxford - Spofford Pond,00380013,0,0,0,0,153,122,143,142,0,0,0,0,0,0,0,560
Boylston - Boylston Elementary,00390005,6,45,53,47,53,59,54,57,0,0,0,0,0,0,0,374
Braintree - Archie T Morrison,00400033,0,80,73,71,85,82,79,0,0,0,0,0,0,0,0,470
Braintree - Braintree High,00400505,106,0,0,0,0,0,0,0,0,0,383,342,371,330,9,"1,541"
Braintree - Donald Ross,00400050,0,35,53,42,66,41,57,0,0,0,0,0,0,0,0,294
Braintree - East Middle School,00400305,0,0,0,0,0,0,0,221,220,224,0,0,0,0,0,665
Braintree - Highlands,00400015,0,63,61,54,49,80,60,0,0,0,0,0,0,0,0,367
Braintree - Hollis,00400005,0,45,74,81,81,77,77,0,0,0,0,0,0,0,0,435
Braintree - Liberty,00400025,0,69,78,61,62,86,62,0,0,0,0,0,0,0,0,418
Braintree - Mary E Flaherty School,00400020,0,56,60,50,69,62,61,0,0,0,0,0,0,0,0,358
Braintree - South Middle School,00400310,0,0,0,0,0,0,0,191,176,191,0,0,0,0,0,558
Brewster - Eddy Elementary,00410010,0,22,35,38,36,42,49,0,0,0,0,0,0,0,0,222
Brewster - Stony Brook Elementary,00410005,0,45,47,56,39,49,63,0,0,0,0,0,0,0,0,299
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,0,0,0,0,0,0,0,0,0,0,363,386,392,370,0,"1,511"
Bridgewater-Raynham - Burnell Elementary School,06250005,0,54,58,48,52,53,56,53,0,0,0,0,0,0,0,374
Bridgewater-Raynham - Laliberte Elementary School,06250050,0,0,0,179,188,153,0,0,0,0,0,0,0,0,0,520
Bridgewater-Raynham - Merrill Elementary School,06250020,123,187,174,0,0,0,0,0,0,0,0,0,0,0,0,484
Bridgewater-Raynham - Mitchell Elementary School,06250045,19,241,253,243,243,280,0,0,0,0,0,0,0,0,0,"1,279"
Bridgewater-Raynham - Raynham Middle School,06250315,0,0,0,0,0,0,179,173,187,186,0,0,0,0,0,725
Bridgewater-Raynham - Williams Middle,06250310,0,0,0,0,0,0,222,269,295,324,0,0,0,0,0,"1,110"
Brimfield - Brimfield Elementary,00430005,48,46,43,46,40,46,35,49,0,0,0,0,0,0,0,353
Bristol County Agr - Bristol County Agr High,09100705,0,0,0,0,0,0,0,0,0,0,117,111,102,96,0,426
Bristol-Plymouth Voc Tech - Bristol-Plymouth Voc Tech,08100605,0,0,0,0,0,0,0,0,0,0,294,252,242,212,0,"1,000"
Brockton - Ashfield,00440004,0,0,59,51,70,64,66,77,0,0,0,0,0,0,0,387
Brockton - B B Russell Alternative School,00440080,0,0,0,0,0,0,0,3,4,18,48,56,34,10,0,173
Brockton - Belmont Street Elementary,00440006,0,0,58,50,55,65,68,74,0,0,0,0,0,0,0,370
Brockton - Brockton High,00440505,0,0,0,0,0,0,0,0,0,0,"1,389","1,019",989,889,18,"4,304"
Brockton - Brookfield,00440010,0,132,97,88,94,82,88,86,0,0,0,0,0,0,0,667
Brockton - Downey,00440110,0,20,70,83,101,92,97,87,0,0,0,0,0,0,0,550
Brockton - Dr W Arnone Comm Sch,00440001,0,80,113,114,90,101,109,112,0,0,0,0,0,0,0,719
Brockton - East Junior High,00440405,0,0,0,0,0,0,0,0,333,322,0,0,0,0,0,655
Brockton - Edgar B Davis,00440023,0,333,127,97,110,89,92,91,0,0,0,0,0,0,0,939
Brockton - Eldon B. Keith Center,00440095,142,136,3,0,66,0,0,0,0,0,0,0,0,0,0,347
Brockton - Franklin,00440030,0,18,58,47,48,43,47,44,0,0,0,0,0,0,0,305
Brockton - Gilmore,00440035,0,39,48,48,47,56,57,59,0,0,0,0,0,0,0,354
Brockton - Goddard,00440015,8,301,0,0,0,0,0,0,0,0,0,0,0,0,0,309
Brockton - Hancock,00440045,0,0,116,113,111,108,96,133,0,0,0,0,0,0,0,677
Brockton - Howard School,00440050,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
Brockton - Huntington,00440055,0,40,39,37,56,52,45,54,0,0,0,0,0,0,0,323
Brockton - John F Kennedy,00440017,0,0,102,108,92,90,96,94,0,0,0,0,0,0,0,582
Brockton - Joseph F Plouffe Elem,00440120,46,68,88,86,97,115,124,117,0,0,0,0,0,0,0,741
Brockton - Lincoln Alternative School,00440400,0,0,0,0,1,3,7,8,5,2,9,11,8,5,0,59
Brockton - Louis F Angelo Elem,00440065,0,74,90,95,91,114,120,116,0,0,0,0,0,0,0,700
Brockton - North Junior High,00440410,0,0,0,0,0,0,0,0,363,322,0,0,0,0,0,685
Brockton - Oscar F Raymond,00440078,0,21,96,84,81,83,91,116,0,0,0,0,0,0,0,572
Brockton - South Junior High,00440415,0,0,0,0,0,0,0,0,358,332,0,0,0,0,0,690
Brockton - West Junior High,00440420,0,0,0,0,0,0,0,0,345,338,0,0,0,0,0,683
Brockton - Whitman,00440100,0,0,19,24,35,27,31,27,0,0,0,0,0,0,0,163
Brookfield - Brookfield Elementary,00450005,31,42,32,40,26,51,55,44,0,0,0,0,0,0,0,321
Brookline - Brookline High,00460505,11,0,0,0,0,0,0,0,0,0,455,485,476,473,1,"1,901"
Brookline - Edith C Baker,00460005,15,71,65,64,76,76,57,86,64,70,0,0,0,0,0,644
Brookline - Edward Devotion,00460015,0,69,66,81,77,89,71,89,72,87,0,0,0,0,0,701
Brookline - Heath,00460025,16,55,41,42,36,36,39,43,34,52,0,0,0,0,0,394
Brookline - John D Runkle,00460045,20,35,52,61,45,38,54,52,43,46,0,0,0,0,0,446
Brookline - Lawrence,00460030,14,62,52,67,49,45,47,39,32,47,0,0,0,0,0,454
Brookline - Michael Driscoll,00460020,38,32,34,42,38,35,48,46,45,46,0,0,0,0,0,404
Brookline - Pierce,00460040,0,56,65,61,64,58,57,55,64,68,0,0,0,0,0,548
Brookline - The Lynch Center,00460060,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
Brookline - William H Lincoln,00460035,32,38,55,38,41,44,41,45,47,49,0,0,0,0,0,430
Burlington - Burlington High,00480505,0,0,0,0,0,0,0,0,0,0,266,240,236,236,0,978
Burlington - Fox Hill,00480007,0,74,95,77,87,76,90,0,0,0,0,0,0,0,0,499
Burlington - Francis Wyman Elem,00480035,8,93,89,100,97,88,77,0,0,0,0,0,0,0,0,552
Burlington - Marshall Simonds Middle,00480303,0,0,0,0,0,0,0,289,284,282,0,0,0,0,0,855
Burlington - Memorial,00480015,0,40,43,40,46,35,33,0,0,0,0,0,0,0,0,237
Burlington - Pine Glen Elementary,00480020,0,76,72,60,56,65,72,0,0,0,0,0,0,0,0,401
Cambridge - Amigos School,00490006,0,57,44,34,32,39,24,25,23,19,0,0,0,0,0,297
Cambridge - Cambridge Rindge and Latin,00490506,0,0,0,0,0,0,0,0,0,0,422,463,494,448,0,"1,827"
Cambridge - Cambridgeport,00490007,0,38,29,32,32,31,42,43,34,33,0,0,0,0,0,314
Cambridge - Fletcher/Maynard Academy,00490090,0,44,26,30,28,19,19,21,17,27,0,0,0,0,0,231
Cambridge - Graham and Parks,00490080,0,62,49,51,56,43,38,37,36,41,0,0,0,0,0,413
Cambridge - Haggerty,00490020,0,56,41,40,25,27,19,15,0,0,0,0,0,0,0,223
Cambridge - John M Tobin,00490065,18,65,31,45,42,46,37,38,43,47,0,0,0,0,0,412
Cambridge - Kennedy-Longfellow,00490040,0,57,33,36,20,44,35,79,69,92,0,0,0,0,0,465
Cambridge - King Open,00490035,0,84,50,63,58,65,54,46,53,47,0,0,0,0,0,520
Cambridge - Maria L. Baldwin,00490005,0,58,40,43,41,43,39,39,51,35,0,0,0,0,0,389
"Cambridge - Martin Luther King, Jr.",00490030,0,51,20,13,21,18,27,26,19,18,0,0,0,0,0,213
Cambridge - Morse,00490045,9,58,41,43,43,41,42,39,43,44,0,0,0,0,0,403
Cambridge - Peabody,00490050,23,77,58,41,38,42,41,41,58,57,0,0,0,0,0,476
Canton - Canton High,00500505,0,0,0,0,0,0,0,0,0,0,196,231,210,175,0,812
Canton - Dean S Luce,00500020,48,208,87,97,87,83,89,0,0,0,0,0,0,0,0,699
Canton - John F Kennedy,00500017,0,0,68,72,75,75,85,0,0,0,0,0,0,0,0,375
Canton - Lt Peter M Hansen,00500012,0,0,79,90,79,86,93,0,0,0,0,0,0,0,0,427
Canton - Wm H Galvin Middle,00500305,0,0,0,0,0,0,0,236,237,204,0,0,0,0,0,677
Cape Cod Lighthouse Charter - Cape Cod Lighthouse Charter School,04320530,0,0,0,0,0,0,0,60,60,60,0,0,0,0,0,180
Cape Cod Region Voc Tech - Cape Cod Region Voc Tech,08150605,0,0,0,0,0,0,0,0,0,0,185,188,193,149,2,717
Carlisle - Carlisle School,00510025,16,79,84,75,95,104,112,88,99,74,0,0,0,0,0,826
Carver - Carver High School,00520505,0,0,0,0,0,0,0,0,0,0,168,117,137,120,2,544
Carver - Carver Middle,00520305,0,0,0,0,0,0,0,170,196,173,0,0,0,0,0,539
Carver - Erwin K. Washburn Primary School,00520005,42,146,148,170,0,0,0,0,0,0,0,0,0,0,0,506
Carver - Gov John Carver Elem,00520010,0,0,0,0,148,175,149,0,0,0,0,0,0,0,0,472
Central Berkshire - Becket Washington School,06350005,18,17,21,13,19,18,20,0,0,0,0,0,0,0,0,126
Central Berkshire - Berkshire Trail Elem,06350010,0,14,23,18,14,21,15,0,0,0,0,0,0,0,0,105
Central Berkshire - Craneville,06350025,0,78,71,93,82,73,88,0,0,0,0,0,0,0,0,485
Central Berkshire - Kittredge,06350035,0,37,30,37,19,28,37,0,0,0,0,0,0,0,0,188
Central Berkshire - Nessacus Regional Middle School ,06350305,0,0,0,0,0,0,0,182,193,176,0,0,0,0,0,551
Central Berkshire - Wahconah Regional High,06350505,0,0,0,0,0,0,0,0,0,0,228,190,170,167,0,755
Champion HMCS - Champion HMCS School,04340505,0,0,0,0,0,0,0,0,0,0,46,44,5,26,0,121
Chatham - Chatham Elementary,00550005,18,49,57,48,59,54,0,0,0,0,0,0,0,0,0,285
Chatham - Chatham High,00550505,0,0,0,0,0,0,0,0,0,0,54,52,51,64,2,223
Chatham - Chatham Middle School,00550305,0,0,0,0,0,0,57,53,43,55,0,0,0,0,0,208
Chelmsford - Byam School,00560030,0,83,91,130,95,110,0,0,0,0,0,0,0,0,0,509
Chelmsford - Center Elementary School,00560005,0,88,103,88,79,93,0,0,0,0,0,0,0,0,0,451
Chelmsford - Charles D Harrington,00560025,63,76,92,93,93,83,0,0,0,0,0,0,0,0,0,500
Chelmsford - Chelmsford High,00560505,0,0,0,0,0,0,0,0,0,0,454,457,437,402,0,"1,750"
Chelmsford - Col Moses Parker Schl,00560305,0,0,0,0,0,0,193,174,199,184,0,0,0,0,0,750
Chelmsford - McCarthy Middle School,00560310,0,0,0,0,0,0,253,251,241,263,0,0,0,0,0,"1,008"
Chelmsford - South Row,00560015,0,76,81,95,84,80,0,0,0,0,0,0,0,0,0,416
Chelmsford - Westlands Elementary,00560020,0,56,84,66,70,72,0,0,0,0,0,0,0,0,0,348
Chelsea - Chelsea High,00570505,0,0,0,0,0,0,0,0,0,0,569,357,326,170,8,"1,430"
Chelsea - Clark Avenue School,00570050,0,0,0,0,0,0,131,150,144,132,0,0,0,0,0,557
Chelsea - Edgar A Hooks Elem,00570030,0,0,127,110,104,104,0,0,0,0,0,0,0,0,0,445
Chelsea - Eugene Wright School,00570045,0,0,0,0,0,0,76,127,134,154,0,0,0,0,0,491
Chelsea - Frank M Sokolowski Elem,00570040,0,0,112,104,122,110,0,0,0,0,0,0,0,0,0,448
Chelsea - George D Kelly Elem,00570035,0,0,121,112,95,99,30,0,0,0,0,0,0,0,0,457
Chelsea - Joseph A. Browne School,00570055,0,0,0,0,0,0,117,115,127,145,0,0,0,0,0,504
Chelsea - Shurtleff Early Childhood,00570003,318,423,0,0,0,0,0,0,0,0,0,0,0,0,0,741
Chelsea - Tudor Hill School,00570510,0,0,0,0,0,0,0,5,8,6,7,9,4,8,0,47
Chelsea - William A Berkowitz Elem,00570025,0,0,107,122,90,94,0,0,0,0,0,0,0,0,0,413
Chesterfield-Goshen - New Hingham Regional Elem,06320025,17,17,26,20,23,25,20,22,0,0,0,0,0,0,0,170
Chicopee - Barry,00610003,0,65,62,75,55,66,77,0,0,0,0,0,0,0,0,400
Chicopee - Belcher,00610010,0,69,66,57,2,1,5,0,0,0,0,0,0,0,0,200
Chicopee - Bellamy Middle,00610305,0,0,0,0,0,0,0,333,303,321,0,0,0,0,0,957
Chicopee - Bowe,00610015,26,59,64,70,55,68,78,0,0,0,0,0,0,0,0,420
Chicopee - Bowie,00610020,0,68,65,66,75,81,95,0,0,0,0,0,0,0,0,450
Chicopee - Chapin Alternative School,00610021,0,0,0,0,0,0,0,0,0,0,34,23,13,12,0,82
Chicopee - Chicopee Comprehensive HS,00610510,0,0,0,0,0,0,0,0,0,0,396,335,313,291,0,"1,335"
Chicopee - Chicopee High,00610505,0,0,0,0,0,0,0,0,0,0,288,269,253,249,0,"1,059"
Chicopee - Fairview Middle,00610310,0,0,0,0,0,0,0,238,276,284,0,0,0,0,0,798
Chicopee - Gen John J Stefanik,00610090,0,68,63,73,66,60,71,0,0,0,0,0,0,0,0,401
Chicopee - Lambert-Lavoie,00610040,0,47,46,44,56,52,56,0,0,0,0,0,0,0,0,301
Chicopee - Litwin,00610022,0,27,33,27,86,97,107,0,0,0,0,0,0,0,0,377
Chicopee - Selser,00610050,0,60,71,67,59,76,71,0,0,0,0,0,0,0,0,404
Chicopee - Streiber Memorial School,00610065,0,43,52,36,39,44,37,0,0,0,0,0,0,0,0,251
Chicopee - Szetela ECC,00610001,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public School,04180305,0,0,0,0,0,0,0,79,87,88,0,0,0,0,0,254
City On A Hill Charter Public (District) - City On A Hill Charter Public School,04370505,0,0,0,0,0,0,0,0,0,0,118,39,52,27,0,236
Clarksburg - Clarksburg Elementary,00630010,0,21,17,18,17,29,27,18,23,29,0,0,0,0,0,199
Clinton - Clinton Elementary,00640050,87,146,146,139,129,163,0,0,0,0,0,0,0,0,0,810
Clinton - Clinton Middle School,00640305,0,0,0,0,0,0,140,167,160,170,0,0,0,0,0,637
Clinton - Clinton Senior High,00640505,0,0,0,0,0,0,0,0,0,0,144,144,124,132,0,544
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,0,0,0,0,0,0,0,0,0,0,34,30,21,20,0,105
Cohasset - Cohasset Middle/High School,00650505,0,0,0,0,0,0,0,122,137,121,93,111,102,81,0,767
Cohasset - Deer Hill,00650005,0,0,0,0,115,124,129,0,0,0,0,0,0,0,0,368
Cohasset - Joseph Osgood,00650010,0,127,123,115,0,0,0,0,0,0,0,0,0,0,0,365
Community Day Charter Public (District) - Community Day Charter Public School,04400205,0,42,25,48,48,24,25,26,42,26,0,0,0,0,0,306
Concord - Alcott,00670005,0,64,75,80,75,59,74,0,0,0,0,0,0,0,0,427
Concord - Concord Middle,00670305,0,0,0,0,0,0,0,230,233,241,0,0,0,0,0,704
Concord - Thoreau,00670020,20,80,79,70,71,69,57,0,0,0,0,0,0,0,0,446
Concord - Willard,00670030,0,62,74,73,60,70,59,0,0,0,0,0,0,0,0,398
Concord-Carlisle - Concord Carlisle High,06400505,0,0,0,0,0,0,0,0,0,0,336,312,316,301,0,"1,265"
Conservatory Lab Charter - Conservatory Lab Charter School,04390050,0,23,23,24,24,22,19,0,0,0,0,0,0,0,0,135
Conway - Conway Grammar,00680005,11,16,22,18,18,28,22,17,0,0,0,0,0,0,0,152
Danvers - Danvers High,00710505,0,0,0,0,0,0,0,0,0,0,271,269,260,249,0,"1,049"
Danvers - Dunn Middle,00710305,0,0,0,0,0,0,0,300,322,280,0,0,0,0,0,902
Danvers - Great Oak,00710015,27,58,48,56,52,45,50,0,0,0,0,0,0,0,0,336
Danvers - Highlands,00710010,0,56,42,69,50,60,56,0,0,0,0,0,0,0,0,333
Danvers - Ivan G Smith,00710032,0,49,52,71,49,66,56,0,0,0,0,0,0,0,0,343
Danvers - Riverside,00710030,36,42,45,49,48,51,43,0,0,0,0,0,0,0,0,314
Danvers - Willis E Thorpe,00710045,0,54,59,54,65,58,63,0,0,0,0,0,0,0,0,353
Dartmouth - Andrew B Cushman,00720010,0,0,36,40,41,44,49,0,0,0,0,0,0,0,0,210
Dartmouth - Dartmouth High,00720505,0,0,0,0,0,0,0,0,0,0,356,324,345,292,3,"1,320"
Dartmouth - Dartmouth Middle,00720050,0,0,0,0,0,0,0,335,355,381,0,0,0,0,0,"1,071"
Dartmouth - George H Potter,00720030,0,62,88,72,80,71,77,0,0,0,0,0,0,0,0,450
Dartmouth - James M. Quinn School,00720040,44,86,88,82,117,104,103,0,0,0,0,0,0,0,0,624
Dartmouth - Job S Gidley,00720020,0,30,40,42,43,38,45,0,0,0,0,0,0,0,0,238
Dartmouth - Joseph Demello,00720015,0,74,65,67,58,63,55,0,0,0,0,0,0,0,0,382
Dedham - Avery,00730010,0,0,43,50,48,50,58,0,0,0,0,0,0,0,0,249
Dedham - Dedham High,00730505,0,0,0,0,0,0,0,0,0,206,261,190,164,169,0,990
Dedham - Dedham Middle School,00730305,0,0,0,0,0,0,0,245,232,0,0,0,0,0,0,477
Dedham - Early Childhood Center,00730005,126,221,0,0,0,0,0,0,0,0,0,0,0,0,0,347
Dedham - Greenlodge,00730025,0,0,46,48,80,55,69,0,0,0,0,0,0,0,0,298
Dedham - Oakdale,00730030,0,0,76,69,75,75,84,0,0,0,0,0,0,0,0,379
Dedham - Riverdale,00730045,0,0,41,41,39,44,40,0,0,0,0,0,0,0,0,205
Deerfield - Deerfield Elem,00740015,33,58,61,60,61,57,62,55,0,0,0,0,0,0,0,447
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,0,0,0,0,0,0,0,0,0,0,290,283,301,267,1,"1,142"
Dennis-Yarmouth - Ezra H Baker,06450005,24,99,118,109,102,0,0,0,0,0,0,0,0,0,0,452
Dennis-Yarmouth - John Simpkins,06450010,0,0,0,0,85,78,89,0,0,0,0,0,0,0,0,252
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,11,71,72,70,0,0,0,0,0,0,0,0,0,0,0,224
Dennis-Yarmouth - Marguerite E Small Elem,06450015,21,60,65,46,59,57,53,0,0,0,0,0,0,0,0,361
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,0,0,0,0,0,0,0,210,231,192,0,0,0,0,0,633
Dennis-Yarmouth - N H Wixon Middle,06450310,0,0,0,0,0,109,116,119,106,145,0,0,0,0,0,595
Dennis-Yarmouth - Station Avenue Elem,06450025,24,51,61,60,81,66,84,0,0,0,0,0,0,0,0,427
Dighton-Rehoboth - Dighton Elementary,06500005,35,82,80,101,87,107,0,0,0,0,0,0,0,0,0,492
Dighton-Rehoboth - Dighton Middle School,06500305,0,0,0,0,0,0,116,103,110,110,0,0,0,0,0,439
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,0,0,0,0,0,0,0,0,0,0,277,275,223,250,0,"1,025"
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0,0,0,0,0,0,140,145,172,171,0,0,0,0,0,628
Dighton-Rehoboth - Palmer River,06500010,41,156,155,141,146,158,0,0,0,0,0,0,0,0,0,797
Douglas - Douglas Early Childhood,00770003,143,139,0,0,0,0,0,0,0,0,0,0,0,0,0,282
Douglas - Douglas Elementary,00770010,0,0,125,140,153,0,0,0,0,0,0,0,0,0,0,418
Douglas - Douglas High School,00770505,0,0,0,0,0,0,0,0,0,135,111,86,90,86,0,508
Douglas - Douglas Intermediate School,00770100,0,0,0,0,0,107,142,137,120,0,0,0,0,0,0,506
Dover - Chickering,00780005,12,77,105,105,99,114,110,0,0,0,0,0,0,0,0,622
Dover-Sherborn - Dover-Sherborn Reg High,06550505,0,0,0,0,0,0,0,0,0,0,153,149,120,134,0,556
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,0,0,0,0,0,0,0,153,176,173,0,0,0,0,0,502
Dracut - Brookside Elementary,00790035,27,104,122,108,124,113,0,0,0,0,0,0,0,0,0,598
Dracut - Dracut Senior High,00790505,0,0,0,0,0,0,0,0,0,0,354,283,273,244,0,"1,154"
Dracut - George H. Englesby Intermediate,00790040,0,0,0,0,0,0,324,359,0,0,0,0,0,0,0,683
Dracut - Greenmont Avenue,00790030,0,55,50,65,51,56,0,0,0,0,0,0,0,0,0,277
Dracut - Joseph A Campbell Elem,00790020,28,85,106,111,134,111,0,0,0,0,0,0,0,0,0,575
Dracut - Lakeview Junior High,00790410,0,0,0,0,0,0,0,0,380,364,0,0,0,0,0,744
Dracut - Parker Avenue,00790025,0,23,31,32,38,39,0,0,0,0,0,0,0,0,0,163
Dudley-Charlton Reg - Charlton Elementary,06580020,94,177,183,0,0,0,0,0,0,0,0,0,0,0,0,454
Dudley-Charlton Reg - Charlton Middle School,06580310,0,0,0,0,0,0,221,201,211,219,0,0,0,0,0,852
Dudley-Charlton Reg - Dudley Elementary,06580005,0,0,0,124,131,135,0,0,0,0,0,0,0,0,0,390
Dudley-Charlton Reg - Dudley Middle School,06580305,0,0,0,0,0,0,161,152,161,155,0,0,0,0,0,629
Dudley-Charlton Reg - Heritage School,06580030,0,0,0,181,176,163,0,0,0,0,0,0,0,0,0,520
Dudley-Charlton Reg - Mason Rd School,06580010,87,113,155,0,0,0,0,0,0,0,0,0,0,0,0,355
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0,0,0,0,0,0,0,0,0,0,333,272,284,260,0,"1,149"
Duxbury - Alden School,00820004,0,0,0,0,231,262,267,0,0,0,0,0,0,0,0,760
Duxbury - Chandler Elementary,00820006,71,231,261,265,0,0,0,0,0,0,0,0,0,0,0,828
Duxbury - Duxbury High,00820505,0,0,0,0,0,0,0,0,0,0,241,261,250,232,0,984
Duxbury - Duxbury Middle,00820305,0,0,0,0,0,0,0,218,264,254,0,0,0,0,0,736
East Bridgewater - Central,00830005,48,213,169,195,221,0,0,0,0,0,0,0,0,0,0,846
East Bridgewater - East Bridgewater High,00830505,0,0,0,0,0,0,0,0,0,0,195,175,163,153,0,686
East Bridgewater - Gordon W Mitchell,00830010,0,0,0,0,0,190,207,171,188,213,0,0,0,0,0,969
East Longmeadow - Birchland Park,00870305,0,0,0,0,0,0,0,226,228,213,0,0,0,0,0,667
East Longmeadow - East Longmeadow High,00870505,0,0,0,0,0,0,0,0,0,0,234,237,204,219,0,894
East Longmeadow - Mapleshade,00870010,0,0,0,0,94,97,107,0,0,0,0,0,0,0,0,298
East Longmeadow - Meadow Brook,00870013,52,173,196,207,0,0,0,0,0,0,0,0,0,0,0,628
East Longmeadow - Mountain View,00870015,0,0,0,0,100,107,94,0,0,0,0,0,0,0,0,301
Eastham - Eastham Elementary,00850005,0,37,32,43,31,27,34,0,0,0,0,0,0,0,0,204
Easthampton - Center School,00860005,0,38,35,38,41,47,0,0,0,0,0,0,0,0,0,199
Easthampton - Easthampton High,00860505,0,0,0,0,0,0,0,0,0,0,150,122,80,90,0,442
Easthampton - Maple,00860010,39,56,39,40,39,40,0,0,0,0,0,0,0,0,0,253
