SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Boston - Roger Clap,00350298,21,22,19,23,25,16,22,0,0,0,0,0,0,0,0,148
Boston - Samuel Adams,00350302,48,45,46,51,40,27,25,0,0,0,0,0,0,0,0,282
Boston - Samuel W Mason,00350304,26,35,35,30,29,33,25,0,0,0,0,0,0,0,0,213
Boston - Sarah Greenwood,00350308,47,45,46,47,47,44,34,22,24,21,0,0,0,0,0,377
Boston - Snowden Int'l High,00350690,0,0,0,0,0,0,0,0,0,0,138,111,83,71,1,404
Boston - Social Justice Academy,00350583,0,0,0,0,0,0,0,0,0,0,87,70,56,75,3,291
Boston - TechBoston Lower Academy,00350653,0,0,0,0,0,0,0,111,126,121,127,0,0,0,0,485
Boston - TechBoston Upper Academy,00350654,0,0,0,0,0,0,0,0,0,0,0,111,95,85,0,291
Boston - The Engineering School,00350582,0,0,0,0,0,0,0,0,0,0,72,80,94,67,21,334
Boston - The English High,00350535,0,0,0,0,0,0,0,0,0,0,289,122,195,169,2,777
Boston - Thomas J Kenny,00350328,30,36,37,39,44,48,45,0,0,0,0,0,0,0,0,279
Boston - Urban Science Academy,00350579,0,0,0,0,0,0,0,0,0,0,75,82,78,65,1,301
Boston - Warren-Prescott,00350346,2,69,64,47,54,56,47,56,39,40,0,0,0,0,0,474
Boston - Washington Irving Middle,00350445,0,0,0,0,0,0,0,210,169,197,0,0,0,0,0,576
Boston - William E Russell,00350366,46,53,54,59,62,56,51,0,0,0,0,0,0,0,0,381
Boston - William Ellery Channing,00350360,22,39,47,43,44,59,54,0,0,0,0,0,0,0,0,308
Boston - William H Ohrenberger,00350258,1,0,51,55,64,129,124,123,96,0,0,0,0,0,0,643
Boston - William McKinley,00350363,0,1,1,6,13,24,8,29,26,30,78,67,64,40,20,407
Boston - William Monroe Trotter,00350370,1,68,63,59,54,43,43,0,0,0,0,0,0,0,0,331
Boston - Winship Elementary,00350374,33,42,50,40,35,30,21,0,0,0,0,0,0,0,0,251
Boston - Wm B Rogers Middle,00350470,0,0,0,0,0,0,0,238,208,177,0,0,0,0,0,623
Boston - Young Achievers,00350380,34,52,54,40,38,41,48,69,43,72,0,0,0,0,0,491
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,0,0,0,0,0,0,100,100,98,94,53,43,41,25,0,554
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,0,0,0,0,0,0,0,0,0,0,25,62,96,140,0,323
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,0,0,0,0,0,0,0,50,91,69,53,46,23,14,0,346
Boston Renaissance Charter Public (District) - Boston Renaissance Charter  Public School,04810550,0,220,173,175,168,155,137,72,0,0,0,0,0,0,0,"1,100"
Bourne - Bourne High School,00360505,0,0,0,0,0,0,0,0,0,0,157,162,155,141,0,615
Bourne - Bourne Middle School,00360325,0,0,0,0,0,0,198,188,200,194,0,0,0,0,0,780
Bourne - Bournedale Elementary School,00360005,62,152,73,101,86,77,0,0,0,0,0,0,0,0,0,551
Bourne - Peebles Elementary School,00360010,0,0,94,84,89,89,0,0,0,0,0,0,0,0,0,356
Boxborough - Blanchard Memorial,00370005,18,49,54,68,68,71,81,75,0,0,0,0,0,0,0,484
Boxford - Harry Lee Cole,00380005,57,99,105,105,0,0,0,0,0,0,0,0,0,0,0,366
Boxford - Spofford Pond,00380013,0,0,0,0,233,120,144,4,0,0,0,0,0,0,0,501
Boylston - Boylston Elementary,00390005,16,43,59,54,47,47,51,41,0,0,0,0,0,0,0,358
Braintree - Archie T Morrison,00400033,0,56,69,71,84,75,72,0,0,0,0,0,0,0,0,427
Braintree - Braintree High,00400505,94,0,0,0,0,0,0,0,0,0,372,381,361,379,7,"1,594"
Braintree - Donald Ross,00400050,0,53,53,54,54,52,56,0,0,0,0,0,0,0,0,322
Braintree - East Middle School,00400305,0,0,0,0,0,0,0,218,244,232,0,0,0,0,0,694
Braintree - Highlands,00400015,0,72,71,70,77,70,73,0,0,0,0,0,0,0,0,433
Braintree - Hollis,00400005,0,78,87,93,83,93,107,0,0,0,0,0,0,0,0,541
Braintree - Liberty,00400025,0,68,81,77,85,78,85,0,0,0,0,0,0,0,0,474
Braintree - Mary E Flaherty School,00400020,0,46,84,59,75,66,68,0,0,0,0,0,0,0,0,398
Braintree - South Middle School,00400310,0,0,0,0,0,0,0,228,173,183,0,0,0,0,0,584
Brewster - Eddy Elementary,00410010,0,0,0,0,76,89,83,0,0,0,0,0,0,0,0,248
Brewster - Stony Brook Elementary,00410005,31,76,62,74,0,0,0,0,0,0,0,0,0,0,0,243
Bridgewater-Raynham - Bridgewater Middle School,06250320,0,0,0,0,0,0,0,0,290,284,0,0,0,0,0,574
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,0,0,0,0,0,0,0,0,0,0,381,400,385,431,0,"1,597"
Bridgewater-Raynham - Laliberte Elementary School,06250050,0,0,0,181,182,193,0,0,0,0,0,0,0,0,0,556
Bridgewater-Raynham - Merrill Elementary School,06250020,1,162,176,0,0,0,0,0,0,0,0,0,0,0,0,339
Bridgewater-Raynham - Mitchell Elementary School,06250002,69,233,231,253,231,0,0,0,0,0,0,0,0,0,0,"1,017"
Bridgewater-Raynham - Raynham Middle School,06250315,0,0,0,0,0,0,170,192,178,188,0,0,0,0,0,728
Bridgewater-Raynham - Williams Intermediate School,06250300,0,0,0,0,0,300,278,318,0,0,0,0,0,0,0,896
Brimfield - Brimfield Elementary,00430005,52,34,40,39,43,45,42,54,0,0,0,0,0,0,0,349
Bristol County Agricultural - Bristol County Agr High,09100705,0,0,0,0,0,0,0,0,0,0,129,113,108,107,0,457
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Voc Tech,08100605,0,0,0,0,0,0,0,0,0,0,330,332,292,283,0,"1,237"
Brockton - Ashfield Middle School,00440421,0,0,0,0,0,0,0,170,170,161,0,0,0,0,0,501
Brockton - B B Russell Alternative School,00440080,0,0,0,0,0,0,0,0,3,1,33,17,13,10,0,77
Brockton - Brockton Champion High School,00440515,0,0,0,0,0,0,0,0,0,0,14,67,73,37,0,191
Brockton - Brockton High,00440505,0,0,0,0,0,0,0,0,0,0,"1,273","1,041",960,859,12,"4,145"
Brockton - Brookfield,00440010,0,120,100,92,93,72,59,0,0,0,0,0,0,0,0,536
Brockton - Downey,00440110,0,90,99,92,107,105,86,0,0,0,0,0,0,0,0,579
Brockton - Dr W Arnone Comm Sch,00440001,0,153,142,133,118,130,131,0,0,0,0,0,0,0,0,807
Brockton - East Middle School,00440405,0,0,0,0,0,0,0,154,178,198,0,0,0,0,0,530
Brockton - Edgar B Davis,00440023,0,112,124,133,122,97,106,119,102,108,0,0,0,0,0,"1,023"
Brockton - Gilmore School Early Childhood Center,00440050,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
Brockton - Goddard Alternative School,00440400,0,0,0,0,1,1,1,3,4,2,6,9,11,7,0,45
Brockton - Hancock,00440045,0,129,126,112,128,119,99,0,0,0,0,0,0,0,0,713
Brockton - Huntington,00440055,0,91,85,100,93,91,83,0,0,0,0,0,0,0,0,543
Brockton - John F Kennedy,00440017,0,104,109,102,108,89,96,0,0,0,0,0,0,0,0,608
Brockton - Joseph F. Plouffe Academy,00440422,0,0,0,0,0,0,0,190,203,169,0,0,0,0,0,562
Brockton - Louis F Angelo Elem,00440065,0,104,108,105,112,197,166,0,0,0,0,0,0,0,0,792
Brockton - Manthala George Jr School,00440003,0,163,167,130,94,95,107,0,0,0,0,0,0,0,0,756
Brockton - Mary E. Baker School,00440002,0,105,122,132,126,117,124,0,0,0,0,0,0,0,0,726
Brockton - North Middle School,00440410,0,0,0,0,0,0,0,135,131,155,0,0,0,0,0,421
Brockton - Oscar F Raymond,00440078,0,118,109,122,118,133,126,86,99,60,0,0,0,0,0,971
Brockton - South Middle School,00440415,0,0,0,0,0,0,0,157,163,179,0,0,0,0,0,499
Brockton - West Middle School,00440420,0,0,0,0,0,0,0,190,194,194,0,0,0,0,0,578
Brookfield - Brookfield Elementary,00450005,32,46,37,39,35,41,42,47,0,0,0,0,0,0,0,319
Brookline - Brookline High,00460505,34,0,0,0,0,0,0,0,0,0,402,428,460,431,1,"1,756"
Brookline - Edith C Baker,00460005,15,82,97,84,91,82,72,70,54,65,0,0,0,0,0,712
Brookline - Edward Devotion,00460015,16,94,92,88,83,81,87,79,65,90,0,0,0,0,0,775
Brookline - Heath,00460025,16,50,61,58,47,55,49,57,35,42,0,0,0,0,0,470
Brookline - John D Runkle,00460045,13,39,64,58,63,52,60,42,51,59,0,0,0,0,0,501
Brookline - Lawrence,00460030,16,69,86,70,67,72,69,53,54,56,0,0,0,0,0,612
Brookline - Michael Driscoll,00460020,39,63,69,60,58,45,61,50,40,45,0,0,0,0,0,530
Brookline - Pierce,00460040,16,83,89,83,62,81,79,56,63,53,0,0,0,0,0,665
Brookline - The Lynch Center,00460060,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
Brookline - William H Lincoln,00460035,31,65,60,71,61,59,55,38,62,38,0,0,0,0,0,540
Burlington - Burlington High,00480505,87,0,0,0,0,0,0,0,0,0,268,259,232,265,0,"1,111"
Burlington - Fox Hill,00480007,0,63,70,63,94,80,92,0,0,0,0,0,0,0,0,462
Burlington - Francis Wyman Elem,00480035,0,90,101,104,101,93,100,0,0,0,0,0,0,0,0,589
Burlington - Marshall Simonds Middle,00480303,0,0,0,0,0,0,0,290,281,278,0,0,0,0,0,849
Burlington - Memorial,00480015,0,52,51,53,50,37,33,0,0,0,0,0,0,0,0,276
Burlington - Pine Glen Elementary,00480020,0,50,66,61,64,71,53,0,0,0,0,0,0,0,0,365
Cambridge - Amigos School,00490006,27,52,30,39,39,35,26,27,20,23,0,0,0,0,0,318
Cambridge - Cambridge Rindge and Latin,00490506,0,0,0,0,0,0,0,0,0,0,400,408,419,344,9,"1,580"
Cambridge - Cambridgeport,00490007,23,34,31,29,29,32,30,23,23,27,0,0,0,0,0,281
Cambridge - Fletcher/Maynard Academy,00490090,31,33,31,31,32,20,15,16,15,15,0,0,0,0,0,239
Cambridge - Graham and Parks,00490080,16,42,50,45,43,52,44,45,38,40,0,0,0,0,0,415
Cambridge - Haggerty,00490020,12,40,39,35,47,37,32,20,0,0,0,0,0,0,0,262
Cambridge - John M Tobin,00490065,116,53,39,36,31,24,27,26,23,32,0,0,0,0,0,407
Cambridge - Kennedy-Longfellow,00490040,38,62,46,34,35,20,38,40,42,47,0,0,0,0,0,402
Cambridge - King Open,00490035,33,61,55,58,52,51,46,42,50,45,0,0,0,0,0,493
Cambridge - Maria L. Baldwin,00490005,13,45,44,44,41,42,42,38,28,37,0,0,0,0,0,374
Cambridge - Martin Luther King Jr.,00490030,30,43,37,39,36,21,25,20,17,17,0,0,0,0,0,285
Cambridge - Morse,00490045,51,48,45,40,43,41,41,38,38,42,0,0,0,0,0,427
Cambridge - Peabody,00490050,45,60,54,48,54,37,44,62,70,62,0,0,0,0,0,536
Canton - Canton High,00500505,0,0,0,0,0,0,0,0,0,0,208,235,216,197,0,856
Canton - Dean S Luce,00500020,0,172,118,82,86,101,86,0,0,0,0,0,0,0,0,645
Canton - John F Kennedy,00500017,0,0,67,89,90,87,94,0,0,0,0,0,0,0,0,427
Canton - Lt Peter M Hansen,00500012,0,39,61,84,95,82,100,0,0,0,0,0,0,0,0,461
Canton - Rodman Early Childhood Center,00500010,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
Canton - Wm H Galvin Middle,00500305,0,0,0,0,0,0,0,241,250,260,0,0,0,0,0,751
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,0,0,0,0,0,0,0,76,76,76,0,0,0,0,0,228
Cape Cod Regional Vocational Technical - Cape Cod Region Voc Tech,08150605,0,0,0,0,0,0,0,0,0,0,174,185,171,163,0,693
Carlisle - Carlisle School,00510025,14,47,66,66,79,77,69,95,87,72,0,0,0,0,0,672
Carver - Carver Elementary School,00520015,22,142,115,158,134,123,159,0,0,0,0,0,0,0,0,853
Carver - Carver Middle/High School,00520405,0,0,0,0,0,0,0,154,140,141,135,137,111,111,3,932
Central Berkshire - Becket Washington School,06350005,21,15,13,16,12,13,14,0,0,0,0,0,0,0,0,104
Central Berkshire - Berkshire Trail Elem,06350010,13,11,17,16,15,13,14,0,0,0,0,0,0,0,0,99
Central Berkshire - Craneville,06350025,0,60,74,90,80,86,72,0,0,0,0,0,0,0,0,462
Central Berkshire - Kittredge,06350035,11,22,25,37,14,35,23,0,0,0,0,0,0,0,0,167
Central Berkshire - Nessacus Regional Middle School,06350305,0,0,0,0,0,0,1,167,153,187,0,0,0,0,0,508
Central Berkshire - Wahconah Regional High,06350505,0,0,0,0,0,0,0,0,0,0,141,131,165,151,5,593
Chatham - Chatham Elementary,00550005,23,51,55,46,49,55,0,0,0,0,0,0,0,0,0,279
Chatham - Chatham High,00550505,0,0,0,0,0,0,0,0,0,0,40,58,51,53,5,207
Chatham - Chatham Middle School,00550305,0,0,0,0,0,0,52,56,50,47,0,0,0,0,0,205
Chelmsford - Byam School,00560030,0,96,112,111,93,113,0,0,0,0,0,0,0,0,0,525
Chelmsford - Center Elementary School,00560005,0,86,98,94,104,98,0,0,0,0,0,0,0,0,0,480
Chelmsford - Charles D Harrington,00560025,0,78,86,105,114,92,0,0,0,0,0,0,0,0,0,475
Chelmsford - Chelmsford High,00560505,0,0,0,0,0,0,0,0,0,0,398,389,405,381,0,"1,573"
Chelmsford - Col Moses Parker Schl,00560305,0,0,0,0,0,0,192,178,194,205,0,0,0,0,0,769
Chelmsford - Community Education Center,00560001,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Chelmsford - McCarthy Middle School,00560310,0,0,0,0,0,0,219,220,255,241,0,0,0,0,0,935
Chelmsford - South Row,00560015,0,75,92,82,101,100,0,0,0,0,0,0,0,0,0,450
Chelsea - Chelsea High,00570505,0,0,0,0,0,0,0,0,0,0,426,365,312,245,5,"1,353"
Chelsea - Clark Avenue School,00570050,0,0,0,0,0,0,165,134,135,128,0,0,0,0,0,562
Chelsea - Edgar A Hooks Elem,00570030,0,0,160,128,101,104,0,0,0,0,0,0,0,0,0,493
Chelsea - Eugene Wright School,00570045,0,0,0,0,0,0,125,120,120,106,0,0,0,0,0,471
Chelsea - Frank M Sokolowski Elem,00570040,0,0,133,98,121,125,0,0,0,0,0,0,0,0,0,477
Chelsea - George F. Kelly Elem,00570035,0,0,121,117,126,124,0,0,0,0,0,0,0,0,0,488
Chelsea - Joseph A. Browne School,00570055,0,0,0,0,0,0,136,137,135,125,0,0,0,0,0,533
Chelsea - Shurtleff Early Childhood,00570003,238,499,0,0,0,0,0,0,0,0,0,0,0,0,0,737
Chelsea - William A Berkowitz Elem,00570025,0,0,136,106,103,111,0,0,0,0,0,0,0,0,0,456
Chesterfield-Goshen - New Hingham Regional Elem,06320025,16,18,25,22,26,18,26,18,0,0,0,0,0,0,0,169
Chicopee - Barry,00610003,0,70,72,78,70,75,67,0,0,0,0,0,0,0,0,432
Chicopee - Belcher,00610010,0,86,88,86,0,0,0,0,0,0,0,0,0,0,0,260
Chicopee - Bellamy Middle,00610305,0,0,0,0,0,0,0,322,342,322,0,0,0,0,0,986
Chicopee - Bowe,00610015,26,69,67,71,62,64,72,0,0,0,0,0,0,0,0,431
Chicopee - Bowie,00610020,0,53,59,70,55,67,57,0,0,0,0,0,0,0,0,361
Chicopee - Chicopee Academy,00610021,0,0,0,0,0,0,0,1,6,11,26,38,17,10,0,109
Chicopee - Chicopee Comprehensive HS,00610510,0,0,0,0,0,0,0,0,0,0,391,354,367,314,28,"1,454"
Chicopee - Chicopee High,00610505,0,0,0,0,0,0,0,0,0,0,276,329,302,292,10,"1,209"
Chicopee - Fairview Middle,00610310,0,0,0,0,0,0,0,229,229,215,0,0,0,0,0,673
Chicopee - Gen John J Stefanik,00610090,0,61,53,61,70,65,54,0,0,0,0,0,0,0,0,364
Chicopee - Lambert-Lavoie,00610040,0,49,55,54,52,50,56,0,0,0,0,0,0,0,0,316
Chicopee - Litwin,00610022,0,22,24,27,102,101,102,0,0,0,0,0,0,0,0,378
Chicopee - Selser,00610050,0,66,76,72,63,47,67,0,0,0,0,0,0,0,0,391
Chicopee - Streiber Memorial School,00610065,0,56,37,41,41,46,42,0,0,0,0,0,0,0,0,263
Chicopee - Szetela ECC,00610001,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248
Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public School,04180305,0,0,0,0,0,0,0,98,81,73,0,0,0,0,0,252
City On A Hill Charter Public (District) - City On A Hill Charter Public School,04370505,0,0,0,0,0,0,0,0,0,0,122,77,45,50,0,294
Clarksburg - Clarksburg Elementary,00630010,0,16,21,17,18,25,21,26,22,21,0,0,0,0,0,187
Clinton - Clinton Elementary,00640050,117,159,125,163,143,0,0,0,0,0,0,0,0,0,0,707
Clinton - Clinton Middle School,00640305,0,0,0,0,0,139,155,140,148,139,0,0,0,0,0,721
Clinton - Clinton Senior High,00640505,30,0,0,0,0,0,0,0,0,0,120,132,118,125,2,527
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,0,0,0,0,0,0,0,0,0,0,54,34,27,21,0,136
Cohasset - Cohasset Middle/High School,00650505,0,0,0,0,0,0,0,125,121,100,97,88,96,91,0,718
Cohasset - Deer Hill,00650005,0,0,0,0,124,148,109,0,0,0,0,0,0,0,0,381
Cohasset - Joseph Osgood,00650010,35,123,134,144,0,0,0,0,0,0,0,0,0,0,0,436
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,0,0,0,0,0,0,0,0,71,71,80,55,32,20,0,329
Community Day Charter Public (District) - Community Day Charter Public School,04400205,0,57,24,49,47,49,23,22,20,40,0,0,0,0,0,331
Concord - Alcott,00670005,13,58,64,79,75,59,76,0,0,0,0,0,0,0,0,424
Concord - Concord Middle,00670305,0,0,0,0,0,0,0,205,206,203,0,0,0,0,0,614
Concord - Thoreau,00670020,10,77,71,86,55,80,74,0,0,0,0,0,0,0,0,453
Concord - Willard,00670030,11,95,80,62,69,75,64,0,0,0,0,0,0,0,0,456
Concord-Carlisle - Concord Carlisle High,06400505,0,0,0,0,0,0,0,0,0,0,289,307,312,300,0,"1,208"
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,24,26,26,23,21,20,14,0,0,0,0,0,0,0,0,154
Conway - Conway Grammar,00680005,13,23,23,26,23,25,25,19,0,0,0,0,0,0,0,177
Danvers - Danvers High,00710505,0,0,0,0,0,0,0,0,0,0,243,262,241,249,1,996
Danvers - Great Oak,00710015,0,58,70,58,60,63,60,0,0,0,0,0,0,0,0,369
Danvers - Highlands,00710010,0,80,44,69,72,67,66,0,0,0,0,0,0,0,0,398
Danvers - Holten Richmond Middle School,00710305,0,0,0,0,0,0,0,305,294,348,0,0,0,0,0,947
Danvers - Ivan G Smith,00710032,0,49,37,51,45,45,44,0,0,0,0,0,0,0,0,271
Danvers - Riverside,00710030,62,41,45,44,46,56,42,0,0,0,0,0,0,0,0,336
Danvers - Willis E Thorpe,00710045,0,54,48,47,60,50,61,0,0,0,0,0,0,0,0,320
Dartmouth - Andrew B. Cushman School,00720005,56,68,0,0,0,0,0,0,0,0,0,0,0,0,0,124
Dartmouth - Dartmouth High,00720505,0,0,0,0,0,0,0,0,0,0,314,266,290,294,0,"1,164"
Dartmouth - Dartmouth Middle,00720050,0,0,0,0,0,0,0,335,339,327,0,0,0,0,0,"1,001"
Dartmouth - George H Potter,00720030,0,0,93,77,86,74,80,0,0,0,0,0,0,0,0,410
Dartmouth - James M. Quinn School,00720040,0,183,98,129,123,155,138,0,0,0,0,0,0,0,0,826
Dartmouth - Joseph Demello,00720015,0,0,90,90,89,84,86,0,0,0,0,0,0,0,0,439
Dedham - Avery,00730010,0,0,39,53,41,44,40,0,0,0,0,0,0,0,0,217
Dedham - Dedham High,00730505,0,0,0,0,0,0,0,0,0,0,220,190,196,197,0,803
Dedham - Dedham Middle School,00730305,0,0,0,0,0,0,0,231,211,201,0,0,0,0,0,643
Dedham - Early Childhood Center,00730005,131,189,0,0,0,0,0,0,0,0,0,0,0,0,0,320
Dedham - Greenlodge,00730025,0,0,61,69,76,57,55,0,0,0,0,0,0,0,0,318
Dedham - Oakdale,00730030,0,0,67,70,72,73,75,0,0,0,0,0,0,0,0,357
Dedham - Riverdale,00730045,0,0,47,43,44,52,35,0,0,0,0,0,0,0,0,221
Deerfield - Deerfield Elem,00740015,32,58,58,67,68,60,71,64,0,0,0,0,0,0,0,478
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,0,0,0,0,0,0,0,0,0,0,193,249,207,221,0,870
Dennis-Yarmouth - Ezra H Baker,06450005,24,77,79,88,100,0,0,0,0,0,0,0,0,0,0,368
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,50,55,57,49,58,0,0,0,0,0,0,0,0,0,0,269
Dennis-Yarmouth - Marguerite E Small Elem,06450015,0,0,0,0,0,162,155,0,0,0,0,0,0,0,0,317
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,0,0,0,0,0,0,0,176,161,157,0,0,0,0,0,494
Dennis-Yarmouth - N H Wixon Middle,06450310,0,0,0,0,0,94,101,75,100,103,0,0,0,0,0,473
Dennis-Yarmouth - Station Avenue Elem,06450025,0,94,119,92,103,0,0,0,0,0,0,0,0,0,0,408
Dighton-Rehoboth - Dighton Elementary,06500005,36,82,72,111,84,92,0,0,0,0,0,0,0,0,0,477
Dighton-Rehoboth - Dighton Middle School,06500305,0,0,0,0,0,0,107,110,91,113,0,0,0,0,0,421
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,0,0,0,0,0,0,0,0,0,0,217,237,268,235,7,964
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0,0,0,0,0,0,149,158,155,152,0,0,0,0,0,614
Dighton-Rehoboth - Palmer River,06500010,46,119,121,128,134,162,0,0,0,0,0,0,0,0,0,710
Dorchester Collegiate Academy Charter (District) - Dorchester Collegiate Academy Charter,04750505,0,0,0,0,0,30,40,0,0,0,0,0,0,0,0,70
Douglas - Douglas Early Childhood,00770003,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
Douglas - Douglas Elementary,00770010,0,110,132,137,0,0,0,0,0,0,0,0,0,0,0,379
Douglas - Douglas High School,00770505,0,0,0,0,0,0,0,0,0,149,134,101,121,109,1,615
Douglas - Douglas Intermediate School,00770100,0,0,0,0,137,135,104,140,129,0,0,0,0,0,0,645
Dover - Chickering,00780005,0,66,95,88,103,91,105,0,0,0,0,0,0,0,0,548
Dover-Sherborn - Dover-Sherborn Reg High,06550505,0,0,0,0,0,0,0,0,0,0,159,164,159,123,0,605
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,0,0,0,0,0,0,0,180,197,173,0,0,0,0,0,550
Dracut - Brookside Elementary,00790035,0,108,116,119,112,147,0,0,0,0,0,0,0,0,0,602
Dracut - Dracut Senior High,00790505,0,0,0,0,0,0,0,0,0,0,346,239,245,283,1,"1,114"
Dracut - George H. Englesby Intermediate,00790040,0,0,0,0,0,0,306,317,0,0,0,0,0,0,0,623
Dracut - Greenmont Avenue,00790030,0,45,52,34,51,54,0,0,0,0,0,0,0,0,0,236
Dracut - Joseph A Campbell Elem,00790020,41,102,103,109,123,116,0,0,0,0,0,0,0,0,0,594
Dracut - Lakeview Junior High,00790410,0,0,0,0,0,0,0,0,350,350,0,0,0,0,0,700
Dracut - Parker Avenue,00790025,0,23,40,50,36,0,0,0,0,0,0,0,0,0,0,149
Dudley-Charlton Reg - Charlton Elementary,06580020,77,173,168,0,0,0,0,0,0,0,0,0,0,0,0,418
Dudley-Charlton Reg - Charlton Middle School,06580310,0,0,0,0,0,0,185,201,202,203,0,0,0,0,0,791
Dudley-Charlton Reg - Dudley Elementary,06580005,0,0,0,132,147,154,0,0,0,0,0,0,0,0,0,433
Dudley-Charlton Reg - Dudley Middle School,06580305,0,0,0,0,0,0,169,139,166,151,0,0,0,0,0,625
Dudley-Charlton Reg - Heritage School,06580030,0,0,0,186,161,164,0,0,0,0,0,0,0,0,0,511
Dudley-Charlton Reg - Mason Rd School,06580010,75,129,140,0,0,0,0,0,0,0,0,0,0,0,0,344
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0,0,0,0,0,0,0,0,0,0,291,262,331,266,3,"1,153"
Duxbury - Alden School,00820004,0,0,0,0,239,249,292,0,0,0,0,0,0,0,0,780
Duxbury - Chandler Elementary,00820006,64,176,200,227,0,0,0,0,0,0,0,0,0,0,0,667
Duxbury - Duxbury High,00820505,0,0,0,0,0,0,0,0,0,0,231,253,262,214,3,963
Duxbury - Duxbury Middle,00820305,0,0,0,0,0,0,0,276,277,284,0,0,0,0,0,837
East Bridgewater - Central,00830005,84,161,179,185,182,0,0,0,0,0,0,0,0,0,0,791
East Bridgewater - East Bridgewater High,00830505,0,0,0,0,0,0,0,0,0,0,164,130,123,147,0,564
East Bridgewater - Gordon W Mitchell,00830010,0,0,0,0,0,171,196,223,175,194,0,0,0,0,0,959
East Longmeadow - Birchland Park,00870305,0,0,0,0,0,0,0,226,233,225,0,0,0,0,0,684
East Longmeadow - East Longmeadow High,00870505,0,0,0,0,0,0,0,0,0,0,216,230,222,237,0,905
East Longmeadow - Mapleshade,00870010,0,0,0,0,106,101,116,0,0,0,0,0,0,0,0,323
East Longmeadow - Meadow Brook,00870013,38,189,200,185,0,0,0,0,0,0,0,0,0,0,0,612
East Longmeadow - Mountain View,00870015,0,0,0,0,113,108,101,0,0,0,0,0,0,0,0,322
Eastham - Eastham Elementary,00850005,0,25,33,39,31,40,41,0,0,0,0,0,0,0,0,209
Easthampton - Center School,00860005,0,35,45,41,35,43,0,0,0,0,0,0,0,0,0,199
Easthampton - Easthampton High,00860505,0,0,0,0,0,0,0,0,0,0,117,114,112,102,2,447
Easthampton - Maple,00860010,42,37,47,42,38,44,0,0,0,0,0,0,0,0,0,250
Easthampton - Neil A Pepin,00860020,0,33,48,39,39,42,0,0,0,0,0,0,0,0,0,201
Easthampton - White Brook Middle School,00860305,0,0,0,0,0,0,119,120,120,111,0,0,0,0,0,470
Easton - Center School,00880003,0,86,85,110,0,0,0,0,0,0,0,0,0,0,0,281
Easton - Easton Middle School,00880405,0,0,0,0,0,0,0,310,288,308,0,0,0,0,0,906
Easton - F L Olmsted,00880030,0,0,0,0,135,162,198,0,0,0,0,0,0,0,0,495
Easton - H H Richardson School,00880025,0,0,0,0,131,167,145,0,0,0,0,0,0,0,0,443
Easton - Moreau Hall,00880020,11,63,71,78,0,0,0,0,0,0,0,0,0,0,0,223
Easton - Oliver Ames High,00880505,0,0,0,0,0,0,0,0,0,0,308,293,295,284,0,"1,180"
Easton - Parkview Elementary,00880015,57,103,106,99,0,0,0,0,0,0,0,0,0,0,0,365
Edgartown - Edgartown Elementary,00890005,7,29,33,33,41,36,39,35,43,30,0,0,0,0,0,326
Edward Brooke Charter (District) - Edward Brooke Charter School,04280305,0,61,65,60,70,54,52,44,26,18,0,0,0,0,0,450
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,0,0,0,0,0,0,0,0,0,0,54,41,75,48,0,218
Erving - Erving Elementary,00910030,29,12,26,24,17,20,17,19,0,0,0,0,0,0,0,164
Essex Agricultural Technical - Essex Agr and Tech Inst,09130705,0,0,0,0,0,0,0,0,0,0,127,126,119,110,0,482
Everett - Everett High,00930505,0,0,0,0,0,0,0,0,0,0,456,461,408,382,3,"1,710"
Everett - George Keverian School,00930028,0,69,90,89,75,85,91,115,90,107,0,0,0,0,0,811
