SCHOOL,ORG CODE,UG,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,13,14,TOTAL
COHASSET - DEER HILL,00650005,0,0,0,0,0,0,109,86,108,0,0,0,0,0,0,0,0,303
COHASSET - JOSEPH OSGOOD,00650010,0,0,115,108,105,128,0,0,0,0,0,0,0,0,0,0,0,456
COMMUNITY DAY CHARTER SCH - COMMUNITY DAY CS,04400205,0,0,45,33,33,22,23,21,19,0,0,0,0,0,0,0,0,196
CONCORD - ALCOTT,00670005,0,0,75,91,74,84,70,74,0,0,0,0,0,0,0,0,0,468
CONCORD - CONCORD MIDDLE,00670305,0,0,0,0,0,0,0,0,200,205,197,0,0,0,0,0,0,602
CONCORD - THOREAU,00670020,0,0,77,91,85,91,72,64,0,0,0,0,0,0,0,0,0,480
CONCORD - WILLARD,00670030,0,0,76,92,69,71,83,70,0,0,0,0,0,0,0,0,0,461
CONCORD-CARLISLE - CONCORD CARLISLE HIGH,06400505,0,0,0,0,0,0,0,0,0,0,0,238,233,217,224,0,0,912
CONWAY - CONWAY GRAMMAR,00680005,0,22,18,23,34,28,27,29,22,0,0,0,0,0,0,0,0,203
DANVERS - DANVERS HIGH,00710505,0,0,0,0,0,0,0,0,0,0,0,232,252,241,227,0,0,952
DANVERS - DUNN MIDDLE,00710305,0,0,0,0,0,0,0,0,295,298,294,0,0,0,0,0,0,887
DANVERS - GREAT OAK,00710015,0,0,61,56,64,63,65,67,0,0,0,0,0,0,0,0,0,376
DANVERS - HIGHLANDS,00710010,0,0,50,52,42,69,57,55,0,0,0,0,0,0,0,0,0,325
DANVERS - IVAN G SMITH,00710032,0,0,50,45,70,54,41,51,0,0,0,0,0,0,0,0,0,311
DANVERS - RIVERSIDE,00710030,12,25,57,53,62,68,51,59,0,0,0,0,0,0,0,0,0,387
DANVERS - WILLIS E THORPE,00710045,0,0,63,54,67,69,74,75,0,0,0,0,0,0,0,0,0,402
DARTMOUTH - ANDREW B CUSHMAN,00720010,0,0,0,49,49,53,53,49,0,0,0,0,0,0,0,0,0,253
DARTMOUTH - DARTMOUTH HIGH,00720505,0,0,0,0,0,0,0,0,0,0,0,278,291,313,252,0,0,"1,134"
DARTMOUTH - DARTMOUTH MIDDLE,00720050,5,20,0,0,0,0,0,0,307,365,353,0,0,0,0,0,0,"1,050"
DARTMOUTH - GEORGE H POTTER,00720030,13,0,85,101,96,92,104,98,0,0,0,0,0,0,0,0,0,589
DARTMOUTH - JOB S GIDLEY,00720020,0,0,56,58,71,81,63,71,0,0,0,0,0,0,0,0,0,400
DARTMOUTH - JOSEPH DEMELLO,00720015,0,0,106,113,81,84,91,103,0,0,0,0,0,0,0,0,0,578
DEDHAM - AVERY,00730010,0,0,0,49,60,72,73,57,0,0,0,0,0,0,0,0,0,311
DEDHAM - DEDHAM HIGH,00730505,0,0,0,0,0,0,0,0,0,0,243,196,183,162,178,0,0,962
DEDHAM - DEDHAM MIDDLE SCHOOL,00730305,0,0,0,0,0,0,0,0,233,214,0,0,0,0,0,0,0,447
DEDHAM - EARLY CHILDHOOD CENTER,00730005,0,76,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
DEDHAM - GREENLODGE,00730025,0,0,0,55,65,57,57,54,0,0,0,0,0,0,0,0,0,288
DEDHAM - OAKDALE,00730030,0,0,0,76,75,74,63,70,0,0,0,0,0,0,0,0,0,358
DEDHAM - RIVERDALE,00730045,0,0,0,68,56,63,50,55,0,0,0,0,0,0,0,0,0,292
DEERFIELD - DEERFIELD ELEM,00740015,0,42,63,52,63,63,61,61,64,0,0,0,0,0,0,0,0,469
DENNIS-YARMOUTH - DENNIS-YARMOUTH REG HIGH,06450505,12,0,0,0,0,0,0,0,0,0,0,369,310,252,247,1,0,"1,191"
DENNIS-YARMOUTH - EZRA H BAKER,06450005,0,22,126,150,152,147,0,0,0,0,0,0,0,0,0,0,0,597
DENNIS-YARMOUTH - JOHN SIMPKINS,06450010,0,0,0,0,0,71,88,93,0,0,0,0,0,0,0,0,0,252
DENNIS-YARMOUTH - LAURENCE C MACARTHUR ELEM,06450020,2,8,90,84,85,0,0,0,0,0,0,0,0,0,0,0,0,269
DENNIS-YARMOUTH - MARGUERITE E SMALL ELEM,06450015,0,0,61,66,76,68,70,69,0,0,0,0,0,0,0,0,0,410
DENNIS-YARMOUTH - MATTACHEESE MIDDLE SCH,06450305,0,0,0,0,0,0,0,0,193,225,231,0,0,0,0,0,0,649
DENNIS-YARMOUTH - N H WIXON MIDDLE,06450310,0,0,0,0,0,0,152,148,137,192,142,0,0,0,0,0,0,771
DENNIS-YARMOUTH - STATION AVENUE ELEM,06450025,0,13,76,72,85,71,71,79,0,0,0,0,0,0,0,0,0,467
DIGHTON-REHOBOTH - DIGHTON ELEMENTARY,06500005,0,11,86,77,84,86,87,0,0,0,0,0,0,0,0,0,0,431
DIGHTON-REHOBOTH - DIGHTON MIDDLE SCHOOL,06500305,0,0,0,0,0,0,0,91,101,93,102,0,0,0,0,0,0,387
DIGHTON-REHOBOTH - DIGHTON-REHOBOTH RHS,06500505,0,43,0,0,0,0,0,0,0,0,0,212,210,228,212,0,0,905
DIGHTON-REHOBOTH - DOROTHY L BECKWITH,06500310,0,0,0,0,0,0,0,156,152,149,151,0,0,0,0,0,0,608
DIGHTON-REHOBOTH - PALMER RIVER /ANAWAN,06500010,0,25,127,127,154,163,130,0,0,0,0,0,0,0,0,0,0,726
DOUGLAS - DOUGLAS MEMORIAL HIGH,00770505,0,0,0,0,0,0,0,0,92,103,102,86,71,43,57,0,0,554
DOUGLAS - EAST DOUGLAS ELEMENTARY,00770010,2,0,0,105,101,82,103,100,0,0,0,0,0,0,0,0,0,493
DOVER - CARYL,00780003,0,0,0,0,0,88,90,90,0,0,0,0,0,0,0,0,0,268
DOVER - CHICKERING,00780005,0,0,91,90,94,0,0,0,0,0,0,0,0,0,0,0,0,275
DOVER-SHERBORN - DOVER-SHERBORN REG HIGH,06550505,0,0,0,0,0,0,0,0,0,0,0,127,102,100,110,0,0,439
DOVER-SHERBORN - DOVER-SHERBORN REG JR H S,06550405,0,0,0,0,0,0,0,0,150,125,142,0,0,0,0,0,0,417
DRACUT - DRACUT MIDDLE,00790035,0,31,143,136,119,128,129,142,121,0,0,0,0,0,0,0,0,949
DRACUT - DRACUT SENIOR HIGH,00790505,1,0,0,0,0,0,0,0,0,0,0,222,232,261,234,0,0,950
DRACUT - GEORGE H ENGLESBY JR HIGH,00790405,0,0,0,0,0,0,0,0,0,335,309,0,0,0,0,0,0,644
DRACUT - GREENMONT AVENUE,00790030,0,0,51,51,54,48,48,50,46,0,0,0,0,0,0,0,0,348
DRACUT - JOSEPH A CAMPBELL ELEM,00790020,0,29,107,146,135,132,131,112,107,0,0,0,0,0,0,0,0,899
DRACUT - PARKER AVENUE,00790025,0,0,25,49,41,47,30,28,30,0,0,0,0,0,0,0,0,250
DUDLEY-CHARLTON REG - CHARLTON ELEMENTARY,06580020,5,108,192,199,192,0,0,0,0,0,0,0,0,0,0,0,0,696
DUDLEY-CHARLTON REG - DUDLEY ELEMENTARY,06580005,0,73,0,0,123,146,0,0,0,0,0,0,0,0,0,0,0,342
DUDLEY-CHARLTON REG - DUDLEY INTERMEDIATE,06580405,0,0,0,0,0,0,134,122,116,0,0,0,0,0,0,0,0,372
DUDLEY-CHARLTON REG - HERITAGE SCHOOL,06580030,0,0,0,0,0,163,184,181,194,0,0,0,0,0,0,0,0,722
DUDLEY-CHARLTON REG - MASON RD SCHOOL,06580010,0,0,116,112,0,0,0,0,0,0,0,0,0,0,0,0,0,228
DUDLEY-CHARLTON REG - SHEPHERD HILL REG HIGH,06580505,0,0,0,0,0,0,0,0,0,284,312,202,258,194,173,0,0,"1,423"
DUXBURY - ALDEN SCHOOL,00820004,0,0,0,0,0,236,242,0,0,0,0,0,0,0,0,0,0,478
DUXBURY - CHANDLER ELEMENTARY,00820006,0,43,216,231,214,0,0,0,0,0,0,0,0,0,0,0,0,704
DUXBURY - DUXBURY HIGH,00820505,0,0,0,0,0,0,0,0,0,0,0,214,224,204,191,0,0,833
DUXBURY - DUXBURY MIDDLE,00820305,0,0,0,0,0,0,0,250,234,249,212,0,0,0,0,0,0,945
EAST BRIDGEWATER - CENTRAL,00830005,0,26,180,201,213,209,0,0,0,0,0,0,0,0,0,0,0,829
EAST BRIDGEWATER - EAST BRIDGEWATER HIGH,00830505,0,0,0,0,0,0,0,0,0,0,0,163,172,159,140,0,0,634
EAST BRIDGEWATER - GORDON W MITCHELL,00830010,0,0,0,0,0,0,202,184,185,203,192,0,0,0,0,0,0,966
EAST LONGMEADOW - BIRCHLAND PARK,00870305,0,0,0,0,0,0,0,0,202,189,197,0,0,0,0,0,0,588
EAST LONGMEADOW - EAST LONGMEADOW HIGH,00870505,0,0,0,0,0,0,0,0,0,0,0,216,207,210,202,0,0,835
EAST LONGMEADOW - MAPLESHADE,00870010,0,0,0,0,0,124,98,107,0,0,0,0,0,0,0,0,0,329
EAST LONGMEADOW - MEADOW BROOK,00870013,0,49,159,193,189,0,0,0,0,0,0,0,0,0,0,0,0,590
EAST LONGMEADOW - MOUNTAIN VIEW,00870015,0,0,0,0,0,106,97,109,0,0,0,0,0,0,0,0,0,312
EASTHAM - EASTHAM ELEMENTARY,00850005,0,0,55,47,47,67,70,57,0,0,0,0,0,0,0,0,0,343
EASTHAMPTON - CENTER SCHOOL,00860005,0,0,38,37,45,46,39,0,0,0,0,0,0,0,0,0,0,205
EASTHAMPTON - EASTHAMPTON HIGH,00860505,0,0,0,0,0,0,0,0,0,0,0,146,116,95,120,0,0,477
EASTHAMPTON - MAPLE,00860010,0,11,41,50,39,53,43,0,0,0,0,0,0,0,0,0,0,237
EASTHAMPTON - NEIL A PEPIN,00860020,0,0,43,50,49,48,40,0,0,0,0,0,0,0,0,0,0,230
EASTHAMPTON - PARSONS,00860015,0,0,28,33,34,29,25,0,0,0,0,0,0,0,0,0,0,149
EASTHAMPTON - WHITE BROOK MIDDLE SCHOOL,00860305,2,0,0,0,0,0,0,146,144,185,147,0,0,0,0,0,0,624
EASTON - CENTER SCHOOL,00880003,0,53,88,97,90,103,0,0,0,0,0,0,0,0,0,0,0,431
EASTON - EASTON JUNIOR HIGH,00880405,0,0,0,0,0,0,0,0,0,307,230,238,0,0,0,0,0,775
EASTON - F L OLMSTED,00880030,0,0,0,0,0,0,164,155,151,0,0,0,0,0,0,0,0,470
EASTON - H H RICHARDSON SCHOOL,00880025,0,0,0,0,0,0,121,115,133,0,0,0,0,0,0,0,0,369
EASTON - MOREAU HALL,00880020,0,0,97,70,81,87,0,0,0,0,0,0,0,0,0,0,0,335
EASTON - OLIVER AMES HIGH,00880505,16,0,0,0,0,0,0,0,0,0,0,0,270,229,211,0,0,726
EASTON - PARKVIEW ELEMENTARY,00880015,0,36,111,138,99,117,0,0,0,0,0,0,0,0,0,0,0,501
EDGARTOWN - EDGARTOWN ELEMENTARY,00890005,0,13,43,54,42,48,41,50,49,47,55,0,0,0,0,0,0,442
ERVING - ERVING ELEMENTARY,00910030,0,30,20,26,11,27,15,19,16,0,0,0,0,0,0,0,0,164
ESSEX - ESSEX ELEMENTARY,00920005,0,0,45,38,41,43,43,38,47,48,44,0,0,0,0,0,0,387
ESSEX AGR TECH - ESSEX AGR & TECH INST,09130705,0,0,0,0,0,0,0,0,0,0,0,108,88,87,57,181,70,591
EVERETT - ADAMS ECC,00930003,0,253,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294
EVERETT - ALBERT PARLIN JR HIGH,00930405,0,0,0,0,0,0,0,0,142,366,357,0,0,0,0,0,0,865
EVERETT - ALBERT W LEWIS,00930040,0,0,0,36,33,39,26,23,0,0,0,0,0,0,0,0,0,157
EVERETT - CENTRE,00930010,0,0,73,82,82,79,75,86,75,0,0,0,0,0,0,0,0,552
EVERETT - DEVENS,00930011,0,0,57,81,62,51,55,65,0,0,0,0,0,0,0,0,0,371
EVERETT - EDWARD EVERETT HALE,00930020,0,0,50,52,39,43,41,42,0,0,0,0,0,0,0,0,0,267
EVERETT - EVERETT HIGH,00930505,0,65,0,0,0,0,0,0,0,0,0,395,326,280,282,0,0,"1,348"
EVERETT - GEORGE G HAMILTON,00930025,50,0,91,82,81,76,61,65,87,0,0,0,0,0,0,0,0,593
EVERETT - LAFAYETTE,00930035,15,0,48,71,54,62,38,68,40,0,0,0,0,0,0,0,0,396
EVERETT - WEBSTER,00930060,0,0,47,51,49,57,50,40,0,0,0,0,0,0,0,0,0,294
FAIRHAVEN - EAST FAIRHAVEN,00940010,0,0,40,51,39,48,49,41,0,0,0,0,0,0,0,0,0,268
FAIRHAVEN - FAIRHAVEN HIGH,00940505,0,0,0,0,0,0,0,0,0,0,0,167,135,103,132,0,0,537
FAIRHAVEN - HASTINGS MIDDLE,00940305,0,0,0,0,0,0,0,0,185,190,207,0,0,0,0,0,0,582
FAIRHAVEN - LEROY WOOD,00940030,0,0,31,38,54,53,47,45,0,0,0,0,0,0,0,0,0,268
FAIRHAVEN - OXFORD,00940015,0,0,39,48,47,41,41,35,0,0,0,0,0,0,0,0,0,251
FAIRHAVEN - ROGERS,00940020,0,0,42,49,48,62,51,50,0,0,0,0,0,0,0,0,0,302
FALL RIVER - A S LETOURNEAU,00950085,7,0,34,51,54,47,35,53,0,0,0,0,0,0,0,0,0,281
FALL RIVER - B M C DURFEE HIGH,00950505,40,0,0,0,0,0,0,0,0,0,0,969,705,570,536,0,0,"2,820"
FALL RIVER - BRAYTON AVENUE,00950015,31,0,22,25,28,27,24,25,0,0,0,0,0,0,0,0,0,182
FALL RIVER - CHARLES V CARROLL,00950020,9,14,45,46,44,49,40,46,0,0,0,0,0,0,0,0,0,293
FALL RIVER - COUGHLIN,00950030,0,0,33,29,27,28,28,30,0,0,0,0,0,0,0,0,0,175
FALL RIVER - DAVOL,00950040,22,0,24,27,24,23,29,29,0,0,0,0,0,0,0,0,0,178
FALL RIVER - EDMOND P TALBOT MIDDLE,00950305,8,0,0,0,0,0,0,0,209,261,249,0,0,0,0,0,0,727
FALL RIVER - FALL RIVER ALT,00950330,0,0,0,0,0,0,0,0,1,6,6,4,2,2,3,0,0,24
FALL RIVER - FOWLER ELEM,00950060,0,0,22,20,23,23,23,23,19,0,0,0,0,0,0,0,0,153
FALL RIVER - FRANK M SILVIA,00950067,21,57,61,68,76,28,43,35,0,0,0,0,0,0,0,0,0,389
FALL RIVER - HARRIET T HEALY,00950070,10,0,41,44,36,28,20,18,0,0,0,0,0,0,0,0,0,197
FALL RIVER - HECTOR L BELISLE,00950010,8,0,24,28,21,25,20,21,25,0,0,0,0,0,0,0,0,172
FALL RIVER - HENRY LORD MIDDLE,00950310,0,0,0,0,0,0,0,0,228,288,294,0,0,0,0,0,0,810
FALL RIVER - HIGHLAND,00950075,0,12,23,21,27,23,27,27,0,0,0,0,0,0,0,0,0,160
FALL RIVER - HUGO A DUBUQUE,00950050,0,0,38,24,26,26,27,30,0,0,0,0,0,0,0,0,0,171
FALL RIVER - JAMES TANSEY,00950140,0,7,39,43,52,50,50,30,0,0,0,0,0,0,0,0,0,271
FALL RIVER - JOHN J DORAN,00950045,0,0,40,44,39,46,39,38,0,0,0,0,0,0,0,0,0,246
FALL RIVER - JOHN J DORAN ANNEX,00950046,0,0,32,27,24,25,21,21,0,0,0,0,0,0,0,0,0,150
FALL RIVER - LAUREL LAKE,00950080,0,0,41,47,54,49,50,46,0,0,0,0,0,0,0,0,0,287
FALL RIVER - LEONTINE LINCOLN,00950090,15,0,32,36,46,53,29,30,0,0,0,0,0,0,0,0,0,241
FALL RIVER - MATTHEW J KUSS MIDDLE,00950320,0,0,0,0,0,0,0,0,174,202,187,0,0,0,0,0,0,563
FALL RIVER - MCCARRICK,00950021,0,0,18,19,20,25,15,14,0,0,0,0,0,0,0,0,0,111
FALL RIVER - MORTON MIDDLE,00950315,0,0,0,0,0,0,0,0,249,247,267,0,0,0,0,0,0,763
FALL RIVER - N B BORDEN,00950012,2,0,18,19,26,46,40,26,0,0,0,0,0,0,0,0,0,177
FALL RIVER - OSBORN STREET,00950100,7,0,29,20,28,28,20,18,16,0,0,0,0,0,0,0,0,166
FALL RIVER - RALPH M SMALL,00950125,0,0,49,53,54,56,53,58,0,0,0,0,0,0,0,0,0,323
FALL RIVER - SAMUEL WATSON,00950145,0,0,39,50,57,58,55,79,0,0,0,0,0,0,0,0,0,338
FALL RIVER - SLADE,00950120,15,0,42,39,38,45,40,35,32,0,0,0,0,0,0,0,0,286
FALL RIVER - SPENCER BORDEN,00950130,0,0,41,38,43,37,38,35,0,0,0,0,0,0,0,0,0,232
FALL RIVER - STONE,00950135,0,29,17,13,16,0,0,0,0,0,0,0,0,0,0,0,0,75
FALL RIVER - SUSAN H WIXON,00950160,0,0,71,60,56,46,49,48,0,0,0,0,0,0,0,0,0,330
FALL RIVER - THE LEARNING CENTER,00950110,0,15,22,20,16,0,0,0,0,0,0,0,0,0,0,0,0,73
FALL RIVER - WESTALL,00950150,0,0,58,44,53,47,43,44,0,0,0,0,0,0,0,0,0,289
FALL RIVER - WILLIAM CONNELL,00950025,11,0,25,23,23,26,28,24,0,0,0,0,0,0,0,0,0,160
FALL RIVER - WILLIAM J WILEY,00950155,8,0,24,27,29,23,27,29,0,0,0,0,0,0,0,0,0,167
FALL RIVER - WILLIAM S GREENE,00950065,0,13,33,25,31,23,25,28,0,0,0,0,0,0,0,0,0,178
FALMOUTH - EAST FALMOUTH ELEM,00960005,0,44,75,96,114,95,94,0,0,0,0,0,0,0,0,0,0,518
FALMOUTH - FALMOUTH HIGH,00960505,2,0,0,0,0,0,0,0,0,0,0,305,345,372,325,0,0,"1,349"
FALMOUTH - LAWRENCE,00960405,6,0,0,0,0,0,0,0,0,367,374,0,0,0,0,0,0,747
FALMOUTH - MORSE POND SCHOOL,00960305,11,0,0,0,0,0,0,421,413,0,0,0,0,0,0,0,0,845
FALMOUTH - MULLEN-HALL,00960020,0,52,81,105,110,104,114,0,0,0,0,0,0,0,0,0,0,566
FALMOUTH - NORTH FALMOUTH ELEM,00960030,11,0,90,94,104,93,108,0,0,0,0,0,0,0,0,0,0,500
FALMOUTH - TEATICKET,00960015,0,27,78,90,101,99,87,0,0,0,0,0,0,0,0,0,0,482
FARMINGTON RIVER REG - FARMINGTON RIVER ELEM,06620020,0,33,17,16,20,21,23,28,24,0,0,0,0,0,0,0,0,182
FITCHBURG - B F BROWN MIDDLE,00970305,0,0,0,0,0,0,0,0,223,216,190,0,0,0,0,0,0,629
FITCHBURG - CROCKER ELEMENTARY,00970016,22,26,18,140,85,111,92,79,0,0,0,0,0,0,0,0,0,573
FITCHBURG - FITCHBURG HIGH,00970505,0,0,0,0,0,0,0,0,0,0,0,357,220,306,207,0,0,"1,090"
FITCHBURG - GOODRICH KDG CTR,00970025,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273
FITCHBURG - MCKAY CAMPUS-FSC,00970030,7,22,56,78,111,106,91,90,0,0,0,0,0,0,0,0,0,561
FITCHBURG - MEMORIAL MIDDLE,00970310,0,0,0,0,0,0,0,0,237,220,238,0,0,0,0,0,0,695
FITCHBURG - REINGOLD,00970043,0,0,0,189,159,176,154,151,0,0,0,0,0,0,0,0,0,829
FITCHBURG - SOUTH FITCHBURG,00970055,0,30,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
FITCHBURG - SOUTH STREET,00970060,29,26,0,163,151,165,147,134,0,0,0,0,0,0,0,0,0,815
FLORIDA - ABBOTT MEMORIAL,00980005,0,0,12,12,13,14,11,13,22,15,13,0,0,0,0,0,0,125
FOXBOROUGH - CHARLES TAYLOR ELEM,00990050,0,0,59,82,83,70,82,0,0,0,0,0,0,0,0,0,0,376
FOXBOROUGH - FOXBOROUGH HIGH,00990505,0,0,0,0,0,0,0,0,0,0,199,188,194,188,149,0,0,918
FOXBOROUGH - JOHN J AHERN,00990405,0,0,0,0,0,0,0,218,252,227,0,0,0,0,0,0,0,697
FOXBOROUGH - MABELLE M BURRELL,00990015,0,0,56,88,48,74,68,0,0,0,0,0,0,0,0,0,0,334
FOXBOROUGH - VINCENT M IGO ELEM,00990020,0,88,84,96,104,95,88,0,0,0,0,0,0,0,0,0,0,555
FRAMINGHAM - BARBIERI ELEM,01000035,63,0,78,103,88,94,94,76,0,0,0,0,0,0,0,0,0,596
FRAMINGHAM - BROPHY,01000006,0,0,72,101,95,81,82,63,0,0,0,0,0,0,0,0,0,494
FRAMINGHAM - CHARLOTTE A DUNNING,01000007,0,0,85,88,84,92,73,69,0,0,0,0,0,0,0,0,0,491
FRAMINGHAM - FRAMINGHAM H S,01000515,0,159,0,0,0,0,0,0,0,0,0,493,441,440,394,0,0,"1,927"
FRAMINGHAM - FULLER MIDDLE,01000305,0,0,0,0,0,0,0,0,290,313,295,0,0,0,0,0,0,898
FRAMINGHAM - HEMENWAY,01000015,0,0,62,70,55,69,69,77,0,0,0,0,0,0,0,0,0,402
FRAMINGHAM - JUNIPER HILL,01000020,0,0,60,49,55,86,69,76,0,0,0,0,0,0,0,0,0,395
FRAMINGHAM - MARY E STAPLETON ELEM,01000045,0,0,62,76,75,73,58,62,0,0,0,0,0,0,0,0,0,406
FRAMINGHAM - MIRIAM F MCCARTHY SCH,01000050,0,0,89,133,101,107,89,90,0,0,0,0,0,0,0,0,0,609
FRAMINGHAM - POTTER ROAD,01000039,0,3,78,87,65,102,79,88,0,0,0,0,0,0,0,0,0,502
FRAMINGHAM - WALSH MIDDLE,01000310,0,0,0,0,0,0,0,0,303,297,262,0,0,0,0,0,0,862
FRAMINGHAM - WOODROW WILSON,01000055,0,0,49,44,47,48,44,37,0,0,0,0,0,0,0,0,0,269
FRANCIS W PARKER CHARTER - FRANCIS W PARKER CS,04780505,0,0,0,0,0,0,0,0,0,72,70,71,43,0,0,0,0,256
FRANKLIN - BRICK,01010002,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
FRANKLIN - DAVIS THAYER,01010035,0,0,35,70,80,59,60,64,0,0,0,0,0,0,0,0,0,368
FRANKLIN - FRANKLIN ECC,01010003,0,57,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
FRANKLIN - FRANKLIN HIGH,01010505,0,0,0,0,0,0,0,0,0,0,0,262,268,228,227,0,0,985
FRANKLIN - HORACE MANN,01010405,0,0,0,0,0,0,0,0,210,222,185,0,0,0,0,0,0,617
FRANKLIN - J F KENNEDY MEMORIAL,01010013,0,0,92,87,95,81,84,83,0,0,0,0,0,0,0,0,0,522
FRANKLIN - JEFFERSON ELEMENTARY,01010010,0,0,105,98,106,91,94,95,0,0,0,0,0,0,0,0,0,589
FRANKLIN - OAK STREET ELEMENTARY,01010030,0,27,127,120,115,95,107,86,0,0,0,0,0,0,0,0,0,677
FRANKLIN - PARMENTER,01010032,0,0,85,82,91,84,81,78,0,0,0,0,0,0,0,0,0,501
FRANKLIN - REMINGTON MIDDLE,01010310,0,0,0,0,0,0,0,0,180,163,160,0,0,0,0,0,0,503
FRANKLIN COUNTY - FRANKLIN COUNTY TECH,08180605,0,0,0,0,0,0,0,0,0,0,0,138,128,117,84,0,0,467
FREETOWN - FREETOWN ELEMENTARY,01020005,3,17,82,90,99,118,98,0,0,0,0,0,0,0,0,0,0,507
FREETOWN-LAKEVILLE - APPONEQUET REG HIGH,06650505,0,0,0,0,0,0,0,0,0,0,0,206,206,182,172,0,0,766
FREETOWN-LAKEVILLE - GEORGE R AUSTIN MIDDLE,06650305,0,0,0,0,0,0,0,240,231,215,257,0,0,0,0,0,0,943
FRONTIER - FRONTIER REG,06700505,0,0,0,0,0,0,0,0,0,126,136,107,123,100,80,0,0,672
GARDNER - ELM STREET SCHOOL,01030001,0,0,0,0,0,0,254,230,0,0,0,0,0,0,0,0,0,484
GARDNER - GARDNER HIGH,01030505,0,0,0,0,0,0,0,0,0,0,0,245,214,178,167,0,0,804
GARDNER - GARDNER MIDDLE SCHOOL,01030405,0,0,0,0,0,0,0,0,253,257,248,0,0,0,0,0,0,758
GARDNER - HELEN MAE SAUTER ELEM,01030015,0,0,0,95,92,95,0,0,0,0,0,0,0,0,0,0,0,282
GARDNER - PROSPECT,01030010,0,0,0,93,84,87,0,0,0,0,0,0,0,0,0,0,0,264
GARDNER - WATERFORD STREET,01030020,0,61,245,83,71,71,0,0,0,0,0,0,0,0,0,0,0,531
GATEWAY - BLANDFORD ELEMENTARY,06720033,0,0,0,9,13,11,7,18,0,0,0,0,0,0,0,0,0,58
GATEWAY - CHESTER ELEMENTARY,06720059,0,28,21,21,22,30,25,0,0,0,0,0,0,0,0,0,0,147
GATEWAY - GATEWAY REG HIGH,06720505,0,0,0,0,0,0,0,0,0,0,0,127,103,107,97,0,0,434
GATEWAY - GATEWAY REG MIDDLE,06720380,0,0,0,0,0,0,0,146,133,157,124,0,0,0,0,0,0,560
GATEWAY - MURRAYFIELD ELEMENTARY,06720143,0,0,42,26,41,35,38,0,0,0,0,0,0,0,0,0,0,182
GATEWAY - RUSSELL ELEMENTARY,06720256,0,26,45,30,30,33,28,0,0,0,0,0,0,0,0,0,0,192
GATEWAY - RUSSELL H CONWELL,06720349,0,0,13,16,17,14,17,0,0,0,0,0,0,0,0,0,0,77
GEORGETOWN - GEORGETOWN MIDDLE/HIGH,01050505,0,0,0,0,0,0,0,0,93,115,86,70,79,73,83,0,0,599
GEORGETOWN - PENN BROOK,01050010,0,0,0,0,110,122,103,110,0,0,0,0,0,0,0,0,0,445
GEORGETOWN - PERLEY ELEMENTARY,01050005,0,108,124,110,0,0,0,0,0,0,0,0,0,0,0,0,0,342
GILL-MONTAGUE - GILL ELEM,06740005,0,0,19,23,20,17,17,18,24,0,0,0,0,0,0,0,0,138
GILL-MONTAGUE - GREAT FALLS MIDDLE,06740310,0,0,0,0,0,0,0,0,0,165,159,0,0,0,0,0,0,324
GILL-MONTAGUE - HILLCREST,06740015,0,24,62,75,73,0,0,0,0,0,0,0,0,0,0,0,0,234
GILL-MONTAGUE - MONTAGUE CENTER,06740020,13,0,35,31,35,18,0,0,0,0,0,0,0,0,0,0,0,132
GILL-MONTAGUE - SHEFFIELD ELEMENTARY,06740050,0,0,0,0,0,70,114,99,100,0,0,0,0,0,0,0,0,383
GILL-MONTAGUE - TURNERS FALL HIGH,06740505,0,0,0,0,0,0,0,0,0,0,0,115,110,96,103,0,0,424
GLOUCESTER - BEEMAN MEMORIAL,01070010,0,0,0,0,62,68,48,68,0,0,0,0,0,0,0,0,0,246
GLOUCESTER - EAST GLOUCESTER ELEM,01070020,0,0,34,38,40,45,36,49,0,0,0,0,0,0,0,0,0,242
GLOUCESTER - GLOUCESTER ALT HIGH,01070510,0,0,0,0,0,0,0,0,0,0,0,5,10,9,5,0,0,29
GLOUCESTER - GLOUCESTER HIGH,01070505,0,0,0,0,0,0,0,0,0,0,0,287,288,210,223,0,0,"1,008"
GLOUCESTER - MILTON L FULLER ELEM,01070025,42,81,87,116,99,101,96,107,0,0,0,0,0,0,0,0,0,729
GLOUCESTER - PLUM COVE SCHOOL,01070042,0,0,57,62,0,0,0,0,0,0,0,0,0,0,0,0,0,119
GLOUCESTER - RALPH B O'MALEY MIDDLE,01070305,0,0,0,0,0,0,0,0,328,365,323,0,0,0,0,0,0,"1,016"
GLOUCESTER - VETERANS MEMORIAL,01070045,9,0,42,46,36,42,29,27,0,0,0,0,0,0,0,0,0,231
GLOUCESTER - WEST PARISH,01070050,0,0,68,69,68,78,58,73,0,0,0,0,0,0,0,0,0,414
GRAFTON - GRAFTON INTERMEDIATE,01100200,0,0,0,0,0,0,141,155,0,0,0,0,0,0,0,0,0,296
GRAFTON - GRAFTON MEMORIAL SENIOR,01100505,0,0,0,0,0,0,0,0,0,3,0,139,105,102,95,0,0,444
