SCHOOL,ORG CODE,UG,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,13,14,TOTAL
Abby Kelley Foster Regional Charter - Abby Kelley Foster Regional Charter School,04450105,0,0,114,86,89,91,91,91,84,81,70,0,0,0,0,0,0,797
Abington - Abington ECC,00010003,0,35,183,190,193,0,0,0,0,0,0,0,0,0,0,0,0,601
Abington - Abington High,00010505,0,0,0,0,0,0,0,1,0,0,0,155,143,128,129,2,0,558
Abington - Center,00010005,0,0,0,0,0,49,51,52,49,0,0,0,0,0,0,0,0,201
Abington - Frolio Jr Hs,00010405,0,0,0,0,0,0,0,0,0,184,176,0,0,0,0,0,0,360
Abington - North,00010010,0,0,0,0,0,49,50,41,51,0,0,0,0,0,0,0,0,191
Abington - Woodsdale,00010015,0,0,0,0,0,84,102,101,102,0,0,0,0,0,0,0,0,389
Academy of Strategic Learning HMCS - Academy of Strategic Learning HMCS School,04150505,0,0,0,0,0,0,0,0,0,2,3,9,11,0,0,0,0,25
Academy Of the Pacific Rim Charter - Academy Of the Pacific Rim Charter School,04120530,0,0,0,0,0,0,0,0,83,83,42,43,28,11,0,0,0,290
Acton - Douglas,00020020,0,0,67,67,69,73,72,79,79,0,0,0,0,0,0,0,0,506
Acton - Gates,00020025,0,0,66,68,68,75,73,78,77,0,0,0,0,0,0,0,0,505
Acton - Luther Conant,00020030,0,0,65,65,70,72,74,77,80,0,0,0,0,0,0,0,0,503
Acton - McCarthy-Towne,00020015,0,0,64,65,81,73,67,78,78,0,0,0,0,0,0,0,0,506
Acton - Merriam,00020010,0,27,76,80,63,67,49,52,53,0,0,0,0,0,0,0,0,467
Acton-Boxborough - Acton-Boxborough Reg High,06000505,0,0,0,0,0,0,0,0,0,0,0,398,410,352,351,0,0,"1,511"
Acton-Boxborough - Raymond J Grey JH,06000405,0,0,0,0,0,0,0,0,0,427,441,0,0,0,0,0,0,868
Acushnet - Acushnet Elementary Sch,00030025,0,29,94,94,103,118,119,131,0,0,0,0,0,0,0,0,0,688
Acushnet - Albert F Ford Middle Sch,00030305,0,0,0,0,0,0,0,0,140,137,141,0,0,0,0,0,0,418
Adams-Cheshire - Adams Middle,06030305,0,0,0,0,0,0,0,0,113,175,136,0,0,0,0,0,0,424
Adams-Cheshire - Cheshire Elementary,06030004,0,44,42,40,35,43,41,50,39,0,0,0,0,0,0,0,0,334
Adams-Cheshire - Hoosac Valley High,06030505,0,0,0,0,0,0,0,0,0,0,0,137,141,133,134,0,0,545
Adams-Cheshire - Plunkett Elementary,06030020,0,0,99,89,104,101,100,111,0,0,0,0,0,0,0,0,0,604
Agawam - Agawam ECC,00050003,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
Agawam - Agawam High,00050505,0,0,0,0,0,0,0,0,0,0,0,299,295,296,301,0,0,"1,191"
Agawam - Agawam Junior High,00050405,0,0,0,0,0,0,0,0,0,353,324,0,0,0,0,0,0,677
Agawam - Agawam Middle School,00050303,0,0,0,0,0,0,0,353,349,0,0,0,0,0,0,0,0,702
Agawam - Benjamin J Phelps,00050020,0,0,76,92,80,80,80,0,0,0,0,0,0,0,0,0,0,408
Agawam - Clifford M Granger,00050010,0,0,98,103,80,89,87,0,0,0,0,0,0,0,0,0,0,457
Agawam - James Clark School,00050030,0,0,69,75,80,82,95,0,0,0,0,0,0,0,0,0,0,401
Agawam - Robinson Park,00050025,0,0,65,62,76,68,75,0,0,0,0,0,0,0,0,0,0,346
Amesbury - Amesbury Elementary,00070005,0,29,100,92,96,116,108,0,0,0,0,0,0,0,0,0,0,541
Amesbury - Amesbury High,00070505,0,0,0,0,0,0,0,0,0,0,0,259,217,181,182,0,0,839
Amesbury - Amesbury Middle,00070013,0,0,0,0,0,0,0,205,245,196,260,0,0,0,0,0,0,906
Amesbury - Charles C Cashman El,00070010,0,35,98,104,101,96,106,0,0,0,0,0,0,0,0,0,0,540
Amherst - Crocker Farm Elementary,00080009,0,0,41,37,40,41,43,45,56,0,0,0,0,0,0,0,0,303
Amherst - Fort River Elementary,00080020,0,66,58,74,70,62,77,76,81,0,0,0,0,0,0,0,0,564
Amherst - Marks Meadow Laboratory,00080030,0,0,22,24,22,36,30,25,25,0,0,0,0,0,0,0,0,184
Amherst - Wildwood Elementary,00080050,0,0,68,62,65,77,60,92,68,0,0,0,0,0,0,0,0,492
Amherst-Pelham - Amherst Regional High,06050505,0,0,0,0,0,0,0,0,0,0,0,361,342,340,363,0,0,"1,406"
Amherst-Pelham - Amherst Regional MS,06050405,0,0,0,0,0,0,0,0,0,344,317,0,0,0,0,0,0,661
Andover - Andover High,00090505,0,0,0,0,0,0,0,0,0,0,0,421,407,383,397,0,0,"1,608"
Andover - Andover West Middle,00090310,0,0,0,0,0,0,0,0,230,239,247,0,0,0,0,0,0,716
Andover - Bancroft Elementary,00090003,0,0,64,85,78,119,112,111,0,0,0,0,0,0,0,0,0,569
Andover - Doherty Middle,00090305,0,0,0,0,0,0,0,0,267,275,250,0,0,0,0,0,0,792
Andover - Henry C Sanborn Elem,00090010,0,0,74,80,85,87,87,84,0,0,0,0,0,0,0,0,0,497
Andover - High Plain Elementary,00090004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover - Shawsheen School,00090005,0,35,100,88,67,0,0,0,0,0,0,0,0,0,0,0,0,290
Andover - South Elementary,00090020,0,0,83,94,104,111,109,112,0,0,0,0,0,0,0,0,0,613
Andover - West Elementary,00090025,0,0,62,111,93,161,160,175,0,0,0,0,0,0,0,0,0,762
Andover - Wood Hill Middle School,00090350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arlington - Arlington High,00100505,0,0,0,0,0,0,0,0,0,0,0,289,291,269,256,0,0,"1,105"
Arlington - Brackett,00100010,0,0,61,70,47,51,46,49,0,0,0,0,0,0,0,0,0,324
Arlington - Cyrus E Dallin,00100025,0,0,69,69,61,66,51,61,0,0,0,0,0,0,0,0,0,377
Arlington - Hardy,00100030,0,0,55,42,46,54,35,38,0,0,0,0,0,0,0,0,0,270
Arlington - John A Bishop,00100005,0,0,56,70,56,62,55,58,0,0,0,0,0,0,0,0,0,357
Arlington - M Norcross Stratton,00100055,0,0,46,55,53,46,32,43,0,0,0,0,0,0,0,0,0,275
Arlington - Menotomy Preschool,00100038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arlington - Ottoson Middle,00100410,0,0,0,0,0,0,0,0,347,324,332,0,0,0,0,0,0,"1,003"
Arlington - Peirce,00100045,0,0,39,37,31,38,39,35,0,0,0,0,0,0,0,0,0,219
Arlington - Thompson,00100050,0,0,57,64,50,55,53,44,0,0,0,0,0,0,0,0,0,323
Ashburnham-Westminster - Briggs Elem,06100025,0,19,78,77,82,76,84,96,0,0,0,0,0,0,0,0,0,512
Ashburnham-Westminster - Meetinghouse School,06100010,0,14,73,100,104,1,0,0,0,0,0,0,0,0,0,0,0,292
Ashburnham-Westminster - Oakmont Regional H S,06100505,0,0,0,0,0,0,0,0,0,0,0,181,190,186,169,1,2,729
Ashburnham-Westminster - Overlook Middle School,06100305,0,0,0,0,0,0,0,0,219,200,202,0,0,0,0,0,0,621
Ashburnham-Westminster - Westminster Elem,06100005,0,0,0,0,1,94,102,108,0,0,0,0,0,0,0,0,0,305
Ashland - Ashland High,00140505,0,0,0,0,0,0,0,0,0,0,0,151,150,144,149,0,0,594
Ashland - Ashland Middle,00140405,0,0,0,0,0,0,0,0,0,188,197,0,0,0,0,0,0,385
Ashland - David Mindess,00140015,0,0,0,0,0,1,204,193,194,0,0,0,0,0,0,0,0,592
Ashland - Henry E Warren Elem,00140010,0,0,0,217,203,198,0,0,0,0,0,0,0,0,0,0,0,618
Ashland - William Pittaway Elem,00140005,0,128,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341
Assabet Valley - Assabet Valley Voc H S,08010605,0,0,0,0,0,0,0,0,0,0,0,239,215,221,201,0,0,876
Athol-Royalston - Athol High,06150505,0,0,0,0,0,0,0,0,0,0,0,169,157,148,137,0,0,611
Athol-Royalston - Athol-Royalston Middle School,06150305,0,0,0,0,0,0,0,0,192,203,199,0,0,0,0,0,0,594
Athol-Royalston - Ellen Bigelow,06150005,0,0,39,36,29,36,0,0,0,0,0,0,0,0,0,0,0,140
Athol-Royalston - Pleasant St,06150016,0,0,34,35,43,44,43,41,0,0,0,0,0,0,0,0,0,240
Athol-Royalston - Riverbend,06150020,0,0,0,0,0,4,89,94,0,0,0,0,0,0,0,0,0,187
Athol-Royalston - Royalston Community Sch,06150050,0,0,17,20,15,15,18,18,24,0,0,0,0,0,0,0,0,127
Athol-Royalston - Sanders Street,06150025,0,0,34,32,36,37,0,0,0,0,0,0,0,0,0,0,0,139
Athol-Royalston - Silver Lake,06150030,0,0,27,29,36,36,0,0,0,0,0,0,0,0,0,0,0,128
Athol-Royalston - The Learning Center,06150060,0,32,0,0,4,2,3,2,4,5,3,5,5,1,0,0,0,66
Atlantis Charter - Atlantis Charter School,04910550,0,0,84,66,69,69,69,69,68,66,63,0,0,0,0,0,0,623
Attleboro - A. Irvin Studley Elementary School,00160001,0,0,0,103,99,96,95,0,0,0,0,0,0,0,0,0,0,393
Attleboro - Attleboro High,00160505,0,0,0,0,0,0,0,0,0,0,0,562,309,346,279,0,0,"1,496"
Attleboro - Attleboro Voc Tech High,00160605,0,0,0,0,0,0,0,0,0,0,0,29,151,131,78,0,0,389
Attleboro - Cyril K. Brennan Middle School,00160315,0,0,0,0,0,0,0,176,221,192,185,0,0,0,0,0,0,774
Attleboro - Early Learning Center,00160008,0,145,460,0,0,0,0,0,0,0,0,0,0,0,0,48,0,653
Attleboro - Hill-Roberts Elementary School,00160045,0,0,0,107,93,105,101,0,0,0,0,0,0,0,0,0,0,406
Attleboro - Hyman Fine Elementary School,00160040,0,0,0,116,102,103,113,0,0,0,0,0,0,0,0,0,0,434
Attleboro - Peter Thacher Elementary School,00160050,0,11,8,113,103,120,109,0,0,0,0,0,0,0,0,0,0,464
Attleboro - Robert J. Coelho Middle School,00160305,0,0,0,0,0,0,0,150,173,160,160,0,0,0,0,0,0,643
Attleboro - Thomas E. Willett School,00160035,0,0,1,121,90,106,102,0,0,1,0,0,0,0,0,0,0,421
Attleboro - Wamsutta Middle School,00160320,0,0,0,0,0,0,0,168,203,176,201,0,0,0,0,0,0,748
Auburn - Auburn Middle,00170305,0,0,0,0,0,0,0,0,200,211,192,0,0,0,0,0,0,603
Auburn - Auburn Senior High,00170505,0,0,0,0,0,0,0,0,0,0,0,168,158,160,155,0,0,641
Auburn - Bryn Mawr,00170010,0,0,93,92,100,0,0,0,0,0,0,0,0,0,0,0,0,285
Auburn - Julia Bancroft,00170005,0,0,0,0,0,92,96,94,0,0,0,0,0,0,0,0,0,282
Auburn - Mary D Stone,00170025,0,0,83,102,94,0,0,0,0,0,0,0,0,0,0,0,0,279
Auburn - Pakachoag,00170015,0,0,0,0,0,90,112,106,0,0,0,0,0,0,0,0,0,308
Avon - Avon Middle High School,00180510,0,0,0,0,0,0,0,58,61,63,66,56,57,45,50,0,0,456
Avon - Ralph D Butler,00180010,0,15,53,49,58,56,54,0,0,0,0,0,0,0,0,0,0,285
Ayer - Ayer High,00190510,0,0,0,0,0,0,0,0,0,0,1,113,90,86,88,0,0,378
Ayer - Ayer Middle,00190305,0,0,0,0,0,0,0,100,95,93,83,0,0,0,0,0,0,371
Ayer - Page-Hilltop,00190025,0,87,110,126,123,110,106,0,0,0,0,0,0,0,0,0,0,662
Barnstable - Barnstable High,00200505,0,0,0,0,0,0,0,0,0,0,0,590,496,438,426,0,0,"1,950"
Barnstable - Centerville Elementary,00200010,0,0,67,90,82,71,85,0,0,0,0,0,0,0,0,0,0,395
Barnstable - Cotuit Elem,00200015,0,0,0,0,34,46,63,0,0,0,0,0,0,0,0,0,0,143
Barnstable - Hyannis Elementary,00200020,0,0,58,84,90,66,61,0,0,0,0,0,0,0,0,0,0,359
Barnstable - Hyannis West Elementary,00200025,0,0,23,62,65,61,70,1,0,0,1,0,0,0,0,0,0,283
Barnstable - Marstons Mills East,00200032,0,63,69,71,64,68,90,0,0,0,0,0,0,0,0,0,0,425
Barnstable - Marstons Mills Elem,00200030,0,0,57,54,39,0,0,0,0,0,0,0,0,0,0,0,0,150
Barnstable - Middle Sch/Marston's Mill,00200310,0,0,0,0,0,0,0,0,289,282,234,0,0,0,0,0,0,805
Barnstable - Middle School/Hyannis,00200305,0,0,0,0,0,0,0,0,293,292,308,1,0,0,0,0,0,894
Barnstable - Osterville Bay Elementary,00200040,0,0,0,0,0,77,102,0,0,0,0,0,0,0,0,0,0,179
Barnstable - Osterville Elementary,00200035,0,0,80,92,98,0,0,0,0,0,0,0,0,0,0,0,0,270
Barnstable - West Barnstable Elem,00200005,0,0,42,62,53,64,62,0,0,0,0,0,0,0,0,0,0,283
Barnstable HMCS - Barnstable HMCS School,04230010,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,502
Bedford - Bedford High,00230505,0,0,0,0,0,0,0,0,0,0,0,200,180,161,147,0,0,688
Bedford - John Glenn Middle,00230305,0,0,0,0,0,0,0,0,165,160,171,1,0,0,0,0,0,497
Bedford - Lt Elezer Davis,00230010,0,0,143,186,164,0,0,0,0,0,0,0,0,0,0,0,0,493
Bedford - Lt Job Lane School,00230012,0,0,0,0,0,176,157,175,0,0,0,0,0,0,0,0,0,508
Belchertown - Belchertown High,00240505,0,0,0,0,0,0,0,0,0,0,3,25,20,131,120,0,0,299
Belchertown - Berkshire Avenue School,00240002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Belchertown - Chestnut Hill Community,00240004,0,0,0,0,0,0,0,0,24,186,8,163,128,0,0,0,0,509
Belchertown - Cold Spring,00240005,0,0,191,194,179,0,0,0,0,0,0,0,0,0,0,0,0,564
Belchertown - Swift River Elem,00240018,0,40,0,0,0,217,196,369,190,0,0,0,0,0,0,0,0,"1,012"
Belchertown - Tadgell Hall,00240020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellingham - Bellingham ECC,00250003,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Bellingham - Bellingham High School,00250505,0,0,0,0,0,0,0,0,0,234,224,201,199,165,165,0,0,"1,188"
Bellingham - Bellingham Memorial Middle School,00250315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellingham - Clara Macy Elementary,00250009,0,0,69,69,48,50,59,53,58,0,0,0,0,0,0,0,0,406
Bellingham - Primavera Jr/Sr H S,00250510,0,0,0,0,0,0,0,0,0,3,10,14,11,11,4,0,0,53
Bellingham - South Elem,00250020,0,0,65,67,81,92,77,91,83,0,0,0,0,0,0,0,0,556
Bellingham - Stall Brook,00250025,0,0,65,63,87,72,88,57,78,0,0,0,0,0,0,0,0,510
Belmont - Belmont High,00260505,0,0,0,0,0,0,0,0,0,0,0,299,246,219,260,0,0,"1,024"
Belmont - Daniel Butler,00260015,0,0,45,51,50,53,51,0,0,0,0,0,0,0,0,0,0,250
Belmont - Mary Lee Burbank,00260010,0,0,57,53,58,50,55,0,0,0,0,0,0,0,0,0,0,273
Belmont - Roger E Wellington,00260035,0,0,99,81,80,107,85,0,0,0,0,0,0,0,0,0,0,452
Belmont - Winn Brook,00260005,0,44,78,68,69,83,94,0,0,0,0,0,0,0,0,0,0,436
Belmont - Winthrop L Chenery Middle,00260305,0,0,0,0,0,0,0,278,308,284,269,0,0,0,0,0,0,"1,139"
Benjamin Banneker Charter - Benjamin Banneker Charter School,04200205,0,0,41,41,40,38,41,36,39,37,32,0,0,0,0,0,0,345
Benjamin Franklin Classical Charter - Benjamin Franklin Classical Charter School,04470205,0,0,40,42,45,46,46,46,33,40,36,0,0,0,0,0,0,374
Berkley - Berkley Community School,00270010,0,98,71,98,91,95,119,114,84,107,97,0,0,0,0,0,0,974
Berkley - Berkley Middle School,00270305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berkshire Hills - Housatonic Grammar,06180015,0,0,19,21,24,25,0,0,0,0,0,0,0,0,0,0,0,89
Berkshire Hills - Monument Mt Reg High,06180505,0,0,0,0,0,0,0,0,0,0,0,147,158,178,166,6,0,655
Berkshire Hills - Searles Middle,06180305,0,0,0,0,0,0,0,0,109,120,111,0,4,0,0,0,0,344
Berkshire Hills - Stockbridge Plain,06180030,0,9,20,15,17,17,105,95,0,0,0,0,0,0,0,0,0,278
Berkshire Hills - Village,06180025,0,0,18,13,14,12,0,0,0,0,0,0,0,0,0,0,0,57
Berkshire Hills - William Cullen Bryant,06180005,0,0,28,27,25,33,0,0,0,0,0,0,0,0,0,0,0,113
Berlin - Berlin Memorial,00280005,0,0,33,36,36,34,29,43,30,0,0,0,0,0,0,0,0,241
Berlin-Boylston - Tahanto Reg High,06200505,0,0,0,0,0,0,0,0,0,81,87,56,68,68,67,0,0,427
Beverly - Abraham Edwards,00300020,0,0,81,21,30,21,23,34,0,0,0,0,0,0,0,0,0,210
Beverly - Ayers/Ryal Side Sch,00300055,0,0,49,79,79,74,85,78,0,0,0,0,0,0,0,0,0,444
Beverly - Beverly High,00300505,0,0,0,0,0,0,0,0,0,0,0,319,361,307,309,0,0,"1,296"
Beverly - Briscoe Middle,00300305,0,0,0,0,0,0,0,0,200,198,197,0,0,0,0,0,0,595
Beverly - Centerville Elementary,00300010,0,0,26,58,54,47,55,58,0,0,0,0,0,0,0,0,0,298
Beverly - Cove Elementary,00300015,0,0,59,72,61,55,67,56,0,0,0,0,0,0,0,0,0,370
Beverly - Hannah Elementary,00300033,0,0,44,74,57,67,63,57,0,0,0,0,0,0,0,0,0,362
Beverly - McKeown Elementary,00300037,0,0,38,49,39,43,48,49,0,0,0,0,0,0,0,0,0,266
Beverly - Memorial Middle,00300310,0,0,0,0,0,0,0,0,180,179,162,0,0,0,0,0,0,521
Beverly - North Beverly Elementary,00300040,0,0,32,42,43,33,39,34,0,0,0,0,0,0,0,0,0,223
Billerica - Billerica Memorial High School,00310505,0,97,0,0,0,0,0,0,0,0,0,394,400,367,306,0,0,"1,564"
Billerica - Eugene C Vining,00310030,0,0,53,51,61,60,59,48,0,0,0,0,0,0,0,0,0,332
Billerica - Frederick J Dutile,00310007,0,0,76,107,91,81,92,82,0,0,0,0,0,0,0,0,0,529
Billerica - Hajjar Elementary,00310026,0,0,80,99,127,117,111,117,0,0,0,0,0,0,0,0,0,651
Billerica - John F Kennedy,00310012,0,0,82,85,107,83,84,74,0,0,0,0,0,0,0,0,0,515
Billerica - Locke Middle,00310310,0,0,0,0,0,0,0,0,254,228,237,1,0,0,0,0,0,720
Billerica - Marshall Middle School,00310305,0,0,0,0,0,0,0,0,312,291,332,0,0,0,0,0,0,935
Billerica - Parker,00310015,0,0,69,79,79,63,101,69,0,0,0,0,0,0,0,0,0,460
Billerica - Thomas Ditson,00310005,0,0,102,148,123,114,119,100,0,0,0,0,0,0,0,0,0,706
Blackstone Valley Reg - Blackstone Valley,08050605,0,0,0,0,0,0,0,0,0,0,0,223,221,211,195,0,0,850
Blackstone-Millville - A F Maloney,06220015,0,0,0,0,4,0,126,152,140,0,0,0,0,0,0,0,0,422
Blackstone-Millville - Blackstone Millville RHS,06220505,0,0,0,0,0,0,0,0,0,0,0,173,150,153,105,0,0,581
Blackstone-Millville - Frederick W. Hartnett Middle School,06220405,0,0,0,0,0,0,0,0,0,187,176,0,0,0,0,0,0,363
Blackstone-Millville - John F Kennedy Elem,06220008,0,0,114,145,118,121,3,0,4,0,0,0,0,0,0,0,0,505
Blackstone-Millville - Millville Elem,06220010,0,76,59,55,51,46,56,57,61,0,0,0,0,0,0,0,0,461
Blue Hills Voc - Blue Hills Reg Voc Tech,08060605,0,0,0,0,0,0,0,0,0,0,0,208,210,212,176,7,0,813
Boston - Academy of Public Service,00350502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Agassiz,00350007,0,53,87,113,119,132,130,100,0,0,0,0,0,0,0,0,0,734
Boston - Alexander Hamilton,00350011,0,0,30,31,32,52,37,42,0,0,1,0,0,0,0,0,0,225
Boston - Another Course To College,00350541,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,92
Boston - Beethoven,00350021,0,1,46,53,47,54,50,35,0,0,0,0,0,0,0,0,0,286
Boston - Blackstone,00350390,0,65,80,128,116,149,108,137,1,0,0,0,0,0,0,0,0,784
Boston - Blue Hill Ave ECC,00350010,0,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,198
Boston - Boston Adult Academy,00350548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Boston Arts Academy,00350546,0,0,0,0,0,0,0,0,0,0,0,117,95,96,74,0,0,382
Boston - Boston Community Leadership Academy,00350558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Boston High School,00350650,0,0,0,0,0,0,0,0,0,0,0,221,169,135,113,0,0,638
Boston - Boston International  High School,00350507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Boston Latin,00350560,0,0,0,0,0,0,0,0,0,408,385,489,375,357,357,0,0,"2,371"
Boston - Boston Latin Academy,00350545,0,0,0,0,0,0,0,0,0,277,299,296,281,248,217,0,0,"1,618"
Boston - Boston Middle School Academy,00350413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Brighton High,00350505,0,0,0,0,0,0,0,0,0,0,0,436,239,242,251,0,0,"1,168"
Boston - Carter Develop Day Care,00350036,0,0,0,0,0,0,0,0,0,0,0,2,6,3,12,0,0,23
Boston - Charles H Taylor,00350054,0,9,67,111,113,112,98,109,0,0,0,0,0,0,0,0,0,619
Boston - Charles Sumner,00350052,0,6,58,87,103,96,104,95,1,0,0,0,0,0,0,0,0,550
Boston - Charlestown High,00350515,0,0,0,0,0,0,0,0,0,0,0,389,313,278,290,0,0,"1,270"
Boston - Clarence R Edwards Middle,00350430,0,0,0,0,0,0,0,0,181,173,140,0,0,0,0,0,0,494
Boston - Community Academy,00350518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Curtis Guild,00350062,0,4,48,50,38,29,21,23,0,0,0,0,0,0,0,0,0,213
Boston - Dante Alighieri,00350066,0,0,22,21,22,24,22,23,0,0,0,0,0,0,0,0,0,134
Boston - David A Ellis,00350072,0,4,56,64,68,71,79,46,0,0,0,0,0,0,0,0,0,388
Boston - Dearborn,00350074,0,0,0,0,0,0,0,0,171,157,139,0,0,0,0,0,0,467
Boston - Dennis C Haley,00350077,0,1,48,55,52,56,47,43,0,0,0,0,0,0,0,0,0,302
Boston - Donald Mckay,00350080,0,3,72,85,92,124,88,88,50,36,37,0,0,0,0,0,0,675
Boston - Dorchester High,00350520,0,0,0,0,0,0,0,0,0,0,0,347,218,197,196,0,0,958
Boston - East Boston ECC,00350009,0,68,74,66,0,0,0,0,0,0,0,0,0,0,0,0,0,208
Boston - East Boston High,00350530,0,0,0,0,0,0,0,0,0,0,0,619,306,215,244,0,0,"1,384"
Boston - Economics and Business Academy,00350524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Edward Everett,00350088,0,15,46,52,45,52,54,56,0,0,0,0,0,0,0,0,0,320
Boston - Egleston Comm High School,00350543,0,0,0,0,0,0,0,0,0,0,0,6,22,26,9,0,0,63
Boston - ELC - East Zone,00350005,0,49,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0,154
Boston - ELC - North Zone,00350003,0,45,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,84
Boston - ELC - West Zone,00350006,0,33,39,34,0,0,0,0,0,0,0,0,0,0,0,0,0,106
Boston - Elihu Greenwood,00350094,0,2,47,64,74,86,85,89,1,0,0,0,0,0,0,0,0,448
Boston - Eliot Elementary,00350096,0,1,26,35,29,36,28,33,0,0,0,0,0,0,0,0,0,188
Boston - Ellis Mendell,00350100,0,4,43,25,24,55,50,33,0,0,0,0,0,0,0,0,0,234
Boston - Emily A Fifield,00350102,0,0,46,66,58,67,46,46,0,0,0,0,0,0,0,0,0,329
Boston - Excel High School,00350522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Expulsion Alt School,00350580,0,0,0,0,0,0,0,0,0,0,0,1,5,10,10,0,0,26
Boston - Farragut,00350108,0,2,22,44,40,47,53,52,1,0,0,0,0,0,0,0,0,261
Boston - Fenway High School,00350540,0,0,0,0,0,0,0,0,0,0,0,80,61,69,59,0,0,269
Boston - Frank V Thompson Middle,00350114,0,0,0,0,0,0,0,0,176,162,137,0,0,0,0,0,0,475
Boston - Franklin D Roosevelt,00350116,0,3,46,42,47,54,52,50,0,1,0,0,0,0,0,0,0,295
Boston - George H Conley,00350122,0,33,30,28,27,35,34,32,0,0,0,0,0,0,0,0,0,219
Boston - Grover Cleveland,00350415,0,0,0,0,0,0,0,0,278,256,222,0,0,0,0,0,0,756
Boston - Harbor School,00350426,0,0,0,0,0,0,0,0,119,76,71,0,0,0,0,0,0,266
Boston - Harriet A Baldwin,00350129,0,0,28,32,35,48,24,33,1,0,0,0,0,0,0,0,0,201
Boston - Harvard-Kent,00350200,0,14,63,74,73,87,90,73,0,0,0,0,0,0,0,0,0,474
Boston - Henry Grew,00350135,0,2,48,44,46,42,48,53,1,0,0,0,0,0,0,0,0,284
Boston - Henry L Higginson,00350137,0,20,28,28,24,19,21,21,0,0,0,0,0,0,0,0,0,161
Boston - Horace Mann,00350750,0,12,1,16,12,10,18,15,8,9,7,8,9,0,6,0,0,131
Boston - Hugh Roe O'Donnell,00350141,0,0,45,45,46,43,47,30,0,0,0,0,0,0,0,0,0,256
Boston - Hyde Park High School,00350550,0,0,0,0,0,0,0,0,0,0,0,444,251,209,257,0,0,"1,161"
Boston - Jackson Mann,00350013,0,1,51,109,91,152,81,84,0,0,0,0,0,0,0,0,0,569
Boston - James A Garfield Elem,00350152,0,0,22,64,45,56,42,47,1,0,0,0,0,0,0,0,0,277
Boston - James Condon Elem,00350146,0,67,100,103,95,112,130,124,2,1,0,0,0,0,0,0,0,734
Boston - James J Chittick,00350154,0,0,24,49,71,78,58,56,0,1,0,0,0,0,0,0,0,337
Boston - James M Curley,00350384,0,0,46,47,47,48,42,44,0,0,1,0,1,0,0,0,0,276
Boston - James Otis,00350156,0,2,66,69,60,73,59,60,0,0,0,0,0,0,0,0,0,389
Boston - James P Timilty Middle,00350485,0,0,0,0,0,0,0,0,251,209,173,0,0,0,0,0,0,633
Boston - James W Hennigan,00350153,0,4,30,79,83,101,150,146,0,0,0,0,0,0,0,0,0,593
Boston - Jeremiah E Burke High,00350525,0,0,0,0,0,0,0,0,0,0,0,270,177,166,159,0,0,772
Boston - John D Philbrick,00350172,0,3,27,26,22,26,18,18,0,0,0,0,0,0,0,0,0,140
Boston - John F Kennedy,00350166,0,2,65,75,71,78,80,88,1,0,0,0,0,0,0,0,0,460
Boston - John Marshall,00350178,0,4,88,136,146,137,126,128,0,0,0,0,0,0,0,0,0,765
Boston - John P Holland,00350167,0,23,113,123,123,141,135,158,0,0,0,0,0,0,0,0,0,816
Boston - John W McCormack,00350179,0,0,0,0,0,0,0,0,300,234,211,0,0,0,0,0,0,745
Boston - John Winthrop,00350180,0,23,47,44,57,55,53,42,0,0,0,0,0,0,0,0,0,321
Boston - Joseph J Hurley,00350182,0,1,44,65,59,58,57,46,0,0,0,0,0,0,0,0,0,330
Boston - Joseph Lee,00350183,0,36,53,101,134,106,101,130,0,0,0,0,0,0,0,0,0,661
Boston - Joseph P Manning,00350184,0,0,24,27,30,33,28,32,0,0,0,0,0,0,0,0,0,174
Boston - Joseph P Tynan,00350181,0,9,49,75,93,80,68,80,2,1,0,0,0,0,0,0,0,457
