"name","org.code","year","students","grade","maxgrade","address","latitude","longitude","zip","boston","charter","charter.alt","boston2","mingrade"
"Boston - William Ellery Channing",350360,"1999","56",3,5,"35 Sunnyside Street, Hyde Park, MA 02136",42.251552,-71.133338,2136,TRUE,FALSE,FALSE,TRUE,0
"Boston - William H Ohrenberger",350258,"1999","112",3,5,"175 West  Boundary Road, West Roxbury, MA 02132",42.26125717,-71.14873505,2132,TRUE,FALSE,FALSE,TRUE,0
"Boston - William McKinley",350363,"1999","18",3,12,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE,1
"Boston - William Monroe Trotter",350370,"1999","100",3,5,"135 Humboldt Avenue, Dorchester, MA 02121",42.31533542,-71.08781531,2121,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Winship Elementary",350374,"1999","43",3,5,"54 Dighton Street, Brighton, MA 02135",42.34754004,-71.15443468,2135,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Wm E Endicott",350362,"1999","27",3,5,"2 Mclellan Street
 Dorchester, MA 02121",42.3012516,-71.0856939,2121,TRUE,FALSE,FALSE,TRUE,0
"Boston - Young Achievers",350380,"1999","36",3,5,"20 Outlook Road, Mattapan, MA 02126",42.28198349,-71.09399311,2126,TRUE,FALSE,FALSE,TRUE,-1
"Boston Renaissance Charter - Boston Renaissance Charter School",4810550,"1999","112",3,9,"1415 Hyde Park Ave, Hyde Park, MA 02136",42.25043869,-71.1269455,2136,TRUE,TRUE,FALSE,TRUE,0
"Neighborhood House Charter - Neighborhood House Charter School",4440205,"1999","19",3,7,"21 Queen Street, Dorchester, MA 02122",42.29316711,-71.05335999,2122,TRUE,TRUE,FALSE,FALSE,0
"BOSTON - AGASSIZ",350007,"2000","136",3,5,"20 Child St, Jamaica Plain, MA 02130",42.3073176,-71.1144849,2130,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - ALEXANDER HAMILTON",350011,"2000","37",3,5,"198 Strathmore Rd, Brighton, MA 02135",42.3400691,-71.1545111,2135,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - BEETHOVEN",350021,"2000","32",3,5,"5125 Washington Street, West Roxbury, MA 02132",42.26351929,-71.15582275,2132,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - BLACKSTONE",350390,"2000","138",3,5,"380 Shawmut Avenue, Boston, MA 02118",42.3402746,-71.07350707,2118,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - CHARLES H TAYLOR",350054,"2000","101",3,5,"1060 Morton Street, Mattapan, MA 02126",42.27751091,-71.07775569,2126,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - CHARLES SUMNER",350052,"2000","109",3,5,"15 Basile Street, Roslindale, MA 02131",42.28640747,-71.12687683,2131,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - CURTIS GUILD",350062,"2000","36",3,5,"195 Leyden Street, East Boston, MA 02128",42.38860801,-71.00412302,2128,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - DANTE ALIGHIERI",350066,"2000","28",3,5,"37 Grove Street, East Boston, MA 02128",42.39274599,-71.03190869,2128,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - DAVID A ELLIS",350072,"2000","76",3,5,"302 Walnut Avenue, Roxbury, MA 02119",42.31639624,-71.09320253,2119,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - DENNIS C HALEY",350077,"2000","62",3,5,"570 American Legion Highway, Roslindale, MA 02131",42.286377,-71.107826,2131,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - DONALD MCKAY",350080,"2000","109",3,8,"122 Cottage Street, East Boston, MA 02128",42.39048,-71.027297,2128,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - EDWARD EVERETT",350088,"2000","60",3,5,"71 Pleasant Street, Dorchester, MA 02125",42.31405869,-71.05980903,2125,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - ELIHU GREENWOOD",350094,"2000","89",3,5,"612 Metropolitan Avenue, Hyde Park, MA 02136",42.2653839,-71.1174871,2136,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - ELIOT ELEMENTARY",350096,"2000","38",3,5,"16 Charter Street, Boston, MA 02113",42.3661499,-71.05348206,2113,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - ELLIS MENDELL",350100,"2000","33",3,5,"164 School Street, Roxbury, MA 02119",42.3169155,-71.1013381,2119,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - EMILY A FIFIELD",350102,"2000","82",3,5,"25 Dunbar Ave, Dorchester, MA 02124",42.286794,-71.072708,2124,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - FARRAGUT",350108,"2000","49",3,5,"10 Fenwood Road, Boston, MA 02115",42.3341394,-71.1062231,2115,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - FRANKLIN D ROOSEVELT",350116,"2000","54",3,5,"95 Needham Road, Hyde Park, MA 02136",42.24251747,-71.12335794,2136,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - GEORGE H CONLEY",350122,"2000","34",3,5,"450 Poplar Street, Roslindale, MA 02131",42.2746048,-71.12731934,2131,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - HARRIET A BALDWIN",350129,"2000","46",3,5,"121 Corey Road, Brighton, MA 02135",42.341947,-71.140567,2135,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - HARVARD-KENT",350200,"2000","85",3,5,"50 Bunker Hill Street, Charlestown, MA 02129",42.3767399,-71.05702758,2129,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - HENRY GREW",350135,"2000","55",3,5,"40 Gordon Avenue, Hyde Park, MA 02136",42.256637,-71.126968,2136,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - HENRY L HIGGINSON",350137,"2000","29",3,5,"160 HARRISHOF STREET, Roxbury, MA 2119",42.317677,-71.0915746,2119,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - HORACE MANN",350750,"2000","11",3,12,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - HUGH ROE O'DONNELL",350141,"2000","50",3,5,"33 Trenton Street, East Boston, MA 02128",42.37824664,-71.03807576,2128,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - JACKSON MANN",350013,"2000","116",3,5,"40 Armington Street, Allston, MA 02134",42.351989,-71.137687,2134,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - JAMES A GARFIELD ELEM",350152,"2000","53",3,5,"95 BEECHCROFT STREET, Brighton, MA 2135",42.352183,-71.1607736,2135,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - JAMES CONDON ELEM",350146,"2000","132",3,5,"200 D Street, South Boston, MA 02127",42.33834839,-71.05284882,2127,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - JAMES J CHITTICK",350154,"2000","77",3,5,"154 Ruskindale Road, Mattapan, MA 02126",42.26719379,-71.10501565,2126,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - JAMES M CURLEY",350384,"2000","61",3,5,"493 Centre St, Jamaica Plain, MA 02130",42.318622,-71.113604,2130,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - JAMES OTIS",350156,"2000","72",3,5,"218 Marion Street, East Boston, MA 02128",42.37525558,-71.03387451,2128,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - JAMES W HENNIGAN",350153,"2000","109",3,5,"200 Heath Street, Jamaica Plain, MA 02130",42.32602692,-71.10681915,2130,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - JOHN D PHILBRICK",350172,"2000","29",3,5,"40 Philbrick Street, Roslindale, MA 02131",42.28538513,-71.11769104,2131,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - JOHN F KENNEDY",350166,"2000","95",3,5,"7 Bolster Street, Jamaica Plain, MA 02130",42.32190013,-71.10617235,2130,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - JOHN MARSHALL",350178,"2000","167",3,5,"35 Westville Street, Boston, MA 02124",42.2996393,-71.0708375,2124,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - JOHN P HOLLAND",350167,"2000","185",3,5,"85 Olney Street, Dorchester, MA 02121",42.30607986,-71.07362366,2121,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - JOHN WINTHROP",350180,"2000","38",3,5,"35 Brookford Street, Dorchester, MA 02125",42.31838509,-71.07556365,2125,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - JOSEPH J HURLEY",350182,"2000","63",3,5,"70 Worcester Street, Boston, MA 02118",42.33913198,-71.07775837,2118,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - JOSEPH LEE",350183,"2000","117",3,5,"155 Talbot Avenue, Dorchester, MA 02124",42.29253732,-71.0800463,2124,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - JOSEPH P MANNING",350184,"2000","35",3,5,"130 Louders Lane, Jamaica Plain, MA 02130",42.3054657,-71.13144684,2130,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - JOSEPH P TYNAN",350181,"2000","94",3,5,"650 E.  Fourth Street, South Boston, MA 02127",42.33478747,-71.03828095,2127,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - JOSIAH QUINCY",350286,"2000","140",3,5,"885 Washington Street, Boston, MA 02111",42.34798813,-71.06498718,2111,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - JOYCE KILMER",350190,"2000","52",3,5,"35 Baker Street, West Roxbury, MA 02132",42.27159262,-71.16305999,2132,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - LUCY STONE",350211,"2000","36",3,5,"22 Regina Rd, Dorchester, MA 02124",42.295497,-71.071087,2124,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - LYNDON",350262,"2000","71",3,6,"20 Mt. Vernon Street, West Roxbury, MA 02132",42.282932,-71.158668,2132,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - MANASSAH E BRADLEY",350215,"2000","55",3,5,"110 Beachview Road, East Boston, MA 02128",42.39142835,-71.00563981,2128,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - MARGARET FULLER",350217,"2000","49",3,5,"25 Glen Rd, Jamaica Plain, MA 02130",42.3089393,-71.103468,2130,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - MARY LYON",350004,"2000","16",3,7,"50 Beechcroft Street, Brighton, MA 02135",42.35105515,-71.16161346,2135,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - MATHER",350227,"2000","111",3,5,"1 Parish Street, Dorchester, MA 02122",42.30793521,-71.06253549,2122,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - MATTAHUNT",350226,"2000","182",3,5,"100 Hebron Street, Mattapan, MA 02126",42.27426142,-71.10606708,2126,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - MAURICE J TOBIN",350229,"2000","67",3,8,"40 Smith St, Roxbury, MA 02120",42.333023,-71.098335,2120,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - MICHAEL J PERKINS",350231,"2000","48",3,5,"50 Burke Street, South Boston, MA 02127",42.33109273,-71.05071299,2127,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - MISSION SCHOOL",350382,"2000","19",3,7,"20 Child Street, Jamaica Plain, MA 02130",42.30730438,-71.11374664,2130,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - MOZART",350237,"2000","27",3,5,"236 Beech Street, Roslindale, MA 02131",42.28120422,-71.14104462,2131,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - NATHAN HALE",350243,"2000","52",3,5,"51 Cedar Street, Roxbury, MA 02119",42.32513152,-71.09103128,2119,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - O W HOLMES",350138,"2000","39",3,5,"40 School Street, Dorchester, MA 02124",42.2966783,-71.0749007,2124,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - OLIVER HAZARD PERRY",350255,"2000","28",3,5,"745 E. 7th Street, South Boston, MA 02127",42.33234398,-71.0302826,2127,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - PATRICK J KENNEDY",350264,"2000","46",3,5,"343 Saratoga Street, East Boston, MA 02128",42.3785345,-71.0304827,2128,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - PATRICK O'HEARN",350266,"2000","30",3,5,"1669 Dorchester Avenue, Dorchester, MA 02122",42.29376376,-71.06213249,2122,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - PAUL A DEVER",350268,"2000","108",3,5,"325 Mt Vernon Street, Dorchester, MA 02125",42.31726837,-71.04293823,2125,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - PAULINE AGASSIZ SHAW",350270,"2000","60",3,5,"429 Norfolk St, Dorchester, MA 02124",42.282101,-71.086933,2124,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - PHINEAS BATES",350278,"2000","57",3,5,"426 Beech Street, Roslindale, MA 02131",42.27768326,-71.13510132,2131,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - QUINCY E DICKERMAN",350284,"2000","52",3,5,"206 Magnolia St, Dorchester, MA 02121",42.3113409,-71.0735227,2121,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - RAFAEL HERNANDEZ",350691,"2000","48",3,8,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - RALPH WALDO EMERSON",350288,"2000","51",3,5,"6 Shirley St, Roxbury, MA 02119",42.32364,-71.073134,2119,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - RICHARD J MURPHY",350240,"2000","127",3,5,"1 Worrell Street, Dorchester, MA 02122",42.29459189,-71.04997672,2122,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - ROGER CLAP",350298,"2000","31",3,5,"35 Harvest Street, Dorchester, MA 02125",42.32306555,-71.05832711,2125,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - SAMUEL ADAMS",350302,"2000","71",3,5,"165 Webster Street, East Boston, MA 02128",42.36572675,-71.03488259,2128,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - SAMUEL W MASON",350304,"2000","34",3,5,"150 Norfolk Avenue, Roxbury, MA 02119",42.32642703,-71.07100323,2119,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - SARAH GREENWOOD",350308,"2000","54",3,8,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - THOMAS GARDNER",350326,"2000","77",3,5,"30 Athol Street, Allston, MA 02134",42.360779,-71.133957,2134,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - THOMAS J KENNY",350328,"2000","48",3,5,"19 Oakton Avenue, Dorchester, MA 02122",42.28668876,-71.05346225,2122,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - WARREN-PRESCOTT",350346,"2000","81",3,5,"50 School Street, Charlestown, MA 02129",42.37807833,-71.06417768,2129,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - WILLIAM E RUSSELL",350366,"2000","79",3,5,"750 Columbia Road, Dorchester, MA 02125",42.32005142,-71.05957299,2125,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - WILLIAM ELLERY CHANNING",350360,"2000","56",3,5,"35 Sunnyside Street, Hyde Park, MA 02136",42.251552,-71.133338,2136,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - WILLIAM H OHRENBERGER",350258,"2000","110",3,5,"175 West  Boundary Road, West Roxbury, MA 02132",42.26125717,-71.14873505,2132,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - WILLIAM MCKINLEY",350363,"2000","14",3,12,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - WILLIAM MONROE TROTTER",350370,"2000","103",3,5,"135 Humboldt Avenue, Dorchester, MA 02121",42.31533542,-71.08781531,2121,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - WINSHIP ELEMENTARY",350374,"2000","47",3,5,"54 Dighton Street, Brighton, MA 02135",42.34754004,-71.15443468,2135,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON - WM E ENDICOTT",350362,"2000","27",3,5,"2 Mclellan Street
 Dorchester, MA 02121",42.3012516,-71.0856939,2121,TRUE,FALSE,FALSE,TRUE,0
"BOSTON - YOUNG ACHIEVERS",350380,"2000","40",3,6,"20 Outlook Road, Mattapan, MA 02126",42.28198349,-71.09399311,2126,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON RENAISSANCE CH SCH - BOSTON RENAISSANCE CS",4810550,"2000","121",3,8,"1415 Hyde Park Ave, Hyde Park, MA 02136",42.25043869,-71.1269455,2136,TRUE,TRUE,TRUE,TRUE,0
"NEIGHBORHOOD HOUSE CHART - NEIGHBORHOOD HOUSE CS",4440205,"2000","19",3,8,"21 Queen Street, Dorchester, MA 02122",42.29316711,-71.05335999,2122,TRUE,TRUE,TRUE,FALSE,0
"BOSTON                         - AGASSIZ",350007,"2001","167",3,5,"20 Child St, Jamaica Plain, MA 02130",42.3073176,-71.1144849,2130,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - ALEXANDER HAMILTON",350011,"2001","39",3,5,"198 Strathmore Rd, Brighton, MA 02135",42.3400691,-71.1545111,2135,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - BEETHOVEN",350021,"2001","47",3,5,"5125 Washington Street, West Roxbury, MA 02132",42.26351929,-71.15582275,2132,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - BLACKSTONE",350390,"2001","115",3,5,"380 Shawmut Avenue, Boston, MA 02118",42.3402746,-71.07350707,2118,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - CHARLES H TAYLOR",350054,"2001","103",3,5,"1060 Morton Street, Mattapan, MA 02126",42.27751091,-71.07775569,2126,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - CHARLES SUMNER",350052,"2001","110",3,5,"15 Basile Street, Roslindale, MA 02131",42.28640747,-71.12687683,2131,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - CURTIS GUILD",350062,"2001","29",3,5,"195 Leyden Street, East Boston, MA 02128",42.38860801,-71.00412302,2128,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - DANTE ALIGHIERI",350066,"2001","25",3,5,"37 Grove Street, East Boston, MA 02128",42.39274599,-71.03190869,2128,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - DAVID A ELLIS",350072,"2001","94",3,5,"302 Walnut Avenue, Roxbury, MA 02119",42.31639624,-71.09320253,2119,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - DENNIS C HALEY",350077,"2001","62",3,5,"570 American Legion Highway, Roslindale, MA 02131",42.286377,-71.107826,2131,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - DONALD MCKAY",350080,"2001","98",3,8,"122 Cottage Street, East Boston, MA 02128",42.39048,-71.027297,2128,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - EDWARD EVERETT",350088,"2001","57",3,5,"71 Pleasant Street, Dorchester, MA 02125",42.31405869,-71.05980903,2125,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - ELIHU GREENWOOD",350094,"2001","91",3,5,"612 Metropolitan Avenue, Hyde Park, MA 02136",42.2653839,-71.1174871,2136,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - ELIOT ELEMENTARY",350096,"2001","33",3,5,"16 Charter Street, Boston, MA 02113",42.3661499,-71.05348206,2113,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - ELLIS MENDELL",350100,"2001","53",3,5,"164 School Street, Roxbury, MA 02119",42.3169155,-71.1013381,2119,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - EMILY A FIFIELD",350102,"2001","72",3,5,"25 Dunbar Ave, Dorchester, MA 02124",42.286794,-71.072708,2124,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - FARRAGUT",350108,"2001","51",3,5,"10 Fenwood Road, Boston, MA 02115",42.3341394,-71.1062231,2115,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - FRANKLIN D ROOSEVELT",350116,"2001","55",3,5,"95 Needham Road, Hyde Park, MA 02136",42.24251747,-71.12335794,2136,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - GEORGE H CONLEY",350122,"2001","37",3,5,"450 Poplar Street, Roslindale, MA 02131",42.2746048,-71.12731934,2131,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - HARRIET A BALDWIN",350129,"2001","39",3,5,"121 Corey Road, Brighton, MA 02135",42.341947,-71.140567,2135,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - HARVARD-KENT",350200,"2001","100",3,5,"50 Bunker Hill Street, Charlestown, MA 02129",42.3767399,-71.05702758,2129,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - HENRY GREW",350135,"2001","52",3,5,"40 Gordon Avenue, Hyde Park, MA 02136",42.256637,-71.126968,2136,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - HENRY L HIGGINSON",350137,"2001","27",3,5,"160 HARRISHOF STREET, Roxbury, MA 2119",42.317677,-71.0915746,2119,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - HORACE MANN",350750,"2001","17",3,12,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - HUGH ROE O'DONNELL",350141,"2001","62",3,5,"33 Trenton Street, East Boston, MA 02128",42.37824664,-71.03807576,2128,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - JACKSON MANN",350013,"2001","112",3,5,"40 Armington Street, Allston, MA 02134",42.351989,-71.137687,2134,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - JAMES A GARFIELD ELEM",350152,"2001","61",3,5,"95 BEECHCROFT STREET, Brighton, MA 2135",42.352183,-71.1607736,2135,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - JAMES CONDON ELEM",350146,"2001","131",3,5,"200 D Street, South Boston, MA 02127",42.33834839,-71.05284882,2127,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - JAMES J CHITTICK",350154,"2001","71",3,5,"154 Ruskindale Road, Mattapan, MA 02126",42.26719379,-71.10501565,2126,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - JAMES M CURLEY",350384,"2001","54",3,5,"493 Centre St, Jamaica Plain, MA 02130",42.318622,-71.113604,2130,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - JAMES OTIS",350156,"2001","63",3,5,"218 Marion Street, East Boston, MA 02128",42.37525558,-71.03387451,2128,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - JAMES W HENNIGAN",350153,"2001","111",3,5,"200 Heath Street, Jamaica Plain, MA 02130",42.32602692,-71.10681915,2130,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - JOHN D PHILBRICK",350172,"2001","25",3,5,"40 Philbrick Street, Roslindale, MA 02131",42.28538513,-71.11769104,2131,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - JOHN F KENNEDY",350166,"2001","74",3,5,"7 Bolster Street, Jamaica Plain, MA 02130",42.32190013,-71.10617235,2130,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - JOHN MARSHALL",350178,"2001","159",3,5,"35 Westville Street, Boston, MA 02124",42.2996393,-71.0708375,2124,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - JOHN P HOLLAND",350167,"2001","159",3,5,"85 Olney Street, Dorchester, MA 02121",42.30607986,-71.07362366,2121,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - JOHN WINTHROP",350180,"2001","63",3,5,"35 Brookford Street, Dorchester, MA 02125",42.31838509,-71.07556365,2125,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - JOSEPH J HURLEY",350182,"2001","71",3,5,"70 Worcester Street, Boston, MA 02118",42.33913198,-71.07775837,2118,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - JOSEPH LEE",350183,"2001","109",3,5,"155 Talbot Avenue, Dorchester, MA 02124",42.29253732,-71.0800463,2124,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - JOSEPH P MANNING",350184,"2001","24",3,5,"130 Louders Lane, Jamaica Plain, MA 02130",42.3054657,-71.13144684,2130,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - JOSEPH P TYNAN",350181,"2001","75",3,5,"650 E.  Fourth Street, South Boston, MA 02127",42.33478747,-71.03828095,2127,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - JOSIAH QUINCY",350286,"2001","133",3,5,"885 Washington Street, Boston, MA 02111",42.34798813,-71.06498718,2111,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - JOYCE KILMER",350190,"2001","45",3,5,"35 Baker Street, West Roxbury, MA 02132",42.27159262,-71.16305999,2132,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - LUCY STONE",350211,"2001","57",3,5,"22 Regina Rd, Dorchester, MA 02124",42.295497,-71.071087,2124,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - LYNDON",350262,"2001","80",3,7,"20 Mt. Vernon Street, West Roxbury, MA 02132",42.282932,-71.158668,2132,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - MANASSAH E BRADLEY",350215,"2001","50",3,5,"110 Beachview Road, East Boston, MA 02128",42.39142835,-71.00563981,2128,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - MARGARET FULLER",350217,"2001","53",3,5,"25 Glen Rd, Jamaica Plain, MA 02130",42.3089393,-71.103468,2130,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - MARY LYON",350004,"2001","13",3,8,"50 Beechcroft Street, Brighton, MA 02135",42.35105515,-71.16161346,2135,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - MATHER",350227,"2001","109",3,5,"1 Parish Street, Dorchester, MA 02122",42.30793521,-71.06253549,2122,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - MATTAHUNT",350226,"2001","152",3,5,"100 Hebron Street, Mattapan, MA 02126",42.27426142,-71.10606708,2126,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - MAURICE J TOBIN",350229,"2001","74",3,8,"40 Smith St, Roxbury, MA 02120",42.333023,-71.098335,2120,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - MICHAEL J PERKINS",350231,"2001","42",3,5,"50 Burke Street, South Boston, MA 02127",42.33109273,-71.05071299,2127,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - MISSION SCHOOL",350382,"2001","21",3,8,"20 Child Street, Jamaica Plain, MA 02130",42.30730438,-71.11374664,2130,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - MOZART",350237,"2001","21",3,5,"236 Beech Street, Roslindale, MA 02131",42.28120422,-71.14104462,2131,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - NATHAN HALE",350243,"2001","43",3,5,"51 Cedar Street, Roxbury, MA 02119",42.32513152,-71.09103128,2119,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - O W HOLMES",350138,"2001","48",3,5,"40 School Street, Dorchester, MA 02124",42.2966783,-71.0749007,2124,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - OLIVER HAZARD PERRY",350255,"2001","53",3,5,"745 E. 7th Street, South Boston, MA 02127",42.33234398,-71.0302826,2127,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - PATRICK J KENNEDY",350264,"2001","55",3,5,"343 Saratoga Street, East Boston, MA 02128",42.3785345,-71.0304827,2128,TRUE,FALSE,FALSE,TRUE,0
