"name","org.code","year","students","grade","maxgrade","address","latitude","longitude","zip","boston","charter","charter.alt","boston2"
"Boston - OBryant School Math/Science",350575,"2015","298",10,,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE
"Boston - Quincy Upper School",350565,"2015","56",10,,"152 Arlington Street, Boston, MA 02116",42.34849021,-71.06923565,2116,TRUE,FALSE,FALSE,TRUE
"Boston - Snowden International School at Copley",350690,"2015","88",10,,"150 Newbury Street, Boston, MA 02116",42.35057068,-71.07797241,2116,TRUE,FALSE,FALSE,TRUE
"Boston - TechBoston Academy",350657,"2015","153",10,,"9 Peacevale Road, Dorchester, MA 02124",42.28763558,-71.0766305,2124,TRUE,FALSE,FALSE,TRUE
"Boston - The English High",350535,"2015","111",10,,"144 McBride Street, Jamaica Plain, MA 02130",42.30636597,-71.10881805,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Urban Science Academy",350579,"2015","97",10,,"1205 V.F.W. Parkway, West Roxbury, MA 02132",42.28211212,-71.17435455,2132,TRUE,FALSE,FALSE,TRUE
"Boston - West Roxbury Academy",350658,"2015","147",10,,"1205 V.F.W. Parkway, West Roxbury, MA 02132",42.28211212,-71.17435455,2132,TRUE,FALSE,FALSE,TRUE
"Boston - William McKinley",350363,"2015","54",10,,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE
"Boston Collegiate Charter - Boston Collegiate Charter School",4490305,"2015","83",10,,"11 Mayhew Street, Dorchester, MA 02125",42.32168198,-71.06095886,2125,TRUE,TRUE,FALSE,TRUE
"Boston Day and Evening Academy Charter - Boston Day and Evening Academy Charter School",4240505,"2015","33",10,,"20 Kearsarge Ave, Roxbury, MA 02119",42.32710648,-71.0816803,2119,TRUE,TRUE,FALSE,TRUE
"Boston Green Academy Horace Mann Charter School - Boston Green Academy Horace Mann Charter School",4110305,"2015","83",10,,"20 Warren St., Brighton, MA 02135",42.350334,-71.145553,2135,TRUE,TRUE,FALSE,TRUE
"Boston Preparatory Charter Public - Boston Preparatory Charter Public School",4160305,"2015","53",10,,"1286 Hyde Park Avenue, Hyde Park, MA 02136",42.25454712,-71.12391663,2136,TRUE,TRUE,FALSE,TRUE
"City on a Hill Charter Public School Circuit Street (District) - City on a Hill Charter Public School Circuit Street",4370505,"2015","75",10,,"58 Circuit Street, Roxbury, MA 02119",42.323928,-71.087532,2119,TRUE,TRUE,FALSE,FALSE
"City on a Hill Charter Public School Dudley Square (District) - City on a Hill Charter Public School Dudley Square",35040505,"2015","55",10,,"2181 Washington Street, Roxbury , MA 02119",42.33129054,-71.08254008,2119,TRUE,TRUE,FALSE,FALSE
"Codman Academy Charter Public (District) - Codman Academy Charter Public School",4380505,"2015","40",10,,"637 Washington Street, Dorchester, MA 02124",42.29616165,-71.07284546,2124,TRUE,TRUE,FALSE,FALSE
"Edward M. Kennedy Academy for Health Careers - Edward M. Kennedy Academy for Health Careers",4520505,"2015","94",10,,"360 Huntington Avenue, c/o 102 Cahners Hall, Boston, MA 02115",42.34088516,-71.09481812,2115,TRUE,FALSE,FALSE,FALSE
"MATCH Charter Public School (District) - MATCH Charter Public School",4690505,"2015","76",10,,"1001 Commonwealth Avenue, Boston, MA 02215",42.35224152,-71.12094879,2215,TRUE,TRUE,FALSE,FALSE
"BOSTON - ANOTHER COURSE TO COLLEGE",350541,"1996","47",11,,"20 Warren Street, Brighton, MA 02135",42.350334,-71.145553,2135,TRUE,FALSE,FALSE,TRUE
"BOSTON - BOSTON HIGH SCHOOL",350650,"1996","219",11,,"655 Metropolitan Avenue, Hyde Park, MA 02136",42.262789,-71.11792,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON - BOSTON LATIN",350560,"1996","355",11,,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33782578,-71.10128784,2115,TRUE,FALSE,FALSE,TRUE
"BOSTON - BOSTON LATIN ACADEMY",350545,"1996","206",11,,"205 Townsend Street, Dorchester, MA 02121",42.31620789,-71.08453369,2121,TRUE,FALSE,FALSE,TRUE
"BOSTON - BRIGHTON HIGH",350505,"1996","236",11,,"25 Warren Street, Brighton, MA 02135",42.3492012,-71.14546204,2135,TRUE,FALSE,FALSE,TRUE
"BOSTON - CHARLESTOWN HIGH",350515,"1996","283",11,,"240 Medford Street, Charlestown, MA 02129",42.38044403,-71.06087118,2129,TRUE,FALSE,FALSE,TRUE
"BOSTON - DORCHESTER HIGH",350520,"1996","237",11,,"9 PEACEVALE ROAD, Dorchester, MA 2124",42.2852738,-71.0758595,2124,TRUE,FALSE,FALSE,TRUE
"BOSTON - DOWNTOWN EVENING ACADEMY",350085,"1996","37",11,,"152 ARLINGTON ST, Boston , Massachusetts 02116",42.348451,-71.068844,2116,TRUE,FALSE,FALSE,TRUE
"BOSTON - EAST BOSTON HIGH",350530,"1996","223",11,,"86 White Street, East Boston, MA 02128",42.38059491,-71.03451714,2128,TRUE,FALSE,FALSE,TRUE
"BOSTON - FENWAY MIDDLE COLLEGE",350540,"1996","58",11,,"174 Ipswich Street, Boston, MA 02215",42.34662607,-71.09489568,2215,TRUE,FALSE,FALSE,TRUE
"BOSTON - HORACE MANN",350750,"1996","11",11,,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE
"BOSTON - HYDE PARK HIGH SCHOOL",350550,"1996","245",11,,"655 Metropolitan Ave Boston, MA 02136",42.262789,-71.11792,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON - JEREMIAH E BURKE HIGH",350525,"1996","167",11,,"60 Washington Street, Dorchester, MA 02121",42.307075,-71.081108,2121,TRUE,FALSE,FALSE,TRUE
"BOSTON - MADISON PARK HIGH",350537,"1996","364",11,,"75 Malcolm X Blvd, Roxbury, MA 02120",42.32999772,-71.08684167,2120,TRUE,FALSE,FALSE,TRUE
"BOSTON - MULTICULTURAL MIDDLE COLL",350542,"1996","2",11,,"655 Metropolitan Ave, Hyde Park, MA 02136",42.26279068,-71.11791992,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON - O'BRYANT SCH MATH/SCIENCE",350575,"1996","206",11,,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE
"BOSTON - SNOWDEN INT'L HIGH",350690,"1996","116",11,,"150 Newbury Street, Boston, MA 02116",42.35057068,-71.07797241,2116,TRUE,FALSE,FALSE,TRUE
"BOSTON - SOUTH BOSTON HIGH",350570,"1996","241",11,,"95 G St, Boston, MA 02127",42.3329047,-71.0448291,2127,TRUE,FALSE,FALSE,TRUE
"BOSTON - THE ENGLISH HIGH",350535,"1996","292",11,,"144 McBride Street, Jamaica Plain, MA 02130",42.30636597,-71.10881805,2130,TRUE,FALSE,FALSE,TRUE
"BOSTON - WEST ROXBURY SCH",350573,"1996","321",11,,"1205 Veterans of Foreign Wars Pkwy, West Roxbury, MA 02132",42.2820359,-71.174083,2132,TRUE,FALSE,FALSE,TRUE
"BOSTON - WILLIAM MCKINLEY",350363,"1996","30",11,,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE
"BOSTON - ANOTHER COURSE TO COLLEGE",350541,"1997","55",11,,"20 Warren Street, Brighton, MA 02135",42.350334,-71.145553,2135,TRUE,FALSE,FALSE,TRUE
"BOSTON - BOSTON HIGH SCHOOL",350650,"1997","221",11,,"655 Metropolitan Avenue, Hyde Park, MA 02136",42.262789,-71.11792,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON - BOSTON LATIN",350560,"1997","359",11,,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33782578,-71.10128784,2115,TRUE,FALSE,FALSE,TRUE
"BOSTON - BOSTON LATIN ACADEMY",350545,"1997","249",11,,"205 Townsend Street, Dorchester, MA 02121",42.31620789,-71.08453369,2121,TRUE,FALSE,FALSE,TRUE
"BOSTON - BRIGHTON HIGH",350505,"1997","245",11,,"25 Warren Street, Brighton, MA 02135",42.3492012,-71.14546204,2135,TRUE,FALSE,FALSE,TRUE
"BOSTON - CARTER DEVELOP DAY CARE",350036,"1997","1",11,,"396 Northampton Street, Boston, MA 02118",42.34015726,-71.08400188,2118,TRUE,FALSE,FALSE,TRUE
"BOSTON - CHARLESTOWN HIGH",350515,"1997","317",11,,"240 Medford Street, Charlestown, MA 02129",42.38044403,-71.06087118,2129,TRUE,FALSE,FALSE,TRUE
"BOSTON - DORCHESTER HIGH",350520,"1997","218",11,,"9 PEACEVALE ROAD, Dorchester, MA 2124",42.2852738,-71.0758595,2124,TRUE,FALSE,FALSE,TRUE
"BOSTON - DOWNTOWN EVENING ACADEMY",350085,"1997","47",11,,"152 ARLINGTON ST, Boston , Massachusetts 02116",42.348451,-71.068844,2116,TRUE,FALSE,FALSE,TRUE
"BOSTON - EAST BOSTON HIGH",350530,"1997","261",11,,"86 White Street, East Boston, MA 02128",42.38059491,-71.03451714,2128,TRUE,FALSE,FALSE,TRUE
"BOSTON - EGLESTON COMM HIGH SCHOOL",350543,"1997","8",11,,"80 School St, Roxbury, MA 02119",42.31436446,-71.09924488,2119,TRUE,FALSE,FALSE,TRUE
"BOSTON - FENWAY MIDDLE COLLEGE",350540,"1997","70",11,,"174 Ipswich Street, Boston, MA 02215",42.34662607,-71.09489568,2215,TRUE,FALSE,FALSE,TRUE
"BOSTON - HORACE MANN",350750,"1997","6",11,,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE
"BOSTON - HYDE PARK HIGH SCHOOL",350550,"1997","275",11,,"655 Metropolitan Ave Boston, MA 02136",42.262789,-71.11792,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON - JEREMIAH E BURKE HIGH",350525,"1997","191",11,,"60 Washington Street, Dorchester, MA 02121",42.307075,-71.081108,2121,TRUE,FALSE,FALSE,TRUE
"BOSTON - MADISON PARK HIGH",350537,"1997","394",11,,"75 Malcolm X Blvd, Roxbury, MA 02120",42.32999772,-71.08684167,2120,TRUE,FALSE,FALSE,TRUE
"BOSTON - MULTICULTURAL MIDDLE COLL",350542,"1997","7",11,,"655 Metropolitan Ave, Hyde Park, MA 02136",42.26279068,-71.11791992,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON - O'BRYANT SCH MATH/SCIENCE",350575,"1997","241",11,,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE
"BOSTON - SNOWDEN INT'L HIGH",350690,"1997","123",11,,"150 Newbury Street, Boston, MA 02116",42.35057068,-71.07797241,2116,TRUE,FALSE,FALSE,TRUE
"BOSTON - SOUTH BOSTON HIGH",350570,"1997","249",11,,"95 G St, Boston, MA 02127",42.3329047,-71.0448291,2127,TRUE,FALSE,FALSE,TRUE
"BOSTON - THE ENGLISH HIGH",350535,"1997","286",11,,"144 McBride Street, Jamaica Plain, MA 02130",42.30636597,-71.10881805,2130,TRUE,FALSE,FALSE,TRUE
"BOSTON - WEST ROXBURY SCH",350573,"1997","330",11,,"1205 Veterans of Foreign Wars Pkwy, West Roxbury, MA 02132",42.2820359,-71.174083,2132,TRUE,FALSE,FALSE,TRUE
"BOSTON - WILLIAM MCKINLEY",350363,"1997","29",11,,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE
"CITY ON A HILL CHARTER - CITY ON A HILL CS",4370505,"1997","11",11,,"58 Circuit Street, Roxbury, MA 02119",42.323928,-71.087532,2119,TRUE,TRUE,TRUE,FALSE
"BOSTON - ANOTHER COURSE TO COLLEGE",350541,"1998","48",11,,"20 Warren Street, Brighton, MA 02135",42.350334,-71.145553,2135,TRUE,FALSE,FALSE,TRUE
"BOSTON - BOSTON HIGH SCHOOL",350650,"1998","257",11,,"655 Metropolitan Avenue, Hyde Park, MA 02136",42.262789,-71.11792,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON - BOSTON LATIN",350560,"1998","380",11,,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33782578,-71.10128784,2115,TRUE,FALSE,FALSE,TRUE
"BOSTON - BOSTON LATIN ACADEMY",350545,"1998","227",11,,"205 Townsend Street, Dorchester, MA 02121",42.31620789,-71.08453369,2121,TRUE,FALSE,FALSE,TRUE
"BOSTON - BRIGHTON HIGH",350505,"1998","246",11,,"25 Warren Street, Brighton, MA 02135",42.3492012,-71.14546204,2135,TRUE,FALSE,FALSE,TRUE
"BOSTON - CHARLESTOWN HIGH",350515,"1998","276",11,,"240 Medford Street, Charlestown, MA 02129",42.38044403,-71.06087118,2129,TRUE,FALSE,FALSE,TRUE
"BOSTON - DORCHESTER HIGH",350520,"1998","234",11,,"9 PEACEVALE ROAD, Dorchester, MA 2124",42.2852738,-71.0758595,2124,TRUE,FALSE,FALSE,TRUE
"BOSTON - DOWNTOWN EVENING ACADEMY",350085,"1998","34",11,,"152 ARLINGTON ST, Boston , Massachusetts 02116",42.348451,-71.068844,2116,TRUE,FALSE,FALSE,TRUE
"BOSTON - EAST BOSTON HIGH",350530,"1998","232",11,,"86 White Street, East Boston, MA 02128",42.38059491,-71.03451714,2128,TRUE,FALSE,FALSE,TRUE
"BOSTON - EGLESTON COMM HIGH SCHOOL",350543,"1998","8",11,,"80 School St, Roxbury, MA 02119",42.31436446,-71.09924488,2119,TRUE,FALSE,FALSE,TRUE
"BOSTON - EXPULSION ALT SCHOOL",350580,"1998","10",11,,"515 Hyde Park Avenue, Roslindale, MA 02131",42.2827786,-71.1191751,2131,TRUE,FALSE,FALSE,TRUE
"BOSTON - FENWAY PILOT HIGH SCHOOL",350540,"1998","68",11,,"174 Ipswich Street, Boston, MA 02215",42.34662607,-71.09489568,2215,TRUE,FALSE,FALSE,TRUE
"BOSTON - HORACE MANN",350750,"1998","5",11,,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE
"BOSTON - HYDE PARK HIGH SCHOOL",350550,"1998","217",11,,"655 Metropolitan Ave Boston, MA 02136",42.262789,-71.11792,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON - JEREMIAH E BURKE HIGH",350525,"1998","155",11,,"60 Washington Street, Dorchester, MA 02121",42.307075,-71.081108,2121,TRUE,FALSE,FALSE,TRUE
"BOSTON - MADISON PARK HIGH",350537,"1998","385",11,,"75 Malcolm X Blvd, Roxbury, MA 02120",42.32999772,-71.08684167,2120,TRUE,FALSE,FALSE,TRUE
"BOSTON - MULTICULTURAL MIDDLE COLL",350542,"1998","28",11,,"655 Metropolitan Ave, Hyde Park, MA 02136",42.26279068,-71.11791992,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON - O'BRYANT SCH MATH/SCIENCE",350575,"1998","253",11,,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE
"BOSTON - SNOWDEN INT'L HIGH",350690,"1998","104",11,,"150 Newbury Street, Boston, MA 02116",42.35057068,-71.07797241,2116,TRUE,FALSE,FALSE,TRUE
"BOSTON - SOUTH BOSTON HIGH",350570,"1998","264",11,,"95 G St, Boston, MA 02127",42.3329047,-71.0448291,2127,TRUE,FALSE,FALSE,TRUE
"BOSTON - THE ENGLISH HIGH",350535,"1998","279",11,,"144 McBride Street, Jamaica Plain, MA 02130",42.30636597,-71.10881805,2130,TRUE,FALSE,FALSE,TRUE
"BOSTON - WEST ROXBURY SCH",350573,"1998","360",11,,"1205 Veterans of Foreign Wars Pkwy, West Roxbury, MA 02132",42.2820359,-71.174083,2132,TRUE,FALSE,FALSE,TRUE
"BOSTON - WILLIAM MCKINLEY",350363,"1998","37",11,,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE
"CITY ON A HILL CHARTER - CITY ON A HILL CS",4370505,"1998","41",11,,"58 Circuit Street, Roxbury, MA 02119",42.323928,-71.087532,2119,TRUE,TRUE,TRUE,FALSE
"Boston - Another Course To College",350541,"1999","45",11,,"20 Warren Street, Brighton, MA 02135",42.350334,-71.145553,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Boston High School",350650,"1999","195",11,,"655 Metropolitan Avenue, Hyde Park, MA 02136",42.262789,-71.11792,2136,TRUE,FALSE,FALSE,TRUE
"Boston - Boston Latin",350560,"1999","371",11,,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33782578,-71.10128784,2115,TRUE,FALSE,FALSE,TRUE
"Boston - Boston Latin Academy",350545,"1999","217",11,,"205 Townsend Street, Dorchester, MA 02121",42.31620789,-71.08453369,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Brighton High",350505,"1999","239",11,,"25 Warren Street, Brighton, MA 02135",42.3492012,-71.14546204,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Charlestown High",350515,"1999","276",11,,"240 Medford Street, Charlestown, MA 02129",42.38044403,-71.06087118,2129,TRUE,FALSE,FALSE,TRUE
"Boston - Dorchester High",350520,"1999","206",11,,"9 PEACEVALE ROAD, Dorchester, MA 2124",42.2852738,-71.0758595,2124,TRUE,FALSE,FALSE,TRUE
"Boston - East Boston High",350530,"1999","250",11,,"86 White Street, East Boston, MA 02128",42.38059491,-71.03451714,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Egleston Comm High School",350543,"1999","20",11,,"80 School St, Roxbury, MA 02119",42.31436446,-71.09924488,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Expulsion Alt School",350580,"1999","10",11,,"515 Hyde Park Avenue, Roslindale, MA 02131",42.2827786,-71.1191751,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Fenway High School",350540,"1999","75",11,,"174 Ipswich Street, Boston, MA 02215",42.34662607,-71.09489568,2215,TRUE,FALSE,FALSE,TRUE
"Boston - Horace Mann",350750,"1999","11",11,,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE
"Boston - Hyde Park High School",350550,"1999","200",11,,"655 Metropolitan Ave Boston, MA 02136",42.262789,-71.11792,2136,TRUE,FALSE,FALSE,TRUE
"Boston - Jeremiah E Burke High",350525,"1999","189",11,,"60 Washington Street, Dorchester, MA 02121",42.307075,-71.081108,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Madison Park High",350537,"1999","398",11,,"75 Malcolm X Blvd, Roxbury, MA 02120",42.32999772,-71.08684167,2120,TRUE,FALSE,FALSE,TRUE
"Boston - New Mission High School",350542,"1999","47",11,,"655 Metropolitan Ave, Hyde Park, MA 02136",42.26279068,-71.11791992,2136,TRUE,FALSE,FALSE,TRUE
"Boston - O'Bryant Sch Math/Science",350575,"1999","243",11,,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE
"Boston - Snowden Int'l High",350690,"1999","101",11,,"150 Newbury Street, Boston, MA 02116",42.35057068,-71.07797241,2116,TRUE,FALSE,FALSE,TRUE
"Boston - South Boston High",350570,"1999","249",11,,"95 G St, Boston, MA 02127",42.3329047,-71.0448291,2127,TRUE,FALSE,FALSE,TRUE
"Boston - The English High",350535,"1999","315",11,,"144 McBride Street, Jamaica Plain, MA 02130",42.30636597,-71.10881805,2130,TRUE,FALSE,FALSE,TRUE
"Boston - West Roxbury Sch",350573,"1999","291",11,,"1205 Veterans of Foreign Wars Pkwy, West Roxbury, MA 02132",42.2820359,-71.174083,2132,TRUE,FALSE,FALSE,TRUE
"Boston - William McKinley",350363,"1999","40",11,,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE
"Boston Evening Academy HMCS - Boston Evening Academy HMCS School",4240505,"1999","56",11,,"20 Kearsarge Ave, Roxbury, MA 02119",42.32710648,-71.0816803,2119,TRUE,FALSE,FALSE,TRUE
"City On A Hill Charter - City On A Hill Charter School",4370505,"1999","31",11,,"58 Circuit Street, Roxbury, MA 02119",42.323928,-71.087532,2119,TRUE,TRUE,FALSE,FALSE
"Health Careers Academy HMCS - Health Careers Academy HMCS School",4520505,"1999","28",11,,"360 Huntington Avenue, c/o 102 Cahners Hall, Boston, MA 02115",42.34088516,-71.09481812,2115,TRUE,FALSE,FALSE,FALSE
"BOSTON - ANOTHER COURSE TO COLLEGE",350541,"2000","43",11,,"20 Warren Street, Brighton, MA 02135",42.350334,-71.145553,2135,TRUE,FALSE,FALSE,TRUE
"BOSTON - BOSTON ARTS ACADEMY",350546,"2000","75",11,,"174 Ipswich Street, Boston, MA 02215",42.34662607,-71.09489568,2215,TRUE,FALSE,FALSE,TRUE
"BOSTON - BOSTON HIGH SCHOOL",350650,"2000","201",11,,"655 Metropolitan Avenue, Hyde Park, MA 02136",42.262789,-71.11792,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON - BOSTON LATIN",350560,"2000","357",11,,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33782578,-71.10128784,2115,TRUE,FALSE,FALSE,TRUE
"BOSTON - BOSTON LATIN ACADEMY",350545,"2000","229",11,,"205 Townsend Street, Dorchester, MA 02121",42.31620789,-71.08453369,2121,TRUE,FALSE,FALSE,TRUE
"BOSTON - BRIGHTON HIGH",350505,"2000","277",11,,"25 Warren Street, Brighton, MA 02135",42.3492012,-71.14546204,2135,TRUE,FALSE,FALSE,TRUE
"BOSTON - CHARLESTOWN HIGH",350515,"2000","273",11,,"240 Medford Street, Charlestown, MA 02129",42.38044403,-71.06087118,2129,TRUE,FALSE,FALSE,TRUE
"BOSTON - DORCHESTER HIGH",350520,"2000","209",11,,"9 PEACEVALE ROAD, Dorchester, MA 2124",42.2852738,-71.0758595,2124,TRUE,FALSE,FALSE,TRUE
"BOSTON - EAST BOSTON HIGH",350530,"2000","289",11,,"86 White Street, East Boston, MA 02128",42.38059491,-71.03451714,2128,TRUE,FALSE,FALSE,TRUE
"BOSTON - EGLESTON COMM HIGH SCHOOL",350543,"2000","17",11,,"80 School St, Roxbury, MA 02119",42.31436446,-71.09924488,2119,TRUE,FALSE,FALSE,TRUE
"BOSTON - EXPULSION ALT SCHOOL",350580,"2000","8",11,,"515 Hyde Park Avenue, Roslindale, MA 02131",42.2827786,-71.1191751,2131,TRUE,FALSE,FALSE,TRUE
"BOSTON - FENWAY HIGH SCHOOL",350540,"2000","71",11,,"174 Ipswich Street, Boston, MA 02215",42.34662607,-71.09489568,2215,TRUE,FALSE,FALSE,TRUE
"BOSTON - HYDE PARK HIGH SCHOOL",350550,"2000","186",11,,"655 Metropolitan Ave Boston, MA 02136",42.262789,-71.11792,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON - JEREMIAH E BURKE HIGH",350525,"2000","225",11,,"60 Washington Street, Dorchester, MA 02121",42.307075,-71.081108,2121,TRUE,FALSE,FALSE,TRUE
"BOSTON - MADISON PARK HIGH",350537,"2000","412",11,,"75 Malcolm X Blvd, Roxbury, MA 02120",42.32999772,-71.08684167,2120,TRUE,FALSE,FALSE,TRUE
"BOSTON - MULTICULTURAL MIDDLE COLL",350542,"2000","37",11,,"655 Metropolitan Ave, Hyde Park, MA 02136",42.26279068,-71.11791992,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON - O'BRYANT SCH MATH/SCIENCE",350575,"2000","260",11,,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE
"BOSTON - SNOWDEN INT'L HIGH",350690,"2000","85",11,,"150 Newbury Street, Boston, MA 02116",42.35057068,-71.07797241,2116,TRUE,FALSE,FALSE,TRUE
"BOSTON - SOUTH BOSTON HIGH",350570,"2000","266",11,,"95 G St, Boston, MA 02127",42.3329047,-71.0448291,2127,TRUE,FALSE,FALSE,TRUE
"BOSTON - THE ENGLISH HIGH",350535,"2000","266",11,,"144 McBride Street, Jamaica Plain, MA 02130",42.30636597,-71.10881805,2130,TRUE,FALSE,FALSE,TRUE
"BOSTON - WEST ROXBURY SCH",350573,"2000","344",11,,"1205 Veterans of Foreign Wars Pkwy, West Roxbury, MA 02132",42.2820359,-71.174083,2132,TRUE,FALSE,FALSE,TRUE
"BOSTON - WILLIAM MCKINLEY",350363,"2000","41",11,,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE
"BOSTON EVENING ACAD HMCS - BOSTON EVENING ACAD HMCS",4240505,"2000","66",11,,"20 Kearsarge Ave, Roxbury, MA 02119",42.32710648,-71.0816803,2119,TRUE,TRUE,TRUE,TRUE
"CITY ON A HILL CHARTER - CITY ON A HILL CS",4370505,"2000","36",11,,"58 Circuit Street, Roxbury, MA 02119",42.323928,-71.087532,2119,TRUE,TRUE,TRUE,FALSE
"HEALTH CAREERS ACAD HMCS - HEALTH CAREERS ACAD HMCS",4520505,"2000","25",11,,"360 Huntington Avenue, c/o 102 Cahners Hall, Boston, MA 02115",42.34088516,-71.09481812,2115,TRUE,TRUE,TRUE,FALSE
"BOSTON                         - ANOTHER COURSE TO COLLEGE",350541,"2001","24",11,,"20 Warren Street, Brighton, MA 02135",42.350334,-71.145553,2135,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - Boston Adult Academy",350548,"2001","70",11,,"20 Church St, Back Bay, MA 02116",42.34869674,-71.06804207,2116,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - BOSTON ARTS ACADEMY",350546,"2001","88",11,,"174 Ipswich Street, Boston, MA 02215",42.34662607,-71.09489568,2215,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - BOSTON HIGH SCHOOL",350650,"2001","131",11,,"655 Metropolitan Avenue, Hyde Park, MA 02136",42.262789,-71.11792,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - BOSTON LATIN",350560,"2001","380",11,,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33782578,-71.10128784,2115,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - BOSTON LATIN ACADEMY",350545,"2001","237",11,,"205 Townsend Street, Dorchester, MA 02121",42.31620789,-71.08453369,2121,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - BRIGHTON HIGH",350505,"2001","245",11,,"25 Warren Street, Brighton, MA 02135",42.3492012,-71.14546204,2135,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - CHARLESTOWN HIGH",350515,"2001","280",11,,"240 Medford Street, Charlestown, MA 02129",42.38044403,-71.06087118,2129,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - DORCHESTER HIGH",350520,"2001","207",11,,"9 PEACEVALE ROAD, Dorchester, MA 2124",42.2852738,-71.0758595,2124,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - EAST BOSTON HIGH",350530,"2001","309",11,,"86 White Street, East Boston, MA 02128",42.38059491,-71.03451714,2128,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - EGLESTON COMM HIGH SCHOOL",350543,"2001","17",11,,"80 School St, Roxbury, MA 02119",42.31436446,-71.09924488,2119,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - EXPULSION ALT SCHOOL",350580,"2001","10",11,,"515 Hyde Park Avenue, Roslindale, MA 02131",42.2827786,-71.1191751,2131,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - FENWAY HIGH SCHOOL",350540,"2001","65",11,,"174 Ipswich Street, Boston, MA 02215",42.34662607,-71.09489568,2215,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - HORACE MANN",350750,"2001","7",11,,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE
